Tweets,Length,Date,Source,Favourites,RTs,Username,id_str,in_reply_to_user_id,user_id,isRT,tco,Language,Month,Quarter
"Our moms make this state great through countless sacrifices, and I encourage all Nebraskans to take time this weekend to honor their mothers.

Happy #MothersDay!",161,2020-05-10 17:56:54,Twitter Web App,13,2,GovRicketts,1259542946266972165,2891165960.0,2891165960,False,,en,May,Q2
"They’ve bravely guided their families and businesses through uncertainty.

They’ve willingly stepped in as teachers to help their children continue learning.

They’ve safely kept daycares running to serve working parents.",221,2020-05-10 17:56:53,Twitter Web App,13,3,GovRicketts,1259542945281212416,2891165960.0,2891165960,False,,en,May,Q2
"Moms wear many hats, and they untiringly look for ways to bless their children and communities. In recent weeks, moms have made heroic sacrifices.

They’ve selflessly served the infirm as doctors, nurses, caregivers, and first responders.",238,2020-05-10 17:56:53,Twitter Web App,14,1,GovRicketts,1259542944404692993,2891165960.0,2891165960,False,,en,May,Q2
"Each year, Nebraskans set aside the second Sunday of May to celebrate our mothers.

Moms nurture and protect us from the very moment our lives begin. They give, serve, lead, and love so that we can succeed in life.",214,2020-05-10 17:56:53,Twitter Web App,59,3,GovRicketts,1259542943276417024,,2891165960,False,,en,May,Q2
WATCH as Gov. Ricketts announces a virtual Memorial Day celebration and unveils new mother-friendly employment initiatives.,149,2020-05-09 15:38:55,Twitter Web App,13,3,GovRicketts,1259145835381653505,,2891165960,False,https://t.co/gZuMwXPMk8,en,May,Q2
WATCH NOW as Gov. Ricketts provides an update on the state's #COVID19 response with the Nebraska Department of Administrative Services and the Nebraska Department of Veterans' Affairs:,208,2020-05-08 19:04:55,Twitter for iPhone,7,7,GovRicketts,1258835287997808644,,2891165960,False,https://t.co/bw6kVqDqEZ,en,May,Q2
"""How do we get there? One possible solution is happening right now in Nebraska. Instead of using more tests, the state is testing more people with the tests it has.""

Read the full @NYTimesOpEd piece:",226,2020-05-08 14:39:16,Twitter Web App,25,3,GovRicketts,1258768435678515200,,2891165960,False,https://t.co/qpMMjMBWch,en,May,Q2
TUNE IN: Getting ready to go live on @NETNebraska for a statewide town hall. Watch live here:,141,2020-05-08 01:26:04,Twitter for iPhone,12,5,GovRicketts,1258568819997650946,,2891165960,False,https://t.co/gY4R1w9Q0x,en,May,Q2
WATCH as Gov. Ricketts announces that Test Nebraska will launch a mobile testing site in Lincoln.,122,2020-05-07 23:34:11,Twitter Web App,10,4,GovRicketts,1258540665924775936,,2891165960,False,https://t.co/GHzA3kc0H1,en,May,Q2
VEA AHORA como el Gobernador Ricketts provee una actualización sobre la respuesta del estado ante el #COVID19 y las formas en que los residentes de Nebraska pueden ayudar a prevenir la propagación del virus:,231,2020-05-07 22:02:44,Twitter for iPhone,4,2,GovRicketts,1258517649882902529,,2891165960,False,https://t.co/MNqu3m8NKG,en,May,Q2
WATCH NOW as Gov. Ricketts provides an update on the state's #COVID19 response with the Nebraska Department of Education and the Nebraska Department of Labor:,182,2020-05-07 19:04:08,Twitter for iPhone,9,3,GovRicketts,1258472703742431232,,2891165960,False,https://t.co/uNPsVyIkMo,en,May,Q2
Thank you to @Varneyco for the opportunity to visit about how Nebraska is protecting people and helping feed the world during the #coronavirus pandemic.,178,2020-05-06 22:43:19,Twitter Web App,15,3,GovRicketts,1258165474946420738,,2891165960,False,https://t.co/CRb4B1FqF8,en,May,Q2
WATCH: Gov. Ricketts thanks @NENationalGuard for their great work to help deliver testing and other critical services during the #coronavirus pandemic.,177,2020-05-06 22:13:01,Twitter Web App,8,2,GovRicketts,1258157851249381376,,2891165960,False,https://t.co/7q8pYli36s,en,May,Q2
WATCH NOW as Gov. Ricketts provides an update on the state's #COVID19 response with the Nebraska National Guard:,136,2020-05-06 19:07:36,Twitter for iPhone,7,3,GovRicketts,1258111187163721732,,2891165960,False,https://t.co/9zyzQTLIv9,en,May,Q2
WATCH: Gov. Ricketts gives an update on  and urges more people to take the assessment and get tested.,149,2020-05-05 23:07:42,Twitter Web App,4,1,GovRicketts,1257809223058145282,,2891165960,False,https://t.co/xRsw9cYjgY,en,May,Q2
VEA AHORA como el Gobernador Ricketts provee una actualización sobre la respuesta del estado ante el #COVID19 y las formas en que los residentes de Nebraska pueden ayudar a prevenir la propagación del virus:,231,2020-05-05 22:02:40,Twitter for iPhone,6,4,GovRicketts,1257792857253036044,,2891165960,False,https://t.co/P53jWprdh5,en,May,Q2
"""The core reasons our states are open for business are the tenacity, grit and heart of our residents. Their clear-eyed, common-sense approach helped keep our states on track and have set us up to come out of this #coronavirus pandemic stronger than ever.""",280,2020-05-05 20:09:28,Twitter Web App,53,12,GovRicketts,1257764371293503488,,2891165960,False,https://t.co/By0KxV5Ci3,en,May,Q2
WATCH NOW as Gov. Ricketts provides an update on the state's #COVID19 response with the Nebraska Nurses Association:,140,2020-05-05 19:04:19,Twitter for iPhone,5,2,GovRicketts,1257747975109050369,,2891165960,False,https://t.co/gJKD05tQCo,en,May,Q2
"You can do your part to help us crush the curve and beat the virus by going to  and taking a quick five-minute assessment.

Take the #TestNebraskaChallenge now!",207,2020-05-04 22:53:22,Twitter Web App,12,12,GovRicketts,1257443229827584005,,2891165960,False,https://t.co/xRsw9cYjgY,en,May,Q2
"On Tuesday at 2:00pm, I will provide an update on the state's #coronavirus response with @NebraskaNurses. I encourage everyone to watch online. Link to live stream here:",193,2020-05-04 22:19:08,Twitter Web App,15,17,GovRicketts,1257434613611483139,,2891165960,False,https://t.co/MYqmj3gAHy,en,May,Q2
WATCH: Gov. Ricketts announces the launch of Test Nebraska in Grand Island and Omaha ---&gt;,117,2020-05-04 21:25:42,Twitter Web App,4,1,GovRicketts,1257421165984915464,,2891165960,False,https://t.co/5rx1BUIaLn,en,May,Q2
"Throughout May, the Six Rules to Keep Nebraska Healthy will continue to help slow the spread of #coronavirus. We need everyone's help to do their part this month. 

Please RT to spread the word.",218,2020-05-04 21:00:56,Twitter Web App,37,22,GovRicketts,1257414934889205761,,2891165960,False,https://t.co/J6NkC5FbaI,en,May,Q2
WATCH NOW as Gov. Ricketts provides an update on the state’s #COVID-19 response with the Nebraska Children and Families Foundation:,155,2020-05-04 18:03:51,Twitter for iPhone,8,8,GovRicketts,1257370367343108099,,2891165960,False,https://t.co/t3TyJbbGBn,en,May,Q2
Great conversation with @TeamCavuto on @FoxNews this morning about how the #BeefState is helping feed the world through the #coronavirus pandemic:,172,2020-05-02 17:31:42,Twitter for iPhone,27,8,GovRicketts,1256637503777497089,,2891165960,False,https://t.co/YUtrEA1RxT,en,May,Q2
