Tweets,Month,Quarter,sampling
"Federal prosecutors soon will open a criminal case into Hillary Clinton's use of a private email server while she was Secretary of State. This is a first!
Will be interviewed on @foxandfriends at 8:00 A.",January,Q1,20
The U.S. Air Force has approved buying up to 400 more F-16 Fighting Falcons for Operation and Maintenance. The jets were already in the pipeline as part of a larger F-35 program which is set to take,January,Q1,20
"This is what you get for believing in yourself.
The people that voted for you should be thankful that you are on our side. We are stronger now than ever before. We are smarter now than ever before. We are",January,Q1,20
"Spencer Platt/Getty Images

On his far-right radio show this morning, former Alaska Governor Sarah Palin (R) said that there is a ""very real possibility"" that President Obama will be impeached",January,Q1,20
I love this book! It is a must have for everyone interested in understanding the history of the United States and world politics. It is a must own for anyone interested in understanding how the United States has become one of the most,January,Q1,20
SEOUL — South Korea's presidential office on Thursday released photos of the first member of President Trump's presidential administration to arrive in the country in the wake of U.S. President Donald J. Trump's highly publicized visit,January,Q1,20
"The Great Law &amp; Great Republic of Cuba!
I cannot emphasize enough how truly great this is!
...and they are just beginning to talk about it. It would be a disaster.
....it is clear",January,Q1,20
"Again we say NO to Sharia Law. Let us be very clear now!
For years the Radical Left Do Nothing Democrats have made us pay for their horrible decisions by borrowing money which they then had no control over. So stupid",January,Q1,20
The best thing about our Military is that we do not ask for anything in return. We will always do what is necessary to win. We are the most feared Army in the World and the Navy is second only to them.,January,Q1,20
"LAS VEGAS -- Timothy Bradley was the most impressive centerman in the National Hockey League last season.
He was tough and fearless. He won a Hart Trophy for the second straight year and did it while playing for",January,Q1,20
"The Department of Energy (DOE) has announced they are withdrawing from a lucrative partnership with NEMA to design and build the next generation of nuclear power plants.
The deal had already cost the United States over $2 Tr",January,Q1,20
"VANCOUVER – The BC Liberals have spent the better part of the past two weeks tearing down their reputation in British Columbia.
They say everything is looking up.
They are wrong.
The BC Liberals are bad",January,Q1,20
"The Obama administration is threatening to fine American businesses hundreds of millions of dollars over the unauthorized release of confidential trade data. The goal is to embarrass the United States into not doing it over again.
The Obama administration has threatened to",January,Q1,20
"Trump: I 'Wouldn' have settled the Hofstra debate scorecard if I knew how the other candidates were doing' copied!
As the #FakeNews New York Times continues to publish only the most biased and inaccurate",January,Q1,20
"The Justice Department on Wednesday brought charges against a longtime Clinton aide in connection with a scheme to pay foreign agents to deliver favorable political commentary about Democratic presidential candidate Hillary Clinton.
Special Agent in Charge Paul J. Browne of the FBI",January,Q1,20
"On this week's edition of ""THE DAILY HOUR,"" we welcome back our two great Senators from Texas: Ted Cruz and John Cornyn. They are critical to our economy and our military. They are strong on Crime",January,Q1,20
This is a really great book. It explains how to save money while respecting your family. My son is very smart and is in college. Unfortunately he was taken advantage of by an unscrupulous doctor. He is now paying a,January,Q1,20
"The House on Thursday passed a $98.4 billion spending bill that included a $29 billion boost for highways. President Trump tweeted that the bill = GREAT!
The Senate on Thursday passed a $1.1Trillion",January,Q1,20
"Just a few days after the Supreme Court upheld the First Amendment rights of churches to deny services to same-sex couples, the Archbishop of New York decided to come out against that very thing. In a letter to the Catholic Conference",January,Q1,20
"Black Lives Matter is the most dangerous, violent and destructive group in American politics. They must be stopped. Endorse @SenThomPSomery NOW!
Crazy Bernie is getting worse by the day. He should step",January,Q1,20
"The Democratic National Committee is down with our troops and their families!
“The DNC is working hand in hand with the Hillary Clinton Campaign and the Super PACs to rig the Primary against Bernie Sanders.” @FoxNews",January,Q1,20
Bill O'Reilly and his crew have become a laughing stock of the left. After they were caught RED PECKING a 24 hour period they said the most ridiculous things possible to try and cover their asses. They called someone,January,Q1,20
The Eurozone crisis is a mess. The ECB is a joke. The banks are failing and the politicians are all talk and no action. The only thing keeping this from a full blown economic depression is the Federal Reserve. I,January,Q1,20
The United States has offered to provide Ukraine with the Buk anti-aircraft missile system that the United States has been using in the Black Sea. Ukraine has declined this offer. The United States has offered to supply Ukraine with the,January,Q1,20
"Halloween is here and we thought it would be fun to present to you our 10 Worst Movies of All Time!
10. ""Sin City"" (1981)
The events depicted in ""Sin City"" are reprehensible",January,Q1,20
"The NBA is set to help the victims of Hurricane Harvey relief efforts by paying Fox Sports to air Sunday's game.
The NBA is set to help the victims of Hurricane Harvey relief efforts by paying Fox Sports to air Sunday's",January,Q1,20
The Mexican government has banned the U.S. Food and Drug Administration (FDA) from entering the country for a full year. This comes on the heels of the FDA announcing in January that they will soon be allowing US,January,Q1,20
Hillary Clinton has managed to avoid any serious scrutiny of her extremely unpopular defense spending. Her only criticism is that we are spending too much. Her only competitor is Bernie Sanders who wants to cut by 25%.<|endoftext|>The number of asylum,January,Q1,20
"I'm an Atheist and a Social Media User.
Atheists and Social Media Users are not alike and we all belong in the same boat. Together we are stronger than the Forces of Darkness and Hate!
I",January,Q1,20
"A group of young women who made a movie called ""The Vagina Monologues"" are accusing President Trump of sexually harassing or assaulting them.
They say Trump kissed their bare breasts and tried to put his hand up their",January,Q1,20
"A man who was shot and killed by police while holding a rifle outside a casino hotel has been named as 32-year-old Steven Sotloff.
The shooting happened outside the Mandalay Bay Resort and Casino in",January,Q1,20
"A Texas woman who claimed she was gang raped by 3,000 people during the 2016 election was a paid shill for Democrat Hillary Clinton who had no idea about her own cowardice when she claimed he was only there to cheer",January,Q1,20
"SHARE THIS ARTICLE Share Tweet Post Email

The U.S. Department of Justice is seeking a temporary restraining order against Venezuela during the investigation into the deadly anti-government protests that have paralyzed the South American country for more than",January,Q1,20
"The first issue to be delivered to your account.
Thank you!
Great book! Thank you! #Trump2016
Great book by @PeteHegseth. So important!
“Trump Wins Florida",January,Q1,20
"This is a very good article by Brian Michael Jenkins.
So the United States is moving ahead with its plans to invade and overthrow the government of Ukraine.    What are some of the other countries being targeted?
",January,Q1,20
The ACLU and the ACLU of Northern California are pleased to announce the formation of the National Coalition to Defend Religious Liberty (NCRR). NCRR is a coalition of states and religious organizations committed to defending the freedom to practice or,January,Q1,20
"Internet censorship is hurting conservative news!!! Join us by sharing our post on Facebook and Twitter and let them know that we stand with you!
I applaud the quick action of the Federal Bureau of Investigation in the wake of the W",January,Q1,20
"The Super Bowl is here and we thought it would be fun to take an in-depth look at the Super Bowl LI ending numbers (curl up your pussies, this is a serious study)!
The following information",January,Q1,20
The police are not doing their jobs. They are not following orders. They are creating the greatest threat to the Republic since the days of the Drug Mafioso Thomas J. Killeen 45th Attorney General of Texas,January,Q1,20
"The World Health Organization has warned that the Zika Virus may now be spreading to other countries with relatively low numbers of cases despite efforts by the United States and others to contain the spread.
The WHO has now warned that Zika may",January,Q1,20
"This is a rush transcript. Copy may not be in its final form.

AMY GOODMAN: We turn now to the case against the oligarch who's being held without bail in connection with Russia's biggest corruption case in",January,Q1,20
"It is with great sadness that I report the passing of my great friend and colleague, beloved wife Janet Jackson. She was a HUGE influence on my life and work. She will be greatly missed!
...The Washington Post is",January,Q1,20
"The Tampa Bay Lightning are currently playing in a home game against the Calgary Flames. They are 18-9-0 and sit in second place in the Central Division.
Joey Head is a failed businessman who ran the Lightning",January,Q1,20
"This article is about the Great White Shark. You may be looking for the Great White Shark in the Pacific Ocean. This is a misleading term as the Great White Shark is not found in the Pacific Ocean.
Thank you for",January,Q1,20
"THE SANDMAN

The Sandman series is coming to Netflix!
THE WALKING DEAD #129
Erik Larsen (Walking Dead) & Jonathan Turturro (The Handmaid's Tale",January,Q1,20
"JERUSALEM (Reuters) - Israel has wiretapped a senior Palestinian official and delivered messages through intermediaries in an attempt to defuse a crisis that has killed more than 1,000 people and led to the displacement",January,Q1,20
"I am pleased to announce that I am going to be hosting the Celebrity Apprentice on @TuckerCarlson @FoxNews at 7:00 P.M. Eastern on @ABC. Enjoy!
The United States and Mexico",February,Q1,20
"The United States Court of Appeals for the Second Circuit has denied an emergency request from the families of the 144 Americans killed in the terrorist attack in San Bernardino California. The Second Circuit is the highest court in the land.


",February,Q1,20
"A former Navy SEAL and the father of a U.S. Marine died in a helicopter crash in Northern California on Thursday.
The National Transportation Safety Board is investigating.
'This is a war that neither party is winning",February,Q1,20
"The Senate on Monday narrowly approved a bill that repeals much of the Affordable Care Act's individual mandate.
The Senate voted 52-48 to repeal the individual mandate. That is enough Republican votes to kill the bill. That",February,Q1,20
"The state attorney general is investigating whether Gov. Cuomo violated New York State law by allowing Gov. Andrew Cuomo to handle the investigation into the deadly Sarin gas attack in Khan Sheikhoun.
The New York state attorney general is",February,Q1,20
"The NFL has already made it pretty clear that we will not be attending the Winter Olympics in Pyeongchang, South Korea. Now they are threatening us with fines and jail time for speaking our minds about the disaster that",February,Q1,20
"This is not to say that we cannot learn from the mistakes and failures of these past few years. However, this is not the time to do it.
JUST IN!
.@FoxNews is the epitome of",February,Q1,20
"The US has signed a $1.65 Billion contract with Airbus to supply surveillance drones to Peru.
Peru is a key partner for the United States under the Trump Administration. The USA is a leading exporter of manufactured",February,Q1,20
"AUSTIN — A federal judge on Thursday denied a request by Texas Attorney General Ken Paxton to temporarily block President Trump's revised travel ban.
The U.S. Court of Appeals for the 8th Circuit stayed the",February,Q1,20
"A U.S. Senator is questioning the Justice Department's decision to drop charges against a Texas man accused of sending thousands of dollars to Iran.
Senator Ron Johnson (@SenRonJohnsonWI) wants to know why the FBI",February,Q1,20
"The Mythical #MAGA Bushel
It is the greatest myth in the history of politics!
Brown said his former opponent Hillary was 'unhinged' &amp; 'blatantly corrupt.' Who is she",February,Q1,20
"The United States is ready to help Ukraine protect its citizens. We will be providing Ukraine's President Petro Poroshenko with the latest military equipment.
The United States strongly supports Ukraine's efforts to uphold international humanitarian law. Ukraine has",February,Q1,20
"However, as I have said previously, we will aggressively pursue those individuals and organizations that provide material support to terrorists or those that advocate terrorism.
I want to thank Kim on her hard work and dedication to the State of",February,Q1,20
We are pleased to announce that the entire City of Charlotte will be receiving $1.1 Billion in Federal Funding to Combat the Spread of Plague and other Virulent Infections across the United States. This Federal Support will be vital,February,Q1,20
"For the second year in a row the Las Vegas Metropolitan Police Department (MPD) has been named one of the worst police departments in the United States – and they can even be called out for it in public.
What",February,Q1,20
"Jack Maibaum, chairman of Alibaba and co-founder of eBay has been hard at work building a new global empire. His company has more cash than the combined businesses of Walmart and Starbucks and more than twice as much market",February,Q1,20
"The world is abuzz with interest in the story of the young Leaf fan who was viciously attacked in Saskatoon by a racist, Islamophobic fan.
The young man was a great Leaf fan! He is a wonderful",February,Q1,20
"The United States is moving ahead with a program to train and equip legitimate Syrian opposition groups to resist the Russian-backed offensive to take back the entire city of Aleppo.
The United States is moving ahead with a program to train",February,Q1,20
"Premium Quality Chicken Breast on the Half Shell!
This recipe is amazing! I love making my own chicken breast on the half shell and it tastes sooo good. So easy to make!
Eric is a GREAT and GR",February,Q1,20
"The Canadian Press


TORONTO -- A Canadian judge has thrown out a lawsuit filed by a woman who alleges she was denied medical care after her husband shot and killed 12 people at the Ottawa Navy Yard.
""I",February,Q1,20
"In the wake of Superstorm Sandy the Federal Government has authorized $250 Million in FEMA assistance for New York City.
...
FEMA is working closely with the State to make New York City as safe and enjoyable as possible",February,Q1,20
"The Government of Canada is committed to supporting the continued economic growth of our great Northern Territory and the Northern Territory Government is working closely with the Northern Territory Government to ensure the best interests of all.
@PresidentTrudeau
.",February,Q1,20
"A new study from LGBT rights advocacy group Human Rights Campaign (HRC) finds that North Carolina is the most homophobic state in the union.
Only one state out of 45 still have GLBT+ protections!
When will",February,Q1,20
"The University of Texas at Austin is not doing enough to protect the First Amendment rights of its students.
The Department of Justice must take swift and effective action to end the UT system's continuing and egregious violations of the students rights",February,Q1,20
"A couple of months ago, I was working on a major design project for my client. The project was to build a 1:1 replica of the Mt. Rushmore Building in the heart of downtown. The design called for",February,Q1,20
The concept of state-of-the-art health care for all citizens is a powerful one. It is one that our country has been advancing for over a century. As President I have been pushing hard for comprehensive health care,February,Q1,20
"The UESPWiki – Your source for The Elder Scrolls since 1995

This article is about the quest. For the quest object, see The Last of Us: Zombies

Necromancer is a set of five",February,Q1,20
The public should know that the Department of Defense is investigating a leak to the press concerning a meeting we had with a Russian official last week. As a matter of Presidential Privilege this conversation has not been shared with the Congressional Hear,February,Q1,20
The 2014 NFL Scouting Combine was a total disaster for the Dallas Cowboys. They couldn't even field a team and were forced to cut the number of players on their roster. So what's the use of having a combine if you,February,Q1,20
The general consensus is that President Trump is a GREAT President. Unfortunately I don’t think that is always the case. I think that is because he is very Unpredictable. I remember the last time we had,February,Q1,20
"Democratic presidential candidate Hillary Clinton speaks during the 2016 National Democratic Rededication Ceremony at the Lincoln Memorial in Washington D.C. on April 28, 2016. (Photo by Andrew Harrer/Bloomberg via Getty Images)
",February,Q1,20
"The young man who was shot and killed by Seattle police says he was trying to help others and wasn't reaching for a weapon.
Yesterday @SeattlePolice and @King5News did a live stream of a very emotionally distraught",February,Q1,20
"THE UNIONIST PARTY SEXISM PROBLEM HAS BEEN SOLVED.
THE TOP 10 PERCENT OF AMERICANS OWNS ALL 50 STATES AND US. THIS IS A CRIME AGAINST",February,Q1,20
"Wisconsin Governor Scott Walker speaks during the National Religious Liberties Conference at the Ronald Reagan Library in Simi Valley, California on March 15, 2015. REUTERS/Lucy Nicholson

By Patrick Martin

BRUSSELS/ST",February,Q1,20
"The best thing about being a blogger is that you never know what you're going to find!
What is going on with Fake News CNN, MSDNC &amp; the New York Times? Not good!
People",February,Q1,20
"The two men were arrested after they robbed a Blackberry store in Eustis, Texas.
They were identified as 21-year-old Nicholas Brown and 19-year-old C.J. Black. Brown and",February,Q1,20
"The US military has launched airstrikes on Isis positions in Syria near the Iraqi border.
President Trump spoke to Prime Minister @kanstrasz of Poland today about the ongoing fight against terrorism. They agreed to jointly fight against terrorism",February,Q1,20
"The UESPWiki – Your source for The Elder Scrolls since 1995

This article is about the book. For the creature, see Draconus Rex (creature). For other uses of Draconus, see",February,Q1,20
"LATEST

Tillerson: Syria 'will be free at the end of its tether'

Pence pleads the fifth at White House press briefing. Says he is sorry but he can't win so",February,Q1,20
"Erik Prince, the former CEO of the U.S. military's most powerful contractor, is only the latest Republican Party figure to peddle the conspiracy theory that President Obama ordered the recent death of two Americans — including the",February,Q1,20
"Some of the really cool things you can wear at the ESPG Winter Classic! pic.twitter.com/jFvXxU6BmV — Chicago Blackhawks (@hawks) January 21, 2016
We are",February,Q1,20
The audio from the press conference on Saturday morning of Acting U.S. Attorney General Rod J. Rosenstein - who announced the indictment of Clinton Foundation officials and the loosening of restrictions on the transport of large sums of money -,February,Q1,20
"The Amazon Fire Phone has been out for a couple of days now, and while it has been one of the more talked about phones of the year, it is the T-Mobile One that has everyone excited!
The Amazon",February,Q1,20
"Hope everyone is doing well!

You can support my campaign at:

https://mrt.house.gov/2017

.@RepRickGohmertTX37

I was very lucky",February,Q1,20
The second issue that I have with the Obama Administration's decision to shift the focus of the Iran Nuclear deal from the enrichment of uranium to its peaceful nature is that it plays into Iran's hands. Iran knows that if it makes,February,Q1,20
"The Washington Post is reporting that the National Security Agency is looking at the Twitter account of Arizona Senator John McCain to see if they were involved in the capture of any terrorists. So far so good.
The New York Times has",February,Q1,20
"It is a great honor to be joining Sens. Elizabeth Warren and Bernie Sanders on @WhiteHouse road trip!
Watching the Sun set over the Pacific. Great for ocean plankton!
We are with you all the",February,Q1,20
"Featured Articles on Cooks.com

Wednesday 20 of 22

Thinking outside the box?

Thank you so much to Dennis Murray for your kind words and your amazing book. I have just finished it and",February,Q1,20
"The Detroit Red Wings have recalled forward Jaromir Jagr from Grand Rapids, Michigan of the American Hockey League.
Jagr, 24, has 14 goals and 33 points in 79 games with Grand Rapids this season.",February,Q1,20
"The head of the Federal Reserve told Congress on Wednesday that he hoped the House would approve a short-term extension of the debt ceiling.
The head of the Federal Reserve told Congress on Wednesday that he hoped the House would approve",February,Q1,20
"I saw this today on @FoxNews. This is what they are saying.
The United States of America is doing a great job. The stock market is going up ALL AT THE SAME TIME. The Democrat Party in",February,Q1,20
"The Canadian Press


TORONTO -- A federal court judge has prevented the Conservative government in Ottawa from cutting off aid to Alberta that funds education in the province.
The teenaged victim in the case, a high school",February,Q1,20
"The Ohio Department of Rehabilitation and Correction is investigating after it was revealed that a medical marijuana patient was handcuffed and later arrested for allegedly trying to reach his girlfriend.
Apparently the guy had too much pot in him.
I",February,Q1,20
"Tuesday, April 6th 2017 will be remembered as the day the world witnessed the beginning of the end for the man-made global warming scam. The United States began the day by impeaching and later removing its longest serving President",February,Q1,20
"The Stampeders have signed RB Bobby Rainey to a 2-year contract.
“The Jaguars were interested in Bobby Rainey, but he decided to sign with the Stampeders instead.” @NFL",February,Q1,20
"Last month I published a feature for Vice News with the headline ""10 Reasons China Will Never Be Punished Over the Tampering with the U.S. Election.""
I have been providing clear and concise information to President Trump",February,Q1,20
"Media playback is not supported on this device Highlights: England 1-0 West Brom

England had chances to equalise but Tommy Smith's side levelled from their own half

England: Smith, Cattermole",February,Q1,20
"The Department of Defense is in advanced negotiations to sell four F-35 Lightning II fighter jets to Saudi Arabia, the United Arab Emirates and Bahrain.
The four countries are considering selling F-35s to America but need more",February,Q1,20
This is the first in a series of articles that will examine the various conspiracies and machinations that have been going on behind the scenes for several months now. We are not telling you what to do or think. You are,February,Q1,20
"March 16, 2016

The Detroit Free Press Editorial Board:
There are many reasons why we need Supreme Court Justice Neil Gorsuch. But one of them is that he is a hard worker...He is also a very good",February,Q1,20
So we have this really cool guy by the name of Ben Bernanke who was the Secretary of the Treasury under President Obama. He is a brilliant man who made a lot of bad decisions. I voted for him twice in 2004,February,Q1,20
"What is this?
This is a tiny handy tool to make your life easier!
Love the new Viva La Vida Trump!” @FoxNews  Thank you @OANN  Thank you to my Great",February,Q1,20
"The UESPWiki – Your source for The Elder Scrolls since 1995

This article is about the quest. For the quest location, see The Dunwich Vault.

""Funny how few people are aware of",February,Q1,20
"Elections Canada staff are working overtime to ensure every Canadian is able to vote despite the devastating effects of Hurricane Florence.
“We have been in touch with the Governors of all 50 States and are monitoring the situation closely.",February,Q1,20
"House Democrats will likely be pushing for a full investigation into why Nunes did what he did. He abused his power and lied to Congress. He should never be allowed to do it again.
Nunes wrongly claimed knowledge of Trump",February,Q1,20
"The chief executive of the United States Postal Service has warned that a ""big surprise"" could happen if the Government leaves the European Union.
Theresa May has been warned by the US Postal Service that she risks a 'big",February,Q1,20
"This is a rush transcript. Copy may not be in its final form.

AMY GOODMAN: We turn now to a story about a Republican who was asked by the chief justice of the Supreme Court to leave the Republican National",February,Q1,20
"This is a conversation between a guy who is a fucking moron and a girl who is a fucking moron .
Interesting! Bye!
Interesting! Bye!
Interesting! Bye!
Interesting!",February,Q1,20
"FOXBORO — The New England Patriots are set to host the Buffalo Bills on Thursday Night Football. The teams have played just once this season.
The Patriots are 12-4 so far in 2016 and have a good",February,Q1,20
"This is a rush transcript. Copy may not be in its final form.

JUAN GONZÁLEZ: President Trump on Saturday morning tweeted that he is now the ""MOST READ HIG",February,Q1,20
"They are not bad kids, and I am not making this up.
This is the amazing story of a little girl named Shelby — a beautiful and amazing young lady!
I am so pleased to have been able to spend",February,Q1,20
The Government has just announced that it will trigger article 50 by the end of March 2019. This will happen at the earliest opportunity. It will not be for another year or two. It will be by the end of March 2019,February,Q1,20
