Tweets,Month,Quarter,sampling
I think it's very important for us as a country to remember that we are not alone. We are a very big beautiful and strong country. We are strong. We are united. We are beautiful. GOD BLESS THE,January,Q1,46
"McCarthyism and the New McCarthyism!
...a job. She HAS to go!
This is a really sad commentary on how little interest our RINO Republicans have in stopping RINO Democrats. Both are doing",January,Q1,46
"I could write a story about how much I love Christmas!
A great day at the White House!
A great day at the White House!
Thank you @MayorBowser this is so exciting I love watching",January,Q1,46
"The Baby Boomers have given our economy another 7 years of stability and prosperity. The worst is over. Congratulations to the great John Kasich!
If the Democrats want to lose the House of Represenatives they can always",January,Q1,46
"The Most Powerful Man in the World is a big fan of Hillary. He just can't stand her. He threatened her. Now he's threatening the life of her political opponent. Crazy!
A really big victory for @",January,Q1,46
"Tweet

Should the federal government compensate victims of the Aurora theater shooting?

The Federal Government Does Not Cover the Expensive &amp; Ineffective Aurora Theater Shooting. Join me @senatemajldr to demand",January,Q1,46
"See the Sea Monsters - MASSIVE!
....I have been doing this for a long time and it is getting better every day. Lots of LOVE and HEALING are our TWO COME together!
Great work",January,Q1,46
"The Roger Goodell Era is over. The New England Patriots will not be moving to Arizona.
Prayers for all of those affected by the devastating tornadoes in Oklahoma!
Welp it sucks. I dont know",January,Q1,46
The X-Files is back for a third series with new characters and a brand new mythology. Plus we discuss the return of the Psycho and the craziness of the Kavanaugh hearings. This episode is sponsored by Audible and Cas,January,Q1,46
"That's because the UCI is now reporting that only one person has died as a result of a crash involving a UCI WorldTour team and a UCI Ice Hockey team.
.@UCI_FRA (@",January,Q1,46
"The head of the United States' largest abortion provider says she's proud that the bill that passed the U.S. House of Representatives repeals the Hyde Amendment banning taxpayer funding for taxpayer-funded abortions.
Abortion Prov",January,Q1,46
"Monday, April 25, 2017
President Trump just shared with us how great he thinks our new FARMING program is! The only problem is that the Congressional Democrats have been working overtime to kill it since the very beginning.",January,Q1,46
It was an absolute no-brainer that Steve Bannon would be fired. Steve has betrayed our Country and our great First Responders. He sold out our great Military and is now working very hard for the Radical Left Do Nothing Dems,January,Q1,46
"Sgt. Goss is a very well liked and respected member of the Police Department. He is loving and caring for his family and our Nation!
Tonight at 9:00 P.M. Eastern we are holding a",January,Q1,46
It's that time of year again. We get the dreaded cold and the thought of snow makes our blood boil. However there is nothing like a little bit of snow to make you feel like you are in the midst of some,January,Q1,46
"The federal government is poised to pay out more than $100 million to victims of the Flint water crisis.
The California Commission on Human Rights is suing the Trump Administration for violating the First Amendment of the U.S. Constitution",January,Q1,46
"Strong and stable economy

World class universities

Great trade deals with Australia, Canada and Japan

Greatness and dynamism in the Republican Party

I will stop short of calling for a second Kavanaugh nomination but",January,Q1,46
"The leader of Kurdish forces in Syria said on Saturday that he would leave the country before the Islamic State is driven out.
The YPG has taken back large swaths of Syria from the Islamic State and now is pushed back against",January,Q1,46
"THE SNP have been warned they will have to pay for their ""brave"" response to the arrival of hundreds of migrants from North Africa on British shores if they want to be taken seriously as a developed country.
The SNP",January,Q1,46
"The Funko Walmart Hot Wheels Hot Wheels Collectible figures are a hit with our passionate Hot Wheels Collectors! These Hot Wheels Hot Wheels Collectible figures have the coolest names! They are the ultimate Hot Wheels Hot Wheels!
",January,Q1,46
"The Great Barrier Reef is on fire! #NoToBurningPulp — Donald J. Trump (@realDonaldTrump) August 23, 2017
What a great book by @WalterIsrael. I agree, as do so many",January,Q1,46
We can't have our cake and eat it too. The IRS is up close and personal with our team. They are watching EVERY move we make and if they don’t like it “t worry. We will,January,Q1,46
"The Envelope

The Envelope

Thank you!
the BEST PRESIDENCY IN PRESIDENT HISTORY!
Great!
THE BEST!
The Bus Came By Before The Address

They are",January,Q1,46
The Democratic Party should be ashamed of itself for allowing Sen. Al Franken to go on a sex assault and harassment binge despite knowing full well that he had no case. That is why he should never be allowed to serve in any,January,Q1,46
"This is a rush transcript. Copy may not be in its final form.

AMY GOODMAN: We turn now to the trial of the San Bernardino terrorists. The Justice Department and FBI in July announced the unsealing of a",January,Q1,46
"The Denver Broncos are adding another player to their active roster who also happens to be a former National Football League player.
The Colorado Rockies have added running back Kasey Redden to their active roster. 14/19 carries",January,Q1,46
"This is a rush transcript. Copy may not be in its final form.

AMY GOODMAN: We turn now to a story that just broke that the head of the FBI, James Comey, is under criminal investigation over a",January,Q1,46
I'm not going to pretend I understand what the hell is going on in Flint Michigan. I'm just telling you what I read. This is not a good situation. We have to do everything possible to aid the State of,January,Q1,46
"The U.S. military has killed the third leader of the Islamic State militant group (IS) in Libya.
The UK-based SITE Intelligence Group also named Muath al-Kadhim al-Sharif",January,Q1,46
"The Supreme Court has ruled that for every Bitcoin there will be 10 Million Bitcoins. This means that over the next 10 years there will be 1 Million Bitcoins and that the price will go up by 10000%!
Looking forward",January,Q1,46
"Federal prosecutors have indicted a Virginia man on a number of charges including wire fraud and money laundering.
Former Speaker of the House Newt Gingrich was forced to apologize after it was discovered that he plagiarized portions of a speech from a",January,Q1,46
The Phyllis Schlafly Institute is a conservative organization whose mission is to advance the conservative cause by advancing the Heritage Foundation's Agenda 21 and the biopics of our Nation's fallen heroes. We are proud to be,January,Q1,46
"***UPDATE***
The U.S. State Department has finally released the names of the foreign nationals currently in the United States under surveillance and it looks like they are not the Chinese Communists that the Obama Administration lied to the American",January,Q1,46
"It's a Setup!
Democrats are so obsessed with Hillary Clinton's private email server and handling of classified information that they are literally setting up a new one in their Washington D.C. home.
Just had a conversation",January,Q1,46
The first thing you'll notice about Donald Trump is that he looks just like his father. It's not just that they're both tall and blue-eyed white men in over their heads — they're both AMAZING at,January,Q1,46
"The New York Times ran a piece today by a man who has nothing to do with the investigation into his campaign. It is a non-story.
Just found out that former President Obama and his team were told long before",January,Q1,46
"Although many people think the government just takes care of the really bad guys people like to throw around the word 'overly sensitive' . . . . . . . . and I mean that in the best way possible.
",January,Q1,46
"The NY Daily News is reporting that President Trump said, ""I don+’t know what the hell happened to those two dumb-as-brats."" No wonder they got away scot free!
The failing",January,Q1,46
"In the latest episode of The Five, Chris Hayes asked President Trump about the leaks coming out of his inner-circle.
""What are the leaks? I have a private conversation every night. I am not briefed on those",January,Q1,46
"By Brian McNaughton

WASHINGTON (Reuters) - The United States has charged Zahi Hawass, the former chief prosecutor of the International Criminal Court, in connection with money laundering charges, the U.S. Attorney",January,Q1,46
"The Trump administration is in talks to expand a program that provides cash assistance to low-income Americans.
The program has helped millions of people in Michigan, Ohio and Wisconsin. But it's also faced criticism in the past for",January,Q1,46
"The federal government is looking into a complaint that a Toronto psychiatrist was treating some of the country's most dangerous and violent criminals with dangerous and sometimes deadly drugs.
After years of inaction we finally got the Administration to act on the",January,Q1,46
"A woman who called 911 to report that she and her husband had been robbed at gunpoint at a home in the 1000 block of South Winona Street has been identified as 54-year-old Carol Ann Jackson.
This",January,Q1,46
The Pew Research Center and Washington Post have finally come out with a report on the true cost of illegal immigration. The report shows that we are sending millions of dollars in public money to these countries which do not have the money or,January,Q1,46
"More options: Share, Mark as favorite

TEHRAN (FNA)- Iran on Friday urged all countries to stop using the Arabic word shariah and instead use the more correct term peace.
Iranian Foreign Minister",January,Q1,46
"The U.S. has more than 4 million unexploded landmines in our country, and this number is rising.
The United States is home to more than 4.5 million unexploded landmines, more",January,Q1,46
There is no question that the liberal media has been absolutely atrocious to me over the last several months. No matter how ridiculous the story line is they will go with it regardless of the facts. That includes the fact that I,January,Q1,46
Poverty wages and little help from the federal government make it hard for many Americans to get ahead. That's why I'm proud to announce that this week I'm signing a historic $1.5 Trillion Tax Cuts,January,Q1,46
Elections are coming up in a few months.    I am working hard to defeat  Fake News CNN LOSER @MooreSenate candidate Senator Luther Strange. Big crowds and money are coming pouring into the Republican Party,January,Q1,46
Illinois voters approved a $1.1 billion bond issue Wednesday to help fund a range of programs and initiatives. Illinois will also receive $12 million to help cover the cost of grants awarded to other states. Be sure to,January,Q1,46
"The folks at Zalman Spectra have a great story up about our incredibly talented Senator Jeff Merkley (D-OR). Here it is:
“Senator Merkley has the highest rating in the Senate",January,Q1,46
"Media playback is unsupported on your device Media caption The BBC's Charles Haviland reports that dozens of people have been rescued from the river

At least 20 people have drowned off the coast of Vietnam after their motorbikes caps",January,Q1,46
"Thursday, July 20th 2017 @ 11:00 am
The Federal Reserve has just upgraded the U.S. National Debt to $19.5 Trillion Dollars. This is higher than the total amount owed by every country",January,Q1,46
"Hillary Clinton says she is the only candidate who will 'make college affordable for all.' But how much will it really cost?
This is yet another example of the Dems running scared and doing nothing. They get 3% on",January,Q1,46
The Partnership for Civil Justice Fund (PCJF) is an independent 501c3 public charity organization dedicated to advancing the cause of criminal justice reform nationwide. The Foundation's mission is to advance the goals of the United States Sent,January,Q1,46
"The Eagles have released WR Michael Burton.
Burton had been with the Eagles for a few seasons now and was a part of the very good group that won the NFC East in 2016. The team signed him in January 2016",January,Q1,46
The government's decision to include rape as a terrorism-linked crime should alarm every American. The rape of a young college student on a bus in California should disgust every American. The rape and murder of hundreds of women and girls,January,Q1,46
"The term New World Order is never far from the lips of Donald J. Trump's legislative team and his Chief Strategist Steve Bannon. While Trump has not publicly used the term, his supporters and detractors alike have.
The",January,Q1,46
American Freedom Party candidate for Governor @TulsaCoryTaxcut wants to replace our 2nd AMF Tax Cuts with a 4th Tax Cut. Biggest Tax Increase in Missouri's History! He wants to raise,January,Q1,46
"The New York Jets and New York Mets have mutually agreed to a one-year contract worth $750k per. Under the terms of the deal, which is for a total of $1.5M, which also includes",January,Q1,46
"The United States should immediately withdraw its funding to the Government of Cuba, and should work with our Cuban friends to ensure that these funds are used to address the serious human rights crisis unfolding in the island nation. Cuba must immediately end",January,Q1,46
The most ridiculous thing about the Mueller Scam is that it is being led and controlled by the most deplorable members of the Democratic Party. This is the same Dems who ran a broken &amp; corrupt criminal justice system in,January,Q1,46
"I've heard a lot about this. It's outrageous. We need the 33% NOW!
Thank you Governor. Just arrived. Thank you!
Wow! Thank you!
The answer is a big yes. They",January,Q1,46
"I was sick and tired of hearing about how sick and tired I was of getting Fake News!
@CNN &amp; MSDNC are doing everything in their power to make life very difficult for me and my Administration.",January,Q1,46
"INDEPENDENCE, Ohio -- The Ohio Supreme Court has ruled that a group of students who were threatened and harassed by a teacher in 2012 are entitled to $10 million from the state for the trauma they experienced.
The",January,Q1,46
China is starting to re-adjust to the Trump Administration after having been treated very unfairly by the Obama Administration. They now want to build a Trade Locker Room in Washington D.C. with many of their best and brightest,January,Q1,46
"This is a conversation between a vagabond and ...

Good job!

Good job!

Good job!

Good job!

Good job!

This is a conversation between a vag",January,Q1,46
"So you think you're smart? Think again!
WOW!
The DNC is doing everything in their power to keep Bernie Sanders from securing the Democratic Nomination. They plan on rigging the Primary against Bernie Sanders who is",January,Q1,46
UPDATED: Nov. 12 @MittRomney and @USCCB have just released their reactions to the latest JAR OF EVIDENCE against the Romney Campaign. They are wrong and need to be exposed. Thousands of,January,Q1,46
"This is a rush transcript. Copy may not be in its final form.

AMY GOODMAN: This is Democracy Now! When we come back, we'll investigate why the CIA called the Justice Department and the FBI to investigate",January,Q1,46
"Sally Kohn is a very special woman. The Anti-Trump Resistance is hurting badly by her reckless and unpopular decision to run for President. Sally should immediately withdraw from the race. She has no chance!
Congratulations to",January,Q1,46
"Brian De Palma (1967)
Brian De Palma is one of the most famous directors working today. A prolific writer and producer he also directed and starred in several of my favorite films including Pan Am 103 and the highly",February,Q1,46
"The Great Lakes are calling on the Trump Administration to expedite the review of the controversial Dakota Access Pipeline. The 400-mile long pipeline would run through Iowa, Nebraska, Kansas and Oklahoma. It would carry crude oil from North",February,Q1,46
The New York Times wrote a really nasty piece on me today. I would have never thought that such a horrible thing would happen to a U.S. President. The Republicans are working overtime to Dislodge and Destroy my,February,Q1,46
"The first time I ate a woman's pussy, it was on camera.
The United States is now a sex pervert nation. It is unacceptable for a country to support women workers by paying them the same pay as men",February,Q1,46
"There's nothing like getting booed off a stage by a bunch of loudmouths to get the job done.
What a great question!
Great question!
I am the ONLY one that can fix the mess caused",February,Q1,46
"The Obama Administration is twisting arms in order to protect a doctor who did nothing wrong and was forced to resign after he sent a grossly over-the-top and highly critical email to colleagues.


I was very surprised and",February,Q1,46
"There is no such thing as a free lunch. In fact there is no such thing as a great lunch.
Pete Rose is once again being criticized for his lavish spending habits. His last concert was a rousing success",February,Q1,46
"Not only is this a great way to support our @USATF employees it gives @USATF the financial muscle and the backing needed to continue to protect our Country.
The new @USATF website is the",February,Q1,46
"A submarine that was carrying out a routine survey off the coast of Denmark has been forced to turn back after the heavy fog rolled in.
The Submarine Admnciate Agency has advised that the V-22 Osp",February,Q1,46
"FCC Chairman Tom Wheeler is viewed unfavorably in the U.S. by 56%, while 52% have a favorable view of him. Almost as bad is the view of him by 36%, meaning that 31% have",February,Q1,46
"The field of candidate recruitment is overflowing with interest.
This is a great opportunity to make a name for yourself and serve your party. Apply NOW!
JOBS JOBS JOBS!
Thank you Nick. I love",February,Q1,46
"This article is from the archive of our partner .
An Iranian court on Friday sentenced to death an American-Iranian blogger and activist for insulting the Islamic Republic. The sentence was requested by Iran and will be enforced according to",February,Q1,46
"The Washington Post has a very nice and interesting piece by Jonathan Allen on the growing divide between the Republican Party base and the Trump campaign establishment. Allen writes:
The GOP establishment is divided in its response to the rise of Donald",February,Q1,46
One of the great mysteries of the 2016 presidential election was why so few people paid much attention to the Obama campaign before Election Day. The answer is simple: they didn't want to miss out. But how did this happen?,February,Q1,46
"The Obama administration is considering the use of its authority under the Foreign Sovereign Immunities Act to block a number of entities and individuals involved in smuggling North Korean coal to the United States.
This is something that has been on my",February,Q1,46
I have been a loyal supporter and admirer of the late great Senator John Danforth (D-WI) &amp; of the Second Amendment for many years. I am proud to have worked with him on legislation that protected,February,Q1,46
"The first time I saw this picture of Paul Ryan I was in complete shock. I had never heard of him or his record. I am appalled by this picture.
The Republican Party is in big trouble. They need to",February,Q1,46
"Since last night's presidential debate we have learned a great deal about Donald J. Trump. Below are ten things we learned about him.
THE EVIDENCE IS IN AND WE HAVE HAD A GREAT COUNTRY DAY!",February,Q1,46
"For decades the FBI has been infiltrated by radical left wing extremists. The FBI was infiltrated by left wing extremists who have now taken over the FBI. They want the Trump Dir. of CoS. to go!
...very",February,Q1,46
"Time to move on and focus on the future!
They are now saying that the Trump Campaign was just like any other campaign except that they did EXACTLY as written. This is a total and complete COVER-UP!",February,Q1,46
"In what is likely to be the most politically charged decision of her presidency, President Trump signed an executive order Friday that suspends the entire U.S. refugee program.
The decision was a major political debacle for the President",February,Q1,46
BRAZIL CITY (Reuters) - Prime Minister Pedro Passos Coelho visited the World Trade Center site on Wednesday after U.S. President Donald Trump called the two leaders with a handshake and congratulated them on a,February,Q1,46
"Just when you thought it couldn't get any worse, the news just broke that President Trump had just asked the UN Human Rights Council to protect our Country! They must be given full r&r!
The Hollywood Foreign Press",February,Q1,46
"A SHOCKING new report has revealed how Germany is failing its people as it continues to support the brutal Assad regime in its deliberate and illegal attack campaign against the Syrian people.
The numbers in this report are astounding shocking and",February,Q1,46
"Brexit will lead to a huge rise in the prices of everyone's basic necessities and this will be far more than offset by huge gains for those at the very top of the economic ladder.
And today at 6:30 P",February,Q1,46
"It's the year 2022. That's about 20 years ago today. WOW!
Just saw the best new movie of the year!! Emma Stone in Trainwreck. Brilliant!!
THANK YOU @nytimes!!!
",February,Q1,46
"SALT LAKE CITY — Sixteen years after the tragedy that killed 16 people at a Brooklyn nightclub, Salt Lake City is once again a hotbed of activity and creativity.
From the bustling Center for Liveable Communities?",February,Q1,46
"The Great Debate About Kavanaugh and the FBI and the Russia Hoax

The Great Debate about Kavanaugh and the FBI and the Russia Hoax by far the biggest political event of the year and it all started in a New York",February,Q1,46
"It was one of those days when everybody feels like they're on top of the world. Everyone is feeling great. It's like an extended party!
Why aren’t they Impeaching the Swamp Criminals who",February,Q1,46
"The following is a transcript of the interview between Michael Goodwin and Thomas Joscelyn of the Daily Caller. It has not been edited:

Goodwin: If the Supreme Court says we're not going to enforce the Visa",February,Q1,46
The Supreme Court is set to rule on a class action lawsuit by the American people against the Obama Administration. This lawsuit is being brought by the American people to stop the Obama Administration from taking away your healthcare. We are taking care,February,Q1,46
"The Tri-State Area is experiencing a severe drought with three inches of rain in more than a month.
Thank you @NYCMayor @EricJarrett and @FDNY. We are working closely with the @NY",February,Q1,46
"I was so excited for this book that I didn't even open it. The cover is so awesome. @GabbyGiffords is shot!
I was so excited for this book that I didn't even open it",February,Q1,46
"Party: Trump

State/Country: FL

November 14th 2016 the biggest &amp; most watched political show on tv!
We had the best of times and the worst of times with respect to the great",February,Q1,46
"The FBI is looking into whether President Trump or his associates were involved in a scheme to artificially inflate the size of a database used by the government to track people doing bad things.
The Washington Examiner   reports:
",February,Q1,46
"He's bringing back the glory days.
HAPPY BIRTHDAY TO AMERICA!
I am honored by the outpouring of love for my Administration from across the political spectrum. My Administration is working hard for the",February,Q1,46
The head of the FBI believes that President Trump obstructed justice in his firing of James Comey. In other words the President of the United States committed a crime. Comey was doing a GREAT job for the FBI. He was doing,February,Q1,46
"The Supreme Court has ruled that the federal government may not interfere with state marijuana policies. Unfortunately the politically correct left will do anything to protect their racist policies.
The Democratic Party want Marijuana legalized in every State of America. If",February,Q1,46
"Thursday morning I will be hosting a White House News Conference. Join me @foxandfriends for a full First Read.
Thank you @SenJohnMcCain for fighting for our Military and Vets. You have my Complete",February,Q1,46
The Department of Health and Human Services (HHS) has released a new plan for the exorbitant cost of care for the elderly and disabled. Under the new proposal the cost of care for a 65 year old person would,February,Q1,46
"It's official!

The State of Florida has officially declared March 11th National Voter Registration Day. This is a great opportunity for all citizens to get registered to vote and cast a vital ballot in their local elections.
",February,Q1,46
The US has officially declared war on Iran. They are now officially at war with their own people. The Iran Deal didn’t work out and we now have the most Anti-American Congress in our history. They voted,February,Q1,46
President Trump told the nation on Wednesday that he will be watching the very big Dem Debate that took place yesterday in Las Vegas. The debate was poorly received by the Fake News Media and the Bernie Bros. It was basically a re,February,Q1,46
Superior Court Judge Brett Kavanaugh has been confirmed by the U.S. Senate. Judge Kavanaugh is a man of tremendous integrity and character. He is an American hero who was involved in the prosecution of the most notorious child rapist,February,Q1,46
"The latest installment in the officially-honored ""War on Christmas"" is being pushed on the American people with commercials in the NPR Newshour, the Drudge Report and on Fox News.
The War on Christmas is",February,Q1,46
"We are proud to present the Audience Choice Awards for Outstanding Podcast or Webcast of the Year!
...We will be talking to Senator @RandPaul today about his proposed $350 Billion Tax Cuts and other tax",February,Q1,46
Getting close to releasing the best-ever taco bowls in history! Here are the TACOMA BOWL DETAILS! pic.twitter.com/xOV9Qx9S6r — Donald J,February,Q1,46
"The commission recommended that the state reduce the number of workers it hires from these days of 16,000 to 10,000 to meet the demand for some of these things.
A great man and a great American hero. A",February,Q1,46
"Alex Jones said he thinks that President Trump is a very big “nut job”. That is all he is. That is all he has become!
“I think that President Trump is someone that the people",February,Q1,46
Retired Gen. Jack Keane joined Breitbart News Daily to discuss the House Intelligence Committee's Select Committee on Russia. The Select Committee is a disgrace. It is a partisan political hit job designed to harm my opponent @HillaryClinton!,February,Q1,46
"The Obama administration on Thursday released an analysis of the negative economic impact that the Keystone XL pipeline would have on the United States.
As the Keystone XL Pipeline is being reviewed by the Obama Administration the cost to this Nation of Energy",February,Q1,46
"The United States, Canada and Mexico have reached an agreement that will keep the United States out of the NAFTA free trade area between Canada and the United States. The United States will continue to negotiate its own trade deals.
The",February,Q1,46
"NEW YORK (Reuters) - President Donald Trump appeared to suggest on Friday that former President Barack Obama wiretapped his campaign headquarters in Manhattan and that it was a criminal crime.
Trump tweeted: ""I just got off Air Force",February,Q1,46
The Coalition Government is committed to making the NHS the safest and most effective in the world. We are ensuring that patients receive a high quality and effective service and ensuring that specialist advice is properly sought – treating patients as they would want,February,Q1,46
Government agencies across the country are feeling the burn of the Great Recession. A good percentage of them are also in the second quarter of this year. The fact that the economy is so strong and the unemployment rate is so low is,February,Q1,46
"Please enable Javascript to watch this

MEMPHIS, Tenn. -- The Memphis Police Department is asking for the public's help in identifying a person of interest wanted for questioning in connection with a shooting in the city.",February,Q1,46
"Some things never change.
President Trump had one thing going against him on the Russia Hoax. Many believe it to be Fake News but I have just found out otherwise.
The Democrats are working hard to RIDIC",February,Q1,46
"The best thing about the United States is that we have the best politics in the world. The worst thing about the United States is that we have the worst politics.
WARRANTLESS SURVEILLANCE IS WRONG!",February,Q1,46
"The Supreme Court will not hear a case about voter fraud. I won the popular vote if this were a case. If not why did they let this one through? Just another fake Witch Hunt!

The Dems want to",February,Q1,46
"Well, that didn't take long...
Well, that didn't take long...
It's been a long day at the White House!
Longest standing daily news conference by any President since the White House was built",February,Q1,46
"Good morning.

I am so happy to be home today.
Everything going great. Big crowds. Great energy. We are going to #MAGA!
Despite what you hear from the Fake News Media or anyone",February,Q1,46
"And this is why I'm running for President: to save the Great American City of New York!
Thank you @MayorBowserNY!



Wow. We are a big and important country. We are",February,Q1,46
The Department of Homeland Security (DHS) has been told to prepare for an even bigger refugee crisis than we have ever seen before. This is a huge development that does not bode well for our Country.The Fake News,February,Q1,46
"Greetings Citizens,

After more than a year of work we have a very exciting and big announcement for all of you. We are proud to announce that Virgin Galactic will be bringing thousands of people to our great USA.",February,Q1,46
"2016/07/18 10:08

BEIJING, July 18 (Yonhap) -- China on Tuesday urged the United States to speed up its decision-making process on the South China Sea, which it",February,Q1,46
"The Denver Broncos are happy to announce that linebacker Shaq Lawson will be signing with the Broncos on a one-year deal.
The 25-Year-Old Jackson has spent the last 3 seasons playing for the Denver Broncos",February,Q1,46
"In the wake of the tragic events in Charlottesville, Virginia last weekend, many Americans are asking themselves if it is possible to have America First Policies at home and a strong and Wealthful Nation overseas with our own people and economy.",February,Q1,46
"The Executive Summary of this paper is below.
The United States has a highly complex social security system that leverages private industry to provide high quality affordable health care to millions of workers who are disproportionately women of color and people with",February,Q1,46
"All-American defensive end Myles Jack is a frontrunner to be one of the NFL's 20 finalists for the Lombardi Trophy.
Congratulations to great candidate Myles Jack of the Dallas Cowboys on his strong showing in Saturday's",February,Q1,46
"Hollywood's attempted censorship of President Trump continues.
The Hollywood Failing JOBS Act was finally killed by the House on a voice vote!
Big win for the beautiful State of California! #KAG2020
Big",February,Q1,46
"The New York Times reported on April 2 that the Clinton Foundation has received $1.35 Billion dollars dollars from the U.S. Government in 2016.
In other words the Clinton campaign did a very good job in the",February,Q1,46
"Private Military Contractors Are Poisoning the Middle Class of America!
Thank you @FoxNews! I love watching your ratings!
When will the Fake News Profiteers and Embarrassment of the Obama Administration be able",February,Q1,46
It's not just the Democrats who seem to have forgotten about the DNC Breach that took place within their party just prior to the Presidential Election. It's happened to all the Republican Presidential Candidates before and they just keep on running,February,Q1,46
"This is a rush transcript. Copy may not be in its final form.

AMY GOODMAN: We turn now to the attacks in London on a gay nightclub in which at least 50 people were killed. We speak to the",February,Q1,46
"We are always looking for talented and passionate people who love animals.
I have never seen a news source report that another 7 Million Americans are without power and that includes the cities. We are working around the clock to restore power",February,Q1,46
"Wednesday on FOX & Friends the President of the United States said we are now in the highest point in recorded history in terms of Forecasts for Weather and Climate.
“For the first time the prediction system that we use",February,Q1,46
"To the Editor:

I wrote to the President of the United States a few days ago to express great concern over reports that President Putin of Russia may be attempting to undermine the Trump administration. I urge you to immediately place",February,Q1,46
