Tweets,Length,Date,Source,Favourites,RTs,Username,id_str,isRT,tco,Language,Month
Everyone always feels better when they’re held. We’re here to hold you @Aliana_Jester. Thank you for staying ♥️ #AmericanIdol,125,2020-03-16 01:12:12,Twitter for iPhone,1893,190,katyperry,1239358775028355072,False,,en,March
"#JustinOliver we know you’re trying to make your #DreamComeTrue, keep going at it and prove us (and stand-in judge @phredley) wrong 💪🏼 #AmericanIdol @BrunoMars",159,2020-03-16 01:09:47,Twitter for iPhone,1579,165,katyperry,1239358166472601600,False,,en,March
YOU WANNA BE AN #AMERICANIDOL,53,2020-03-16 01:08:27,Twitter for iPhone,2476,224,katyperry,1239357828130717699,False,https://t.co/ntYmS5Nrk5,en,March
Look at @lionelrichie thinking he’s going to trip up @iamGilRivera with that seranade! Hello indeed! 💅🏻 #AmericanIdol,117,2020-03-16 00:53:05,Twitter for iPhone,1717,167,katyperry,1239353961204699137,False,,en,March
This was before the 6 foot social distance rule...sometimes I wish that always applied between @lukebryanonline @lionelrichie and I 😂 #AmericanIdol,171,2020-03-16 00:52:05,Twitter for iPhone,3790,451,katyperry,1239353711756857349,False,https://t.co/W3CVRgmvYR,en,March
🛳 Ship yeah 🛳 @meganknight20 #AmericanIdol @Glen_Hansard,56,2020-03-16 00:48:25,Twitter for iPhone,1563,159,katyperry,1239352786682171393,False,,en,March
#Rozzo = The dream and the distance #AmericanIdol @johnlegend,61,2020-03-16 00:38:48,Twitter for iPhone,1757,170,katyperry,1239350367151771648,False,,en,March
"🎷 SAXY 🎷 #LukeStafford, but not quite right for #AmericanIdol 😬",63,2020-03-16 00:33:08,Twitter for iPhone,1821,166,katyperry,1239348940719321088,False,,en,March
I think we’ve found another #AmericanIdol contestant for you to love @stevienicks - meet @FBooneMusic! He’s the stuff of #Dreams ✨,130,2020-03-16 00:29:07,Twitter for iPhone,1773,177,katyperry,1239347929430679552,False,,en,March
"You is kind 💗, you is smart 🧠 , you is important 👊🏼 #AmericanIdol",89,2020-03-16 00:24:16,Twitter for iPhone,5051,424,katyperry,1239346709873840129,False,https://t.co/wgHdnaSkVq,en,March
"#HollywoodWeek (TOMORROW’S EPISODE❗️) is going to be a crowded table, but we would be “CRAZY” to not give you a seat @graceleermusic #AmericanIdol @thehighwomen",160,2020-03-16 00:19:35,Twitter for iPhone,1673,175,katyperry,1239345532901842945,False,,en,March
Forget the #10yearchallenge - @graceleermusic and @ryanseacrest have the #16yearchallenge down pat 😳 from #AmericanJuniors to #Americanidol,163,2020-03-16 00:15:07,Twitter for iPhone,1959,194,katyperry,1239344407523942405,False,https://t.co/5RtonYNFbv,en,March
"CATEGORY: #AmericaIdol Realness
A kick🦵, boom 💥, clap 👏🏼 LETS GO #werk #legendary #mothaofthehouse #loveallmychildren @jafar_hurambi",156,2020-03-16 00:13:45,Twitter for iPhone,2533,279,katyperry,1239344062613733376,False,https://t.co/JQMTjJ7x7c,en,March
,47,2020-03-16 00:08:57,Twitter for iPhone,2355,198,katyperry,1239342857254629377,False,https://t.co/oL74t1VRZi,en,March
Shout out bible study... especially Psalms 91 rn 📖 ✝️ #AmericanIdol,67,2020-03-16 00:08:21,Twitter for iPhone,2655,291,katyperry,1239342706544926720,False,,en,March
"Shout out all the loving, accepting fathers that love unconditionally no matter who you love. #RobertTaylorTheSecond ❤️🧡💛💚💙💜 #AmericanIdol",138,2020-03-16 00:05:52,Twitter for iPhone,4029,387,katyperry,1239342079731326976,False,,en,March
"Sweet @ItsRobTaylor we 👁 you and we ❤️ you. Keep living your authentic truth and know there is a whole community of people, myself included 🙋🏼‍♀️, that have open arms for you. We are here for you #AmericanIdol @lewiscapaldi",223,2020-03-16 00:04:46,Twitter for iPhone,1873,196,katyperry,1239341803590963200,False,,en,March
OH HAYYY FOLKS! 🐴GIDDYUP🐴 WEZ BOUT TO FIND A FEW MORE 💎 DIAMONDS 💎 TO SADDLE BACK TO HOLLYWOOD! ⭐️ #AmericanIdol,112,2020-03-16 00:01:35,Twitter for iPhone,2612,260,katyperry,1239341002122379264,False,,en,March
"Anyone else need a feel good distraction tonight? Ration your 🍿 and cozy up to the 📺 , six feet away preferred 📏 (If we don’t laugh, we cry) #AmericanIdol",178,2020-03-15 21:40:39,Twitter for iPhone,9025,836,katyperry,1239305534898974720,False,https://t.co/HFpzQKqXG3,en,March
kindness is always in stock,27,2020-03-14 08:13:07,Twitter for iPhone,54893,12194,katyperry,1238739923408048128,False,,en,March
"On a brighter note... a show of gratitude for some bushfire heroes and 7000 of my newest friends in Bright, VIC. Thanks to all who came out and created a new, happy memory #fighton 💚 📸 timsek @ Bright, Victoria",234,2020-03-12 09:21:03,Instagram,8072,814,katyperry,1238032247308967936,False,https://t.co/z9a9Q4n2YN,en,March
Sissy’s gone trippy! 🌀 Check her out and your new 🌷Springy 🌷 staples @kpcollections #ShoesdayTuesday,124,2020-03-10 22:06:36,Twitter for iPhone,13505,1271,katyperry,1237500126718910464,False,https://t.co/2ZHd8a3kXt,en,March
Love u always n forev ♥️,48,2020-03-10 11:42:30,Twitter for iPhone,8638,759,katyperry,1237343066781962240,False,https://t.co/k6qzslX3vD,en,March
"If:
Breaking the Australian record for attendance of a women’s sporting event
billiejeanking 🎾 
Sexy 🏏 bats
and
🤰🏼
...don’t say #InternationalWomensDay, I don’t know what does 💗 Thanks to all the incredible people…",238,2020-03-10 07:22:29,Instagram,10059,1014,katyperry,1237277631046877184,False,https://t.co/3uPQHMbDUj,en,March
I don’t know when a soul enters a new vehicle but if there is a world where there’s a waiting room of the coming and going my mind wonders if the soul that is waiting to come into my world is getting a kiss on the…,238,2020-03-09 11:40:07,Instagram,14989,1807,katyperry,1236980079806353408,False,https://t.co/6dVmgcbehh,en,March
a song for Grandma. May she rest in deep peace. ♥️Ann Pearl Hudson♥️,92,2020-03-09 09:38:51,Twitter for iPhone,20514,3075,katyperry,1236949562071191552,False,https://t.co/VYXT8mbbIY,en,March
if u mean that lemme spin the wheel Pat #AmericanIdol,77,2020-03-09 03:16:44,Twitter for iPhone,3411,279,katyperry,1236853399905169408,False,https://t.co/fOne9L2l1d,en,March
"See you next week ✌🏼 episodes - OMG Sunday AND Monday, lucky you! #AmericanIdol",79,2020-03-09 01:59:49,Twitter for iPhone,3773,335,katyperry,1236834043435442176,False,,en,March
You are brave and your story will inspire so many others @RenPatrick. Can’t wait to see you continue this journey. And did you see that performance @robynkonichiwa? 🤩 #AmericanIdol,180,2020-03-09 01:58:14,Twitter for iPhone,2563,238,katyperry,1236833642376093696,False,,en,March
I’m glad my sass helped someone out for once! 💅🏻💁🏼‍♀️ #girldumphim #AmericanIdol,80,2020-03-09 01:54:40,Twitter for iPhone,3353,269,katyperry,1236832746716057600,False,,en,March
"You don’t need to know anything about singing other than that you can do it #ZacDobbins... Just be the clay, and we’ll do the molding. You are a true diamond 💎 in the muddy truck! #AmericanIdol",193,2020-03-09 01:45:46,Twitter for iPhone,3687,342,katyperry,1236830508035629056,False,,en,March
. @MarnaMichelle I love you so much and everything you represent. You got me re-applying eyelash glue over here. I love a student that’s so willing to learn 👊🏼 #AmericanIdol,173,2020-03-09 01:33:47,Twitter for iPhone,2367,230,katyperry,1236827489290162176,False,,en,March
"Ok @oliviaximines_ is the WHOLE package! She can sing AND dance 💃🏻, and looks like a young @4everbrandy? Do you agree? #AmericanIdol @torikelly",167,2020-03-09 01:28:52,Twitter for iPhone,2849,301,katyperry,1236826254415818753,False,https://t.co/qzs4pYCD5x,en,March
". @JimmyLevyMusic might see 👻, but I see potential there 😳 #AmericanIdol @chrisisaak @torikelly",95,2020-03-09 01:20:15,Twitter for iPhone,1941,204,katyperry,1236824085679624192,False,,en,March
"I think @SophiaWackerman aka #SOPHIASTAR is truly a 🌟 in the making. Best rendition of “Water” I’ve ever heard, do you agree @thatgirlbishop? #thisonesfornaomi #AmericanIdol",173,2020-03-09 01:08:00,Twitter for iPhone,2118,217,katyperry,1236821000475381760,False,,en,March
. @SophiaWackerman I took my mom’s last name and look what it did for me! Think about it…🤷🏼‍♀️ #AmericanIdol,108,2020-03-09 01:07:08,Twitter for iPhone,2340,220,katyperry,1236820782287695872,False,,en,March
Hope we all find the Terry to our Tavia 👯‍♀️  #friendshipgoals #AmericanIdol,76,2020-03-09 00:56:03,Twitter for iPhone,2390,210,katyperry,1236817995730579456,False,,en,March
"Accompanists are truly the unsung heroes of #AmericanIdol 🎸 🎹 🦸‍♂️🦸‍♀️  Also, 🎻 + hip pop = 💁🏼‍♂️ #AmericanIdol",135,2020-03-09 00:51:05,Twitter for iPhone,2795,233,katyperry,1236816746557739010,False,https://t.co/e5tmP7BZBG,en,March
. @dualipa do you agree with my take on #KatLuna⁉️ #AmericanIdol,64,2020-03-09 00:49:51,Twitter for iPhone,4815,464,katyperry,1236816434480611329,False,,en,March
Did someone say burrito? 🌯🤰🏼#cravings #AmericanIdol,51,2020-03-09 00:49:22,Twitter for iPhone,3215,274,katyperry,1236816311134515200,False,,en,March
When someone makes you believe in love again 😩#KatAndSpaceCowboy 😊@ladygaga #bradleycooper #AmericanIdol,128,2020-03-09 00:44:47,Twitter for iPhone,10875,1559,katyperry,1236815160209051648,False,https://t.co/yMyyJJzvgJ,en,March
"Ummm… are you sure you don’t mean there was pink and purple in the sky, riding #HarleysInHawaii #AmericanIdol 🏍 💗",113,2020-03-09 00:40:08,Twitter for iPhone,4123,377,katyperry,1236813988811264000,False,,en,March
"There’s something about you, @faithbecnel 🤔 but @lionelrichie doesn’t seem to have the faith 😒 Prove him wrong at #HollywoodWeek? #AmericanIdol @MsPattiPatti",157,2020-03-09 00:38:43,Twitter for iPhone,1837,191,katyperry,1236813631519514624,False,,en,March
Sometimes we just gotta close our eyes and roll it… on these contestants 🎲 🎲 #AmericanIdol #justiceforroulette,110,2020-03-09 00:36:15,Twitter for iPhone,3054,310,katyperry,1236813013685919744,False,,en,March
"Every new morning is a new beginning. We believe in you SO much #MoseanWilson, and we will always continue to believe in you. You have an authentic, talented soul - excited to see it develop in the future 💗#AmericanIdol",219,2020-03-09 00:30:30,Twitter for iPhone,2750,276,katyperry,1236811565677998081,False,,en,March
". @devonalexanderr:
- Good vibe ✔️
- Incredible voice ✔️
- Seems like a cool dude ✔️
- Hollywood ✔️
@samsmith #AmericanIdol",123,2020-03-09 00:22:19,Twitter for iPhone,1997,213,katyperry,1236809506450845696,False,,en,March
I love when a contestant makes me have to re-shave my legs due to chill bumps. You did that @MakaylaPhillips! 🦵💁🏼‍♀ #AmericanIdol,129,2020-03-09 00:21:37,Twitter for iPhone,2146,228,katyperry,1236809328113242112,False,,en,March
When someone or something gives you major feels #AmericanIdol,85,2020-03-09 00:21:02,Twitter for iPhone,3233,320,katyperry,1236809180134047744,False,https://t.co/ffy9feaQ65,en,March
. @LukeBryanOnline @LionelRichie and I have really changed over the last 3 seasons haven’t we? @jtimberlake @sia @patsajak #AmericanIdol,160,2020-03-09 00:16:50,Twitter for iPhone,4589,516,katyperry,1236808124058624002,False,https://t.co/51qxiOBEEs,en,March
"Thank you @loudawg__ for keeping @lionelrichie, @lukebryanonline and I humble this season on #AmericanIdol",130,2020-03-09 00:15:30,Twitter for iPhone,3046,343,katyperry,1236807791722909696,False,https://t.co/odEejK0cNZ,en,March
"#AmericanIdol, help me make up my mind about my 🦷 once and for all as I’m headed to the dentist next week. To fix, or forever Photoshop",159,2020-03-09 00:09:38,Twitter for iPhone,18735,3060,katyperry,1236806311477534721,False,https://t.co/o27FqrPK6T,en,March
Side note: this also looks like a scene out of a trailer for a dental horror movie 😬 #AmericanIdol,122,2020-03-09 00:07:20,Twitter for iPhone,2506,252,katyperry,1236805736421707776,False,https://t.co/POcnrhxzXt,en,March
Well @Dlarota you were an easy yes for me with that rendition of Royals by @lorde Looking forward to having you bring that voice and that dental school 🙂SMILE🙂 with you to Hollywood #AmericanIdol,195,2020-03-09 00:06:29,Twitter for iPhone,2250,244,katyperry,1236805519458721798,False,,en,March
". @LukeBryanOnline - huntin’, fishin’, removin’ splinters every day, apparently 🤷🏼‍♀️ You know it’s real when the lighter comes out 😳#AmericanIdol",146,2020-03-09 00:02:43,Twitter for iPhone,2489,231,katyperry,1236804574372966400,False,,en,March
"Can’t wait for Uncle @LionelRichie and Uncle @LukeBryanOnline to teach my kid how to shop til they drop, and then tie a fishing hook 👶🏻 😜 #AmericanIdol",151,2020-03-09 00:01:19,Twitter for iPhone,3696,361,katyperry,1236804221086732289,False,,en,March
"In case you forgot about the time change, #AmericanIdol starts in less than one hour East Coast, and I’ll be tweeting with you live! 💁🏼‍♀️",162,2020-03-08 23:12:58,Twitter for iPhone,3894,387,katyperry,1236792050823000064,False,https://t.co/CGM0dopFtc,en,March
Leave it to @LukeBryanOnline to remind me how difficult labor will be 😳 Tune in to @AmericanIdol tonight for more weirdness at 8/7c in @abcnetwork,170,2020-03-08 21:07:39,Twitter for iPhone,4644,562,katyperry,1236760517521190912,False,https://t.co/yRLT1ydR25,en,March
Hoping you’re coming to celebrate these incredible women on #internationalwomensday with me @mcg! I’ll be the one waddling about on stage with a sprained thumb 👍🏻 t20worldcup #womenneverquit #help @ MCG Melbourne,236,2020-03-07 22:30:56,Instagram,8245,1101,katyperry,1236419087762370560,False,https://t.co/DZgcMn7Ggq,en,March
💕,25,2020-03-07 20:40:17,Twitter for iPhone,8898,898,katyperry,1236391240070905857,False,https://t.co/B4IPoRxJJp,en,March
💕,25,2020-03-07 20:23:12,Twitter for iPhone,7111,858,katyperry,1236386941647466496,False,https://t.co/w3YtJkuRDp,en,March
💕,25,2020-03-07 20:20:10,Twitter for iPhone,14646,1221,katyperry,1236386177285935104,False,https://t.co/rQFES6JgVk,en,March
💕,25,2020-03-07 20:11:50,Twitter for iPhone,6871,854,katyperry,1236384083090886656,False,https://t.co/8bAm8YqfFD,en,March
yas,27,2020-03-07 06:36:31,Twitter for iPhone,16008,1841,katyperry,1236178901103038464,False,https://t.co/2Az7t5r9fj,en,March
Raising a toast (but not sipping it 😬) to @cynthialovely 🍸DRINKS is out everywhere now🍸,135,2020-03-06 18:03:58,Twitter for iPhone,8726,776,katyperry,1235989515459690497,False,https://t.co/eyUoEA7w5A,en,March
"love u guys so much. was a bit nervous about sharing something so personal like the song n the bump n I hv never gotten this much love n support, it’s overwhelmingly lovely. thank u 🥺♥️ #NeverWornWhite #babycat",210,2020-03-06 07:15:24,Twitter for iPhone,74456,7827,katyperry,1235826295650447361,False,,en,March
💕,25,2020-03-05 22:12:56,Twitter for iPhone,20437,2011,katyperry,1235689781197025281,False,https://t.co/5agrtwgybC,en,March
🤍,25,2020-03-05 22:11:11,Twitter for iPhone,32575,3129,katyperry,1235689341906632705,False,https://t.co/5L34NxP7XE,en,March
@BratzJay I know about that spot in your heart now and I like it hun,68,2020-03-05 05:55:31,Twitter for iPhone,2796,300,katyperry,1235443804280197120,False,,en,March
or carry around a big purse lol,31,2020-03-05 05:43:47,Twitter for iPhone,80770,6789,katyperry,1235440853750964224,False,,en,March
omg so glad I don’t have to suck it in anymore 🙄,48,2020-03-05 05:43:26,Twitter for iPhone,295731,22410,katyperry,1235440763724423168,False,,en,March
Let’s just say it’s gonna be a jam packed summer... 🎶♥️🙂 #NeverWornWhite is out now,131,2020-03-05 05:03:34,Twitter for iPhone,111090,20133,katyperry,1235430733067350016,False,https://t.co/mjuyUEO7wr,en,March
Join me for a pre-chat on my YouTube channel before the music video drops for #NeverWornWhite at 8:30pm PT TONIGHT... 🍾♥️,145,2020-03-05 04:03:59,Twitter for iPhone,23848,3942,katyperry,1235415736174010369,False,https://t.co/eKrdAwSFlY,en,March
You are cordially invited to the premiere of #NeverWornWhite 🤍 Join me on the @YouTube watch page tonight at 8:30pm PT and chat with me (promise not a bot! 😛) before the video premieres at 9pm PT!,220,2020-03-04 18:30:33,Twitter for iPhone,74514,15710,katyperry,1235271430733881344,False,https://t.co/igYGhBKqWH,en,March
ready to cheers mah dears 🧃🍶🍺🥂🍷🥃🍸🍹🧉🍾♥️,62,2020-03-04 06:49:26,Twitter for iPhone,8234,602,katyperry,1235094988343500801,False,https://t.co/JzuJQgbMsT,en,March
Thinking about y’all in Nashville tonight. Sending you my love and prayers... ♥️,80,2020-03-04 06:45:24,Twitter for iPhone,15107,1396,katyperry,1235093971132534785,False,,en,March
"🌹 are red
Violets are blue
I’ve got two pairs
Of tuxedo shoes 🙃💁🏼‍♀
#ShoesdayTuesday
@kpcollections",123,2020-03-03 19:42:37,Twitter for iPhone,9193,846,katyperry,1234927176195043328,False,https://t.co/ls6WJItNYO,en,March
"wait, see you Wednesday night I mean 🤤",38,2020-03-02 06:48:05,Twitter for iPhone,18414,2681,katyperry,1234369871003045888,False,,en,March
"Ok stop crying, shows over! If you missed tonight remember you can always stream #AmericanIdol on @hulu to get in on all the emotions! See you next week for another emotional rollercoaster🎢♥️",191,2020-03-02 06:46:37,Twitter for iPhone,3730,319,katyperry,1234369502806073346,False,,en,March
girl be careful! #AmericanIdol,54,2020-03-02 06:38:38,Twitter for iPhone,3616,252,katyperry,1234367491251437568,False,https://t.co/Ki9Z7W371i,en,March
cause honey is over #AmericanIdol,57,2020-03-02 06:31:43,Twitter for iPhone,2645,241,katyperry,1234365754385977344,False,https://t.co/TmPee9QF4m,en,March
im here with yew #AmericanIdol,54,2020-03-02 06:31:08,Twitter for iPhone,3121,274,katyperry,1234365604120780800,False,https://t.co/7giU5NiCd5,en,March
only OGKatycats will kno #AmericanIdol,62,2020-03-02 06:29:29,Twitter for iPhone,4402,494,katyperry,1234365189719330816,False,https://t.co/bVnEondc2i,en,March
lols #AmericanIdol,42,2020-03-02 06:28:42,Twitter for iPhone,2138,178,katyperry,1234364994071879680,False,https://t.co/9k2WikA1Bc,en,March
bet #AmericanIdol,41,2020-03-02 06:28:05,Twitter for iPhone,1572,138,katyperry,1234364839205564419,False,https://t.co/Iz44Zywn43,en,March
you are a meme #AmericanIdol,52,2020-03-02 06:27:02,Twitter for iPhone,1926,150,katyperry,1234364574742114304,False,https://t.co/3JuhZ3mrid,en,March
omg is this you or will you be in trouble tomorrow 😬 #AmericanIdol,90,2020-03-02 06:26:08,Twitter for iPhone,1569,133,katyperry,1234364347264094210,False,https://t.co/KtVVPLJjGc,en,March
mascara! #AmericanIdol,46,2020-03-02 06:25:27,Twitter for iPhone,1324,117,katyperry,1234364177050816513,False,https://t.co/YEzX2PoBTI,en,March
I’m sorry but are you modeling tears #AmericanIdol,74,2020-03-02 06:24:29,Twitter for iPhone,1656,135,katyperry,1234363931910475777,False,https://t.co/DL613GJWG7,en,March
"I know me too, I just kept thinking about the love I have for my sister too 🥺 #AmericanIdol",115,2020-03-02 06:23:16,Twitter for iPhone,1534,135,katyperry,1234363626426789889,False,https://t.co/XYsDvbkwdi,en,March
exposed #AmericanIdol,45,2020-03-02 06:22:20,Twitter for iPhone,1297,117,katyperry,1234363389188526081,False,https://t.co/M4WboBDGty,en,March
"Teeth straight, eyes full 😭 #AmericanIdol",65,2020-03-02 06:21:47,Twitter for iPhone,1417,123,katyperry,1234363252089311233,False,https://t.co/nD3VTuwDhZ,en,March
exposed b. #AmericanIdol,48,2020-03-02 06:20:39,Twitter for iPhone,1408,122,katyperry,1234362968663420929,False,https://t.co/HN9JKnhLBt,en,March
Omg you’re so pretty tho #AmericanIdol,62,2020-03-02 06:20:17,Twitter for iPhone,1511,133,katyperry,1234362874312544256,False,https://t.co/4EY7w4pBd4,en,March
so cute #AmericanIdol,45,2020-03-02 06:19:12,Twitter for iPhone,1251,121,katyperry,1234362603226333184,False,https://t.co/XLICrbzMgG,en,March
Actually... 😑 #AmericanIdol,51,2020-03-02 06:17:03,Twitter for iPhone,2034,201,katyperry,1234362059795550208,False,https://t.co/XweFOQVchS,en,March
. @LionelRichie said it best: tragedy can either destroy you or make you stronger and @genlinkowski channeled that pain into her performance and turned @mbsings’ song into her own. you’re making Corinn proud ♥️ #AmericanIdol,224,2020-03-02 06:16:34,Twitter for iPhone,1351,157,katyperry,1234361940220137473,False,,en,March
". @IsaiahGmusic #AmericanIdol wasn’t necessarily for you, but that audition put @lukebryanonline on a journey and not everyone can say they’ve done that... 🦅",157,2020-03-02 06:14:37,Twitter for iPhone,1048,132,katyperry,1234361451252346880,False,,en,March
All episodes on @abc count hinny #AmericanIdol,70,2020-03-02 06:13:46,Twitter for iPhone,1161,129,katyperry,1234361234679484417,False,https://t.co/iN3Ftj3Jpl,en,March
A MOTTO UP FOR GRABS: BETTER LATE THAN UGLY 💅🏻 #AmericanIdol,60,2020-03-02 06:13:43,Twitter for iPhone,1486,197,katyperry,1234361223279341568,False,,en,March
sorry not sorry #AmericanIdol,53,2020-03-02 06:12:58,Twitter for iPhone,1811,152,katyperry,1234361032283308034,False,https://t.co/e63Q5FpFTF,en,March
Very on brand for @LukeBryanOnline to put on his own records and serenade @LionelRichie with his own music 🙄 But it is true I can be a little #LatyPerry sometimes 😬 #americanidol,202,2020-03-02 06:06:50,Twitter for iPhone,2190,277,katyperry,1234359492445212672,False,https://t.co/jwzIVzlvYO,en,March
#AmericanIdol,37,2020-03-02 05:56:51,Twitter for iPhone,2647,486,katyperry,1234356979537104896,False,https://t.co/Y2cEQokA7a,en,March
"#ShannonGibbons just fixed our talent emergency, thank God. She just set the new standard for talent on #ShannonStandard #americanidol  🙌🏼",138,2020-03-02 05:53:19,Twitter for iPhone,1583,192,katyperry,1234356090516623365,False,,en,March
We see A LOT of people during auditions and it ain’t always music to our ears...😶🍋 #americanidol,96,2020-03-02 05:45:56,Twitter for iPhone,2130,191,katyperry,1234354230049198080,False,,en,March
#JaredLettow wasn’t right for #AmericanIdol but he was the best yodeler I’ve ever seen (also the only yodeler I’ve seen) #Nodel #ricola,135,2020-03-02 05:42:05,Twitter for iPhone,1625,169,katyperry,1234353262192558085,False,,en,March
"You got my attention with that outfit @GeenaFontanella, and you kept my attention with that song and that voice 👏🏼 #AmericanIdol #Thebox #LongShot #Simple #OGkatycatsONLY",170,2020-03-02 05:38:54,Twitter for iPhone,1452,157,katyperry,1234352461940346880,False,,en,March
"WOW @GeenaFontanella is an OGGG Katy Cat, dropping Spirit West Coast like that! 😱 AND I’m proud of where I come from, but literally no has EVER said to me “‘Faith Won’t Fail’ all day” 😱😱😱 #americanidol",201,2020-03-02 05:37:36,Twitter for iPhone,1425,157,katyperry,1234352133761163265,False,,en,March
"If you’re struggling, there’s always someone you can talk to: 
Substance Abuse and Mental Health Services Administration Helpline: 1-800-662-HELP (4357)",152,2020-03-02 05:34:12,Twitter for iPhone,9856,2069,katyperry,1234351276650946560,False,,en,March
"Yes, music IS a friend you never lose ♥️ I believe in this spiritual cowboy 🙏🏼🤠 #DillonJames #americanidol",106,2020-03-02 05:33:25,Twitter for iPhone,1835,196,katyperry,1234351082500837376,False,,en,March
"When Dylan’s mom said, “I love him like I almost lost him” 😭😭😭 #americanidol",76,2020-03-02 05:31:21,Twitter for iPhone,1896,180,katyperry,1234350561807351808,False,,en,March
😈DEVIL WORKS HARDER😈 #americanidol,58,2020-03-02 05:29:39,Twitter for iPhone,3879,409,katyperry,1234350132558090241,False,https://t.co/UFAs9AgKTL,en,March
"This segment is sponsored by @loreal Elnett Hairspray, making sure your 60’s flip does not flop during a piano dueling session! 🎹💁🏼‍♀️ #americanidol @roryjohnzak",185,2020-03-02 05:29:07,Twitter for iPhone,2234,257,katyperry,1234349997153374214,False,https://t.co/Hc45E8RdC5,en,March
"That was an inspired take on “Don’t Worry, Be Happy” @singdewayne but I wanna connect with you the way your Great Grandma connected with @lionelrichie! 🙏🏼 #americanidol @bobbymcferrin",183,2020-03-02 05:02:10,Twitter for iPhone,1371,169,katyperry,1234343217132265472,False,,en,March
Is anyone else crying seeing @lionelrichie slow dance and serenade @singdewayne’s great grandma? 🥺 #americanidol,112,2020-03-02 04:59:10,Twitter for iPhone,1558,177,katyperry,1234342463449419776,False,,en,March
76 years old and werkin’ 6 inch heels with a leopard dress? Great Grandma is my HERO and should meet my 99 year old hero #AnnHudson #americanidol,169,2020-03-02 04:54:35,Twitter for iPhone,4958,721,katyperry,1234341306794594304,False,https://t.co/8KtXCMUenQ,en,March
"A 1000-year-old voice in a 16-year-old body, @iamlaurenmusic delivering @pink with @leonalewis style. Put Vancouver Island on the map... along with #PrinceHarry #MeganMarkle &amp; #BabyArchie 💁🏼‍♀ #americanidol",210,2020-03-02 04:49:59,Twitter for iPhone,1596,209,katyperry,1234340152270454784,False,,en,March
"I literally saw her sitting outside thinking she was just a fan of the show, and it turns out #CourtneyTimmons was one of the best singers we saw that day✨😭 This is exactly what I love about #americanidol @AndraDayMusic",219,2020-03-02 04:42:19,Twitter for iPhone,3561,329,katyperry,1234338219350581248,False,,en,March
I’ll start #americanidol,48,2020-03-02 04:40:39,Twitter for iPhone,5484,420,katyperry,1234337803636371456,False,https://t.co/mUzy1Ntqhy,en,March
IF #AMERICANIDOL MAKES YOU OR ONE OF YOUR FAMILY MEMBERS (like my brother in law) CRY EVERY WEEK SEND ME YOUR PHOTOS OF YOU OR THEM AND I WILL RT THE BEST UGLY CRY FACES @RYANSEACREST 😭😪😥,211,2020-03-02 04:40:14,Twitter for iPhone,3407,311,katyperry,1234337698912989184,False,https://t.co/h5ZJsWa5AP,en,March
"Hollywood isn’t your path right now @Ryanharmonmusic, but we think Nashville might be! We love your spirit don’t let anyone break that! #americanidol",149,2020-03-02 04:30:50,Twitter for iPhone,1642,179,katyperry,1234335330146250752,False,,en,March
Well @LaurenMascitti you got all of us melting like butter 🧈 Get ready for the #AmericanIdol grind cause we’re gonna put you through it... but IMO... BEST STORY teller wins! #americanidol,187,2020-03-02 04:21:42,Twitter for iPhone,1457,169,katyperry,1234333033177600001,False,,en,March
Anyone else mood swing like me?! 🙃🎢 #americanidol,73,2020-03-02 04:20:48,Twitter for iPhone,2614,299,katyperry,1234332806982979584,False,https://t.co/nLFKbTW7uz,en,March
When you unexpectedly like something and wanna keep them contestants on their toes 😈 🎤#americanidol,123,2020-03-02 04:15:19,Twitter for iPhone,3444,353,katyperry,1234331424712380416,False,https://t.co/qol0DToRgh,en,March
.  @iamprobablyfine &amp; Leaira congratulations on your engagement! You have good taste in proposal locations or it’s just the spot 💁🏼‍♀💍✨ So far we’ve had 1 wedding from 2 contestants and now 2 couples get engaged on this show since we’ve started 🏹❤ #americanidol,265,2020-03-02 04:12:10,Twitter for iPhone,1760,207,katyperry,1234330635130429446,False,,en,March
There IS a huge difference btwn a good singer and a ⭐SUPERSTAR⭐... don’t forget to be memorable #KimmyGabriella! Super-Estrella for sure #americanidol @OneRepublic,163,2020-03-02 04:07:07,Twitter for iPhone,1920,216,katyperry,1234329361043447808,False,,en,March
KatyCats do you make your fellow KatyCats pitch in for gas when u see me on tour? 🚙 #americanidol,97,2020-03-02 04:01:13,Twitter for iPhone,1966,275,katyperry,1234327876066897921,False,,en,March
"🍿 POP 🍿 on the 📺 - #AmericanIdol is on West Coast, and I’m live Tweeting with you ❤",107,2020-03-02 03:59:33,Twitter for iPhone,5411,480,katyperry,1234327458087718913,False,https://t.co/CPzEO9xqw1,en,March
When you go into the edit bay after happy hour 🙃 Why not have a couple happy hours with us on @AmericanIdol tonight at 8/7c on @abcnetwork! 🍼🧃🍺🍷🥃🎶,170,2020-03-01 22:35:55,Twitter for iPhone,5220,535,katyperry,1234246014841655296,False,https://t.co/Dck0YHI5jC,en,March
"As a native Southern Californian, I know firsthand the devastation of wildfire across my home communities, and was particularly 💔 by the Australian bushfires. Australia has always given me so much love and support…",238,2020-03-01 21:05:42,Instagram,6317,852,katyperry,1234223309556002819,False,https://t.co/OZ820Col75,en,March
