Tweets,Month,Quarter,sampling
"It's been a wild ride for the Trump family. From their humble beginnings as a single mom with no cash to their current status as the most successful family in America. They have done it all.
I have spent the",January,Q1,30
"Vermont Sen. Bernie Sanders speaks at the National Press Club in Washington, D.C., U.S., on Tuesday, Sept. 14, 2016. Photographer: Alex Wong/Getty Images
<|endoftext|>The Hillary Clinton",January,Q1,30
"He was gracious and kind.
“I’ve been called both a n’ger “and a “bastard” by both Democrats and Republicans. Both are Fake News but “",January,Q1,30
"We're happy to announce the launch of our new platform: JOBS!
The JOBS! Campaign!
I was just in China today and visited with the people of Hubei Province. We are working closely with",January,Q1,30
"The TSA is not doing enough to keep us safe and it is certainly not doing enough to keep you safe. We need them both at the same time!
The TSA is not doing enough to keep us safe and it is",January,Q1,30
"It's been confirmed as true: Donald Trump is a racist.
A racist who likes to insult and demean people of color. A racist who wants to tear up the Civil Rights Act and go down the path of total",January,Q1,30
"The police who shot and killed a mentally ill man possibly with a gun that discharged when he reached for it have been suspended without pay.
This could and should be stopped without a drop of blood. This man could have killed",January,Q1,30
"Find us on Twitter: @TheMKTG
#KAG2020
.@DLoeschNYT &amp; others are doing what they were told by the Fake News Media to do in order to try and make",January,Q1,30
TAMPA — The Tampa Bay Times has a story today about the incredible work ethic of a group of young African-Americans in East Tampa. They are the #1 reason I am here. They love our Country and our,January,Q1,30
The Senate Judiciary Committee on Tuesday released a summary of its investigation into Russian interference in the 2016 presidential election. Among the highlights are an admission by the Russian government that it was the U.S. that first paid the highest price,January,Q1,30
"The Australian government has taken its first steps towards officially recognising same-sex marriage.
This announcement is significant as it marks the beginning of a process that could lead to a formal recognition of same-sex unions in Australia.",January,Q1,30
"And here we are again.
Just like the last election one of the big stories of the last few days is the fact that the Dems are now pushing for a Constitutional Convention and they are going to need it.
This",January,Q1,30
"Article Body

GRAND RAPIDS, MI -- The Grand Rapids Police Department is investigating after a caller reported shots fired at her home.
Grand Rapids Police say they received a call reporting shots fired at the Grand Avenue",January,Q1,30
"Ouch!
After the Democrats have blown through all of their $2.5Billion in Payroll Taxpayer money in less than 4 years they are going to go to an all new set of Recalcitrant",January,Q1,30
I was in the White House today for a very important meeting with the Prime Minister of the United States and our two nations leaders. I spoke with President Xi of China who is doing very well. We discussed the threat from North,January,Q1,30
"Our community is stronger now than ever before.
Over the last week we have seen the worst in California and the U.S. economy. We have seen the worst in our military and vaunted V.P. Nom",January,Q1,30
The Supreme Court ruled unanimously on Tuesday that a state law requiring abortion doctors to have admitting privileges at a hospital within 30 miles violates federal law. The ruling is a victory for women all across America. The Supreme Court did what was,January,Q1,30
"A Baptist minister has admitted that he made unauthorised remarks to a teenage girl who was later found to be in a relationship with a prominent political figure.
Professor Peter Clarke a leading legal expert has written to the Prime Minister",January,Q1,30
"Featured

The FDA has approved the use of a novel injectable contraceptive in an FDA-approved patient.
http://www.politico.com/story/2015/03/fda-approves-pill",January,Q1,30
"NEW YORK (AP) — A federal appeals court on Monday threw out a lawsuit filed by the family of a Navy SEAL who was killed in Yemen nearly a year ago, ruling that Congress had the legal authority to take action against",January,Q1,30
The 2016 Republican National Convention will be one of the biggest political debacles in American history. It will be the most watched political event in American history. It will be the most overrated. It will be the most corrupt political,January,Q1,30
"TRUMP: WE WILL NOT FLY ON TENNESSEE WHEN A 15+ Year OPPOSITION TO PEDOPHILIA ACT IS PASSED.
@CNN  @DouglasDeVans is badly",January,Q1,30
"In an interview with CNN's Christiane Amanpour on Sunday, President Donald Trump echoed what many Democrats have been saying all along about his former rival Hillary Clinton. In her book Hard Choices she admits that she is the one",January,Q1,30
"AGAIN!
The Court has just ruled that President Trump is indeed a 'HOT AS HELL PRESIDENT'!!!!
A very sad and sad day for the USA!
MAKE AMERICA GREAT AGAIN!
So heart",January,Q1,30
"The National Security Agency is collecting millions of personal records on millions of Americans and it isn't stopping, even as the presidential race heats up, according to a USA Today/Suffolk University poll released Tuesday.
The poll",January,Q1,30
"Common Sense Note

Parents need to know this movie is okay to watch for children and not for those under 18. This is a documentary about Harvey Weinstein and his history of sexual harassment and assault. There is some graphic language",January,Q1,30
"My Secret Santa hit it out of the park!
My two favorite people in the world are from the same state!
From the people at George Washington University I have received a Presidential Certificate of Historic Conservancy!
We",January,Q1,30
"Facts

since the beginning of the full scale war on drugs more than 3.7 million people have died in the U.S. from various deadly diseases.
The Democrat Party in the U.S. Supreme",January,Q1,30
Video: Video: Star Wars Episode IV: A New Hope - Fierce Force with Carrie Fisher and Mark Hamill  Thank you to everyone who watches Star Wars: The Force Awakens and joins us for a Celebration Celebration Celebration Celebration,January,Q1,30
The United States is working with our China and India counterparts to continue to advance the Park South China Free Trade Agreement. We believe that the Agreement will further advance American industry and jobs and will also help to stabilize the global economy.,January,Q1,30
The United States is committed to restoring peace and security to the Pacific Ocean and throughout the Western Hemisphere. Our efforts are focused on supporting countries and organizations that are working to combat piracy and other forms of illicit activity. We also stand,January,Q1,30
"I was so excited to receive my gift today! My SS got me two amazing books by my favorite authors!
My wonderful SS got me two wonderful books by my favorite authors!
My very lucky SS got me two wonderful",January,Q1,30
"What if Iran was forced to back off their Nuclear Program?
Iran is a very dangerous country and I strongly urge them to reverse course!
Thank you to the great men &amp; women of AEI for demanding to",January,Q1,30
"I love this! Thank you so much!
I LOVE this tee!
Thank you @Honeywell! I love the Military and the Veterans! #KILLTHEVETS
I love this tee! I love",January,Q1,30
"The vast majority of electric cars are made in China.
Despite everything that has happened in the last few months - from the Republican National Convention to the Election of President to the Great American Nuclear Warhead Meltdown - electric cars",January,Q1,30
"This is a conversation between a fucking psychopath and a .
...OH MY GOD STOP RIGHT THERE IT'S NOT OKAY THIS IS HORRIBLE I WANT MY FAMILY AND I WANT TO GO HOME I WANT TO BE",January,Q1,30
"It was announced yesterday that Donald J. Trump will be receiving the Distinguished Intelligence Medal from the CIA on Tuesday at the White House.
The people who ran the FBI &amp; DOJ made many bad decisions during the Hillary",January,Q1,30
So I was at a conference recently and I was put on speaker system. When I tried to speak a man grabbed my throat grabbed my jacket and threw it into the crowd. I ran outside screaming. It happens to everyone who,January,Q1,30
"My friend and fellow writer, John Rosenthal (@RosenthalNews) is an experienced investigative reporter with over a decade of experience. He is a Pulitzer Prize winner and has been for more than a decade. You will never guess who",February,Q1,30
"LET'S GET IT RIGHT!
Vox:   The Very Serious Case Against RUSSIA HAS BEEN DECIDED!
The Radical Left Democrats want to take us back to the 1950s and 1960s when",February,Q1,30
"Mexico has been a big supporter of our #MAGA Agenda. We have made it easier for our businesses and our workers. We are helping our farmers and ranchers help our...
Thank you @RepSteveStivers R",February,Q1,30
"The first question you'll hear as President Trump and our great Federal Government work together to tackle the Vicious and Embarrassing Corrupter &amp; Impeacher, Farmer &amp; other Polices Do Nothing Dems",February,Q1,30
"Lost in the chaos of the Trump-Pence-Ryan health care vote was one very important vote. This is one of the few areas where the Republican Party can unite. Great people LOVE this bill!
The Radical Left",February,Q1,30
"The White House has admitted Russia tried to influence the 2016 election in Donald Trump's favour, but claimed the effort was ""unprecedented"" in scale.
Before the election we all knew Russia tried to influence the election in",February,Q1,30
So far around 500 fans have been denied entry to a we will call event. They should come in now and be treated with respect. Please let us know when you come in how you are doing and we will let you know,February,Q1,30
The newest addition to the board of directors at __________ is a member of the Electoral College. He/she is a totally partisan individual who is totally opposed to the will of the people. She is a totally partisan individual,February,Q1,30
"Raising Awareness About the Pipeline

The families of the four miners who have recently passed away from a heart attack or collapse at the hands of the dangerous and addictive drug fentanyl are not going to rest easy.
They are",February,Q1,30
"North Korea says it is ready to negotiate with the US over its nuclear program and says the two countries can reach an agreement.
It says: ""We are ready to talk. We are ready to solve our issues together.",February,Q1,30
"The United States and Cuba have reached a historic agreement to normalize relations and reopen embassies in the United States.


The United States and Cuba have reached a historic agreement to normalize relations and reopen embassies in the United States",February,Q1,30
"At the end of the first quarter of 2017, our country added 160,000 manufacturing jobs. That is 467 new manufacturing jobs created every single day. And these are the Americans and families that our great President has been so",February,Q1,30
"The United States should ""get serious"" about fighting the opioid epidemic. This epidemic is killing Americans at an unprecedented rate and the United States has proven time and again that we stand with our friends and allies in the fight against this",February,Q1,30
The Delhi High Court on Wednesday directed the Delhi Police to submit their report within one week on the complaint of a couple from Thane who said that they were raped by seven men in the evening of June 25 last year.The,February,Q1,30
"Evan Vucci/AP Photo

You wouldn't want to be a Democrat in 2018!
My review of the New York Times piece here.
Thank you @RepChrisCollins45 for your invaluable service to our",February,Q1,30
"He's a sad guy. — Donald J. Trump (@realDonaldTrump) September 16, 2017
The United States of America is one of the greatest in the world!
He is a sad guy. He is a nasty guy",February,Q1,30
"At the height of the financial crisis, John Paulson, former Chairman of Goldman Sachs, made a $40 billion bet that the US government wouldn't bail out the banks.
Despite this huge loss of life his Goldman Sachs",February,Q1,30
We've all looked at the weather graphs and seen the extreme cold and snow. The number one issue in many parts of the country. But what about the rain? Not that you'd know it from the huge volume pouring in,February,Q1,30
"Page Content

This is a developing story. Stay with azcentral.com for updates.
A 37-year-old man has died after he was found unresponsive in his bathroom at the University of Montana.
",February,Q1,30
"The White House on Thursday said the United States would continue to monitor the situation in Ukraine and would provide any updates that we could provide in an appropriate way.
I am calling on all parties to exercise restraint and refrain from further",February,Q1,30
"Black Lives Matter protesters swarm White House | Riot police clash with protesters
At least 20 people were arrested after a large crowd gathered in the White House rotunda along Pennsylvania Avenue Tuesday night to protest the death of 18-year-",February,Q1,30
"The Obama administration is considering the extradition of President Trump's former national security adviser Michael Flynn, according to a new report.
Flynn was forced to step down in February after it was revealed that he lied to Vice President Mike",February,Q1,30
"In 1995, when the United States entered World War II, the Japanese Army was the strongest in the world. It had nearly 50 divisions. In addition to annihilating the German army in the Ardennes in less than a day",February,Q1,30
I'm not sure what I expected from this book. I thought it would be a collection of hearsay and rumors about how my Administration is doing poorly on the economy. It was nothing of the sort. President Obama has done,February,Q1,30
"Michael Moore is getting a lot of flak for his new movie The People vs. the Billionaires. Why? Because it is a movie about greedy bankers and their criminal acts.
The New York Times editorial page is totally",February,Q1,30
"The Media is the Enemy of the People

If you want to make America Great Again you have to get the votes of the American People back. The media is the enemy of the people they love will do anything to get",February,Q1,30
Even the most cynical of commentators knows that the Affordable Care Act (ACA) will soon be coming to an end. Many are speculating that due to the decreasing price of silver as a store of value and as a medium of,February,Q1,30
"The Kansas City Chiefs are 35-3 and sitting pretty in the AFC West. They are also the only team in the AFC West with a winning record. The rest are all losing teams.
The Democrats Fake News Media in",February,Q1,30
"Ahead of the May 7 general election I'll be releasing a new poll in the National Journal called ""Trump Voters: I'll Support You But Don't Vote for the Democrat"". I'm seeing tremendous enthusiasm among these hardworking",February,Q1,30
"The Yankees have reached agreement on a multiyear contract with right-hander Fernando Rodney.
Rodney, 31, will be an absolute steal for the Yankees. He is in the last year of his $10.25MM",February,Q1,30
The year is 3277. Humanity has reached a stage of cultural and technological maturity where we have reached a level of sophistication and understanding of the universe we are currently in. The Federation has been formed and has the honor of serving,February,Q1,30
Will Smith just admitted that he was wrong to think that he could get away with murder. Bill Maher just let it be known that he will be joining the growing list of celebrities who have publicly stated that they do NOT support or,February,Q1,30
"It is with great sadness that we report the passing of Dr. Cornel West. A beloved teacher, activist, and civic leader who lived life to the full...
The liberal media is full of excuses for what a total disaster",February,Q1,30
Steven Mnuchin is a very nice man. He was a wonderful friend of mine. I just spoke to him by phone and he was very complimentary of my performance. He was extremely complimentary of my standing with the American people.,February,Q1,30
The Federal Reserve is not a bank. It is not constrained by legislated or political constraints. Its limited balance sheet allows it to print money at nearly any rate it wants in an effort to prop up the economy and the financial,February,Q1,30
"A few weeks ago I was interviewed on RT America. My main topic of discussion was the recent decision by the Obama Administration to impose a 30% tariff on Chinese Made Cigarettes.
This decision came as a shock to many",February,Q1,30
"The FBI is investigating whether there is any connection between the Trump campaign and Russian agents who are alleged to have interfered in the 2016 presidential election.
The FBI is investigating whether there is any connection between the Trump campaign and Russian agents",February,Q1,30
The New York Times recently interviewed Dr. Herbert Mark and he was very helpful. He is a very highly respected pediatrician and he said that the biggest problem with vaccinations in the United States is that so many parents refuse to vacc,February,Q1,30
"Suspect in fatal shooting of SFPD officer allegedly told to 'Go back to your country'
A 'lone wolf' shooter who killed a San Francisco police officer and wounded three others before he was shot dead by police",February,Q1,30
"This report is derived from data collected by the Department of the Treasury's Bureau of Alcohol, Tobacco, Firearms and Explosives.
The Commonwealth of Virginia is pleased to announce that it has been nominated to be a part of the",February,Q1,30
"The most important thing for Congress to do is to reject the indefensible nomination of Neil Gorsuch. I will be making a statement on his confirmation.
The United States will not be intimidated!
The Radical Left Democrats have spent",February,Q1,30
"This is a rush transcript. Copy may not be in its final form.

AMY GOODMAN: This comes after The New York Times reported that President Trump asked the intelligence community to increase the size of its probe into Russia meddling",February,Q1,30
It was only yesterday that the Senate voted 98-0 to confirm Dr. James Andrews as the next Director of National Intelligence. I was very impressed with Dr. Andrews knowledge and experience and am confident that he will be an outstanding,February,Q1,30
The confrontation between Video Games journalist and former Trump campaign manager Paul Manafort and national security adviser Michael Flynn is a direct result of Obama Administration illegal actions that led to the destruction of 80% of the oil industry in the Middle East.,February,Q1,30
"We are very excited to announce that 3DMAX will be the home of the 2018 NBA All-Star Game. The game will take place at 2 p.m. on Sunday, February 25, 2018 in New Orleans,",February,Q1,30
"Civil rights leader Rep. John Lewis said on Thursday his remarks on the Senate floor about the potential for collusion between the Trump campaign and Russia were taken out of context.
“In essence they're saying you can go out",February,Q1,30
"Time to get serious!
Who would have thought that U.S. Immigration Policy would be this out of control. Our Country is currently in the process of being rebuilt from the Ground up.
The Radical Left Super PACs",February,Q1,30
"The new book, The Clintons' War on Women, is the first of its kind in the country and is a must-read for anyone interested in restoring women's dignity and standing in our society. Hilary has done more",February,Q1,30
"I'm not sure I have ever seen a report so poorly researched and written that it makes a mockery of even the most basic of scientific studies. It's the worst ever assembled!
The Do Nothing Democrats are wasting no time",February,Q1,30
"The UESPWiki – Your source for The Elder Scrolls since 1995

This article is about the volcano in Cyrodiil. For other uses of Cyrodiil, see Cyrodiil

Cy",February,Q1,30
"We've all heard about this. It will be interesting to see how long this plays out.
Obama's Commenting on the Kavanaugh Accusation Was a Direct Attack on the People of the Commonwealth    -- ",February,Q1,30
"In this episode of the Pacific Standard Podcast, we cover:

Major findings from the third annual National Health Interview Survey – a national survey that shows that while many Americans are doing their best to improve their health our healthcare system",February,Q1,30
"The Bill & Maud Sirocco Show – Sponsored by Veterans Today – September 11th
WHY DIDN'T OUR PRESIDENT HAD A WEEKS EASIER?
THANK YOU @CIA",February,Q1,30
"The sky is the limit for Glee!
Glee is back. The show has been cancelled. It is not safe for work. Honestly making me sleepy!
I will be having a White House Press Conference today at",February,Q1,30
"This is a guest post by Nick Phelps. Nick is the Chief Operating Officer at Ambrosus Health and a physician in private practice in Texas. Nick is passionate about helping people live longer, healthier and more productive lives. He",February,Q1,30
The Republican Party has become the party of big government and big government supporters. The rule of law have died with them. The massive refugee crisis is a terrible mistake made by Obama. We will be there for our friends and our,February,Q1,30
This report is being prepared as part of the ongoing investigation into the brutal murder of four American citizens by a North Korean criminal. The news is deeply troubling and I call on all civilized nations to come together in the fight against criminal,February,Q1,30
"The Trump administration on Thursday strongly rejected a Texas judge's ruling that temporarily blocked President Donald Trump's revised travel ban. In a statement, the White House charged that the decision by U.S. District Judge Derrick Watson ""is",February,Q1,30
I was so excited and turned on by this video that I had to share it. It is just amazing to see the power of the internet and how it can change the world. Thank you @flix Networks for your continued support,February,Q1,30
"It's been said that you can't have your cake and eat it too. Well it looks like we are going to have to cut our cake pieces to size. A very sad day for our Country!
This is a",February,Q1,30
"The Department of Justice has requested that the Federal Trade Commission reevaluate Comcast's customer service after a customer complained that the company was ""not professional at all.""
The Consumerist blog reported that Comcast customer service is ""a joke",February,Q1,30
The University of Maryland will soon be home to the first 100-bed #PrayerInTheBorders hospital on campus. This is a critical step in the healing process. @USMD Health System @MarylandHealth,February,Q1,30
"Newsflash: There is no such thing as a ""feminazi."" NO! Stop calling people that horrible word and follow the advice of Doctors who tell you to use that horrible word. It is a dirty word and will bring",February,Q1,30
The Authors Guild is calling for an end to a controversial contract between the Guild and the Los Angeles Times. The deal gives the Times editorial control over the articles being published in the guild's publications. Unfortunately the Times has decided to,February,Q1,30
"The FBI has arrested a Russian immigrant who the agency alleged was involved in hacking into the emails of Democrats and giving them to the Trump campaign.
The arrested Russian national is identified as 35-year-old Artem Vash",February,Q1,30
"The Amazon Fire TV Server is now available to developers! Get your Fire TV Server up and running now and start playing with some of the hottest titles today!
The Amazon Fire TV Server is now available to developers! Get your",February,Q1,30
"This is a rush transcript. Copy may not be in its final form.

AMY GOODMAN: Well, that was President Trump. I mean, he did say this to a very small group of people several times during his",February,Q1,30
"Christine Blasey Ford on Friday briefly became the third woman in as many months to accuse President Donald Trump of sexual assault.
Ms. Ford (who is married to Mr. Trump) says he kissed her without her",February,Q1,30
"The National Rifle Association is in full effect over the airwaves, in schools, and online spewing hate speech.
SOCIAL MEDIA SPEED READ:
...President Trump has been very clear that he won �",February,Q1,30
"I was so excited to receive my gift today. My secret santa got me tickets to see the team play against the Golden State Warriors and I am so looking forward to it!
Thank you so much to my secret s",February,Q1,30
"Please enable Javascript to watch this

CLEVELAND, Ohio -- A man was found dead in Cleveland on Monday afternoon.
This is a developing story.
LAW &amp; ORDER. Stay tuned.
B",February,Q1,30
"I didn't know the former FBI Director could be so stupid!
Democrats &amp; the MSM are going crazy because they don’t want the Electoral College to WORK!
“I don’t know",February,Q1,30
"It's a Catch-22 for the White House.
Republicans don’t want to help Democrats with Obamacare repeal. That’s why they are so desperate to get Mitch McConnell &amp; House Republicans to the",February,Q1,30
