Tweets,Length,Date,Source,Favourites,RTs,Username,id_str,isRT,tco,Language,Month
One of the thousands of “fun facts” about the beautiful Stuart Cornfeld: he took Mel Brooks to see ERASERHEAD at midnight at The Nuart in the late 70s to convince Brooks to hire David Lynch to direct THE ELEPHANT MAN.,217,2020-06-27 02:42:08,Twitter for iPhone,971,57,pattonoswalt,1276707356122832898,False,,en,June
"Stuart Cornfeld was a genius, mensch, and repository of the weirdest and most fascinating Hollywood stories I’ve ever heard. This news is devastating.",174,2020-06-27 02:40:26,Twitter for iPhone,1131,75,pattonoswalt,1276706926907109377,False,https://t.co/zsEFY2MIci,en,June
I do what I can. You guys needed the sugar boost and I was happy to help.,97,2020-06-27 01:38:46,Twitter for iPhone,704,22,pattonoswalt,1276691408670191616,False,https://t.co/bS5Jso85wf,en,June
WOW. #IllBeGoneInTheDark,48,2020-06-27 01:13:03,Twitter for iPhone,1004,39,pattonoswalt,1276684936997531648,False,https://t.co/msHNxuAZba,en,June
"“I’m particularly glad these lovely children were here today to hear that speech. Not only was it authentic frontier gibberish, but it expressed a courage little seen in this day and age.”",212,2020-06-26 23:15:42,Twitter for iPhone,13553,1413,pattonoswalt,1276655407188938752,False,https://t.co/3ahiiBUxMX,en,June
This is adorable. Wait for it...,56,2020-06-26 22:57:51,Twitter for iPhone,1100,89,pattonoswalt,1276650915638808576,False,https://t.co/SudbFvM1MV,en,June
We were waiting for this one. We do not deserve @sarahcpr,81,2020-06-26 22:20:48,Twitter for iPhone,25149,2098,pattonoswalt,1276641588190445569,False,https://t.co/F9tgUg9etQ,en,June
#IllBeGoneInTheDark,43,2020-06-26 21:45:50,Twitter for iPhone,884,45,pattonoswalt,1276632788796452864,False,https://t.co/sC4KdLNkuh,en,June
You deserve it. You and your team did such a tremendous job. Thank you @lizgarbus. #IllBeGoneInTheDark,126,2020-06-26 21:44:14,Twitter for iPhone,596,33,pattonoswalt,1276632387154178048,False,https://t.co/izSrDoCEjS,en,June
👇👇👇👇👇👇👇 #WearADamnMask,46,2020-06-26 21:41:59,Twitter for iPhone,3109,461,pattonoswalt,1276631819216027648,False,https://t.co/k1jN7ITCJf,en,June
#IllBeGoneInTheDark,43,2020-06-26 19:15:46,Twitter for iPhone,467,27,pattonoswalt,1276595024587677696,False,https://t.co/hcBEc9NST3,en,June
#IllBeGoneInTheDark,44,2020-06-26 19:12:21,Twitter for iPhone,1363,90,pattonoswalt,1276594165577428992,False,https://t.co/ziLO3zgpkg,en,June
#IllBeGoneInTheDark,44,2020-06-26 19:11:42,Twitter for iPhone,572,34,pattonoswalt,1276593999449448449,False,https://t.co/MGOvwk5Zb4,en,June
This will be @sarahcpr’s 9th Symphony.,62,2020-06-26 18:37:01,Twitter for iPhone,4071,227,pattonoswalt,1276585273653002240,False,https://t.co/uJu4XsTNWp,en,June
Thank you @JasonReitman for letting me be a part of this massive insanity!,98,2020-06-26 18:28:24,Twitter for iPhone,342,23,pattonoswalt,1276583103465545728,False,https://t.co/CUiCZjQRHK,en,June
👇👇👇👇👇👇,30,2020-06-26 18:27:54,Twitter for iPhone,483,46,pattonoswalt,1276582978269790208,False,https://t.co/EgZT196mJG,en,June
👇👇👇👇👇👇,30,2020-06-26 18:25:27,Twitter for iPhone,3754,530,pattonoswalt,1276582360297832453,False,https://t.co/uJu4XsTNWp,en,June
❤️❤️❤️❤️❤️,34,2020-06-26 05:04:58,Twitter for iPhone,2478,66,pattonoswalt,1276380912419106817,False,https://t.co/zW4YBtb6LC,en,June
Oh man this thread. I love you Laemmle Royal Marquee Guy.,81,2020-06-26 05:04:09,Twitter for iPhone,597,94,pattonoswalt,1276380707607085056,False,https://t.co/hlY1EdDwML,en,June
This was really fun and I got to talk about @MeredthSalenger’s amazing haircutting skills. #LSSC,120,2020-06-26 03:08:39,Twitter for iPhone,1205,49,pattonoswalt,1276351643705999360,False,https://t.co/HWvws1hMXr,en,June
👇👇👇👇Tune in!!!!!!,41,2020-06-25 23:17:13,Twitter for iPhone,898,50,pattonoswalt,1276293398874349569,False,https://t.co/zkZxH9q5Kt,en,June
❤️❤️❤️#IllBeGoneInTheDark,49,2020-06-25 23:15:21,Twitter for iPhone,241,14,pattonoswalt,1276292930185990145,False,https://t.co/b9bEByyB9v,en,June
@pulmyears @blainecapatch I can’t like...THIS REPLYYYYY!!!!,59,2020-06-25 23:14:10,Twitter for iPhone,35,0,pattonoswalt,1276292631841013761,False,,en,June
They like us! They (cough) really like (cough cough COUGH) us! COUGHCOUGHCOUGH,102,2020-06-25 23:13:14,Twitter for iPhone,2332,269,pattonoswalt,1276292396142100480,False,https://t.co/cw7QT0eCzK,en,June
"Look, I’m just happy Gaspar Noé is still working.",73,2020-06-25 23:10:02,Twitter for iPhone,2754,194,pattonoswalt,1276291590823141376,False,https://t.co/d0qqVdWwsf,en,June
Never gonna happen,42,2020-06-25 22:37:45,Twitter for iPhone,4103,63,pattonoswalt,1276283467655901184,False,https://t.co/QNDHBUtTyH,en,June
#IllBeGoneInTheDark,43,2020-06-25 21:47:10,Twitter for iPhone,302,14,pattonoswalt,1276270738475900928,False,https://t.co/GFa6ZY5Xi2,en,June
My kryptonite,37,2020-06-25 21:46:49,Twitter for iPhone,383,21,pattonoswalt,1276270648927502336,False,https://t.co/vKHQTkwMKV,en,June
👇👇👇👇👇 #TheBoys,38,2020-06-25 19:53:18,Twitter for iPhone,484,35,pattonoswalt,1276242082957365248,False,https://t.co/AiQ2PqoMLC,en,June
Right back atcha @lizgarbus you goofy genius!,93,2020-06-25 13:42:34,Twitter for iPhone,335,12,pattonoswalt,1276148783538200578,False,https://t.co/67MPvpFcqn,en,June
Die for Donald,38,2020-06-25 03:28:25,Twitter for iPhone,2007,182,pattonoswalt,1275994228808507392,False,https://t.co/bxGSGLsxrq,en,June
I re-cut TAXI DRIVER (with the help of my editor friend Mike King) as a pain relief commercial. Enjoy?,126,2020-06-25 00:03:19,Twitter for iPhone,3475,512,pattonoswalt,1275942612306849793,False,https://t.co/Mf3mqZJuXr,en,June
I was privileged to get to read the pilot and series bible for this last year and oh my goodness I can’t wait to see how @BootsRiley pulls this off — and he will!,186,2020-06-24 23:15:24,Twitter for iPhone,448,18,pattonoswalt,1275930553124941824,False,https://t.co/lBuVPJFgMf,en,June
Die for Donald,38,2020-06-24 23:05:04,Twitter for iPhone,12421,1709,pattonoswalt,1275927954854313985,False,https://t.co/X4KQ4Q3Aqn,en,June
👇👇👇👇👇👇😂😂😂,33,2020-06-24 22:58:33,Twitter for iPhone,4261,455,pattonoswalt,1275926312922697728,False,https://t.co/SVGin6NnBp,en,June
👇👇👇👇👇👇,30,2020-06-24 22:29:38,Twitter for iPhone,1157,117,pattonoswalt,1275919037357191168,False,https://t.co/5lBSUtBFIv,en,June
Thank you @lizgarbus. You made a masterpiece and I hope everyone watches. This Sunday on @HBO. #IllBeGoneInTheDark,138,2020-06-24 22:28:48,Twitter for iPhone,840,68,pattonoswalt,1275918828283719681,False,https://t.co/t6AbJ2S8Vn,en,June
The Gorgeous Twins dish about the freshest neighborhood gossip,86,2020-06-24 21:25:44,Twitter for iPhone,363,8,pattonoswalt,1275902953975496709,False,https://t.co/vHBLKovrTa,en,June
#WearADamnMask,38,2020-06-24 19:27:13,Twitter for iPhone,682,47,pattonoswalt,1275873128858542083,False,https://t.co/J5B0R7drCM,en,June
Whoooo! #TheBoys #TheBoysTV,51,2020-06-24 18:45:10,Twitter for iPhone,645,43,pattonoswalt,1275862546059104257,False,https://t.co/x9otG8xFJy,en,June
I hate to use the term “central casting” but I mean LOOK at this guy’s pic,98,2020-06-24 17:50:36,Twitter for iPhone,1969,167,pattonoswalt,1275848817951363072,False,https://t.co/xjYYKBY1or,en,June
Remy from RATATOUILLE,45,2020-06-24 17:41:18,Twitter for iPhone,11590,374,pattonoswalt,1275846473532530690,False,https://t.co/93aQAiwVvF,en,June
👇👇👇👇👇👇,30,2020-06-24 17:39:27,Twitter for iPhone,589,55,pattonoswalt,1275846008203862019,False,https://t.co/ZmdlzjnTna,en,June
jfc,27,2020-06-24 16:49:50,Twitter for iPhone,517,69,pattonoswalt,1275833524323414017,False,https://t.co/71CP4On5aK,en,June
👇👇👇👇👇👇,30,2020-06-24 16:40:32,Twitter for iPhone,375,38,pattonoswalt,1275831184719671299,False,https://t.co/o0DL8DSgsp,en,June
#IllBeGoneInTheDark,43,2020-06-24 16:39:12,Twitter for iPhone,193,10,pattonoswalt,1275830847074004993,False,https://t.co/RCugd9n8Lq,en,June
🙌🙌🙌🙌🙌,29,2020-06-24 16:38:06,Twitter for iPhone,713,21,pattonoswalt,1275830571017498625,False,https://t.co/9ymcpzTIB0,en,June
😂😂😂😂😂😂,30,2020-06-24 05:02:22,Twitter for iPhone,14713,2380,pattonoswalt,1275655482540204032,False,https://t.co/58tgE9qMCW,en,June
👇👇👇👇👇👇,30,2020-06-24 02:14:14,Twitter for iPhone,1399,124,pattonoswalt,1275613173547069440,False,https://t.co/nEJ4IdUmLj,en,June
"I love @eddiepepitone so so so much. He’s a miserable, brilliant pile of jealousy, hatred and sheer bile but I love him. He’s going to die onstage from a rage-aneurysm right after @JuddApatow casts him in the lead of a film but I love him. I hate him but I love him.",290,2020-06-23 22:55:59,Twitter for iPhone,714,54,pattonoswalt,1275563278760984577,False,https://t.co/4Bozs5MUg9,en,June
"@DavidMBowers Oooh, intriguing! Done.",37,2020-06-23 20:49:43,Twitter for iPhone,1,0,pattonoswalt,1275531505582792704,False,,en,June
❤️❤️❤️,30,2020-06-23 20:40:01,Twitter for iPhone,192,8,pattonoswalt,1275529064971788288,False,https://t.co/v32ACw283j,en,June
👇👇👇👇👇👇,30,2020-06-23 20:13:36,Twitter Web App,1521,68,pattonoswalt,1275522414005219329,False,https://t.co/m1oPtsOy2L,en,June
#IllBeGoneInTheDark,43,2020-06-23 16:21:20,Twitter for iPhone,9487,483,pattonoswalt,1275463962662825985,False,https://t.co/N1DyBAANC6,en,June
"Oh my god some of the reactions to my FALLING DOWN tweet. Folks, I watch a lot of movies, and some (like FALLING DOWN) I watch multiple times. It’s a good movie — but I sometimes have theories about movies and I try ‘em out. SHEESH.",256,2020-06-23 00:48:48,Twitter for iPhone,5150,92,pattonoswalt,1275229284785811458,False,https://t.co/raato2RHJ5,en,June
"👇👇👇👇👇👇👇👇👇👇👇👇👇👇👇👇👇👇👇👇👇👇x 1,000,000,000",61,2020-06-22 22:13:39,Twitter for iPhone,694,44,pattonoswalt,1275190238579576832,False,https://t.co/cXAqtKmDS5,en,June
"FALLING DOWN is so horribly relevant. It can be interpreted as the story of an angry Boomer meme that goes viral, gets embraced by Nazis, and finally gets deleted.",187,2020-06-22 21:56:58,Twitter for iPhone,3806,293,pattonoswalt,1275186040567808000,False,https://t.co/NqSkf8SADX,en,June
“It’s TECHNOLOGY developed by a COMPANY. It ioniozinionuzes the AIR. The guy who made it goes to our CHURCH. He said it works!”,151,2020-06-22 20:18:43,Twitter for iPhone,5071,657,pattonoswalt,1275161316307554304,False,https://t.co/rfphhM12bj,en,June
queen,29,2020-06-22 20:16:23,Twitter for iPhone,9338,664,pattonoswalt,1275160727326613504,False,https://t.co/nGYHmBR6D4,en,June
❤️❤️❤️❤️❤️❤️,36,2020-06-22 19:58:40,Twitter for iPhone,689,24,pattonoswalt,1275156269267955712,False,https://t.co/KzY4irvSdW,en,June
WOW.,28,2020-06-22 19:55:46,Twitter for iPhone,44920,4456,pattonoswalt,1275155540889366528,False,https://t.co/XbnxxwqRSG,en,June
YES!!!! @ericandre rules,48,2020-06-22 19:22:57,Twitter for iPhone,1039,62,pattonoswalt,1275147282497695744,False,https://t.co/VgxGCmOPaZ,en,June
👇👇👇👇👇👇👇,31,2020-06-22 17:05:32,Twitter for iPhone,1514,228,pattonoswalt,1275112698129211392,False,https://t.co/cLBM1awkwA,en,June
ooof,28,2020-06-22 15:44:11,Twitter for iPhone,2218,274,pattonoswalt,1275092225991426048,False,https://t.co/x2GuNQvxbP,en,June
😂😂😂😂😂😂😂😂,32,2020-06-22 15:40:57,Twitter for iPhone,6240,688,pattonoswalt,1275091414401994758,False,https://t.co/Ql47FNMCCW,en,June
Oh MAN. #RIPJerryStiller,48,2020-06-22 03:59:42,Twitter for iPhone,10463,277,pattonoswalt,1274914938025205760,False,https://t.co/2uGPvUuqhS,en,June
👇👇👇👇Listen to your doctor reverend! #PoorPeoplesCampaign,80,2020-06-21 23:03:35,Twitter for iPhone,233,26,pattonoswalt,1274840418111287297,False,https://t.co/eqi1dqSqyt,en,June
This is a beautiful thread. Happy Father’s Day everyone. Thank you @PFTompkins,102,2020-06-21 21:48:58,Twitter for iPhone,712,60,pattonoswalt,1274821640870715392,False,https://t.co/SeMLFAyqZ1,en,June
💯💯💯💯💯💯,30,2020-06-21 21:25:52,Twitter for iPhone,1838,154,pattonoswalt,1274815826349056000,False,https://t.co/EJcaQp3NTP,en,June
👇👇👇👇👇 #PoorPeoplesCampaign,50,2020-06-21 21:23:46,Twitter for iPhone,152,22,pattonoswalt,1274815297661231104,False,https://t.co/TA7pjqv66d,en,June
😂😂😂😂😂😂😂😂😂😂,34,2020-06-21 19:40:44,Twitter for iPhone,12318,865,pattonoswalt,1274789368511688705,False,https://t.co/lpmRDVPH8R,en,June
Father’s Day Flashback: Here’s me &amp; @thebrianposehn using psy-ops on our kids.,106,2020-06-21 18:53:20,Twitter for iPhone,1284,46,pattonoswalt,1274777439697174528,False,https://t.co/i1fBTdDxET,en,June
And I was so happy and honored to be a part of this beautiful film! I hope everyone takes some time today to watch!,139,2020-06-21 18:34:33,Twitter for iPhone,720,41,pattonoswalt,1274772714520117249,False,https://t.co/7Jfk8zKrQc,en,June
Wait — I’ve been charging $15 for a “Remy Yells At Your Kids” call. Shit.,97,2020-06-21 17:41:39,Twitter for iPhone,3149,135,pattonoswalt,1274759402046648320,False,https://t.co/qIz2B1kTuh,en,June
Heroes.,31,2020-06-21 17:35:36,Twitter for iPhone,8494,784,pattonoswalt,1274757878063104000,False,https://t.co/Y2KSIc2WDc,en,June
👇👇👇👇👇👇,30,2020-06-21 17:26:14,Twitter for iPhone,485,44,pattonoswalt,1274755519400443904,False,https://t.co/Lw7GYtCvVe,en,June
👇👇👇👇👇,29,2020-06-21 17:22:25,Twitter for iPhone,575,43,pattonoswalt,1274754559617851393,False,https://t.co/uZwJhrmp8t,en,June
👇👇👇👇👇,29,2020-06-21 17:18:44,Twitter for iPhone,1223,165,pattonoswalt,1274753631678427139,False,https://t.co/V4ooI6SAs1,en,June
I love your stories about hanging out with our dad. Can’t wait to meet him when this COVID craziness is over.,133,2020-06-21 16:42:05,Twitter for iPhone,3638,59,pattonoswalt,1274744407929962497,False,https://t.co/gnj4IRCP0D,en,June
👇👇👇👇👇👇👇,31,2020-06-21 16:19:56,Twitter for iPhone,622,77,pattonoswalt,1274738833729306624,False,https://t.co/pLsOCCacRP,en,June
😂😂😂😂😂😂😂,31,2020-06-21 15:57:47,Twitter for iPhone,6023,373,pattonoswalt,1274733259406995457,False,https://t.co/aMsCCsxk38,en,June
👇👇👇👇👇👇,30,2020-06-21 08:28:45,Twitter for iPhone,1590,101,pattonoswalt,1274620256133066754,False,https://t.co/Nd6EZhxW7h,en,June
💯💯💯💯💯💯💯,31,2020-06-21 08:26:15,Twitter for iPhone,2621,216,pattonoswalt,1274619627977404418,False,https://t.co/qGF35NgJsD,en,June
👇👇👇👇👇👇,30,2020-06-21 07:23:37,Twitter for iPhone,1320,117,pattonoswalt,1274603865317314561,False,https://t.co/hHaV6FlkQz,en,June
This is terrible. If this gets out Bolton won’t make any money from book sales. Oh no.,110,2020-06-21 07:20:09,Twitter for iPhone,11419,2659,pattonoswalt,1274602996085620742,False,https://t.co/5gjv4GfNoX,en,June
“I tweeted it. Please release my family.”,65,2020-06-21 07:18:07,Twitter for iPhone,4656,302,pattonoswalt,1274602480668561409,False,https://t.co/OA5IRvuDtK,en,June
❤️❤️❤️❤️❤️❤️,36,2020-06-21 07:05:01,Twitter for iPhone,4941,224,pattonoswalt,1274599185375846400,False,https://t.co/L3cqjkQLTN,en,June
😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,46,2020-06-21 07:04:12,Twitter for iPhone,1187,82,pattonoswalt,1274598978714079233,False,https://t.co/MRrxnrGXMC,en,June
👇👇👇👇👇👇,30,2020-06-21 05:31:08,Twitter for iPhone,797,36,pattonoswalt,1274575560732098560,False,https://t.co/j4iV3kTNYY,en,June
Impeach Bill Barr. Pass it on.,54,2020-06-21 05:30:51,Twitter for iPhone,10793,3079,pattonoswalt,1274575487654739968,False,https://t.co/4RAb4A8OJ4,en,June
"MAG

uh...............",46,2020-06-21 04:53:33,Twitter for iPhone,10840,1173,pattonoswalt,1274566100617883648,False,https://t.co/S2SaLSdGs7,en,June
👇👇👇👇👇👇,30,2020-06-21 03:47:36,Twitter for iPhone,788,18,pattonoswalt,1274549503580729344,False,https://t.co/18qVQql5mE,en,June
👇👇👇👇👇,29,2020-06-21 02:51:47,Twitter for iPhone,24585,1759,pattonoswalt,1274535458056224768,False,https://t.co/IQmEDySnPW,en,June
👇👇👇👇👇👇,30,2020-06-21 02:43:28,Twitter for iPhone,358,35,pattonoswalt,1274533364158967810,False,https://t.co/a4Vb7MPI7e,en,June
"Now THIS rally was packed, and no one got COVID (or yawned). Tune in again tomorrow for the re-broadcast! #PoorPeoplesCampaign",150,2020-06-21 02:34:35,Twitter for iPhone,2110,385,pattonoswalt,1274531128238465024,False,https://t.co/L0PLK1CgNw,en,June
The “wrap it up” moment killed me.,58,2020-06-21 02:19:22,Twitter for iPhone,3030,191,pattonoswalt,1274527297773514752,False,https://t.co/ouY189Js1u,en,June
"So, @THEAndyHarris followed along with Donald’s #DeathRally speech and did the entire thing in Palpatine’s voice. I love you, you beautiful idiot. I truly love you",187,2020-06-21 02:16:34,Twitter for iPhone,864,169,pattonoswalt,1274526594787241984,False,https://t.co/FUv0t7Hgfh,en,June
"Don’t you ever stop, Brad. Reach for infinity.",70,2020-06-21 00:07:07,Twitter for iPhone,6365,313,pattonoswalt,1274494018018136065,False,https://t.co/v6SO81X2cL,en,June
😂😂😂😂😂😂,30,2020-06-21 00:03:40,Twitter for iPhone,5192,430,pattonoswalt,1274493148668899329,False,https://t.co/dph6B1tbA5,en,June
PUPPET SHOW AND TRUMP RALLY,51,2020-06-20 23:48:28,Twitter Web App,5530,473,pattonoswalt,1274489323853803521,False,https://t.co/jbnvK1mIEg,en,June
Motion to change “Karen” to “Connie.” WOW this speech.,78,2020-06-20 22:02:06,Twitter for iPhone,29364,4322,pattonoswalt,1274462555415564288,False,https://t.co/tt91QUa8rW,en,June
(screaming at the sky): “Not Cruisin’ Chubbies! NOT CRUISIN’ CHUBBIES you malign thug! Damn you! Take me! Take meeeeeeeee!!!!”,150,2020-06-20 21:55:07,Twitter for iPhone,7964,758,pattonoswalt,1274460797310132224,False,https://t.co/bDveLCtDlf,en,June
Listen to your Reverend Doctor. GET OUT THE VOTE. #PoorPeoplesCampaign,94,2020-06-20 19:21:38,Twitter for iPhone,798,110,pattonoswalt,1274422174506336256,False,https://t.co/bl9nGKsWzd,en,June
"👇👇👇👇👇 3pm, west coast!",46,2020-06-20 19:11:55,Twitter for iPhone,236,47,pattonoswalt,1274419726425321472,False,https://t.co/IfY6jUduIm,en,June
What happened to the murder hornets storyline? Everyone seemed to really like that one. Was the CGI too expensive?,138,2020-06-20 07:02:43,Twitter for iPhone,17250,1450,pattonoswalt,1274236218264260615,False,https://t.co/mDYIUpaIf6,en,June
"I did not know about Tulsa ‘til I saw HBO’s WATCHMEN series. There is SO MUCH American history I do not know, partially by forces above me but mostly from my own laziness &amp; comfort. Trying to grow, always.",233,2020-06-19 23:49:52,Twitter for iPhone,10067,577,pattonoswalt,1274127288045457409,False,https://t.co/euL0IKafPo,en,June
👇👇👇👇👇👇,30,2020-06-19 23:29:13,Twitter for iPhone,1322,142,pattonoswalt,1274122093978763264,False,https://t.co/G3NydWdngo,en,June
#Juneteenth,35,2020-06-19 21:05:06,Twitter for iPhone,452,58,pattonoswalt,1274085822875099136,False,https://t.co/xLvAjtChvk,en,June
👇👇👇👇👇👇,30,2020-06-19 20:46:33,Twitter for iPhone,1946,161,pattonoswalt,1274081157139689472,False,https://t.co/qdsesDhyM3,en,June
👇👇👇👇👇👇,30,2020-06-19 17:01:06,Twitter for iPhone,1691,181,pattonoswalt,1274024419975770114,False,https://t.co/bLfBCOA4EE,en,June
👇👇👇👇👇👇,30,2020-06-19 16:54:00,Twitter for iPhone,891,208,pattonoswalt,1274022631247712256,False,https://t.co/Ff4T5HrGT9,en,June
(raises dipshit hand),45,2020-06-19 16:46:58,Twitter for iPhone,15121,1006,pattonoswalt,1274020861926756353,False,https://t.co/5MxXo4OnL6,en,June
Idiots. Haven’t they seen SONS OF ANARCHY?,66,2020-06-19 16:09:02,Twitter for iPhone,972,39,pattonoswalt,1274011316307390469,False,https://t.co/qQqNqqjiNg,en,June
"Sadly, I also needed this thread. I’m betting a lot of white people my age also need it. So give it a read and see how much further we have to go. 👇👇👇👇",175,2020-06-19 16:04:37,Twitter for iPhone,4959,952,pattonoswalt,1274010205290815488,False,https://t.co/9tDLF3grhm,en,June
whut,28,2020-06-19 05:33:47,Twitter for iPhone,13543,167,pattonoswalt,1273851452654448641,False,https://t.co/6B6hZkfuOP,en,June
I'm joining my buddy @johnlegend and his family on #JohnLegendFathersDay THIS Sunday at 8/7c on @abc to celebrate all the dads out there! Grab the fam and Happy Father's Day everyone!,207,2020-06-18 23:27:31,Twitter Web App,715,65,pattonoswalt,1273759275882405890,False,https://t.co/wLd2Mvfz8V,en,June
"@Journeys_Film “Oh Captain My Captain”
 if I remember correctly, ‘cuz of the fun cereal on top",94,2020-06-18 19:41:33,Twitter for iPhone,43,0,pattonoswalt,1273702409341038592,False,,en,June
"#tbt June 28th, 2012. Portland, OR. Alice has her first Voodoo Donut.",93,2020-06-18 19:12:21,Twitter for iPhone,6973,60,pattonoswalt,1273695061440524288,False,https://t.co/DFTyy7XDTr,en,June
😂😂😂😂😂😂😂😂,32,2020-06-18 19:01:50,Twitter for iPhone,863,34,pattonoswalt,1273692415270907904,False,https://t.co/lJAT2hk02W,en,June
This is amazing.,40,2020-06-18 18:05:04,Twitter for iPhone,1445,192,pattonoswalt,1273678130679443456,False,https://t.co/bP6jMG86OQ,en,June
@anylaurie16 Laurie I'm so sorry.,33,2020-06-18 17:14:25,Twitter Web App,816,6,pattonoswalt,1273665383875010560,False,,en,June
😂😂😂😂,28,2020-06-18 16:28:01,Twitter for iPhone,359,7,pattonoswalt,1273653705007480837,False,https://t.co/L73ihOur6P,en,June
holy fuck dude,38,2020-06-18 16:11:01,Twitter for iPhone,9879,849,pattonoswalt,1273649429094887424,False,https://t.co/ZxnhUcxJIT,en,June
"PLEASE everyone do this safe, crucial and exciting online rally on June 20th! See you there? Listen to your Reverend Doctor, always.",156,2020-06-18 01:43:33,Twitter for iPhone,1384,286,pattonoswalt,1273431121829613570,False,https://t.co/o1TV3YKj0v,en,June
👇👇👇👇👇👇,30,2020-06-18 00:47:20,Twitter for iPhone,749,112,pattonoswalt,1273416976707121152,False,https://t.co/lg7bDa5fmt,en,June
👇👇👇👇👇👇,30,2020-06-17 23:56:50,Twitter for iPhone,354,23,pattonoswalt,1273404267932467200,False,https://t.co/RJeU9X1glq,en,June
👇👇👇👇👇👇,30,2020-06-17 19:38:24,Twitter for iPhone,714,61,pattonoswalt,1273339228600979461,False,https://t.co/hdjTQtAj1d,en,June
👇👇👇👇👇👇,30,2020-06-17 19:08:50,Twitter for iPhone,1113,194,pattonoswalt,1273331790984343552,False,https://t.co/I6z1HTbDw8,en,June
👇👇👇👇👇👇,30,2020-06-17 19:05:35,Twitter for iPhone,7439,1026,pattonoswalt,1273330972033814529,False,https://t.co/msffWM9Jdn,en,June
