Tweets,Length,Date,Source,Favourites,RTs,Username,id_str,in_reply_to_user_id,user_id,isRT,tco,Language,Month,Quarter
"51st state. 

#DCStatehood for the #DCValues we stand for.",82,2020-06-26 17:46:08,Twitter for iPhone,299,60,MayorBowser,1276572468757647360,,976542720,False,https://t.co/Lxo20JmxOX,en,June,Q2
"Help me thank our warrior on the hill, Congresswoman @EleanorNorton, on her relentless pursuit for #DCstatehood.",136,2020-06-26 16:04:20,Twitter for iPhone,323,68,MayorBowser,1276546847562174465,,976542720,False,https://t.co/NZwLcYDDY5,en,June,Q2
"✋🏿✋🏿✋🏿✋🏿   ✋🏿✋🏿
✋🏿               ✋🏿   ✋🏿
✋🏿                       ✋🏿
✋🏿✋🏿✋🏿✋🏿        ✋🏿
               ✋🏿        ✋🏿
               ✋🏿        ✋🏿
✋🏿✋🏿✋🏿✋🏿    ✋🏿✋🏿✋🏿

The color of your skin should not decide whether you get a vote in our democracy.

#DCStatehood now.",264,2020-06-26 14:42:37,Twitter for iPhone,3750,780,MayorBowser,1276526283799871489,,976542720,False,,en,June,Q2
@angyshine 👀,12,2020-06-26 14:35:40,Twitter Web App,1,0,MayorBowser,1276524534552821761,48968537.0,976542720,False,,en,June,Q2
"Encroachment. 

#DCStatehood now.",57,2020-06-26 14:32:47,Twitter Web App,115,29,MayorBowser,1276523808892096512,,976542720,False,https://t.co/dhoJA72Jcl,en,June,Q2
👀,25,2020-06-26 14:28:53,Twitter Web App,197,59,MayorBowser,1276522826879696897,,976542720,False,https://t.co/VpmtWLsbyH,en,June,Q2
For our veterans. 51st state. ⬇️,56,2020-06-26 14:27:43,Twitter Web App,426,112,MayorBowser,1276522532905062401,,976542720,False,https://t.co/9WUhD1uTQm,en,June,Q2
"Wondering where to watch the debate on our #DCStatehood bill? 

Tune in:",96,2020-06-26 13:36:25,Twitter for iPhone,152,99,MayorBowser,1276509625198743552,,976542720,False,https://t.co/HN61qLP7RH,en,June,Q2
"Look out for loved ones by getting tested. Here are today’s sites offering free, walk up testing ⬇️",123,2020-06-26 12:58:50,Twitter for iPhone,47,49,MayorBowser,1276500165130629120,,976542720,False,https://t.co/6VscG2Itjg,en,June,Q2
Let’s do this. #DCStatehood,51,2020-06-26 12:17:36,Twitter for iPhone,884,204,MayorBowser,1276489789144010752,,976542720,False,https://t.co/F0fImkSPs4,en,June,Q2
"Congresswoman @EleanorNorton, you up? Big day tomorrow for the 51st state.

#DCStatehood",88,2020-06-26 01:15:27,Twitter for iPhone,1296,170,MayorBowser,1276323154928062464,,976542720,False,,en,June,Q2
"In a few minutes, at 7:30 pm, I'll be live with some incredible leaders from across the country on @LWV's Facebook page. We'll discuss voting and equal representation.

Which reminds me, have you registered to vote?",239,2020-06-25 23:25:00,Twitter Web App,68,25,MayorBowser,1276295357325086726,,976542720,False,https://t.co/IgXXT7dqAn,en,June,Q2
"Sabemos que tiene preguntas, y estamos aquí para ayudarle. Acompáñenos a las 6 pm en nuestra llamada telefónica acerca del Coronavirus (COVID-19) marcando el (844)-881-1314.",198,2020-06-25 21:49:36,Twitter for iPhone,17,8,MayorBowser,1276271350211059712,,976542720,False,https://t.co/IMVyUOeA0u,en,June,Q2
"As we celebrate 50 years of #PrideMonth, we've installed rainbow artwork on 17th &amp; P NW.

Today and every day, I call on fellow Washingtonians to stand together in rejecting the actions that seek to divide, and to do more—not less—to support and protect our LGBTQ community.",326,2020-06-25 20:27:02,Twitter Web App,115,28,MayorBowser,1276250573164163073,,976542720,False,https://t.co/Bsfd1Fv1nM,en,June,Q2
LIVE: With congressional and District leaders for a press conference on tomorrow’s historic #DCStatehood vote.,134,2020-06-25 19:34:47,Periscope,105,64,MayorBowser,1276237422968270848,,976542720,False,https://t.co/qHhftHJpyH,en,June,Q2
"Founded July 16th, 1790, we're proud to have served 230 years as the nation's capital.

DC's next chapter will be as the 51st state, ending taxation without representation and giving our 705,000+ residents full voting rights in Congress.

#DCstatehood. Now!",305,2020-06-25 18:31:42,Twitter Web App,743,283,MayorBowser,1276221545166315521,,976542720,False,https://t.co/qQSSDlQG3a,en,June,Q2
DC should be a state. Pass it on.,81,2020-06-25 16:30:05,Twitter Web App,520,255,MayorBowser,1276190941477580802,,976542720,False,https://t.co/jSBsCOWlEL,en,June,Q2
"Seeing family/friends soon? Show them you care and get tested. There's free, walk-up locations across the District.  ⬇️",143,2020-06-25 15:40:26,Twitter Web App,40,16,MayorBowser,1276178446985695233,976542720.0,976542720,False,https://t.co/A4ao1UwuwG,en,June,Q2
"Mask on.

Keep your distance.

Do you really have to be there?",110,2020-06-25 15:31:22,Twitter Web App,144,62,MayorBowser,1276176166399946753,,976542720,False,https://t.co/PbJzfu5ed0,en,June,Q2
LIVE: Coronavirus (COVID-19) situational update June 25.,80,2020-06-25 15:21:43,Periscope,59,49,MayorBowser,1276173736224251907,,976542720,False,https://t.co/UtizFsOcKC,en,June,Q2
"Today’s free, COVID-19 testing sites include a site at the Southwest Waterfront. There are multiple locations that you can walk up to ⬇️",160,2020-06-25 13:28:25,Twitter for iPhone,84,64,MayorBowser,1276145223513579522,,976542720,False,https://t.co/YeKHQGrX54,en,June,Q2
"51st state. 

#DCStatehood",50,2020-06-24 21:35:40,Twitter Media Studio,837,206,MayorBowser,1275905457752768512,,976542720,False,https://t.co/FzPuQDcq48,en,June,Q2
"🛎️ In case you missed my last tweet, here's another reminder to fill out the census.",133,2020-06-24 20:59:18,Twitter Web App,119,41,MayorBowser,1275896305928278016,,976542720,False,https://t.co/ThMFNbEw97,en,June,Q2
Fill. Out. The. Census.,49,2020-06-24 19:38:35,Twitter Web App,472,166,MayorBowser,1275875990070267904,,976542720,False,https://t.co/vsqEzltL6Q,en,June,Q2
LIVE: #FITDC kids. Follow along for workouts you can do at home to burn off some energy.,112,2020-06-24 19:02:10,Periscope,18,8,MayorBowser,1275866826283511808,,976542720,False,https://t.co/yfhrP7KRsY,en,June,Q2
"30,000+ veterans.
0 votes in Congress.

#DCStatehood",76,2020-06-24 16:13:51,Twitter Web App,97,33,MayorBowser,1275824469949505537,,976542720,False,https://t.co/2CCQgJffOX,en,June,Q2
LIVE: #FITDC seniors. Get ready to move as we bring you workouts that you can do from home!,115,2020-06-24 13:06:42,Periscope,47,15,MayorBowser,1275777371908399105,,976542720,False,https://t.co/9w4kH6w7IU,en,June,Q2
"There are multiple locations across the District where you can get a free, COVID-19 test. All you have to do is walk up ⬇️",146,2020-06-24 12:37:25,Twitter for iPhone,133,132,MayorBowser,1275770002478698496,,976542720,False,https://t.co/4myA4fhof4,en,June,Q2
"4/ Our condolences and prayers are with Allen’s family and loved ones. So much of what we enjoy in our city today is the result of Allen’s ability to bring people together and get the work done, and he will be missed dearly by us all.",234,2020-06-23 20:49:44,Twitter for iPhone,37,11,MayorBowser,1275531509567537154,976542720.0,976542720,False,,en,June,Q2
"3/ His legacy will live on in the many public servants who still serve our city and who learned from Allen. He taught us that in public service, you do not need to choose between quality and efficiency as embracing both yields excellence.",238,2020-06-23 20:49:44,Twitter for iPhone,28,11,MayorBowser,1275531508539949059,976542720.0,976542720,False,,en,June,Q2
"2/ and designed and rebuilt schools as the centerpiece of thriving and sustainable neighborhoods. With Allen, our biggest challenges could be tackled by assembling a dedicated team, communicating a vision, and demonstrating a relentless commitment to seeing it through.",269,2020-06-23 20:49:44,Twitter for iPhone,23,10,MayorBowser,1275531507294244865,976542720.0,976542720,False,,en,June,Q2
"1/ If we judge our life by how much we do to improve the lives of others, few will match Allen Lew. He leaves behind a remarkable legacy. Allen came to DC to build a Convention Center, stayed to imagine the house that brought baseball back home to DC,",275,2020-06-23 20:49:43,Twitter for iPhone,130,33,MayorBowser,1275531505641684995,,976542720,False,https://t.co/Qf47Jn6RcZ,en,June,Q2
LIVE: DC Businesses Economic Recovery Town Hall. For more information visit: .,125,2020-06-23 20:05:14,Periscope,31,25,MayorBowser,1275520307571200000,,976542720,False,https://t.co/9zeZEoA73t,en,June,Q2
LIVE: #FITDC kids. Follow along for workouts you can do at home to burn off some energy.,112,2020-06-23 19:01:39,Periscope,21,5,MayorBowser,1275504309317197824,,976542720,False,https://t.co/iALTqZ5RG6,en,June,Q2
@SenatorCantwell Thank you for your support @SenatorCantwell! #DCStatehood,74,2020-06-23 16:47:55,Twitter Web App,5,0,MayorBowser,1275470654817677313,117501995.0,976542720,False,,en,June,Q2
✏️ The 101 on #DCStatehood:,51,2020-06-23 16:23:23,Twitter Web App,167,68,MayorBowser,1275464478671462401,,976542720,False,https://t.co/RV3JeGc07F,en,June,Q2
"Thinking about getting tested for COVID-19? Free, walk-up sites are available across the District ⬇️",124,2020-06-23 12:13:05,Twitter for iPhone,136,119,MayorBowser,1275401488018427909,,976542720,False,https://t.co/RIOnCH35lR,en,June,Q2
The time is now. #DCStatehood.,54,2020-06-22 22:57:39,Twitter Media Studio,844,210,MayorBowser,1275201312125267972,,976542720,False,https://t.co/HIUD7QKcwm,en,June,Q2
Live now with @NAACP:,69,2020-06-22 21:07:59,Twitter for iPhone,23,8,MayorBowser,1275173712422199297,,976542720,False,https://t.co/FNZBhUDczh,en,June,Q2
"Bridges. Not walls. 

👉🏾@newfdmb",56,2020-06-22 20:40:08,Twitter for iPhone,347,47,MayorBowser,1275166702767136772,,976542720,False,https://t.co/zLsxcVUXTX,en,June,Q2
LIVE: #FITDC kids. Follow along for workouts you can do at home to burn off some energy.,112,2020-06-22 19:01:09,Periscope,21,10,MayorBowser,1275141794376716289,,976542720,False,https://t.co/NjH8w0LnhN,en,June,Q2
"At 5 pm, we'll have a conversation with @naacp on the current state of Black America and #DCstatehood. 

Tune in :  ⬇️",165,2020-06-22 17:36:19,Twitter Web App,50,20,MayorBowser,1275120446774665216,,976542720,False,https://t.co/B5mqxltuOq,en,June,Q2
"Phase two of reopening starts today. For more information and guidance documents, please visit .

#DCHOPE",152,2020-06-22 15:29:56,Twitter Web App,50,42,MayorBowser,1275088640444596226,,976542720,False,https://t.co/yn4jbS0FeA,en,June,Q2
LIVE: June 22 situational update on Coronavirus (COVID-19) response.,92,2020-06-22 15:22:26,Periscope,26,36,MayorBowser,1275086752739233797,,976542720,False,https://t.co/d8O1PpwdPe,en,June,Q2
Save lives by taking the test. It’s simple and free. Just walk up to any of the sites below ⬇️,118,2020-06-22 13:53:58,Twitter for iPhone,108,91,MayorBowser,1275064491248513025,,976542720,False,https://t.co/7XDTKImWma,en,June,Q2
LIVE: #FITDC seniors. Get ready to move as we bring you workouts that you can do from home!,115,2020-06-22 13:02:24,Periscope,25,11,MayorBowser,1275051511421132800,,976542720,False,https://t.co/D4KWZcftXo,en,June,Q2
"Retweet to let others know:

Historic house vote on #DCStatehood this Friday, June 26th.",88,2020-06-22 02:35:28,Twitter for iPhone,639,398,MayorBowser,1274893738028957697,976542720.0,976542720,False,,en,June,Q2
"The fight for statehood cannot be separated from the fight for racial justice. Recent events show why it’s more important than ever for the District to become the 51st state. Let’s end taxation without representation. 

#DCStatehood now.",237,2020-06-22 02:35:27,Twitter for iPhone,2262,565,MayorBowser,1274893735667662848,,976542720,False,,en,June,Q2
"Now you see Joe and Joan Bowser raised me with those good ole North Michigan Park values—where you Do What You Say You’re Gonna Do.

Happy #FathersDay dad! You’ve taught me to confront our challenges head-on. Not tomorrow, but today, and every day.",272,2020-06-21 12:41:35,Twitter for iPhone,582,37,MayorBowser,1274683884337233921,,976542720,False,https://t.co/CxAcpBSWpd,en,June,Q2
"Change will come, and it starts with you:

1️⃣ Fill out the census 
2️⃣ Register to vote
3️⃣ VOTE",97,2020-06-21 03:01:59,Twitter for iPhone,840,223,MayorBowser,1274538023078834176,,976542720,False,,en,June,Q2
"If you’re thinking about getting tested today, a reminder that firehouses are closed, but Nats Park Geico Garage will offer free testing to anyone who walks up.",184,2020-06-20 14:15:13,Twitter for iPhone,130,64,MayorBowser,1274345060709142532,,976542720,False,https://t.co/jilAs9Bi8H,en,June,Q2
"Rain or shine, we have set up a free, coronavirus testing site at the Nats Park Geico Garage. 

All you have to do is walk up tomorrow, between 10 am and 4 pm, for a free test. ⬇️",203,2020-06-19 21:33:07,Twitter for iPhone,369,176,MayorBowser,1274092875870015488,,976542720,False,https://t.co/xT9NkohLU5,en,June,Q2
"Due to inclement weather, COVID-19 testing is closed at all Fire Stations tonight, Friday, June 19 at the following locations: 

🚒 Engine 8: 1520 C Street, SE
🚒 Engine 10: 1342 Florida Avenue, NE
🚒 Engine 30: 50 49th Street, NE
🚒 Engine 33: 101 Atlantic Street, SE",264,2020-06-19 19:40:38,Twitter for iPhone,74,72,MayorBowser,1274064568483020800,,976542720,False,,en,June,Q2
"As mentioned to @WhoopiGoldberg today on @TheView:

On #Juneteenth, we delivered to Dr. Crew and the @NMAAHC a piece of history. A sign of hope in these trying times.",190,2020-06-19 19:30:16,Twitter for iPhone,373,67,MayorBowser,1274061958703128579,,976542720,False,https://t.co/tsauqIloO3,en,June,Q2
Have a few minutes? Join me at 11 am on @TheView.,73,2020-06-19 14:55:24,Twitter Web App,183,30,MayorBowser,1273992787206328321,,976542720,False,https://t.co/XGe9hBNxKJ,en,June,Q2
"4/ The District reported three additional COVID-19 related deaths.
 
59-year-old female
78-year-old male
86-year-old female
 
530 District residents have lost their lives due to COVID-19.",187,2020-06-19 14:38:00,Twitter Web App,21,15,MayorBowser,1273988408696856576,976542720.0,976542720,False,,en,June,Q2
"3/ The District’s reported data for Thursday, June 18, 2020 includes 49 new positive coronavirus (COVID-19) cases, bringing the District’s overall positive case total to 9,952.

Learn more:",213,2020-06-19 14:38:00,Twitter Web App,27,17,MayorBowser,1273988407639891975,976542720.0,976542720,False,https://t.co/OptCmVsykG,en,June,Q2
2/ The District has experienced 15 days of sustained decrease in community spread of COVID-19 during Phase One. That data is represented in the chart below.,180,2020-06-19 14:38:00,Twitter Web App,40,23,MayorBowser,1273988405878276096,976542720.0,976542720,False,https://t.co/rVGdbgdiau,en,June,Q2
"1/ Today, I'm announcing Phase Two will begin on Monday, June 22, 2020, allowing certain businesses to reopen and activities to resume under specified conditions outlined at .",198,2020-06-19 14:37:59,Twitter Web App,185,166,MayorBowser,1273988404796104705,,976542720,False,https://t.co/yn4jbS0FeA,en,June,Q2
LIVE: #FITDC seniors. Get ready to move as we bring you workouts that you can do from home!,115,2020-06-19 14:13:54,Periscope,36,9,MayorBowser,1273982343271690240,,976542720,False,https://t.co/uHv6Z2I8DP,en,June,Q2
"Rise for the work of those that came before us. Rise for generations to come. And, if you’re down, rise. We’re still marching for freedom. We’re still waiting for justice. We’re still transforming institutions. And, if you’re down, know that together we will rise.

#Juneteenth",277,2020-06-19 12:27:34,Twitter for iPhone,282,66,MayorBowser,1273955584220565510,976542720.0,976542720,False,,en,June,Q2
"Bringing the gifts that my ancestors gave,
I am the dream and the hope of the slave.
I rise
I rise
I rise.”

Maya Angelou",121,2020-06-19 12:27:34,Twitter for iPhone,301,51,MayorBowser,1273955583247495168,976542720.0,976542720,False,,en,June,Q2
"“Out of the huts of history’s shame
I rise
Up from a past that’s rooted in pain
I rise
I’m a black ocean, leaping and wide,
Welling and swelling I bear in the tide.
Leaving behind nights of terror and fear
I rise
Into a daybreak that’s wondrously clear
I rise",259,2020-06-19 12:27:34,Twitter for iPhone,406,87,MayorBowser,1273955581590736897,,976542720,False,,en,June,Q2
"13/ Additional program and application information will be available on the Housing Resources page at  on Monday, June 22.

Learn more:",182,2020-06-18 20:53:20,Twitter Web App,20,9,MayorBowser,1273720476540588032,976542720.0,976542720,False,https://t.co/MEWs6uxEBa,en,June,Q2
"12/ The District’s eviction prevention program will include rental assistance, mediation and legal aid, counseling and homelessness prevention services.",152,2020-06-18 20:53:20,Twitter Web App,19,5,MayorBowser,1273720474351124480,976542720.0,976542720,False,,en,June,Q2
"11/ A sub-group of the District’s Economic Recovery Team (DERT), coordinated by @DMPEDDC, is working proactively to expand the coordinated set of programs available to protect renters from eviction due to the impacts of COVID-19 following the end of the prohibition period.",273,2020-06-18 20:53:20,Twitter Web App,9,6,MayorBowser,1273720473042464770,976542720.0,976542720,False,,en,June,Q2
10/ DHCD also announced today that it will make $2 million in grants to assist housing and community development nonprofit organizations to support COVID-19 relief and recovery efforts and services such as housing counseling and legal support.,243,2020-06-18 20:53:19,Twitter Web App,12,5,MayorBowser,1273720469770907651,976542720.0,976542720,False,,en,June,Q2
9/ These programs follow two previously announced efforts to support rent relief: the Tenant Based Rental Assistance Program and 202 Assist with the John Wall Foundation.,170,2020-06-18 20:53:18,Twitter Web App,15,5,MayorBowser,1273720468575531022,976542720.0,976542720,False,,en,June,Q2
8/ Eligible applicants who earn less than 125% of the Federal Poverty Level can obtain assistance through ERAP; those who earn above that would be routed to one of the three local nonprofits to qualify for CHAP.,211,2020-06-18 20:53:18,Twitter Web App,11,5,MayorBowser,1273720467237605376,976542720.0,976542720,False,,en,June,Q2
7/ CHAP is being delivered in conjunction with the Department of Human Services’ (@DCHumanServ) Emergency Rental Assistance Program (ERAP).,139,2020-06-18 20:53:18,Twitter Web App,11,5,MayorBowser,1273720465438076929,976542720.0,976542720,False,,en,June,Q2
"6/ DHCD will direct approximately $2 million each to three local nonprofit organizations to administer the relief: Housing Counseling Services, Greater Washington Urban League and United Planning Organization.",209,2020-06-18 20:53:17,Twitter Web App,11,5,MayorBowser,1273720463571800071,976542720.0,976542720,False,,en,June,Q2
"5/ @DCDHCD announced today that it will launch the COVID-19 Housing Assistance Program (CHAP), a $6.2 million program for low-income renters that can provide up to three months of rent arrears since April 2020.",210,2020-06-18 20:53:17,Twitter Web App,16,8,MayorBowser,1273720461948485632,976542720.0,976542720,False,,en,June,Q2
4/ This federal funding will be directed to new and existing programs coordinated across multiple agencies to help residents get current on rent and ultimately keep people in their homes.,187,2020-06-18 20:53:16,Twitter Web App,14,6,MayorBowser,1273720460153360384,976542720.0,976542720,False,,en,June,Q2
"3/ We know that this public health emergency has brought unexpected and difficult economic circumstances for many of our residents, especially our renters with low or reduced incomes.",183,2020-06-18 20:53:16,Twitter Web App,16,6,MayorBowser,1273720458374979592,976542720.0,976542720,False,,en,June,Q2
2/ The programs are funded as part of $40 million in federal relief funding from the CARES Act awarded to the District from the U.S. Department of Housing and Urban Development (HUD).,183,2020-06-18 20:53:16,Twitter Web App,27,11,MayorBowser,1273720457158635522,976542720.0,976542720,False,,en,June,Q2
"1/ Today, I announced new rental assistance and eviction prevention programs to support District residents impacted by the COVID-19 public health emergency.",156,2020-06-18 20:53:15,Twitter Web App,266,70,MayorBowser,1273720455145422849,,976542720,False,,en,June,Q2
LIVE: #FITDC kids. Follow along for workouts you can do at home to burn off some energy.,112,2020-06-18 19:02:01,Periscope,22,11,MayorBowser,1273692460980375552,,976542720,False,https://t.co/YJ0rHhJzdv,en,June,Q2
"In a few minutes, join me and @TIME at 12pm ET for #TIME100Talks! Register here:",128,2020-06-18 15:54:04,Twitter Web App,71,20,MayorBowser,1273645162481270784,,976542720,False,https://t.co/C4Od7qlaDQ,en,June,Q2
"Free, coronavirus tests are available today. All you have to do is walk up to one of the following sites ⬇️",131,2020-06-18 15:04:40,Twitter for iPhone,118,90,MayorBowser,1273632730652250113,,976542720,False,https://t.co/oq7VFakmLn,en,June,Q2
"Veterans, business owners, students: DREAMERS
Neighbors, friends, coworkers: DREAMERS
Athletes, artists, actors, singers: DREAMERS
Mothers, brothers, sisters, fathers: DREAMERS

We celebrate #SCOTUS decision to protect DACA and the dreams of those who love our country as home.",277,2020-06-18 14:28:22,Twitter Web App,737,196,MayorBowser,1273623595021934595,,976542720,False,,en,June,Q2
LIVE: #FITDC seniors. Get ready to move as we bring you workouts that you can do from home!,115,2020-06-18 13:02:08,Periscope,34,11,MayorBowser,1273601895500615681,,976542720,False,https://t.co/0Z3xH8CI7P,en,June,Q2
"June 26th. Save the date.

#DCStatehood",87,2020-06-17 21:43:23,Twitter Web App,423,123,MayorBowser,1273370682441818113,,976542720,False,https://t.co/BJhLbJpsdN,en,June,Q2
"5/ Eligible DC residents will also benefit from the Citizenship Fund program that covers the cost of application fees and biometrics, on a first-come, first-served basis. If you have any questions, please reach out to (202) 383-5999 or email citizenship@immigrationforum.org.",275,2020-06-17 20:14:53,Twitter Web App,20,9,MayorBowser,1273348412407242755,976542720.0,976542720,False,,en,June,Q2
4/ The Forum’s New American Workforce program will guide participants through all application forms via virtual interviews and monthly virtual workshops. Applicants will be advised in case they need assistance from an immigration expert.,237,2020-06-17 20:14:53,Twitter Web App,17,9,MayorBowser,1273348411522273283,976542720.0,976542720,False,,en,June,Q2
"3/ As part of our #DCvalues, we will continue to work with local partners to uplift our immigrant community with resources, services, and pathways to prosperity.",161,2020-06-17 20:14:53,Twitter Web App,12,8,MayorBowser,1273348410674946049,976542720.0,976542720,False,,en,June,Q2
2/ This new virtual citizenship portal will simplify the naturalization process and help more of our residents realize their dream of becoming U.S. citizens.,157,2020-06-17 20:14:53,Twitter Web App,12,9,MayorBowser,1273348409886494722,976542720.0,976542720,False,,en,June,Q2
"1/ As part of #ImmigrantHeritageMonth, in partnership with @NatImmForum's  New American Workforce, I'm unveiling a new, virtual citizenship portal to help eligible DC residents apply for citizenship and guide them through the naturalization process. 

🤳🏽",277,2020-06-17 20:14:52,Twitter Web App,79,40,MayorBowser,1273348408804347909,,976542720,False,https://t.co/Na4d6kOfXm,en,June,Q2
