Tweets,Length,Date,Source,Favourites,RTs,Username,id_str,in_reply_to_user_id,user_id,isRT,tco,Language,Month,Quarter
"To those in other states:

If you've seen how South Dakota has managed #COVID19, and you like what you've seen;

If you value Freedom, small communities, and wide open spaces;

If you're frustrated that your business was forced to close;

Come to South Dakota!",284,2020-06-09 17:12:00,TweetDeck,1697,386,govkristinoem,1270403282838552576,,235251868,False,https://t.co/YGk45Com7t,en,June,Q2
"""Lessons Learned from #COVID19""",56,2020-06-09 15:03:00,TweetDeck,77,16,govkristinoem,1270370819340824578,,235251868,False,https://t.co/VgMC7UYPK3,en,June,Q2
"The mainstream media attack those who push for Freedom and for people to make the best decisions for their families. But politicians who take away Freedom get praised and shielded from real scrutiny.

What does this say about the state of our media?",273,2020-06-09 14:01:00,TweetDeck,978,297,govkristinoem,1270355216295231489,,235251868,False,https://t.co/0NJPttZP2h,en,June,Q2
"In South Dakota, the rural life is often the preferred way of life. Folks here want to visit some of the world's most beautiful places and have their kids spend more time with a tackle box than an Xbox.",226,2020-06-08 22:07:12,Twitter Media Studio,795,142,govkristinoem,1270115184288452610,,235251868,False,https://t.co/j8xLmzlBzv,en,June,Q2
"SD took a unique path. We haven't locked people up, forced businesses to close, or ordered a shelter-in-place.
 
In return, the mainstream media has spent many hours and nearly endless column inches attacking me.
 
But countless South Dakotans have thanked me for trusting them.",278,2020-06-08 19:33:30,Twitter Web App,600,99,govkristinoem,1270076506870624258,235251868.0,235251868,False,,en,June,Q2
My approach to this virus was to provide South Dakotans with all the information I could and then TRUST them to exercise their freedom to make the best decisions for themselves and their families. (3/4),202,2020-06-08 19:33:30,Twitter Web App,383,59,govkristinoem,1270076505935273984,235251868.0,235251868,False,,en,June,Q2
"Freedom is a better friend of true science and innovation than government-centered or government-controlled science. 

Freedom focuses our politics on persuasion and the intellectual strength of our positions, not on the heavy hand of government. (2/4)",252,2020-06-08 19:33:30,Twitter Web App,174,37,govkristinoem,1270076505041833991,235251868.0,235251868,False,,en,June,Q2
"Perhaps the most significant takeaway from #COVID19 is that more FREEDOM, not more government, is the answer.
 
Freedom alone won't solve all of our problems, but it does present a better path towards where we want to go. (1/4)",227,2020-06-08 19:33:30,Twitter Web App,961,233,govkristinoem,1270076504068829185,,235251868,False,,en,June,Q2
"South Dakota is open for business.
 
If you value our way of life, where people love freedom, smaller communities, and lots of wide-open spaces, come to South Dakota. The air is fresh, the people are free, and the possibilities are endless.",264,2020-06-08 18:13:07,Twitter Media Studio,13569,3490,govkristinoem,1270056274634387465,,235251868,False,https://t.co/LyaasS45m7,en,June,Q2
"Our @SD_Guard has gone above and beyond in the fight against #COVID19, just like they always do. Thanks @POTUS for continuing to give us flexibility to respond as necessary.",197,2020-06-08 17:36:16,Twitter Web App,280,45,govkristinoem,1270047002382958593,,235251868,False,https://t.co/dEn872I9dT,en,June,Q2
"The Avengers heard that SD was getting ""Back to Normal,"" so they came all the way from Washington State to play America's Pastime and enjoy South Dakota's #GreatFacesGreatPlaces!

Thanks to @SF_CYCLONES for hosting the Swingfest.",253,2020-06-06 23:28:17,Twitter for Android,530,52,govkristinoem,1269410816694063114,,235251868,False,https://t.co/30VF3ABQqw,en,June,Q2
"Happy #605Day! @SouthDakota is one of only a few states with a single area code, so June 5th is the perfect opportunity to celebrate our picture-perfect state.",183,2020-06-05 18:05:00,TweetDeck,429,57,govkristinoem,1268967069434826753,,235251868,False,https://t.co/NUQHdjjzwW,en,June,Q2
"I grew up with a dad who was a cowboy. He told us every single day, ""you don't complain about things, you fix them.""

I got engaged in public service because of what happened to my family when he passed away. Let's work together, take my dad's lesson to heart, and problem solve.",279,2020-06-05 17:01:00,TweetDeck,1556,217,govkristinoem,1268950963408130049,,235251868,False,,en,June,Q2
The Protests Served Their Purpose—Now It’s Time to Problem Solve,89,2020-06-05 15:29:00,TweetDeck,256,47,govkristinoem,1268927810556571648,,235251868,False,https://t.co/y25ZFiE0KI,en,June,Q2
"Last night's hailstorm was significant. My team is in touch with emergency management on the ground. My understanding is that everyone is okay, but we've got some damage to clean up.",206,2020-06-05 13:58:28,TweetDeck,112,19,govkristinoem,1268905027466379264,,235251868,False,https://t.co/VLOGUGO3f5,en,June,Q2
"Whatever your family looks like, make sure it's a strong family.",88,2020-06-04 20:43:00,Twitter Media Studio,732,164,govkristinoem,1268644443449511939,,235251868,False,https://t.co/4vewREMt4A,en,June,Q2
"It's been a challenging few months, and I know a lot of folks are looking forward to getting back to normal. Part of that is celebrating the fun and excitement of America's birthday! #RushmoreFireworks",225,2020-06-04 17:45:12,Twitter Media Studio,177,52,govkristinoem,1268599700070043651,,235251868,False,https://t.co/j6FbmX7ovC,en,June,Q2
"The protests have served their purpose in South Dakota. Now, it's time to problem solve.",113,2020-06-04 16:30:39,TweetDeck,303,63,govkristinoem,1268580936960139264,,235251868,False,https://t.co/2KB3o1x2Ey,en,June,Q2
"After more than a decade, we're finally bringing back the #RushmoreFireworks celebration!

There’s truly no better place to celebrate America’s birthday. We’re excited that @realDonaldTrump is coming to enjoy the show with us!

More details here:",294,2020-06-04 15:35:49,Twitter Web App,589,176,govkristinoem,1268567137385414657,,235251868,False,https://t.co/y1KWPpBv4g,en,June,Q2
WATCH LIVE today's press conference:,60,2020-06-04 15:32:41,TweetDeck,30,5,govkristinoem,1268566350143934465,,235251868,False,https://t.co/3DC7HcPljT,en,June,Q2
The protests have served their purpose. Now is the time to work together to problem solve. What do we want policing to look like in South Dakota?,169,2020-06-03 20:21:19,TweetDeck,337,67,govkristinoem,1268276600090525696,,235251868,False,https://t.co/bMPRbPoBA7,en,June,Q2
"I'm continually reminded, the most important institution is the family. South Dakota is blessed with great families. 

But recent violence has shown us that some of our families need a lot more attention. Parents need to know if their kids are out throwing rocks at cops.",295,2020-06-03 19:17:00,TweetDeck,304,68,govkristinoem,1268260412983779330,,235251868,False,https://t.co/xHRHlA0ALT,en,June,Q2
"Violence is never the answer. Violent riots and looting are un-American, and they have no place in South Dakota.",137,2020-06-03 17:28:29,TweetDeck,249,45,govkristinoem,1268233106634559489,,235251868,False,https://t.co/5ctGIM2Yua,en,June,Q2
"Violence is never the answer. I won't tolerate violence, and neither should you.

South Dakota has an opportunity to be different from other states.  That requires us to be bold, to RESPECT one another, LISTEN to each other, and WORK TOGETHER on our path forward. (6/6)",269,2020-06-03 15:47:32,Twitter Web App,216,21,govkristinoem,1268207699256320004,235251868.0,235251868,False,,en,June,Q2
"But I also see violent actors who are trying to do an end-run around public discourse. They want to INTIMIDATE and SILENCE. They want to short-cut public debate through fear. They want to make people scared.

This is un-American. It has no place in South Dakota. (5/6)",268,2020-06-03 15:47:32,Twitter Web App,168,17,govkristinoem,1268207698249691143,235251868.0,235251868,False,,en,June,Q2
"America is a place where all voices can be heard. Free speech is one of our most fundamental rights. I see legitimate protests raising important concerns, and I hear those concerns. (4/6)",187,2020-06-03 15:47:31,Twitter Web App,79,5,govkristinoem,1268207697155014662,235251868.0,235251868,False,,en,June,Q2
"There's no governor in America that has trusted their people more than I have, and there's no governor more willing to work with her people to find solutions to our problems, policing or otherwise. (3/6)",203,2020-06-03 15:47:31,Twitter Web App,92,5,govkristinoem,1268207695330521088,235251868.0,235251868,False,,en,June,Q2
It's time to problem solve. The question before us now is: what do we want policing to look like in South Dakota? (2/6),119,2020-06-03 15:47:31,Twitter Web App,98,6,govkristinoem,1268207694294515712,235251868.0,235251868,False,,en,June,Q2
"Protests have a purpose. People protest when they feel like they're not being heard.

Here in South Dakota, we heard you. There is NO ONE that thinks what happened to George Floyd was okay. The protests have served their purpose. (1/6)",235,2020-06-03 15:47:30,Twitter Web App,372,47,govkristinoem,1268207693321375745,,235251868,False,,en,June,Q2
WATCH LIVE press conference update on protests:,71,2020-06-03 15:33:37,TweetDeck,22,9,govkristinoem,1268204199776485379,,235251868,False,https://t.co/j6rIeVOqL1,en,June,Q2
"From the bottom of my heart, I want to thank Chief Justice Gilbertson for his more than three decades of service to our state. He’s been a true public servant and a leader on improving and reforming our judicial system. I've greatly valued his advice, wisdom, and support.",272,2020-06-02 21:14:57,Twitter Web App,57,5,govkristinoem,1267927708920676353,235251868.0,235251868,False,,en,June,Q2
"Congratulations to Justice Steven Jensen on his selection to serve as the next Chief Justice of the South Dakota Supreme Court. Justice Jensen is a great public servant and, though he has some big shoes to fill, I’m sure he’s up to the task. (1/2)",247,2020-06-02 21:14:57,Twitter Web App,121,17,govkristinoem,1267927707930824704,,235251868,False,,en,June,Q2
Happy 1st Anniversary Kass and Kyle! One year ago we added to our family! Celebrate today and dance as joyfully always as the first gentleman did at your wedding!!😂,188,2020-06-01 23:25:18,Twitter for iPhone,200,10,govkristinoem,1267598124480167937,,235251868,False,https://t.co/UlO0eeg3SA,en,June,Q2
These cars are state vehicles that transport students who are deaf and hard of hearing.,111,2020-06-01 20:56:44,Twitter for iPhone,9047,5095,govkristinoem,1267560737016295428,235251868.0,235251868,False,https://t.co/3icPiEos35,en,June,Q2
"Violence always has a victim. That’s why South Dakota will NOT tolerate looting and rioting.

Last night’s looters should remember that these aren’t just businesses—they’re South Dakotans’ livelihoods.",225,2020-06-01 20:53:11,Twitter for iPhone,3939,937,govkristinoem,1267559842614566915,,235251868,False,https://t.co/6RPr57HlAA,en,June,Q2
"HAPPENING NOW: Briefing w/ Sioux Falls city leaders and law enforcement about last night’s violent, criminal attacks. There is no greater friend of protecting people’s rights than me. But I will NOT TOLERATE violence in South Dakota.",257,2020-06-01 17:46:05,Twitter for iPhone,810,137,govkristinoem,1267512756284067840,,235251868,False,https://t.co/zh71vCU433,en,June,Q2
"Last night @SD_Guard was on the ground within minutes of the situation turning violent in Sioux Falls. I want to commend local law enforcement, Highway Patrol, and the Guard for their swift action. Rioting and looting will NOT be tolerated in South Dakota.",280,2020-06-01 15:13:13,TweetDeck,707,111,govkristinoem,1267474288677969922,,235251868,False,https://t.co/aRKSV2QYfQ,en,June,Q2
WATCH LIVE my press conference on the violent riots in Sioux Falls:,91,2020-06-01 03:33:13,TweetDeck,172,48,govkristinoem,1267298126156742657,,235251868,False,https://t.co/sQrvievZ7u,en,June,Q2
"I will be holding a press conference to discuss these developments tonight at 10:15pm CT/9:15 pm MT. 

You can watch the press conference live at  or .",197,2020-06-01 02:53:08,Twitter Web App,667,114,govkristinoem,1267288041204350976,235251868.0,235251868,False,https://t.co/Cjymf5ZCzl,en,June,Q2
"We take protection of rights very seriously, including the right to peacefully protest. But rioting and looting will NOT be tolerated in South Dakota.

Make no mistake, mob rule and violence do nothing to honor the memory of victims. (2/3)",239,2020-06-01 02:53:08,Twitter Web App,1788,317,govkristinoem,1267288040344629253,235251868.0,235251868,False,,en,June,Q2
"South Dakota hoped for the best but prepared for the worst. We activated the National Guard the minute things turned violent, and the Guard is already on the ground in Sioux Falls. This is a specialized unit that is prepared for situations like this. (1/3)",256,2020-06-01 02:53:08,Twitter Web App,4176,788,govkristinoem,1267288039484723202,,235251868,False,,en,June,Q2
,23,2020-05-31 14:35:21,Twitter for iPhone,539,82,govkristinoem,1267102370309251073,,235251868,False,https://t.co/zR2PUl7yt3,en,May,Q2
"No matter how difficult times get, together, we're capable of amazing things.",101,2020-05-30 19:27:48,Twitter for Android,691,95,govkristinoem,1266813580600631297,,235251868,False,https://t.co/2eRLLZQmLJ,en,May,Q2
South Dakota: Beautiful and Free,56,2020-05-29 21:33:24,TweetDeck,531,68,govkristinoem,1266482802448621569,,235251868,False,https://t.co/Kwic17LQeN,en,May,Q2
"There's been a lot of misinformation out there about @SanfordHealth's clinical trial of Hydroxychloroquine. Today, Dr. Suttle answered questions about the trial. I'm so grateful for her and Sanford's hard work fighting #COVID19.

WATCH HERE:",265,2020-05-28 22:32:26,TweetDeck,119,38,govkristinoem,1266135270182838274,,235251868,False,https://t.co/pdOkOfhmni,en,May,Q2
"Falls Park should be one spot higher. It's #1 in my book! Folks, come to South Dakota and see for yourselves! #HiFromSD",143,2020-05-28 14:38:26,Twitter for Android,87,19,govkristinoem,1266015982188990465,,235251868,False,https://t.co/gPRQ04aBo4,en,May,Q2
Today America lost a hero. I was blessed to call Sam a colleague and friend. He would tell stories and I would think to myself about how the rest of us don’t have any idea of what “hard” is. Lifting up prayers of peace for Sam’s family tonight.,292,2020-05-28 02:32:21,Twitter for iPhone,101,19,govkristinoem,1265833259260350465,,235251868,False,https://t.co/mSKy8QziKs,en,May,Q2
WATCH LIVE today's #COVID19 press conference:,69,2020-05-26 20:05:43,TweetDeck,42,9,govkristinoem,1265373570642915333,,235251868,False,https://t.co/CPvJ0AGJBS,en,May,Q2
This is America 🇺🇸 Small town honoring those who made the ultimate sacrifice..My brother-in-law Wesley (newest member of Hayti Legion) sent me this video of the service today at New Hope Lutheran Church. @AmericanLegion,243,2020-05-25 18:35:47,Twitter for iPhone,458,72,govkristinoem,1264988549159493633,,235251868,False,https://t.co/roLTcyGPOX,en,May,Q2
"This Memorial Day, let’s take a moment to say “thank you” to the brave men and women who sacrificed themselves so that we can live in the greatest country ever.

Let’s honor them by holding them in our memories and fighting to preserve the freedoms that they died to defend.",298,2020-05-25 18:04:26,Twitter for iPhone,553,99,govkristinoem,1264980663201083395,,235251868,False,https://t.co/u5j7st5rK2,en,May,Q2
28 years of adventure! Happy Anniversary Bryon! ♥️,74,2020-05-23 15:57:40,Twitter for iPhone,1864,86,govkristinoem,1264223982573813760,,235251868,False,https://t.co/INhJzMCGpz,en,May,Q2
"South Dakota has done a great job fighting the spread of #COVID19. Together, we've flattened our curve, and now we're working to get ""Back to Normal."" 

Visit  for all the latest resources.",236,2020-05-22 15:54:54,TweetDeck,1013,212,govkristinoem,1263860897732231169,,235251868,False,https://t.co/q8kGADtB2D,en,May,Q2
Thanking the Fallen:,45,2020-05-22 14:41:51,TweetDeck,81,12,govkristinoem,1263842513837854720,,235251868,False,https://t.co/1wJ8bQ5mjf,en,May,Q2
"One of MANY, MANY notes we’ve gotten. Our people - smart, prudent, responsible South Dakotans - get all the credit for where we are today. Have a safe #MemorialDay to all those coming to visit @southdakota this weekend!",243,2020-05-22 14:11:39,Twitter for iPhone,376,71,govkristinoem,1263834915214426113,,235251868,False,https://t.co/ITXxqC2jbC,en,May,Q2
Happy 18th Birthday Booker! We sure do love you!,72,2020-05-21 22:33:10,Twitter for iPhone,358,11,govkristinoem,1263598740469776387,,235251868,False,https://t.co/xFc8LqqD0k,en,May,Q2
"This morning, we had a great conversation with the community members impacted by the Black Hawk mine situation.

We're doing what we can to offer our guidance to Meade County and bring these South Dakotans as much help as possible.",255,2020-05-21 21:41:41,TweetDeck,85,9,govkristinoem,1263585784021397508,,235251868,False,https://t.co/vG2UDYARXJ,en,May,Q2
WATCH LIVE today's #COVID19 update:,59,2020-05-21 19:03:18,TweetDeck,31,6,govkristinoem,1263545923948498946,,235251868,False,https://t.co/AtX8pl1P9C,en,May,Q2
"South Dakota is committed to slowing down the spread of #COVID19 in our state and working together to protect the health of every South Dakotan, including our tribal population.

We will continue to focus on science, facts, and data as we fight this virus. (6/6)",262,2020-05-20 21:37:20,Twitter Web App,92,11,govkristinoem,1263222299337076741,235251868.0,235251868,False,,en,May,Q2
"We want to respect tribal sovereignty. We've uploaded copies of easements to . They show SD's right to put these roads where they are. The tribes agreed to these easements, and they show that the checkpoints cannot lawfully be on State or US highways. (5/6)",280,2020-05-20 21:37:20,Twitter Web App,77,6,govkristinoem,1263222298317914112,235251868.0,235251868,False,https://t.co/q8kGADtB2D,en,May,Q2
"A week ago, I suggested a three-pronged compromise with the tribes:

-No checkpoints on State or US highways;
-We have no objection to checkpoints on BIA roads;
-If checkpoints persist on BIA roads, we ask that the tribes make accommodations for the good of their people. (4/6)",277,2020-05-20 21:37:19,Twitter Web App,47,2,govkristinoem,1263222296837226496,235251868.0,235251868,False,,en,May,Q2
"Today, we provided that material to the White House, the Department of Justice, the Department of Interior, @SenJohnThune, @SenatorRounds, and @RepDustyJohnson, and we asked for their assistance in resolving this situation. (3/6)",229,2020-05-20 21:37:19,Twitter Web App,40,2,govkristinoem,1263222295738408961,235251868.0,235251868,False,,en,May,Q2
"Following the tribes' refusal to remove the checkpoints, I asked our state Attorney General to order an investigation into these checkpoints. That investigation is ongoing, and it has produced affidavits and video recordings of these unlawful checkpoints. (2/6)",261,2020-05-20 21:37:19,Twitter Web App,50,4,govkristinoem,1263222294878568449,235251868.0,235251868,False,,en,May,Q2
"We've been working for weeks to find a solution to the tribal checkpoints issue that respects both tribal and state sovereignty while following federal law. 

Unfortunately, the tribes have continued to operate checkpoints on State and US highways. (1/6)",254,2020-05-20 21:37:19,Twitter Web App,175,25,govkristinoem,1263222293876166656,,235251868,False,,en,May,Q2
"From the entire State of South Dakota, happy birthday Alma!",83,2020-05-20 20:09:04,TweetDeck,483,50,govkristinoem,1263200086533824512,,235251868,False,https://t.co/ckCt33dL9w,en,May,Q2
WATCH LIVE today's #COVID19 update:,59,2020-05-20 20:05:19,TweetDeck,21,4,govkristinoem,1263199144212148225,,235251868,False,https://t.co/Qu8Qef5f07,en,May,Q2
Congratulations 2nd Lt. Graysen Trandem on your commissioning into the @usairforce today! I am so proud of you. 🇺🇸 @GraysenTrandem,154,2020-05-19 22:15:54,Twitter for iPhone,170,14,govkristinoem,1262869618722516994,,235251868,False,https://t.co/ANgzhY583K,en,May,Q2
Our own state Department of Social Services is stepping up as well. They're providing CARES Act funding to help state licensed and registered child care providers with challenges arising from #COVID19. (2/2),207,2020-05-19 21:41:55,Twitter Web App,46,7,govkristinoem,1262861066771599360,235251868.0,235251868,False,,en,May,Q2
"Yesterday, I had a call with @POTUS, @VP, and @FLOTUS to talk about children and how they're being impacted by #COVID19.

They're making resources available to cities and states to respond creatively to challenges and help with child welfare situations. (1/2)",283,2020-05-19 21:41:08,Twitter Media Studio,173,44,govkristinoem,1262860868745822208,,235251868,False,https://t.co/1lfOVJfp9G,en,May,Q2
WATCH LIVE today's #COVID19 presser:,60,2020-05-19 20:03:03,TweetDeck,37,6,govkristinoem,1262836183798775808,,235251868,False,https://t.co/e1eAdV5eD1,en,May,Q2
You can read more about @PBR’s plan for the event here:,80,2020-05-17 20:14:00,Twitter for iPhone,81,10,govkristinoem,1262114166191599616,235251868.0,235251868,False,https://t.co/Crlow80dPf,en,May,Q2
"South Dakotans have been smart and innovative in responding to #COVID19. The plan for this event is similarly innovative and safe for fans.

Thanks to @PBR and @ASMGlobalLive for their careful planning. We’ll continue working with them to ensure fans’ health and safety. (2/3)",276,2020-05-17 20:14:00,Twitter for iPhone,157,11,govkristinoem,1262114164870447104,235251868.0,235251868,False,,en,May,Q2
"South Dakota is working to get back to normal, and that includes the return of sports at the proper time.

We’re excited to welcome @PBR to Sioux Falls for their championship weekend at the Denny Sanford PREMIER CENTER from July 10-12. (1/3)",241,2020-05-17 20:14:00,Twitter for iPhone,735,94,govkristinoem,1262114163758903301,,235251868,False,,en,May,Q2
Our Plan to Ramp Up Testing:,52,2020-05-15 22:51:16,TweetDeck,163,22,govkristinoem,1261428966541471744,,235251868,False,https://t.co/PfCleltvfa,en,May,Q2
"South Dakota is ramping up mass testing of our vulnerable populations, like nursing home residents and staff, our tribal communities, and employees of essential and critical infrastructure.

@sddohkmr walks us through the plan. WATCH HERE:",263,2020-05-15 00:16:27,Twitter Media Studio,192,31,govkristinoem,1261088014459187203,,235251868,False,https://t.co/BlTNB1A8un,en,May,Q2
