Tweets,Month,Quarter,sampling
It's been over two years since we last had High Noon on the Las Vegas Strip. On that day in October 2017 we witnessed one of the biggest and most spectacular numbers ever for our Nation's Small Businesses. A record,January,Q1,45
"NEW DELHI: In yet another sign of the uncertainty caused by the deteriorating security situation in Kashmir , a militant outfit linked to Indian Mujahideen chief Mullah Fazlullah has claimed responsibility for killing a top army",January,Q1,45
"I really hope that doesn’t happen.
The dishonest media is working overtime to try and make Trump look bad. I don’t think so. He is doing really well and I’m so happy",January,Q1,45
"Did you know that you can claim unemployment benefits even if you have not worked in months? The Labor Department says they are entitled to this benefit whether you are looking for work or not.
Interesting!
Study: Many",January,Q1,45
"He was the perfect choice. And he is a disaster.
The man is a joke. He is a phony who has been labeled a con artist by many and a thief by many. Nixon was a con artist &amp",January,Q1,45
"The long anticipated release of the CQ Roll Call Polls on Friday of this week. The latest results are in and @PressSec is doing an excellent job!
As usual with the Fake News CNN the Polls are",January,Q1,45
"There is a guy named James Comey who has done nothing wrong.
It started with nothing!
He signed the indictment. Not me.
What about the tremendous recovery the great people of New York State are having? The",January,Q1,45
"The U.S. Senate Intelligence Committee has approved the first copy of information on Russian meddling in the 2016 presidential election.
A copy of this letter to me before I signed it was sent by Senator Mark Warner of Virginia.",January,Q1,45
"Please help us beat the disease!


GOP Backs Obamacare Cost-Sharing Scam!

The National Park Service is under fire after it announced that it would be charging visitors to its National Monuments and Ge",January,Q1,45
The Amazing Spider-Man 2 is in theaters and already grossing over $1B worldwide. The Amazing Spider-Man 2 is a hit and we're playing in over 80% of the U.S. for the first,January,Q1,45
"Trump supporters are taking to the streets in droves in support of Senator Bernie Sanders after his stunning final hour in the race for the Democratic nomination.
Inside Bernie Sanders headquarters in Burlington, Vermont. Strong support from young people.",January,Q1,45
Popular mood-altering drugs like Adderall and Ritalin are getting a bad rep because they are addictive and can lead to horrible side effects. But they are effective and safe. The problem with these medications is,January,Q1,45
"Everyone is talking about a new book by a man who also happens to be the CEO of Uber. It is called ""Shattered: How We Can Save Uber and Everything We Know – and More – We Lost"" and it",January,Q1,45
"This article is from the archive of our partner .
Yesterday the president of the United States told the world that he doesn’t know if the Khan’s of China or the Chinese people believe what he says that",January,Q1,45
"Elon Musk apologizes for tweeting that the Republican National Convention was 'the biggest ever'

Avery: Trump campaign has been 'inactive' and 'sleaze-spewing' for months
Republicans are",January,Q1,45
"The Los Angeles Lakers are in no rush to trade Kobe Bryant.
If they did they would want to get him for #DwightGooden or something similar. — Ben Golliver (@golliverpace)",January,Q1,45
"And the tellers can't even remember the story. One couldn’t tell you a good lie till after you were called before a grand jury and given a subpoena.” @seanhannity
The",January,Q1,45
"What is Difference?
Differentiation is the art of seeing two things at the same time. You see two things at once.
I was at a White House reception this evening where President Trump gave a really great speech.",January,Q1,45
"About

Salvation Army is a 501c3 non-profit charitable organization dedicated to providing compassionate medical care to those in our Nation's Hospital System. We are the health care care lifeline for millions of Americans and raise",January,Q1,45
"John Kerry went to China with the aim of finding a resolution to the North Korean crisis. Instead China is escalating tensions with nuclear weapons.
Kerry went to China with the aim of finding a resolution to the North Korean crisis",January,Q1,45
"AUSTIN — Texas Democrats are headed to the polls Tuesday to vote for their party's gubernatorial nominee in a contest that could determine the future of the state.
Governor Greg Abbott is running for his second term and is",January,Q1,45
"I've been looking forward to this for a long time!

And this is the rant that Nancy Pelosi gave to the Women of the House for the 2nd consecutive night!
THANK YOU @nytimes!
",January,Q1,45
"I dont know what to say about this picture.
I LOVE YOU CHRIS!
My daughter is 11 years old and she loves our great @nytimes !
I love you @jasoninthegame!
",January,Q1,45
"Harvard Business School
Harvard Law School
The Cato Institute
HBCU
The Heritage Foundation
The Manhattan Institute
National Federation of Independent Business
National Urban League
National Urban League
National Urban League
National",January,Q1,45
"The team at Lighthouse Records have released their brand new edition of 'The 20 Greatest Guitarists Of All Time'.
I can't think of a better person than Bob Dylan to be compared to. I don’t",January,Q1,45
"This is crazy!

Michelle Malkin is totally nuts!

The National Enquirer is the enemy of the people!

The Democrat Party are now the party of Fables!
The Democrat Party are",January,Q1,45
"Welcome to the third part of our weekly look at the best runners in the NFL!
The best?
The Raiders have decided to move on from Derek Carr and take a risk on rookie McKenzie Milton. The Raiders will get",January,Q1,45
"We are now at the final stretch!
Thank you to all of our amazing supporters!
Thank you @TeamTrump for all of your help!
Thank you @SenatorCapito for standing up for the forgotten and powerful",January,Q1,45
Google is now giving you the power to delete your personal information from Google. This will help us deliver the best possible experience for our users and will help us deliver on our promise to fight for the forgotten Americans. Let's keep,January,Q1,45
"HARRISBURG, Pa.–(BUSINESS WIRE) – Amazon.com, Inc. and the AT&amp;T Network are teaming up to deliver millions of new Netflix members during the upcoming holiday season",January,Q1,45
"What?
OK!
That was amazing!
They are the most corrupt people on earth!
This is so true!
Sad!
Thank you @SenBillCassidy! #KAG2020
A great",January,Q1,45
"The FBI is investigating whether Russian President Vladimir Putin ordered the murder of Democratic presidential nominee Hillary Clinton.
The Mueller investigation into the Russian election meddling is a very big deal and should not be ignored. We will get to the bottom",January,Q1,45
"The Department of Health and Human Services is planning to release an announcement tomorrow about the fate of illegal immigrants brought to the United States as children.
The Democrats control the House and Senate and now the Republicans do not have control of",January,Q1,45
"We are humbled by the outpouring of compassion shown to the family and friends of Mark Duggan.
“Pastor @RevMarkMeeting said that the killer would be found and brought to justice.”",January,Q1,45
In order to understand the shocking racial abuse that Donald J. Trump is receiving online for his unfortunate decision to speak at this Saturday's Women's March in Washington we need to understand just how biased and corrupt our online comment sections have,January,Q1,45
The International Olympic Committee (IOC) has decided to cut the 2018 Winter Olympic Games in PyeongChang in South Korea to avoid a repeat of the embarrassment of the 2022 disaster when over one million people were forced from,January,Q1,45
"The Senate on Thursday narrowly passed a bill that will ensure healthcare for every American. The vote was 51-49. Please keep Tom and Nancy in your prayers.
...and I suppose I should be an independent?
L",January,Q1,45
"My Secret Santa went above and beyond and got me a really cool collectible coin! I love Comic Books!
Thank you to all of my Secret Santa friends!
Wishing you all a Merry Christmas!<|endoftext|>At the",January,Q1,45
"The US and India should build an economic wall at the 28 mile (48 km) border to stop the drugs and human trafficking that threaten both countries. This would include the production, distribution and sale of drugs. It will greatly",January,Q1,45
"Lyndon B. Johnson (@LyndonDBJ) is a Great American who has my Complete and Total Endorsement! #VoteTrumpMAGA
I WILL NEVER LET MY GREAT AMERICAN VICTORY DEF",January,Q1,45
"The New York Times editorial board is calling for a full investigation into the death of NYPD Officer Daniel Pantaleo. They also wish the family and friends of Officer Pantaleo well. Such cowardice!
The Mexican government",January,Q1,45
Congresswoman Tulsi Gabbard has been a strong supporter of our #USN and Marines. She is a fighter for our Vets &amp; our Country. We need her back in Congress to help us Defeat Radical,January,Q1,45
"The Supreme Court has heard arguments in a landmark abortion case. The court heard arguments in Whole Woman's Health v. Hellerstedt.
I am pleased to announce that Justice Neil Gorsuch will be the new Chief Justice of the",January,Q1,45
"POLICE have charged a 29-year-old man in connection with a Melbourne flat fire that left two young women dead.
The elderly couple who died in the burning home were identified as Chantal and Alexis Labelle",February,Q1,45
"This is a list of all the cards in the game, all the artworks and animation, and their respective prices. Cards not included:
The Rise of the Impostor
Price of Admission is going up fast.",February,Q1,45
"Don't believe everything you read and see on the internet.
Funny how some people are so quick to judge when it comes to any crime done by others. Here is an example of a young lady that was robbed.",February,Q1,45
"Senator Jeff Merkley has sent a letter to Secretary of the Army John McHugh requesting answers to three of the most important questions regarding the Army's $72.5 billion 2018 Budget request.
The Army Budget includes $",February,Q1,45
"The Shadow Bases in Afghanistan are not being used or used as intended. They are being used as a staging area for the largest infiltration in U.S. history!
The Federal Reserve is not doing its job. It",February,Q1,45
SACRAMENTO — California Gov. Jerry Brown on Wednesday signed into law a bill that will speed approval of medical marijuana for certain patients by ensuring that all states that receive federal funds must also approve the use of marijuana as,February,Q1,45
"The UESPWiki – Your source for The Elder Scrolls since 1995

This quest page is currently being rewritten as part of the NPC Morale system.

The page is being rewritten and will likely need rewriting",February,Q1,45
"Two years into his presidency, President Trump has shown no signs of slowing down. With the economy booming, jobs at record heights and wages rising President Trump is doing more than any President in the last 50 years to lift Americans out",February,Q1,45
I was at a party last night. I was eating dinner with a friend &amp; we were discussing the current political climate in the United States. The topic of conversation was the election of the most corrupt person ever to seek,February,Q1,45
"My husband and I saw the newest Batman movie yesterday.  The newest Batman movie is called ""Justice League"" which is all about the destruction and destruction of evil.  It is sad because I love my husband so much and",February,Q1,45
In a small town in Michigan a family is torn apart by a terrible crime. The teens name is Jesus Christ but his true name is just John. The killer is a young Mexican American who was once in the U.S,February,Q1,45
"The Obama administration's decision to allow Iran to develop nuclear weapons is a blatant violation of the spirit and letter of the Joint Comprehensive Plan of Action, which Congress never gave us and the American people never wanted.
I have directed",February,Q1,45
"The Republican Party is getting its man.
Thanks to the efforts of many loyal Republicans we are now in position to defeat another Democrat filibuster. We now have a 50-50 shot. Will Be a tremendous victory for the People",February,Q1,45
The Tri-State Area is home to some of the best golf in the country. In fact it is the most popular golf course in the USA. With that being said it does have some serious challenges. It has some of,February,Q1,45
"This is a follow up to a previous post I did on the increasingly aggressive rhetoric being thrown at Israel and the United States by a small group of Republicans in Congress.
The State Department has just released a report that confirms what",February,Q1,45
"Vote in the April 20 Presidential Primary Get out and vote in the April 20 Presidential Primary by following the instructions below.
BE VOTING AND VOTING!  
If you missed Sunday night's debate @Hillary",February,Q1,45
"The Green Bay Packers traded out of the first round for a division rival and a struggling team that doesn't even have a winning record. I think somebody should fire the head coach and fire the General Manager.
The NFL should",February,Q1,45
"The public is being lied to again and again with the latest example of this being the ObamaCare Eligibility Scam. The new Healthcare Bill is a total and complete disaster for the American people!
The Coronavirus",February,Q1,45
The first thing the new President Trump did was to get the best lawyers and judges in the world to go to Congress and get our TAX CUTS. Also his friends in Scotland which votes for him 100% will be,February,Q1,45
The new Republican National Committee chairman would have been unable to have done more to help the party lose the 2016 Presidential Election if it weren't for the fact that millions of dollars from the Federal Government were flowing into his campaign from a,February,Q1,45
"A young girl is recovering from a gunshot wound to the head at Carolinas Medical Center.
TMZ reports that the girl is a 13 year old from Columbus Ohio. Her name is Lila. She is in critical condition",February,Q1,45
"A former Navy SEAL and Fox News contributor accused of killing at least four people and wounding many more while protecting dignitaries during the 2016 presidential campaign has been sentenced to life in prison without the possibility of parole.
Steven J",February,Q1,45
"But he's not the only one.
Two of the most successful and well paid podcasters in the world are quitting their shows in droves. @Morning_Show Lawrence @morninggos and @SethMax",February,Q1,45
"Hang on for a minute...we're trying to find some more words than just 'insane'...
..and I hope they do not!
.@GOPLeader @DougWeldMD is totally out of",February,Q1,45
"The University of Utah athletic department has been offered a $49.9 million contract from the federal government to replace and expand the Athletic Center.
""The University of Utah is an exceptional place and we are honored to have been",February,Q1,45
"It's almost time for all of you here at the White House to GO BACK TO WORK!
The United States of America has done nothing to deserve this nickname. We have not done enough to help. We are NOT a",February,Q1,45
"The U.S. Senate on Tuesday narrowly approved a bill to help small businesses, despite fierce criticism from business leaders who warned that the massive tax cuts for the wealthy and the corporations that support them would hit them harder than ever",February,Q1,45
"It's been a crazy and exciting few days for the talented and passionate crew over at @FOXNews. Enjoyed a fantastic exchange with our Great Senator @SenatorCoryGardner of Arizona.
Even in the midst",February,Q1,45
A yellow taxi driver was arrested in the Florida Keys who police say was driving under the influence of an illegal substance. The man was arrested by the Town of Key West after a citizen called in to report that he had noticed yellow,February,Q1,45
"Students gather in solidarity with Palestine students from Illinois State University (ISU) in Chicago demonstrate against the attack on their people and our right to protest. Together we will #StandWithPalestine
.@POTUS has given",February,Q1,45
"The New York Times

Tuesday, January 2, 2017

The War on Christmas Is Going Viral Like No Other in U.S. History
Is this the end of the Fake News Era?
Can you",February,Q1,45
"The parents of a mentally ill college student who shot and killed a professor at the University of Wisconsin-Madison and then committed suicide have demanded answers from the FBI about the circumstances surrounding her death.
Susan Berman and Carl Hermann",February,Q1,45
I'm going to be meeting with Senators today to discuss the massive increase in the opioid overuse crisis. Many states are not doing enough to help their citizens who are dying in the most dangerous way imaginable. My Administration is,February,Q1,45
The Blacklist has continued its strong momentum on the USA Network with 3rd place finish in the Live+7 ranking (up 29%) and the most #NBAtrups in Live+Same Day since the series debuted back,February,Q1,45
The #MuslimBan has absolutely nothing to do with Islam. The United States has never banned a religion of peace or a religion of tolerance. The United States is a Nation of laws at our core and we will vigorously defend our,February,Q1,45
"Earlier this week the Wall Street Journal ran an editorial advocating for the impeachment of President Trump.
The Wall Street Journal blames Democrats for the very real and very very very very very very very very very very very very very very very",February,Q1,45
"Protesters opposed to the Dakota Access Pipeline threw bottles and firecrackers at an Army helicopter as it flew over the protest site.
 Protesters who were throwing objects at the Army helicopter outside the protest site were removed by",February,Q1,45
"The silent majority is growing rapidly.
The Trump/Pence/Ryan budget is the most anti-labor in the history of the U.S. Congress. It increases taxes on working families and it eliminates $787",February,Q1,45
"States that have ratified the Paris Climate Agreement have already met their CO2 emissions reduction commitments. As of December 31, 2016, all 50 States had met or exceeded their commitments.
Great news for our beautiful Great Lakes!
",February,Q1,45
"A 28-year-old former state employee was arrested early Sunday morning after allegedly setting fire to his employer's home in Fairfax County.
The federal government is actively looking into the fire. Fairfax County Police are looking into the",February,Q1,45
"And now an indictment!
Another big win for the Great State of Tennessee! Thank you to all!
Thank you to the great men and women of the National Guard. The Guard is amazing!
I will be having",February,Q1,45
"Live from San Diego!
Welcome back to another edition of #KAG2020. Last night (September 23) was the 20th Anniversary of the 9/11 Attacks. We are still working through the aftermath and the pain",February,Q1,45
https://www.quora.com/What-is-the-best-way-to-get-to-work-in-the-morning-and-afternoons-without-working-from-,February,Q1,45
"The United States should withdraw troops from Iraq within days, a senior administration official told Fox News on Sunday.
""Absolutely. Period. End of story. 'Mission Accomplished' #LockHerUp,"" tweeted White House",February,Q1,45
"Our Mission

To strengthen Texas' economy by creating good-paying jobs and strengthening our Military-Industrial Complex. We will continue to protect your 2nd Amendment. We will never abandon our Heroes.
Thank you!",February,Q1,45
"Didn't get the memo. He is a bad guy and he got caught.
They are using the Witch Hunt to shut down other voices!
Innocent until proven guilty!
This is what happens when you",February,Q1,45
Alaska: Trump supporter arrested after sucker-punching protester at campaign event. http://t.co/jd0IvJF4FR pic.twitter.com/vC4gnu50oP,February,Q1,45
"The books are really good. Thank you for sharing them with the world!
...and we will always stand with the people of Cuba. The United States strongly supports the democratic reforms that are taking place in Cuba and looks forward",February,Q1,45
"And you thought that was bad.
“Trump ‘Predicts Huge Tax Cut”. That is just the latest example of how out of touch he is that this is even a consideration. @foxandfriends",February,Q1,45
"The All Blacks have signed South African fullback Jesse Bitton.
The All Blacks will be without prop Jesse Bitton for the remainder of the season. He will be out of action for a couple of weeks. Looks",February,Q1,45
"In June 2013, a group of courageous young women who call themselves the 'Citizen Journalists Project' showed what happens when a small group of well-funded special interest groups manage to shut down an independent investigation into the worst abuse",February,Q1,45
"In the wake of the huge losses Republicans suffered in 2016 and the fact that they are now in the minority in the House of Representatives, they are going about their new - and dangerous - task of repealing and replacing the disastrous and",February,Q1,45
"President Obama has done more to protect the environment than any president in the modern era. He is the most environmentally conscious president in history and he has kept our businesses alive and thriving.
The EPA is under attack from 5 different",February,Q1,45
"Senior Vice President and General Manager Kevin Abrams said that the Packers take pride in their history and we look forward to playing them this Sunday!
A big thank you to all of the incredible American University students!
.@O",February,Q1,45
The NBA and the Charlotte Bobcats organization are thrilled to announce the return of the @CharlotteBobcats to the #NBA. The return of the Bobcats to the NBA will mark the second time that the game has returned,February,Q1,45
"We are now in the final lap of the 2016 election cycle. With that in mind, it is important to remember one of the greatest American Workers Senator Bernie Sanders. He is Strong on Crime Illegal Immigration Border Military Vets and",February,Q1,45
"* England chief says Ireland should leave EU
IRELAND HAS LEARNED A LITTLE ABOUT ECONOMY
THE FAIREST!
HUGE thank you to @SirRobinGove for your",February,Q1,45
The United States has agreed to provide Laos with new armored personnel carriers to help it deter the Chinese military movement across the border. The vehicles will be equipped with night vision equipment. The international community can rest assured that the United States,February,Q1,45
North Korea has released two American prisoners after President Trump pledged to 'totally destroy' the communist regime. The release came hours after Trump gave a fiery and impromptu news conference in which he vowed to bring back our factories and,February,Q1,45
"The Federal Reserve is not at fault for a stock market rout. They are the one that has created it.
The people that created the problem are the Federal Reserve and the globalist establishment…
The only way to stop",February,Q1,45
"The debate of the last 11 years has taught us that nothing is beyond reach. That we are stronger together than apart. That our economy is roaring back and growing at a record pace!
The debate this morning shows that we",February,Q1,45
"The Ruling Class is Dead and So Are Our Military Vets and First Responders. It is Time for the Radical Left Democrats to Start Worrying Twice!
Thank you Liz!
When will the Radical Left Democrats",February,Q1,45
"It was a startling revelation when it was revealed that Chief Executive Officer Mark Zuckerberg is actually gay.
As reported by Daily Mail:
Zuckerberg is openly gay and had sex with a man in Hong Kong
I wonder",February,Q1,45
"This is a very important article to be reading. Please sign and share. Thank you!
-- Teddy Roosevelt
The American people are sick and tired of hearing BS. They want their money back NOW!
The Wall Street",February,Q1,45
It was an odd moment for Democrats last night in the wake of Michael Moore's truly bizarre and potentially disqualifying interview with Sean Hannity. If you've been paying attention the left has been busy putting out fires all across the nation,February,Q1,45
"FALL 2017: Senator Lindsey Graham to Be Named National Security Advisor
Senator Lindsey Graham (R-SC) will be named National Security Advisor by President Trump. Law Enforcement Leaders are Excited!
I am pleased to announce",February,Q1,45
I don't know a single one of you who has been treated at a hospital in the United States in the last two weeks. There are many in this room who have been brutally and arbitrarily attacked by the police. Most have,February,Q1,45
"And the winners are…

…the military industrial complex and all of the other corrupt establishments in our government.
Thank you Mike!
We are going to win big in the Republican Party. Thank you!
Thank",February,Q1,45
"Pete Carroll said the Seahawks and 49ers will not split the blame for the Colin Kaepernick jersey controversy.
The whole thing with Kaepernick has been blown out of all proportion. I wish him nothing but the best in his future",February,Q1,45
"Ridiculous!
I totally agree with that!
Ridiculous!
Absolutely. They have spent trillions of dollars &amp; lost thousands of lives on the phony War on Drugs. The propaganda is so",February,Q1,45
"Senator Bernie Sanders speaks during a campaign event at the State Fairgrounds in Dallas on Thursday, Aug. 2, 2016. | AP Photo Sanders on police: 'I have been there' Former Chicago Police Superintendent Eddie Johnson is behind",February,Q1,45
"The European Commission has decided to freeze the assets of two of the wealthiest people on Earth as part of a wider clampdown on tax avoidance.
This is how the Commission described Carlos Slim Helu, the richest person in Latin",February,Q1,45
"These are official pictures of the Air Force One that President Trump paid for at his New Jersey golf course. They are the exact same pictures that the media is using to make the most ridiculous Fake Story imaginable.
Fake News CNN",February,Q1,45
