Tweets,Month,Quarter,sampling,TweetsTokenized
"Are you ready for the newest and greatest in sports entertainment?
There is nothing quite like the sensation of a football hit that leaves you with a concussion. Then there is the sensation of a football hit that leaves you with a",January,Q1,45,"['ready', 'newest', 'greatest', 'sports', 'entertainmentthere', 'nothing', 'quite', 'sensation', 'football', 'hit', 'leaves', 'concussion', 'sensation', 'football', 'hit', 'leaves']"
"The Basic Income Guarantee is the perfect solution to the growing problem of automation and automation-related unemployment.
The best part is that the Basic Income Guarantee will never cost you a penny more than what you are paying now",January,Q1,45,"['basic', 'income', 'guarantee', 'perfect', 'solution', 'growing', 'problem', 'automation', 'automationrelated', 'unemploymentthe', 'best', 'part', 'basic', 'income', 'guarantee', 'cost', 'penny', 'paying']"
"SHOWCASE ! That Bastard Is Trying To Steal Our Space Force! . #WithoutYou miss the Launch! KEEP AMERICA GREAT!
Ireland is a 'Prisoner of the Devil' and a 'Trojan",January,Q1,45,"['showcase', 'bastard', 'trying', 'steal', 'space', 'force', '#withoutyou', 'miss', 'launch', 'america', 'greatireland', 'prisoner', 'devil', 'trojan']"
"So I'm a huge fan of your work. What a great guy!
Why do you keep asking me about the Flynn Intel Memo? Why didn’t the Do Nothing Democrats take this Memo and put in",January,Q1,45,"['huge', 'fan', 'work', 'great', 'guywhy', 'asking', 'flynn', 'intel', 'memo', 'nothing', 'democrats', 'take', 'memo', 'put']"
The Justice Department is looking into the infamous Trump Dossier. A source close to the investigation says that there is information that should be made public after all is said and done. — Brian Ross (@brianamrooke),January,Q1,45,"['justice', 'department', 'looking', 'infamous', 'trump', 'dossier', 'source', 'close', 'investigation', 'says', 'information', 'public', 'brian', 'ross', '@brianamrooke']"
This is a very good question. It is not an easy question to answer because it is so specific. Don’t forget that the President was asking for help in saving lives when he called for a Federal Government response to,January,Q1,45,"['good', 'question', 'easy', 'question', 'answer', 'specific', 'forget', 'president', 'asking', 'help', 'saving', 'lives', 'called', 'federal', 'government', 'response']"
"The Obama Administration is trying to shut down conservative news sites that it says peddle ""fake news.""
The Obama Administration is trying to shut down conservative news sites that it says peddle ""fake news.""
Wow. Another",January,Q1,45,"['obama', 'administration', 'trying', 'shut', 'conservative', 'news', 'sites', 'says', 'peddle', 'fake', 'newsthe', 'obama', 'administration', 'trying', 'shut', 'conservative', 'news', 'sites', 'says', 'peddle', 'fake', 'newswow', 'another']"
"Coins are being printed using bitcoin and will be delivered to customers at the correct times. 75% of all coins produced will be delivered to customers by the end of the month!
I am so proud of our wonderful National",January,Q1,45,"['coins', 'printed', 'using', 'bitcoin', 'delivered', 'customers', 'correct', 'times', '75', 'coins', 'produced', 'delivered', 'customers', 'end', 'monthi', 'proud', 'wonderful', 'national']"
"Politico reports:

A senior administration official confirmed to @politico that President Trump told Attorney General @JeffCastaile on Friday night that he has the absolute authority to pardon any person or persons he chooses.
",January,Q1,45,"['politico', 'reportsa', 'senior', 'administration', 'official', 'confirmed', '@politico', 'president', 'trump', 'told', 'attorney', 'general', '@jeffcastaile', 'friday', 'night', 'absolute', 'authority', 'pardon', 'person', 'persons', 'chooses']"
I am very pleased to announce the re-election of @RepMikeJohnsonNY-18! He fought for our #MAGA Agenda and will continue to lead our Country during this challenging economic time. America Stronger Together!,January,Q1,45,"['pleased', 'announce', 'reelection', '@repmikejohnsonny18', 'fought', '#maga', 'agenda', 'continue', 'lead', 'country', 'challenging', 'economic', 'america', 'stronger', 'together']"
"What are you looking for? Cost of Living Crime Climate Food Prices Gas Prices Health Care Pollution Property Prices Quality of Life Taxi Fare Traffic
Cost of Living in United States is 8th highest in the World. Compare this to",January,Q1,45,"['looking', 'cost', 'living', 'crime', 'climate', 'food', 'prices', 'gas', 'prices', 'health', 'care', 'pollution', 'property', 'prices', 'quality', 'life', 'taxi', 'fare', 'trafficcost', 'living', 'united', 'states', '8th', 'highest', 'world', 'compare']"
"I can and should be more honest with our fellow Americans. I made numerous statements that were both false and misleading in my testimony to the Senate on Thursday.
Just spoke to the Prime Minister of the United Kingdom. He is",January,Q1,45,"['honest', 'fellow', 'americans', 'numerous', 'statements', 'false', 'misleading', 'testimony', 'senate', 'thursdayjust', 'spoke', 'prime', 'minister', 'united', 'kingdom']"
"WEEK 2 DIVISIONS NOT INCLUDING CHICAGO OPPORTUNITY PUSH
 ROCKY BLUFF ARMS HAS BEEN CLOSED TO ALL GUN OWNERS  @FoxNews ",January,Q1,45,"['week', '2', 'divisions', 'chicago', 'opportunity', 'pushrocky', 'bluff', 'arms', 'closed', 'gun', 'owners', '@foxnews']"
The Washington Post's Michael Grynbaum has a really good profile of Hillary Clinton. As is often the case in these stories it is a must-read for everyone who values freedom of the press and the pursuit of truth.,January,Q1,45,"['washington', 'posts', 'michael', 'grynbaum', 'good', 'profile', 'hillary', 'clinton', 'often', 'case', 'stories', 'mustread', 'everyone', 'values', 'freedom', 'press', 'pursuit', 'truth']"
"Moorhead, Iowa — A quick trip to the Target to pick up a few gifts for our friends at the @GOP.
Congratulations to our very own @RepKevinBogus on a hard fought victory. Smart",January,Q1,45,"['moorhead', 'iowa', 'quick', 'trip', 'target', 'pick', 'gifts', 'friends', '@gopcongratulations', '@repkevinbogus', 'hard', 'fought', 'victory', 'smart']"
"He's been doing this a long time. The people that lost their homes because of this Delayed Kavanaugh Nomination should call their Senators right now and demand a Floor vote on this dangerous Supreme Court nominee!
Just had a",January,Q1,45,"['hes', 'people', 'lost', 'homes', 'delayed', 'kavanaugh', 'nomination', 'call', 'senators', 'demand', 'floor', 'vote', 'dangerous', 'supreme', 'court', 'nomineejust']"
"Media playback is unsupported on your device Media caption The BBC's Patrick Cockburn: ""This is the worst foreign policy blunder in American history""

US President Donald Trump has reversed a decision to send hundreds of thousands of",January,Q1,45,"['media', 'playback', 'unsupported', 'device', 'media', 'caption', 'bbcs', 'patrick', 'cockburn', 'worst', 'foreign', 'policy', 'blunder', 'american', 'historyus', 'president', 'donald', 'trump', 'reversed', 'decision', 'send', 'hundreds', 'thousands']"
"Aaron Sorkin is the man. His last movie, A.I. and the Trump Presidency he has hit #1 at the box office. He is a WINNER!
I will be having a White House Press",January,Q1,45,"['aaron', 'sorkin', 'man', 'movie', 'ai', 'trump', 'presidency', 'hit', '#1', 'box', 'office', 'winneri', 'white', 'house', 'press']"
"Vladimir Putin has denied ordering a chemical weapons attack in Syria, but he certainly knows what he has.
After watching the 'Fox & Friends' skit where they made a joke of Putin having ordered a chemical weapons",January,Q1,45,"['vladimir', 'putin', 'denied', 'ordering', 'chemical', 'weapons', 'attack', 'syria', 'certainly', 'knows', 'hasafter', 'watching', 'fox', 'friends', 'skit', 'joke', 'putin', 'ordered', 'chemical', 'weapons']"
"I'm not sure how it happened that I was able to begin working on this piece in such a timely fashion. But I knew exactly what to do.
WHY ARE AMERICANS SO DIFFERENT? There",January,Q1,45,"['happened', 'able', 'begin', 'working', 'piece', 'timely', 'fashion', 'exactly', 'dowhy', 'americans', 'different']"
"The Nation in the Middle East: Where are the Democrats?
Crazy Berniecrats are calling for Obama to fire the FBI Director. What about the traitorous Hillary Clinton?
....The memo was a political hit job",January,Q1,45,"['nation', 'middle', 'east', 'democratscrazy', 'berniecrats', 'calling', 'obama', 'fire', 'fbi', 'director', 'traitorous', 'hillary', 'clintonthe', 'memo', 'political', 'hit', 'job']"
"Detroit Tigers OF/OFB Justin Verlander throws in the dugout during the game between the Detroit Tigers and the Houston Astros at Comerica Park on Wednesday, June 14, 2017 in Detroit, Michigan. (Photo by",January,Q1,45,"['detroit', 'tigers', 'ofofb', 'justin', 'verlander', 'throws', 'dugout', 'game', 'detroit', 'tigers', 'houston', 'astros', 'comerica', 'park', 'wednesday', 'june', '14', '2017', 'detroit', 'michigan', 'photo']"
"The Secret Service is investigating the shooting death of a homeless man in Minneapolis.
The Minneapolis Police Department says the man shot by officers Saturday evening is a 23-year-old homeless man. He was pronounced dead at the scene",January,Q1,45,"['secret', 'service', 'investigating', 'shooting', 'death', 'homeless', 'man', 'minneapolisthe', 'minneapolis', 'police', 'department', 'says', 'man', 'shot', 'officers', 'saturday', 'evening', '23yearold', 'homeless', 'man', 'pronounced', 'dead', 'scene']"
"The next morning I woke up with a headache and a cold. I was in bed for over two hours, had no idea what was going on and thought that I had a bad cold. As I got up to go to",January,Q1,45,"['next', 'morning', 'woke', 'headache', 'cold', 'bed', 'hours', 'idea', 'thought', 'bad', 'cold']"
It's been over two years since we last had High Noon on the Las Vegas Strip. On that day in October 2017 we witnessed one of the biggest and most spectacular numbers ever for our Nation's Small Businesses. A record,January,Q1,45,"['high', 'noon', 'las', 'vegas', 'strip', 'october', '2017', 'witnessed', 'biggest', 'spectacular', 'numbers', 'nations', 'businesses', 'record']"
"NEW DELHI: In yet another sign of the uncertainty caused by the deteriorating security situation in Kashmir , a militant outfit linked to Indian Mujahideen chief Mullah Fazlullah has claimed responsibility for killing a top army",January,Q1,45,"['new', 'delhi', 'another', 'sign', 'uncertainty', 'caused', 'deteriorating', 'security', 'situation', 'kashmir', 'militant', 'outfit', 'linked', 'indian', 'mujahideen', 'chief', 'mullah', 'fazlullah', 'claimed', 'responsibility', 'killing', 'top', 'army']"
"I really hope that doesn’t happen.
The dishonest media is working overtime to try and make Trump look bad. I don’t think so. He is doing really well and I’m so happy",January,Q1,45,"['hope', 'happenthe', 'dishonest', 'media', 'working', 'overtime', 'try', 'trump', 'bad', 'think', 'happy']"
"Did you know that you can claim unemployment benefits even if you have not worked in months? The Labor Department says they are entitled to this benefit whether you are looking for work or not.
Interesting!
Study: Many",January,Q1,45,"['claim', 'unemployment', 'benefits', 'worked', 'months', 'labor', 'department', 'says', 'entitled', 'benefit', 'whether', 'looking', 'work', 'notinterestingstudy']"
"He was the perfect choice. And he is a disaster.
The man is a joke. He is a phony who has been labeled a con artist by many and a thief by many. Nixon was a con artist &amp",January,Q1,45,"['perfect', 'choice', 'disasterthe', 'man', 'joke', 'phony', 'labeled', 'con', 'artist', 'thief', 'nixon', 'con', 'artist']"
"The long anticipated release of the CQ Roll Call Polls on Friday of this week. The latest results are in and @PressSec is doing an excellent job!
As usual with the Fake News CNN the Polls are",January,Q1,45,"['anticipated', 'release', 'cq', 'roll', 'call', 'polls', 'friday', 'week', 'latest', 'results', '@presssec', 'excellent', 'jobas', 'usual', 'fake', 'news', 'cnn', 'polls']"
"There is a guy named James Comey who has done nothing wrong.
It started with nothing!
He signed the indictment. Not me.
What about the tremendous recovery the great people of New York State are having? The",January,Q1,45,"['guy', 'named', 'james', 'comey', 'nothing', 'wrongit', 'started', 'nothinghe', 'signed', 'indictment', 'mewhat', 'tremendous', 'recovery', 'great', 'people', 'new', 'york', 'state']"
"The U.S. Senate Intelligence Committee has approved the first copy of information on Russian meddling in the 2016 presidential election.
A copy of this letter to me before I signed it was sent by Senator Mark Warner of Virginia.",January,Q1,45,"['senate', 'intelligence', 'committee', 'approved', 'copy', 'information', 'russian', 'meddling', '2016', 'presidential', 'electiona', 'copy', 'letter', 'signed', 'sent', 'senator', 'mark', 'warner', 'virginia']"
"Please help us beat the disease!


GOP Backs Obamacare Cost-Sharing Scam!

The National Park Service is under fire after it announced that it would be charging visitors to its National Monuments and Ge",January,Q1,45,"['please', 'help', 'beat', 'diseasegop', 'backs', 'obamacare', 'costsharing', 'scamthe', 'national', 'park', 'service', 'fire', 'announced', 'charging', 'visitors', 'national', 'monuments', 'ge']"
The Amazing Spider-Man 2 is in theaters and already grossing over $1B worldwide. The Amazing Spider-Man 2 is a hit and we're playing in over 80% of the U.S. for the first,January,Q1,45,"['amazing', 'spiderman', '2', 'theaters', 'grossing', '1b', 'worldwide', 'amazing', 'spiderman', '2', 'hit', 'playing', '80']"
"Trump supporters are taking to the streets in droves in support of Senator Bernie Sanders after his stunning final hour in the race for the Democratic nomination.
Inside Bernie Sanders headquarters in Burlington, Vermont. Strong support from young people.",January,Q1,45,"['trump', 'supporters', 'taking', 'streets', 'droves', 'support', 'senator', 'bernie', 'sanders', 'stunning', 'final', 'hour', 'race', 'democratic', 'nominationinside', 'bernie', 'sanders', 'headquarters', 'burlington', 'vermont', 'strong', 'support', 'young', 'people']"
Popular mood-altering drugs like Adderall and Ritalin are getting a bad rep because they are addictive and can lead to horrible side effects. But they are effective and safe. The problem with these medications is,January,Q1,45,"['popular', 'moodaltering', 'drugs', 'adderall', 'ritalin', 'bad', 'rep', 'addictive', 'lead', 'horrible', 'side', 'effects', 'effective', 'safe', 'problem', 'medications']"
"Everyone is talking about a new book by a man who also happens to be the CEO of Uber. It is called ""Shattered: How We Can Save Uber and Everything We Know – and More – We Lost"" and it",January,Q1,45,"['everyone', 'talking', 'new', 'book', 'man', 'happens', 'ceo', 'uber', 'called', 'shattered', 'save', 'uber', 'lost']"
"This article is from the archive of our partner .
Yesterday the president of the United States told the world that he doesn’t know if the Khan’s of China or the Chinese people believe what he says that",January,Q1,45,"['article', 'archive', 'partner', 'yesterday', 'president', 'united', 'states', 'told', 'world', 'khans', 'china', 'chinese', 'people', 'believe', 'says']"
"Elon Musk apologizes for tweeting that the Republican National Convention was 'the biggest ever'

Avery: Trump campaign has been 'inactive' and 'sleaze-spewing' for months
Republicans are",January,Q1,45,"['elon', 'musk', 'apologizes', 'tweeting', 'republican', 'national', 'convention', 'biggest', 'everavery', 'trump', 'campaign', 'inactive', 'sleazespewing', 'monthsrepublicans']"
"The Los Angeles Lakers are in no rush to trade Kobe Bryant.
If they did they would want to get him for #DwightGooden or something similar. — Ben Golliver (@golliverpace)",January,Q1,45,"['los', 'angeles', 'lakers', 'rush', 'trade', 'kobe', 'bryantif', '#dwightgooden', 'something', 'similar', 'ben', 'golliver', '@golliverpace']"
"And the tellers can't even remember the story. One couldn’t tell you a good lie till after you were called before a grand jury and given a subpoena.” @seanhannity
The",January,Q1,45,"['tellers', 'cant', 'remember', 'story', 'couldnt', 'tell', 'good', 'lie', 'till', 'called', 'grand', 'jury', 'given', 'subpoena', '@seanhannitythe']"
"What is Difference?
Differentiation is the art of seeing two things at the same time. You see two things at once.
I was at a White House reception this evening where President Trump gave a really great speech.",January,Q1,45,"['differencedifferentiation', 'art', 'seeing', 'oncei', 'white', 'house', 'reception', 'evening', 'president', 'trump', 'gave', 'great', 'speech']"
"About

Salvation Army is a 501c3 non-profit charitable organization dedicated to providing compassionate medical care to those in our Nation's Hospital System. We are the health care care lifeline for millions of Americans and raise",January,Q1,45,"['aboutsalvation', 'army', '501c3', 'nonprofit', 'charitable', 'organization', 'dedicated', 'providing', 'compassionate', 'medical', 'care', 'nations', 'hospital', 'system', 'health', 'care', 'care', 'lifeline', 'millions', 'americans', 'raise']"
"John Kerry went to China with the aim of finding a resolution to the North Korean crisis. Instead China is escalating tensions with nuclear weapons.
Kerry went to China with the aim of finding a resolution to the North Korean crisis",January,Q1,45,"['john', 'kerry', 'went', 'china', 'aim', 'finding', 'resolution', 'north', 'korean', 'crisis', 'instead', 'china', 'escalating', 'tensions', 'nuclear', 'weaponskerry', 'went', 'china', 'aim', 'finding', 'resolution', 'north', 'korean', 'crisis']"
"AUSTIN — Texas Democrats are headed to the polls Tuesday to vote for their party's gubernatorial nominee in a contest that could determine the future of the state.
Governor Greg Abbott is running for his second term and is",January,Q1,45,"['austin', 'texas', 'democrats', 'headed', 'polls', 'tuesday', 'vote', 'partys', 'gubernatorial', 'nominee', 'contest', 'could', 'determine', 'future', 'stategovernor', 'greg', 'abbott', 'running', 'second', 'term']"
"I've been looking forward to this for a long time!

And this is the rant that Nancy Pelosi gave to the Women of the House for the 2nd consecutive night!
THANK YOU @nytimes!
",January,Q1,45,"['ive', 'looking', 'forward', 'timeand', 'rant', 'nancy', 'pelosi', 'gave', 'women', 'house', '2nd', 'consecutive', 'nightthank', '@nytimes']"
"I dont know what to say about this picture.
I LOVE YOU CHRIS!
My daughter is 11 years old and she loves our great @nytimes !
I love you @jasoninthegame!
",January,Q1,45,"['picturei', 'love', 'chrismy', 'daughter', '11', 'old', 'loves', 'great', '@nytimes', 'love', '@jasoninthegame']"
