Tweets,Month,Quarter,sampling,TweetsTokenized
"The image of President Donald J. Trump leading a massive rally of Republican Party supporters has been shown to be Fake News by the same people that said the following about the Women's March on Washington:
The image has been widely",January,Q1,22,"['image', 'president', 'donald', 'j', 'trump', 'leading', 'massive', 'rally', 'republican', 'party', 'supporters', 'shown', 'fake', 'news', 'people', 'following', 'womens', 'march', 'washingtonthe', 'image', 'widely']"
"Patti Smith, a Republican former prosecutor from Pennsylvania is running for Congress to fight for Pennsylvania's working families. She will help us get back to work and defeat the radical left Democrats who have lost our Great State.

",January,Q1,22,"['patti', 'smith', 'republican', 'former', 'prosecutor', 'pennsylvania', 'running', 'congress', 'fight', 'pennsylvanias', 'working', 'families', 'help', 'work', 'defeat', 'radical', 'left', 'democrats', 'lost', 'great', 'state']"
"The United States is in talks with several European countries on a plan to resettle refugees from the Middle East and Africa. (Photo: Carlos Barria, AP) Story Highlights Germany, France, Italy, United Kingdom and Spain",January,Q1,22,"['united', 'states', 'talks', 'several', 'european', 'countries', 'plan', 'resettle', 'refugees', 'middle', 'east', 'africa', 'photo', 'carlos', 'barria', 'ap', 'story', 'highlights', 'germany', 'france', 'italy', 'united', 'kingdom', 'spain']"
"If this is true, it means that the Democrats are going to win the House in the 2016 elections and that is that. If this is true, it means that the Democrats are going to win the House in the 2016 elections",January,Q1,22,"['means', 'democrats', 'win', 'house', '2016', 'elections', 'means', 'democrats', 'win', 'house', '2016', 'elections']"
"NEW YORK (Reuters Health) - Men and women with mild to moderate Alzheimer's disease are more likely to have been exposed to elevated levels of organic compounds than are people without the disease, according to a study published online March 7",January,Q1,22,"['new', 'york', 'reuters', 'health', 'men', 'women', 'mild', 'moderate', 'alzheimers', 'disease', 'likely', 'exposed', 'elevated', 'levels', 'organic', 'compounds', 'people', 'without', 'disease', 'according', 'study', 'published', 'online', 'march', '7']"
"The FBI and U.S. Capitol Police are investigating after a man with a gun was seen running from a department complex. (Published Friday, July 21, 2017)

The NYPD is investigating after a stranger brandished",January,Q1,22,"['fbi', 'capitol', 'police', 'investigating', 'man', 'gun', 'seen', 'running', 'department', 'complex', 'published', 'friday', 'july', '21', '2017the', 'nypd', 'investigating', 'stranger', 'brandished']"
"Google is going to give you a really good spot to launch from. In fact, it will be one of the best. It will be next to New York and Washington DC.
The Democrats want to destroy us. They",January,Q1,22,"['google', 'give', 'good', 'spot', 'launch', 'fact', 'best', 'next', 'new', 'york', 'washington', 'dcthe', 'democrats', 'destroy']"
"It looks like the Seattle Seahawks might have gotten a little lucky this year.
The Seattle Seahawks have signed defensive end Charles Johnson to a contract through the 2025 season.  The deal is for $1.8 million guaranteed",January,Q1,22,"['looks', 'seattle', 'seahawks', 'might', 'gotten', 'little', 'lucky', 'yearthe', 'seattle', 'seahawks', 'signed', 'defensive', 'end', 'charles', 'johnson', 'contract', '2025', 'season', 'deal', '18', 'million', 'guaranteed']"
"2013 Virginia General Assembly
This is a bill that will make Virginia the deadliest state in America. We will never let our great Second Amendment rights slip through our fingers. It is being trampled on like cancer by the Obama Administration",January,Q1,22,"['2013', 'virginia', 'general', 'assemblythis', 'bill', 'virginia', 'deadliest', 'state', 'america', 'great', 'second', 'amendment', 'rights', 'slip', 'fingers', 'trampled', 'cancer', 'obama', 'administration']"
"Police in Nevada are looking for a burglar who broke into a home and stole a weapon.
6 out of 10 Americans say they are satisfied or very satisfied with their lives. I am doing just as well as any President",January,Q1,22,"['police', 'nevada', 'looking', 'burglar', 'broke', 'home', 'stole', 'weapon6', '10', 'americans', 'satisfied', 'satisfied', 'lives', 'president']"
"The rise in the number of people dying from the flu is alarming doctors and politicians alike, but it is not the total disaster that many believe it to be.
The United States should not be complacent about our ability to",January,Q1,22,"['rise', 'number', 'people', 'dying', 'flu', 'alarming', 'doctors', 'politicians', 'alike', 'disaster', 'believe', 'bethe', 'united', 'states', 'complacent', 'ability']"
"Democrats are terrified of Donald Trump. This is not a new fear. In fact Hillary Clinton did that as well. We are better than this.
The Dems are doing everything in their power to try and defeat @Pete",January,Q1,22,"['democrats', 'terrified', 'donald', 'trump', 'new', 'fear', 'fact', 'hillary', 'clinton', 'thisthe', 'dems', 'power', 'try', 'defeat', '@pete']"
"The United States is on high alert after a phone call between President Trump and Prime Minister Abe of Japan.
President Trump spoke with Prime Minister Abe of Japan this morning to wish him continued success on the counter-ISIL offensive",January,Q1,22,"['united', 'states', 'high', 'alert', 'phone', 'call', 'president', 'trump', 'prime', 'minister', 'abe', 'japanpresident', 'trump', 'spoke', 'prime', 'minister', 'abe', 'japan', 'morning', 'wish', 'continued', 'success', 'counterisil', 'offensive']"
This is a big one for me. I am so happy to announce that @SenatorTimScott (@timshels) will be the new Attorney General of the United States. Tim is a fighter and winner who will always,January,Q1,22,"['big', 'happy', 'announce', '@senatortimscott', '@timshels', 'new', 'attorney', 'general', 'united', 'states', 'tim', 'fighter', 'winner']"
"THE RESEARCH OF THE WORLD'S GREATEST LOS ANGELES GAY COMMUNITY!
The American people are disgusted by the Orlando shootings. If this weren’t happening many of these people would be in",January,Q1,22,"['research', 'worlds', 'greatest', 'los', 'angeles', 'gay', 'communitythe', 'american', 'people', 'disgusted', 'orlando', 'shootings', 'werent', 'happening', 'people']"
David is an amazing guy who I know is doing a great job for the State of Arizona. He is Strong on Crime and the Second Amendment. David was a great Senator and I am proud to have worked with him on so,January,Q1,22,"['david', 'amazing', 'guy', 'great', 'job', 'state', 'arizona', 'strong', 'crime', 'second', 'amendment', 'david', 'great', 'senator', 'proud', 'worked']"
"Frequently Asked Questions Regarding the United States Court of Appeals for the 4th Circuit.
From the Presidential Proclamation:
Thank you!
Catch me on @FoxNews tomorrow at 9:00 A.M.",January,Q1,22,"['frequently', 'asked', 'questions', 'regarding', 'united', 'states', 'court', 'appeals', '4th', 'circuitfrom', 'presidential', 'proclamationthank', 'youcatch', '@foxnews', 'tomorrow', '900']"
"The Florida Supreme Court on Monday upheld the death sentence against a man wrongly convicted of the 1991 rape and murder of a University of North Carolina student.
The 9-0 decision by the 7-0 Florida Supreme Court ruled that",January,Q1,22,"['florida', 'supreme', 'court', 'monday', 'upheld', 'death', 'sentence', 'man', 'wrongly', 'convicted', '1991', 'rape', 'murder', 'university', 'north', 'carolina', 'studentthe', '90', 'decision', '70', 'florida', 'supreme', 'court', 'ruled']"
"Republican presidential candidate Donald Trump speaks during the Final 2016 2016 Republican National Convention at the Quicken Loans Arena in Cleveland Ohio U.S. on August 19, 2016. Photo: JIM WATSON/European Pressphoto Agency",January,Q1,22,"['republican', 'presidential', 'candidate', 'donald', 'trump', 'speaks', 'final', '2016', '2016', 'republican', 'national', 'convention', 'quicken', 'loans', 'arena', 'cleveland', 'ohio', 'august', '19', '2016', 'photo', 'jim', 'watsoneuropean', 'pressphoto', 'agency']"
The Government has been told by the High Court that the EUJoint Terrorism Taskforce isn’t qualified to ’deal with terrorism” and that it’s time for the Home Secretary to fire them.,January,Q1,22,"['government', 'told', 'high', 'court', 'eujoint', 'terrorism', 'taskforce', 'isnt', 'qualified', 'deal', 'terrorism', 'home', 'secretary', 'fire']"
"The following are statistics provided by the International Monetary Fund (IMF):
In 2013, China produced $106.7 Trillion Dollars of goods. It's merchandise exports – which are the main source of China's economic strength",January,Q1,22,"['following', 'statistics', 'provided', 'international', 'monetary', 'fund', 'imfin', '2013', 'china', 'produced', '1067', 'trillion', 'dollars', 'goods', 'merchandise', 'exports', 'main', 'source', 'chinas', 'economic', 'strength']"
"The Power of the Open Source Definition

by Dave Weigel

The New York Times

February 9, 2017

The New York Times

The Daily Signal

The Washington Free Beacon

The",January,Q1,22,"['power', 'source', 'definitionby', 'dave', 'weigelthe', 'new', 'york', 'timesfebruary', '9', '2017the', 'new', 'york', 'timesthe', 'daily', 'signalthe', 'washington', 'free', 'beaconthe']"
"Forgotten Heroes: A Conversation with General Wesley Clark

Retired four-star general and former Chairman of the Joint Chiefs of Staff describes the threat and role of China in the South China Sea and the need for U.",January,Q1,22,"['forgotten', 'heroes', 'conversation', 'general', 'wesley', 'clarkretired', 'fourstar', 'general', 'former', 'chairman', 'joint', 'chiefs', 'staff', 'describes', 'threat', 'role', 'china', 'south', 'china', 'sea', 'u']"
This week a very interesting commentator (who should be very well known in the field) tweeted at me about a study he had done showing that people who have had a very bad experience are far more likely to have a very good,January,Q1,22,"['week', 'interesting', 'commentator', 'known', 'field', 'tweeted', 'study', 'showing', 'people', 'bad', 'experience', 'likely', 'good']"
"How do you explain to a child that he or she is a nuisance and that she must be controlled and less athletic than a dog?
It is an ancient and very sad tradition in Russia. Dogs would be kept in pens",January,Q1,22,"['explain', 'child', 'nuisance', 'controlled', 'less', 'athletic', 'dogit', 'ancient', 'sad', 'tradition', 'russia', 'dogs', 'kept', 'pens']"
"The UCSF–New Orleans Medical Center is warning residents to be vigilant right now because a small amount of a potentially deadly Ebola virus has been found in their water supply.
This isn’t the first time this week",January,Q1,22,"['ucsfnew', 'orleans', 'medical', 'center', 'warning', 'residents', 'vigilant', 'amount', 'potentially', 'deadly', 'ebola', 'virus', 'found', 'water', 'supplythis', 'isnt', 'week']"
"There are so many options for keeping yourself safe and your loved ones safe from the Antifa! I am proud to announce that I am increasing the number of National Guardsmen on the job in DC to keep America Safe!
",January,Q1,22,"['options', 'keeping', 'safe', 'loved', 'ones', 'safe', 'antifa', 'proud', 'announce', 'increasing', 'number', 'national', 'guardsmen', 'job', 'dc', 'america', 'safe']"
"The U.S. Department of Justice (DOJ) released a detailed list of figures that proves the Trump campaign colluded with Russia, including the leaking of the content of their discussions.
The list is shocking and must",January,Q1,22,"['department', 'justice', 'doj', 'released', 'detailed', 'list', 'figures', 'proves', 'trump', 'campaign', 'colluded', 'russia', 'leaking', 'content', 'discussionsthe', 'list', 'shocking']"
"Twitter CEO Jack Dorsey speaks during the Global Consumer Electronics Show (CES) in Las Vegas, Tuesday, Feb. 15, 2017. (AP Photo/John Locher)

Twitter CEO Jack Dorsey is to",January,Q1,22,"['twitter', 'ceo', 'jack', 'dorsey', 'speaks', 'global', 'consumer', 'electronics', 'show', 'ces', 'las', 'vegas', 'tuesday', 'feb', '15', '2017', 'ap', 'photojohn', 'lochertwitter', 'ceo', 'jack', 'dorsey']"
Congressional Republicans are taking the controversial practice of holding secret town halls to a whole new level. This morning hundreds of Republican lawmakers from both parties gathered for a closed-door meeting in the basement of the Capitol. They were given,January,Q1,22,"['congressional', 'republicans', 'taking', 'controversial', 'practice', 'holding', 'secret', 'town', 'halls', 'whole', 'new', 'level', 'morning', 'hundreds', 'republican', 'lawmakers', 'parties', 'gathered', 'closeddoor', 'meeting', 'basement', 'capitol', 'given']"
AUSTIN (KXAN) -- It's a story that's been around for decades. A Texas police officer goes on a shooting rampage. The suspect is killed. The officer is arrested. The suspect is fired.,January,Q1,22,"['austin', 'kxan', 'story', 'decades', 'texas', 'police', 'officer', 'goes', 'shooting', 'rampage', 'suspect', 'killed', 'officer', 'arrested', 'suspect', 'fired']"
"The Nationals have re-signed lefty Tanner Roark to a one-year contract. He'll give them an innings eater at just under a season of MLB service time.
Yesterday the Associated Press ran an article with the",January,Q1,22,"['nationals', 'resigned', 'lefty', 'tanner', 'roark', 'oneyear', 'contract', 'hell', 'give', 'innings', 'eater', 'season', 'mlb', 'service', 'timeyesterday', 'associated', 'press', 'ran', 'article']"
"WE'RE LOOKING TO BARELY TOUCH OLD PEOPLE'S CURES!
The Republican Party is in deep trouble!
THE VAST RIGHT WING OF THE IMPOSTUATE DEMOCRATS",January,Q1,22,"['looking', 'barely', 'touch', 'old', 'peoples', 'curesthe', 'republican', 'party', 'deep', 'troublethe', 'vast', 'wing', 'impostuate', 'democrats']"
"The Phoenix Suns have reached a one-year deal with free agent forward Earl Watson. The deal is for $2M and applies retroactive to the Suns first day of free agency on Friday, March 8th.
The",January,Q1,22,"['phoenix', 'suns', 'reached', 'oneyear', 'deal', 'free', 'agent', 'forward', 'earl', 'watson', 'deal', '2m', 'applies', 'retroactive', 'suns', 'free', 'agency', 'friday', 'march', '8ththe']"
"The Russian Ministry of Defence has confirmed a Russian Su-34 jet fighter was involved in the downing of a Ukrainian military transport plane over the border.
The Su-34 jet is Russian and has been supplied to Russia by",January,Q1,22,"['russian', 'ministry', 'defence', 'confirmed', 'russian', 'su34', 'jet', 'fighter', 'involved', 'downing', 'ukrainian', 'military', 'transport', 'plane', 'borderthe', 'su34', 'jet', 'russian', 'supplied', 'russia']"
"The next president of the United States will be a descendant of slaves.
What the Clintons have done to our Country is something you won’t ’t find in the Old West or ’slavery�",January,Q1,22,"['next', 'president', 'united', 'states', 'descendant', 'slaveswhat', 'clintons', 'country', 'something', 'wont', 'find', 'old', 'west', 'slavery']"
"We've all heard the tales about how amazing the trails in Glacier National Park are but we have one more thing to share with you.
Today is National Toilet Training Day! It's FREE! GIVE NOW! It",January,Q1,22,"['heard', 'tales', 'amazing', 'trails', 'glacier', 'national', 'park', 'thing', 'share', 'youtoday', 'national', 'toilet', 'training', 'free', 'give']"
"The inability to control the spread of Ebola is a threat to the world. Our response and capacity to contain and ultimately eliminate this disease is second to none. As President Trump said today, ""We will get it done.""
",January,Q1,22,"['inability', 'control', 'spread', 'ebola', 'threat', 'world', 'response', 'capacity', 'contain', 'ultimately', 'eliminate', 'disease', 'second', 'none', 'president', 'trump']"
"Thousands of people attended a vigil for Heather Heyer in Manhattan on Saturday night.
A vigil for Heather Heyer was cancelled after one woman said, ""She was a lovely lady. I love you!"" The woman was quickly",January,Q1,22,"['thousands', 'people', 'attended', 'vigil', 'heather', 'heyer', 'manhattan', 'saturday', 'nighta', 'vigil', 'heather', 'heyer', 'cancelled', 'woman', 'lovely', 'lady', 'love', 'woman', 'quickly']"
"In the wake of the horrific mass shooting in Las Vegas, Nevada, Governor Brian Sandoval of Nevada issued the following statement:

""I am sickened by the despicable act that was just committed in Las Vegas. The",January,Q1,22,"['wake', 'horrific', 'mass', 'shooting', 'las', 'vegas', 'nevada', 'governor', 'brian', 'sandoval', 'nevada', 'issued', 'following', 'statementi', 'sickened', 'despicable', 'act', 'committed', 'las', 'vegas']"
The following is excerpted from Proving My Point: How Our Political Process Can Make America Great Again by Van Jones. Copyright © 2016 by Van Jones. Excerpted by permission of the publisher. Support Van Jones and make,January,Q1,22,"['following', 'excerpted', 'proving', 'point', 'political', 'process', 'america', 'great', 'van', 'jones', 'copyright', '2016', 'van', 'jones', 'excerpted', 'permission', 'publisher', 'support', 'van', 'jones']"
The Florida chess star who was killed in a freak snowfall that swept through the resort town of Brevard has been identified as 23-year-old Aleksandr Nikiforuk. He was from the nearby town of,January,Q1,22,"['florida', 'chess', 'star', 'killed', 'freak', 'snowfall', 'swept', 'resort', 'town', 'brevard', 'identified', '23yearold', 'aleksandr', 'nikiforuk', 'nearby', 'town']"
"In an attempt to catch up with the competence of Hillary Clinton the Democrat Party has decided to put on yet another circus show in Cleveland.
The Democratic National Convention in Cleveland is one of the most ineffectual events that has",January,Q1,22,"['attempt', 'catch', 'competence', 'hillary', 'clinton', 'democrat', 'party', 'decided', 'put', 'another', 'circus', 'show', 'clevelandthe', 'democratic', 'national', 'convention', 'cleveland', 'ineffectual', 'events']"
"The AMD Radeon R9 Fury X is an incredible new graphics card from one of the most innovative companies in the graphics industry. Designed from the ground up to offer amazing performance while also being exceptionally light, the Fury X features a",January,Q1,22,"['amd', 'radeon', 'r9', 'fury', 'x', 'incredible', 'new', 'graphics', 'card', 'innovative', 'companies', 'graphics', 'industry', 'designed', 'ground', 'offer', 'amazing', 'performance', 'exceptionally', 'light', 'fury', 'x', 'features']"
"In the aftermath of the horrific Las Vegas shooting, the Republican National Committee (RNC) is doing their best to downplay or even deny that the Las Vegas shooting was the work of a foreign power. CNN reported that the",January,Q1,22,"['aftermath', 'horrific', 'las', 'vegas', 'shooting', 'republican', 'national', 'committee', 'rnc', 'best', 'downplay', 'deny', 'las', 'vegas', 'shooting', 'work', 'foreign', 'power', 'cnn', 'reported']"
"I am the only one that can fix this epidemic. It is heavily weighted towards the African American community but even I can no longer keep up with the crazy. We need to get tough and tough fast!

Can someone",January,Q1,22,"['fix', 'epidemic', 'heavily', 'weighted', 'towards', 'african', 'american', 'community', 'longer', 'crazy', 'tough', 'tough', 'fastcan', 'someone']"
The American people are smarter than the Fake News that is the New York Times and the Washington Post. They know that they are being Rigged and they are waking up to the problem. The American people are finally demanding to know,January,Q1,22,"['american', 'people', 'smarter', 'fake', 'news', 'new', 'york', 'times', 'washington', 'post', 'rigged', 'waking', 'problem', 'american', 'people', 'finally', 'demanding']"
"I would like to thank all of the great people of Cambridge Massachusetts for being there with me today! #KILLTHEVIRGIN
The Cambridge Mayor's Office has just notified me that they will not be moving the",January,Q1,22,"['thank', 'great', 'people', 'cambridge', 'massachusetts', '#killthevirginthe', 'cambridge', 'mayors', 'office', 'notified', 'moving']"
"Like this: Like Loading...
Petition targets 'crooked' VA Secretary Bob McDonald for hospital he closed in Virginia. Think he didn’t pay his bill?
Petition targeting 'crooked' VA Secretary",January,Q1,22,"['loadingpetition', 'targets', 'crooked', 'va', 'secretary', 'bob', 'mcdonald', 'hospital', 'closed', 'virginia', 'think', 'pay', 'billpetition', 'targeting', 'crooked', 'va', 'secretary']"
"I woke up this morning to a wonderful ""HELLO"" from my friend @SenTomCotton. He is a Great fighter for the Great State of Arkansas. Tom is tough as nails and will never let our way",January,Q1,22,"['woke', 'morning', 'wonderful', 'hello', 'friend', '@sentomcotton', 'great', 'fighter', 'great', 'state', 'arkansas', 'tom', 'tough', 'nails']"
The state Department of Corrections will be able to send inmates to California more cheaply and more efficiently than ever before through a pilot program that will see fewer prisoners sent to California per inmate than at any point in the last 33 years.,January,Q1,22,"['state', 'department', 'corrections', 'able', 'send', 'inmates', 'california', 'cheaply', 'efficiently', 'pilot', 'program', 'fewer', 'prisoners', 'sent', 'california', 'per', 'inmate', 'point', '33']"
"In a speech to Congress on Wednesday, President Trump called for a total and complete shutdown of all Muslims entering the U.S. until our country can figure out what the hell is going on.
A total and complete shutdown",January,Q1,22,"['speech', 'congress', 'wednesday', 'president', 'trump', 'called', 'complete', 'shutdown', 'muslims', 'entering', 'country', 'figure', 'hell', 'ona', 'complete', 'shutdown']"
"This is a conversation between a guy with a gun and a guy who looks like he's been shot in the butt .
a guy with a gun and a guy who looks like he's been shot in the butt .
",January,Q1,22,"['conversation', 'guy', 'gun', 'guy', 'looks', 'hes', 'shot', 'butt', 'guy', 'gun', 'guy', 'looks', 'hes', 'shot', 'butt']"
"The police had found no evidence that Mr. Trump committed a crime. But the White House seized on the story in an attempt to delegitimize the Special Counsel Probe.
Thank you to all of the Record Shifting Radio",January,Q1,22,"['police', 'found', 'evidence', 'mr', 'trump', 'committed', 'crime', 'white', 'house', 'seized', 'story', 'attempt', 'delegitimize', 'special', 'counsel', 'probethank', 'record', 'shifting', 'radio']"
"What you get for helping us bring affordable prescription drugs under Medicare and Medicaid is a 1:1 market share increase for these programs than the private sector would bring.
The Senate just gave a giant win to Big Pharma and Big",January,Q1,22,"['helping', 'bring', 'affordable', 'prescription', 'drugs', 'medicare', 'medicaid', '11', 'market', 'share', 'increase', 'programs', 'private', 'sector', 'bringthe', 'senate', 'gave', 'giant', 'win', 'big', 'pharma', 'big']"
"DALLAS — Dallas police shot and killed a mentally ill young man who was holding a gun and trying to run through the city with it, authorities said on Saturday.
The man, 19-year-old Micah",January,Q1,22,"['dallas', 'dallas', 'police', 'shot', 'killed', 'mentally', 'young', 'man', 'holding', 'gun', 'trying', 'run', 'city', 'authorities', 'saturdaythe', 'man', '19yearold', 'micah']"
"Bharat Mata ki Jai!
One of the great things about the Bharat Mata Ki Jai is that the movement has spread far and wide and is such a huge and powerful movement and such a great success.",January,Q1,22,"['bharat', 'mata', 'ki', 'jaione', 'great', 'bharat', 'mata', 'ki', 'jai', 'movement', 'spread', 'wide', 'huge', 'powerful', 'movement', 'great', 'success']"
The American people believe that our politics are under siege. That our trade deals are destroying our manufacturing industries. That our military spending is unwarranted and dangerous. That our Federal Government should immediately close the Nation's largest and most critical,January,Q1,22,"['american', 'people', 'believe', 'politics', 'siege', 'trade', 'deals', 'destroying', 'manufacturing', 'industries', 'military', 'spending', 'unwarranted', 'dangerous', 'federal', 'government', 'immediately', 'close', 'nations', 'largest', 'critical']"
"Travis Scott is the only Republican running to defeat Pelosi/Chávez. He is Strong on Crime the Economy the Border and our Great Vets! Get out and Vote for him!
.@MickGarc",January,Q1,22,"['travis', 'scott', 'republican', 'running', 'defeat', 'pelosichávez', 'strong', 'crime', 'economy', 'border', 'great', 'vets', 'vote', 'him@mickgarc']"
"This story is about

The Chevrolet Bolt EV is an electric car that will be available nationally in late 2017.
President Trump has done a GREAT job on Manufacturing and I am proud to have him as our new MILEST",January,Q1,22,"['story', 'aboutthe', 'chevrolet', 'bolt', 'ev', 'electric', 'car', 'available', 'nationally', 'late', '2017president', 'trump', 'great', 'job', 'manufacturing', 'proud', 'new', 'milest']"
"The Canadian Press


SALEM -- Two men who crashed their pickup truck into the front yard of a home in the Seattle neighborhood of Lakewood were shot and killed by police, authorities said.
The men, both",January,Q1,22,"['canadian', 'presssalem', 'men', 'crashed', 'pickup', 'truck', 'front', 'yard', 'home', 'seattle', 'neighborhood', 'lakewood', 'shot', 'killed', 'police', 'authorities', 'saidthe', 'men']"
"I was going to post a link to this blog entry, but it seems to be so long and repetitive that you'll just have to take my word for it. If you want to read the really long stuff, that's",January,Q1,22,"['post', 'link', 'blog', 'entry', 'seems', 'repetitive', 'youll', 'take', 'word', 'stuff']"
The most significant action the FBI took in the Hillary Clinton email investigation was to re-open their investigation after the election. This is a classic witch hunt and should never have happened. We must find the DNC and others who worked,January,Q1,22,"['significant', 'action', 'fbi', 'took', 'hillary', 'clinton', 'email', 'investigation', 'reopen', 'investigation', 'election', 'classic', 'witch', 'hunt', 'happened', 'find', 'dnc', 'worked']"
The US is sending hundreds of troops to what it says is a local law enforcement crisis. They are not there to protect the citizens of Minnesota. They are there to protect the corrupt and incompetent people running the place. Who knows,January,Q1,22,"['sending', 'hundreds', 'troops', 'says', 'local', 'law', 'enforcement', 'crisis', 'protect', 'citizens', 'minnesota', 'protect', 'corrupt', 'incompetent', 'people', 'running', 'place', 'knows']"
Victors of the #DumpTrump movement are already attacking and smearing people who speak out against his illegal &amp; criminal Impeachment. It is up to us to spread the word &amp; let our voice,January,Q1,22,"['victors', '#dumptrump', 'movement', 'attacking', 'smearing', 'people', 'speak', 'illegal', 'criminal', 'impeachment', 'spread', 'word', 'voice']"
I'm sure you have heard about this. A young man who had been arrested many times for the same crime by the same agents who tortured and killed him in Afghanistan was then released by the Obama Administration. He then returned to,January,Q1,22,"['heard', 'young', 'man', 'arrested', 'times', 'crime', 'agents', 'tortured', 'killed', 'afghanistan', 'released', 'obama', 'administration', 'returned']"
"The Last Sleepyhead is a feature-length documentary film by Lucian Wintrich and Evan McMullin.
I will never forget the look on the stoic faces of those gathered in the great Hallowed Grounds",January,Q1,22,"['sleepyhead', 'featurelength', 'documentary', 'film', 'lucian', 'wintrich', 'evan', 'mcmullini', 'forget', 'stoic', 'faces', 'gathered', 'great', 'hallowed', 'grounds']"
"The Trump administration has been sending mixed messages about this, helping China but seemingly not so much so as to dissuade India from pursuing its own development goals.
India has been making major inroads in areas including clean energy,",January,Q1,22,"['trump', 'administration', 'sending', 'mixed', 'messages', 'helping', 'china', 'seemingly', 'dissuade', 'india', 'pursuing', 'development', 'goalsindia', 'making', 'major', 'inroads', 'areas', 'clean', 'energy']"
"Medical Marijuana in the United States?
​Last night I was watching a really good documentary about how poorly States are doing at regulating Cannabis. The people running the States are failing the people of their Constitutions!
It",January,Q1,22,"['medical', 'marijuana', 'united', 'stateslast', 'night', 'watching', 'good', 'documentary', 'poorly', 'states', 'regulating', 'cannabis', 'people', 'running', 'states', 'failing', 'people', 'constitutionsit']"
John Kasich is not a good negotiator. He voted against the Trade Deal that saved thousands of good paying factory jobs in Indiana. He is weak on Crime and will go far further than any President before him in bringing back our jobs,January,Q1,22,"['john', 'kasich', 'good', 'negotiator', 'voted', 'trade', 'deal', 'saved', 'thousands', 'good', 'paying', 'factory', 'jobs', 'indiana', 'weak', 'crime', 'president', 'bringing', 'jobs']"
"You must sign in or register to continue reading content.

— In the wake of the mass shooting in Las Vegas and the threat of more mass shootings, we strongly condemn the destruction and violence that has broken out in many",January,Q1,22,"['sign', 'register', 'continue', 'reading', 'content', 'wake', 'mass', 'shooting', 'las', 'vegas', 'threat', 'mass', 'shootings', 'strongly', 'condemn', 'destruction', 'violence', 'broken']"
