Tweets,Month,Quarter,sampling,TweetsTokenized
"The White House has spoken on numerous occasions about the threat posed by the Radical Islamic Terrorism that has recently struck the United States of America.
The Radical Islamic Terrorism that has recently struck the United States of America is an attack by",January,Q1,27,"['white', 'house', 'spoken', 'numerous', 'occasions', 'threat', 'posed', 'radical', 'islamic', 'terrorism', 'recently', 'struck', 'united', 'states', 'americathe', 'radical', 'islamic', 'terrorism', 'recently', 'struck', 'united', 'states', 'america', 'attack']"
The Trident II program has been badly mismanaged by successive Administrations. It has cost the USA over $3 Trillion and will cost over $4 Trillion more to replace. It will take us over 2 decades to replace,January,Q1,27,"['trident', 'ii', 'program', 'badly', 'mismanaged', 'successive', 'administrations', 'cost', 'usa', '3', 'trillion', 'cost', '4', 'trillion', 'replace', 'take', '2', 'decades', 'replace']"
"This is my favorite part of the whole thing!
The only issue with this story is that it gives the appearance of impropriety. If a sitting President of the United States of America was caught doing something like this I",January,Q1,27,"['favorite', 'part', 'whole', 'thingthe', 'issue', 'story', 'gives', 'appearance', 'impropriety', 'sitting', 'president', 'united', 'states', 'america', 'caught', 'something']"
"Our community is stronger than ever before.
They love the Military and law enforcement and they love our great Farmers!
Thank you Tony! #MAGA
Iowa Caucuses: @HillaryForPresident &amp; @Bernie",January,Q1,27,"['community', 'stronger', 'beforethey', 'love', 'military', 'law', 'enforcement', 'love', 'great', 'farmersthank', 'tony', '#magaiowa', 'caucuses', '@hillaryforpresident', '@bernie']"
The Kansas City Chiefs are one of the most amazing sports teams in the NFL. I love watching this amazing football team play and I am so proud of Coach (Bill) Belichick and Co. They have done some amazing things during,January,Q1,27,"['kansas', 'city', 'chiefs', 'amazing', 'sports', 'teams', 'nfl', 'love', 'watching', 'amazing', 'football', 'team', 'play', 'proud', 'coach', 'bill', 'belichick', 'co', 'amazing']"
"We are always looking for folks who are passionate about helping their community! We have a HUGE group of amazing applicants in mind!
The Federal Reserve should focus on raising money for the Democrats so that they can NEGATIV",January,Q1,27,"['looking', 'folks', 'passionate', 'helping', 'community', 'huge', 'group', 'amazing', 'applicants', 'mindthe', 'federal', 'reserve', 'focus', 'raising', 'money', 'democrats', 'negativ']"
The NFL has announced that the Cincinnati Bengals will open Week 11 against the Baltimore Ravens. The Bengals will likely win their season opener against the Denver Broncos and will go on to win the AFC North. This will be the first time,January,Q1,27,"['nfl', 'announced', 'cincinnati', 'bengals', 'week', '11', 'baltimore', 'ravens', 'bengals', 'likely', 'win', 'season', 'opener', 'denver', 'broncos', 'win', 'afc', 'north']"
"Erdogan on Thursday sought to discredit the United Nations Human Rights Council after the body voted unanimously to condemn his crackdown on dissent.
""The United Nations Human Rights Council is a joke. They make us look bad. They",January,Q1,27,"['erdogan', 'thursday', 'sought', 'discredit', 'united', 'nations', 'human', 'rights', 'council', 'body', 'voted', 'unanimously', 'condemn', 'crackdown', 'dissentthe', 'united', 'nations', 'human', 'rights', 'council', 'joke', 'bad']"
"Most Popular
1 Brett Kavanaugh and the Case of the Vanishing Rape Victim Fitzgerald Must Fall
2 Brett Kavanaugh and the Case of the Vanishing Rape Victim Fitzgerald Must Fall
3 Brett Kavanaugh and the Case of the Vanishing",January,Q1,27,"['popular1', 'brett', 'kavanaugh', 'case', 'vanishing', 'rape', 'victim', 'fitzgerald', 'fall2', 'brett', 'kavanaugh', 'case', 'vanishing', 'rape', 'victim', 'fitzgerald', 'fall3', 'brett', 'kavanaugh', 'case', 'vanishing']"
"The story of Paul Joseph Watson, the self proclaimed editor in chief of Infowars.com is an unbelievable account of great promise. He is a true American Hero who is now being targeted by the Obama administration for what they",January,Q1,27,"['story', 'paul', 'joseph', 'watson', 'self', 'proclaimed', 'editor', 'chief', 'infowarscom', 'unbelievable', 'account', 'great', 'promise', 'american', 'hero', 'targeted', 'obama', 'administration']"
"The Pentagon said Friday that it has now identified more than 100 Islamic State terrorists who were killed in the U.S. in 2016.
There were about 100 Islamic State terrorists who were killed in the United States in 2016.",January,Q1,27,"['pentagon', 'friday', 'identified', '100', 'islamic', 'state', 'terrorists', 'killed', '2016there', '100', 'islamic', 'state', 'terrorists', 'killed', 'united', 'states', '2016']"
"It's been a wild ride for the CoronaVirus. In just the last five days the virus has completely swept through the U.S. and other parts of the World.
“President Trump is doing an excellent",January,Q1,27,"['wild', 'ride', 'coronavirus', 'five', 'days', 'virus', 'completely', 'swept', 'parts', 'worldpresident', 'trump', 'excellent']"
"We are delighted to announce the signing of young forward Ben Woodburn from Charlton Athletic. Ben joins the Bees on a two year deal.
.@CharltonFootball is delighted to announce the signing of young striker Ben Wood",January,Q1,27,"['delighted', 'announce', 'signing', 'young', 'forward', 'ben', 'woodburn', 'charlton', 'athletic', 'ben', 'joins', 'bees', 'year', 'deal@charltonfootball', 'delighted', 'announce', 'signing', 'young', 'striker', 'ben', 'wood']"
"The Paging Doctor
I'm going to be honest: I don't like the Doctor. He's just a really confusing Doctor. I mean, he's the Time Lord and he's talking to us? And he thinks",January,Q1,27,"['paging', 'doctorim', 'honest', 'doctor', 'hes', 'confusing', 'doctor', 'mean', 'hes', 'lord', 'hes', 'talking', 'thinks']"
"Sunk cost of Gulf of Mexico spill is $9.1B: Obama
The cost of the 2010 Gulf of Mexico oil spill which dumped as much as 40 million barrels of crude into our oceans and depleted the Gulf of",January,Q1,27,"['sunk', 'cost', 'gulf', 'mexico', 'spill', '91b', 'obamathe', 'cost', '2010', 'gulf', 'mexico', 'oil', 'spill', 'dumped', '40', 'million', 'barrels', 'crude', 'oceans', 'depleted', 'gulf']"
"Victims and survivors of domestic violence are not going to sit idly by while men like your conniving husband Jeff Sessions walk free. We will not be intimidated!
OPINION: It is time for the Senate to",January,Q1,27,"['victims', 'survivors', 'domestic', 'violence', 'sit', 'idly', 'men', 'conniving', 'husband', 'jeff', 'sessions', 'walk', 'free', 'intimidatedopinion', 'senate']"
It's been reported that Trump is considering the assassination of the man who just sentenced us to pay him over a $1 Billion. This is a man who just put out a statement that he wants to End American Indians = END,January,Q1,27,"['reported', 'trump', 'considering', 'assassination', 'man', 'sentenced', 'pay', '1', 'billion', 'man', 'put', 'statement', 'wants', 'end', 'american', 'indians', 'end']"
The Federal Reserve is now admitting that the U.S. housing market is no longer in recession. Now that Fed Chair Janet Yellen has admitted that the U.S. economy is in recession the Federal Reserve will move to,January,Q1,27,"['federal', 'reserve', 'admitting', 'housing', 'market', 'longer', 'recession', 'fed', 'chair', 'janet', 'yellen', 'admitted', 'economy', 'recession', 'federal', 'reserve', 'move']"
"The Elder Scrolls V: Skyrim

The Elder Scrolls V: Skyrim is a fully voiced, high-definition video game released by Bethesda Softworks in 2012. It is a sequel to the critically acclaimed and award winning Skyrim.",January,Q1,27,"['elder', 'scrolls', 'v', 'skyrimthe', 'elder', 'scrolls', 'v', 'skyrim', 'fully', 'voiced', 'highdefinition', 'video', 'game', 'released', 'bethesda', 'softworks', '2012', 'sequel', 'critically', 'acclaimed', 'award', 'winning', 'skyrim']"
The Senate Intelligence Committee just released a report that is not only the most accurate account of the Russian cyberattacks yet produced but it also confirms what I already knew from other accounts: The President is grossly negligent in not only not having,January,Q1,27,"['senate', 'intelligence', 'committee', 'released', 'report', 'accurate', 'account', 'russian', 'cyberattacks', 'produced', 'confirms', 'accounts', 'president', 'grossly', 'negligent']"
Tuesday night we saw a rare example of a Senate hearing and vote on the Impeachment Hoax. I will be asking my colleagues to GO VOTE NO ON THE MOTION TO EXPIRE JIM CROWD,January,Q1,27,"['tuesday', 'night', 'saw', 'rare', 'example', 'senate', 'hearing', 'vote', 'impeachment', 'hoax', 'asking', 'colleagues', 'vote', 'motion', 'expire', 'jim', 'crowd']"
"Bernie supports the most basic right of every American - to live free from fear!
I am calling on Congress to pass the V.A. Protection Act which will protect our Nation's Vets &amp; Military and which",January,Q1,27,"['bernie', 'supports', 'basic', 'american', 'live', 'free', 'feari', 'calling', 'congress', 'pass', 'va', 'protection', 'act', 'protect', 'nations', 'vets', 'military']"
"The North American Free Trade Agreement has been called the ""gold standard in trade deals."" We are moving ahead with pending and approved Trans-Pacific Partnership (TPP). We have done more with less with easy access to the World Trade",January,Q1,27,"['north', 'american', 'free', 'trade', 'agreement', 'called', 'gold', 'standard', 'trade', 'deals', 'moving', 'ahead', 'pending', 'approved', 'transpacific', 'partnership', 'tpp', 'less', 'easy', 'access', 'world', 'trade']"
"And it didn't even have to be this way! @SenThomISen is working hard for our Military and Vets!
Tremendous support for our #2TheGate! We are with you all the",January,Q1,27,"['@senthomisen', 'working', 'hard', 'military', 'vetstremendous', 'support', '#2thegate']"
"Democrats are trying to destroy my great Black friend and colleague Keith Ellison. He is running for Chairman of the DNC. He is a terrible &amp; very weak candidate. Vote for Keith!
“Dems want to",January,Q1,27,"['democrats', 'trying', 'destroy', 'great', 'black', 'friend', 'colleague', 'keith', 'ellison', 'running', 'chairman', 'dnc', 'terrible', 'weak', 'candidate', 'vote', 'keithdems']"
"The Communist Party USA (USA) has had a long and distinguished history in Michigan. The Communist Party USA Michigan State Convention was held on Saturday August 28, 1972 in East Lansing Michigan with over 150 Communist Party members from around the",January,Q1,27,"['communist', 'party', 'usa', 'usa', 'distinguished', 'history', 'michigan', 'communist', 'party', 'usa', 'michigan', 'state', 'convention', 'held', 'saturday', 'august', '28', '1972', 'east', 'lansing', 'michigan', '150', 'communist', 'party', 'members']"
"Praise be to Allaah.
It is not permissible to kill an innocent child. And Allaah knows best.
“The Messenger of Allaah (peace and blessings of Allaah be upon him) was a man of many talents",January,Q1,27,"['praise', 'allaahit', 'permissible', 'kill', 'innocent', 'child', 'allaah', 'knows', 'bestthe', 'messenger', 'allaah', 'peace', 'blessings', 'allaah', 'upon', 'man', 'talents']"
"The University of Connecticut will be renamed after the late Christopher Columbus.
Great news!
Thank you!
I am so happy to see that the great inventor Elon Musk is building and racing a space ship for NASA!
",January,Q1,27,"['university', 'connecticut', 'renamed', 'late', 'christopher', 'columbusgreat', 'newsthank', 'youi', 'happy', 'great', 'inventor', 'elon', 'musk', 'building', 'racing', 'space', 'ship', 'nasa']"
"Share. They're everywhere! They're everywhere!
The list of properties that don't have a release date yet continues to grow.
I feel bad for the family of Sean Bell. A great guy. Will be missed",January,Q1,27,"['share', 'everywhere', 'everywherethe', 'list', 'properties', 'release', 'date', 'continues', 'growi', 'feel', 'bad', 'family', 'sean', 'bell', 'great', 'guy', 'missed']"
"Hate to start this off slowly, but I think we need to let this play out. I know the subject matter is very sensitive but I just don’t think this should be allowed to die down. It should",January,Q1,27,"['hate', 'start', 'slowly', 'think', 'play', 'subject', 'matter', 'sensitive', 'think', 'allowed', 'die']"
"WASHINGTON — The number of Americans on food stamps declined last month for the first time in more than a decade, marking the largest single-month drop since records began more than a decade ago.
The number of Americans receiving food",January,Q1,27,"['washington', 'number', 'americans', 'food', 'stamps', 'declined', 'month', 'decade', 'marking', 'largest', 'singlemonth', 'drop', 'records', 'began', 'decade', 'agothe', 'number', 'americans', 'receiving', 'food']"
"This post contains affiliate links. Please read my Disclosure Policy for more information.

To celebrate the 4th of July, I'm sharing my favorite recipes from around the world.
Sausage Rolls are an easy and",January,Q1,27,"['post', 'contains', 'affiliate', 'links', 'please', 'disclosure', 'policy', 'informationto', 'celebrate', '4th', 'july', 'sharing', 'favorite', 'recipes', 'worldsausage', 'rolls', 'easy']"
"Since its very inception, the internet has allowed for the dissemination of information and free speech. We are a nation of innovators and this is one of the great strengths of the Internet. The United States does not censor the ideas",January,Q1,27,"['inception', 'internet', 'allowed', 'dissemination', 'information', 'free', 'speech', 'nation', 'innovators', 'great', 'strengths', 'internet', 'united', 'states', 'censor', 'ideas']"
"The Senate Intelligence Committee is investigating Russian efforts to meddle in the 2016 presidential election and whether President Donald Trump's campaign associates had any contact with Russian officials.
Introduction
The Senate Intelligence Committee is investigating the Russian government's efforts",January,Q1,27,"['senate', 'intelligence', 'committee', 'investigating', 'russian', 'efforts', 'meddle', '2016', 'presidential', 'election', 'whether', 'president', 'donald', 'trumps', 'campaign', 'associates', 'contact', 'russian', 'officialsintroductionthe', 'senate', 'intelligence', 'committee', 'investigating', 'russian', 'governments', 'efforts']"
"The SMITE League is a monthly tournament organized and run by the team behind the #1 MOBA on PC. Come to Los Angeles and show us what you can do!
Our friends at Interplay are proud to present",January,Q1,27,"['smite', 'league', 'monthly', 'tournament', 'organized', 'run', 'team', 'behind', '#1', 'moba', 'pc', 'los', 'angeles', 'show', 'doour', 'friends', 'interplay', 'proud', 'present']"
"The Supreme Court on Friday upheld the death penalty in America's largest death penalty case.
The Court handed down its decision in the Atkins-Brown case.  This is a huge victory for American lives!!!!
The DNC",January,Q1,27,"['supreme', 'court', 'friday', 'upheld', 'death', 'penalty', 'americas', 'largest', 'death', 'penalty', 'casethe', 'court', 'handed', 'decision', 'atkinsbrown', 'case', 'huge', 'victory', 'american', 'livesthe', 'dnc']"
"The most amazing event in the history of my Administration happened today!
The United States of America is a Nation of Martyrs and Heroes!
Congratulations to my great friend and rival Senator @RonJohnsonAZ on your stunning upset",January,Q1,27,"['amazing', 'event', 'history', 'administration', 'happened', 'todaythe', 'united', 'states', 'america', 'nation', 'martyrs', 'heroescongratulations', 'great', 'friend', 'rival', 'senator', '@ronjohnsonaz', 'stunning', 'upset']"
"Mitt Romney's ad as of tonight was just as dishonest as Obama's. I mean honestly it was even worse.
Like a man possessed Mitt Romney ripped up Obamacare. He called it the Law of the Land. He",January,Q1,27,"['mitt', 'romneys', 'ad', 'tonight', 'dishonest', 'obamas', 'mean', 'honestly', 'worselike', 'man', 'possessed', 'mitt', 'romney', 'ripped', 'obamacare', 'called', 'law', 'land']"
"The Obama administration has granted more than $145 million in loans to Puerto Rico and the U.S. Virgin Islands as part of a $74.5 billion package of aid.
The loans, which are to be used",January,Q1,27,"['obama', 'administration', 'granted', '145', 'million', 'loans', 'puerto', 'rico', 'virgin', 'islands', 'part', '745', 'billion', 'package', 'aidthe', 'loans', 'used']"
TRENTON -- The state legislature should pass New Jersey Act 87 to protect our farmers and ranchers. The long overdue passing of this bill protects our farmers and small businesses that are hard working Americans who love our great state of,January,Q1,27,"['trenton', 'state', 'legislature', 'pass', 'new', 'jersey', 'act', '87', 'protect', 'farmers', 'ranchers', 'overdue', 'passing', 'bill', 'protects', 'farmers', 'businesses', 'hard', 'working', 'americans', 'love', 'great', 'state']"
"[Previous Chapter] [Table of Contents] [Next Chapter]

Chapter 630: From a Great Power to a Great Nation?
Yan Zhaoge hissed coldly as he sat cross-legged on the grass,",January,Q1,27,"['previous', 'chapter', 'table', 'contents', 'next', 'chapterchapter', '630', 'great', 'power', 'great', 'nationyan', 'zhaoge', 'hissed', 'coldly', 'sat', 'crosslegged', 'grass']"
"Wow.
Hey I'm standing right here!
Thank you Governor @MikeGarcia7!
Thank you!
Great interview with @RepDonBacon on @foxnation tonight at 8:00 P.",January,Q1,27,"['wowhey', 'standing', 'herethank', 'governor', '@mikegarcia7thank', 'yougreat', 'interview', '@repdonbacon', '@foxnation', 'tonight', '800', 'p']"
The United States has decided to end its failed policy of regime change in Syria. This policy has allowed ISIS to grow and spread throughout Syria and around the world. I will always protect my SOE (State of Ohio) and,January,Q1,27,"['united', 'states', 'decided', 'end', 'failed', 'policy', 'regime', 'change', 'syria', 'policy', 'allowed', 'isis', 'grow', 'spread', 'throughout', 'syria', 'world', 'protect', 'soe', 'state', 'ohio']"
"The House Intelligence Committee just released a report that says that the Obama administration and Hillary Clinton knew or should have known that Russian hacking of the US Election was directed at undermining confidence in the US Election Process.
The Obama Administration and",January,Q1,27,"['house', 'intelligence', 'committee', 'released', 'report', 'says', 'obama', 'administration', 'hillary', 'clinton', 'known', 'russian', 'hacking', 'election', 'directed', 'undermining', 'confidence', 'election', 'processthe', 'obama', 'administration']"
"In his ABC interview this morning, White House Chief of Staff John Kelly said that President Trump made it very clear to the North Korean people their actions were unacceptable.


""I told their people that they were unacceptable. We",January,Q1,27,"['abc', 'interview', 'morning', 'white', 'house', 'chief', 'staff', 'john', 'kelly', 'president', 'trump', 'clear', 'north', 'korean', 'people', 'actions', 'unacceptablei', 'told', 'people', 'unacceptable']"
"WASHINGTON — A federal judge on Saturday denied the Justice Department's request to dismiss a lawsuit brought by two Asian-American college students who say they were racially profiled at Los Angeles International Airport in 2015.
The students — former",January,Q1,27,"['washington', 'federal', 'judge', 'saturday', 'denied', 'justice', 'departments', 'request', 'dismiss', 'lawsuit', 'brought', 'asianamerican', 'college', 'students', 'racially', 'profiled', 'los', 'angeles', 'international', 'airport', '2015the', 'students', 'former']"
"Do you believe the allegations?
By John Vibes ‌‑
I have asked the @US_DOJ why it did its own investigation into Sberbank after knowing all along that it was a for profit",January,Q1,27,"['believe', 'allegationsby', 'john', 'vibes', 'asked', '@us_doj', 'investigation', 'sberbank', 'knowing', 'along', 'profit']"
"The NRA has not responded to requests for comment.
The Post reported that the Obama administration has been sending emails and info to the White House and the National Park Service to help with the search and rescue effort after Hurricane Maria struck",January,Q1,27,"['nra', 'responded', 'requests', 'commentthe', 'post', 'reported', 'obama', 'administration', 'sending', 'emails', 'info', 'white', 'house', 'national', 'park', 'service', 'help', 'search', 'rescue', 'effort', 'hurricane', 'maria', 'struck']"
"It's back! The #1 trending topic on Twitter as we head into the Super Bowl!
Our Military is one of the best and most elite anywhere in the world. They are incredibly well treated and treated well. They",January,Q1,27,"['#1', 'trending', 'topic', 'twitter', 'head', 'super', 'bowlour', 'military', 'best', 'elite', 'anywhere', 'world', 'incredibly', 'treated', 'treated']"
The Supreme Court heard oral arguments Thursday in Whole Woman's Health v. Hellerstedt. The case concerns California's Defense of Marriage Act. A 5 to 4 verdict in favor of the federal government is the largest ruling of its,January,Q1,27,"['supreme', 'court', 'heard', 'oral', 'arguments', 'thursday', 'whole', 'womans', 'health', 'v', 'hellerstedt', 'case', 'concerns', 'californias', 'defense', 'marriage', 'act', '5', '4', 'verdict', 'favor', 'federal', 'government', 'largest', 'ruling']"
"This article is from the archive of our partner .
With the election over and we are now in the new year one of the greatest achievements of our wonderful American people is that we have now passed the 18th Amendment which made",January,Q1,27,"['article', 'archive', 'partner', 'election', 'new', 'year', 'greatest', 'achievements', 'wonderful', 'american', 'people', 'passed', '18th', 'amendment']"
"The U.S. and Russia will continue to work together to combat the Ebola Virus and other health threats around the world!
We are working closely with the Government of Singapore and others to further enhance our efforts to contain this",January,Q1,27,"['russia', 'continue', 'work', 'together', 'combat', 'ebola', 'virus', 'health', 'threats', 'worldwe', 'working', 'closely', 'government', 'singapore', 'enhance', 'efforts', 'contain']"
