Tweets,Month,Quarter,sampling,TweetsTokenized
The U.S. has been quietly supporting the government of Panama in its war on drugs. The State Department has approved the shipment of over $3.8 million worth of military equipment and services to Panama. It is clear,January,Q1,26,"['quietly', 'supporting', 'government', 'panama', 'war', 'drugs', 'state', 'department', 'approved', 'shipment', '38', 'million', 'worth', 'military', 'equipment', 'services', 'panama', 'clear']"
"Nigel Farage will have been hoping for better things to happen to him than the great success he has had since he was elected MP for the South Thanet constituency in 2015.
The Telegraph
Nigel Farage has been sacked",January,Q1,26,"['nigel', 'farage', 'hoping', 'great', 'success', 'elected', 'mp', 'south', 'thanet', 'constituency', '2015the', 'telegraphnigel', 'farage', 'sacked']"
"MILWAUKEE - A federal judge in Milwaukee on Thursday ordered a state of emergency for a third straight day as police responded to reports of a gunman.
The judge also ordered the governor to issue an executive order to",January,Q1,26,"['milwaukee', 'federal', 'judge', 'milwaukee', 'thursday', 'ordered', 'state', 'emergency', 'third', 'straight', 'police', 'responded', 'reports', 'gunmanthe', 'judge', 'ordered', 'governor', 'issue', 'executive', 'order']"
Mitt Romney has proven to be one of the least effective and most incompetent Presidents in American history. The fact that he is running for President after all these years proves it again. He has put the economy first and he will,January,Q1,26,"['mitt', 'romney', 'proven', 'least', 'effective', 'incompetent', 'presidents', 'american', 'history', 'fact', 'running', 'president', 'proves', 'put', 'economy']"
"This was a great show. Thanks to everyone for a great evening!
Watched Great Job on @FoxNews!
For those who don’t know me well I have nothing to do with the Merger.",January,Q1,26,"['great', 'show', 'thanks', 'everyone', 'great', 'eveningwatched', 'great', 'job', '@foxnewsfor', 'nothing', 'merger']"
"He said he had ""greater confidence"" in President Obama after the marathon session.
Tonight at 8:30 P.M. Eastern I am WATCHING the construction of the great new structure in St. Augustine Florida.",January,Q1,26,"['greater', 'confidence', 'president', 'obama', 'marathon', 'sessiontonight', '830', 'eastern', 'watching', 'construction', 'great', 'new', 'structure', 'st', 'augustine', 'florida']"
LUCKNOW: Opposition parties and some of their leaders including Trinamool Congress president and Congress general secretary Sandeep Singh Surjewala held a news conference here today protesting the arrest of dissident leader Digvijaya,January,Q1,26,"['lucknow', 'opposition', 'parties', 'leaders', 'trinamool', 'congress', 'president', 'congress', 'general', 'secretary', 'sandeep', 'singh', 'surjewala', 'held', 'news', 'conference', 'protesting', 'arrest', 'dissident', 'leader', 'digvijaya']"
"The government is now urging people to use the public transport system and not to sit still.
The Federal Government is urging people to use the public transport system and not to sit still.
The Federal Government is urging people to",January,Q1,26,"['government', 'urging', 'people', 'use', 'public', 'transport', 'system', 'sit', 'stillthe', 'federal', 'government', 'urging', 'people', 'use', 'public', 'transport', 'system', 'sit', 'stillthe', 'federal', 'government', 'urging', 'people']"
"David Attenborough has been slammed for a 'poor choice of words' when he said of the Northern Ireland peace process that it 'is a farce'.
But now he is claiming that he is being targeted because he",January,Q1,26,"['david', 'attenborough', 'slammed', 'poor', 'choice', 'words', 'northern', 'ireland', 'peace', 'process', 'farcebut', 'claiming', 'targeted']"
"Elsa, as you know, is my very close and dear friend. She is strong and beautiful and such a wonderful person. I just spoke to her this morning and she is doing very well. She has a wonderful younger sister",January,Q1,26,"['elsa', 'close', 'dear', 'friend', 'strong', 'beautiful', 'wonderful', 'person', 'spoke', 'morning', 'wonderful', 'younger', 'sister']"
"CAPE CANAVERAL, Fla. -- Two years to the day before he died, NASA Administrator Charles Bolden sent an emotional e-mail to the nation's space agency workers on Thursday.
In his e-",January,Q1,26,"['cape', 'canaveral', 'fla', 'died', 'nasa', 'administrator', 'charles', 'bolden', 'sent', 'emotional', 'email', 'nations', 'space', 'agency', 'workers', 'thursdayin', 'e']"
I think the biggest reason Republicans lost the House in '16 was because of Tom Cotton. He was a terrible Congressman who voted against everything we had to stand with the Democrats to stand with Republicans. He was weak &amp;,January,Q1,26,"['think', 'biggest', 'reason', 'republicans', 'lost', 'house', '16', 'tom', 'cotton', 'terrible', 'congressman', 'voted', 'stand', 'democrats', 'stand', 'republicans', 'weak']"
"In the wake of the Boston Marathon bombing we've seen a lot of talk about ""better security."" This is great news. I'm proud to announce that we have the best police departments in the world. Our National Guard has",January,Q1,26,"['wake', 'boston', 'marathon', 'bombing', 'seen', 'lot', 'talk', 'security', 'great', 'news', 'proud', 'announce', 'best', 'police', 'departments', 'world', 'national', 'guard']"
"The Republican National Committee was hacked.
Now they are calling for a complete and total shutdown of Muslims entering the United States until our Country fully understands the seriousness of these criminals and their radical agenda.
A total and complete shutdown",January,Q1,26,"['republican', 'national', 'committee', 'hackednow', 'calling', 'complete', 'shutdown', 'muslims', 'entering', 'united', 'states', 'country', 'fully', 'understands', 'seriousness', 'criminals', 'radical', 'agendaa', 'complete', 'shutdown']"
I'm pushing for a transvaginal ultrasound before an abortion. This is my way of making sure the real person gets to make the final decision. I've done this before &amp; will do it again. I have,January,Q1,26,"['pushing', 'transvaginal', 'ultrasound', 'abortion', 'making', 'real', 'person', 'gets', 'final', 'decision', 'ive']"
"The Federal Communications Commission is going to get caught.
I was right. The Democrats lied and cheated and stole the election from the American people. They must pay a big price for their treachery.
Polls are showing",January,Q1,26,"['federal', 'communications', 'commission', 'caughti', 'democrats', 'lied', 'cheated', 'stole', 'election', 'american', 'people', 'pay', 'big', 'price', 'treacherypolls', 'showing']"
"This is a rush transcript. Copy may not be in its final form.

AMY GOODMAN: Well, we end today's show with yet another stunning new revelation about the shady financial dealings of a close ally of President Trump",January,Q1,26,"['rush', 'transcript', 'copy', 'may', 'final', 'formamy', 'goodman', 'end', 'todays', 'show', 'another', 'stunning', 'new', 'revelation', 'shady', 'financial', 'dealings', 'close', 'ally', 'president', 'trump']"
He who controls the @nytimes controls the news. He who controls the @washingtonpost controls the news. He who controls the @bbctsun controls the news. He who controls the “headline”,January,Q1,26,"['controls', '@nytimes', 'controls', 'news', 'controls', '@washingtonpost', 'controls', 'news', 'controls', '@bbctsun', 'controls', 'news', 'controls', 'headline']"
"The White House has given an additional ""green light"" to Saudi Arabia's brutal bombing campaign in Yemen.
Yemenis have been killed and millions displaced as a direct result of the US-Saudi war crimes.
Y",January,Q1,26,"['white', 'house', 'given', 'additional', 'green', 'light', 'saudi', 'arabias', 'brutal', 'bombing', 'campaign', 'yemenyemenis', 'killed', 'millions', 'displaced', 'direct', 'result', 'ussaudi', 'war', 'crimesy']"
"NewsAbortion, Politics - U.S.
By: Joan Marcus
USA
12:30 P.M. EDT
I will be watching very carefully the Senate Intelligence Committee report. I am pleased that the Bush",January,Q1,26,"['newsabortion', 'politics', 'usby', 'joan', 'marcususa1230', 'edti', 'watching', 'carefully', 'senate', 'intelligence', 'committee', 'report', 'pleased', 'bush']"
"For the love of god did someone write the ""citizen journalist"" section of this thing.
A great day at the White House!
WOW! Thank you to all of our great American Patriots for showing up to",January,Q1,26,"['love', 'god', 'someone', 'write', 'citizen', 'journalist', 'section', 'thinga', 'great', 'white', 'housewow', 'thank', 'great', 'american', 'patriots', 'showing']"
"In one of the strangest reversals in US history, two-thirds of the United States Senate has voted for a Continuing Resolution to help the Federal Government continue to pay its workers and pay its bills.
The United States",January,Q1,26,"['strangest', 'reversals', 'history', 'twothirds', 'united', 'states', 'senate', 'voted', 'continuing', 'resolution', 'help', 'federal', 'government', 'continue', 'pay', 'workers', 'pay', 'billsthe', 'united', 'states']"
"Now that the worst of Hurricane Harvey is over, the federal government is getting ready to help local and state officials in the recovery effort.
My Administration is committed to working with you and your governors and your law enforcement partners to",January,Q1,26,"['worst', 'hurricane', 'harvey', 'federal', 'government', 'ready', 'help', 'local', 'state', 'officials', 'recovery', 'effortmy', 'administration', 'committed', 'working', 'governors', 'law', 'enforcement', 'partners']"
"Michael Moore has a new book out. It is called ""Failing America: The Criminalization of the American People"" and it is the story of how the Democratic Party ruined their own nominee.
The Democratic Party has ruined",January,Q1,26,"['michael', 'moore', 'new', 'book', 'called', 'failing', 'america', 'criminalization', 'american', 'people', 'story', 'democratic', 'party', 'ruined', 'nomineethe', 'democratic', 'party', 'ruined']"
"The good news is that POTUS is already well ahead in the polls. The bad news is that his approval rating is at an all-time low.
Congress must do its job and get back to business ASAP. If",January,Q1,26,"['good', 'news', 'potus', 'ahead', 'polls', 'bad', 'news', 'approval', 'rating', 'alltime', 'lowcongress', 'job', 'business', 'asap']"
"This is my favorite thing ever. The @nytimes Editorial Board is a joke. They are working for Russia &amp; the Chinese!
Every Democrat except Jon Ossoff is working hard to FIND LEADERS",January,Q1,26,"['favorite', 'thing', '@nytimes', 'editorial', 'board', 'joke', 'working', 'russia', 'chineseevery', 'democrat', 'except', 'jon', 'ossoff', 'working', 'hard', 'find', 'leaders']"
"Videos of a very sick 5 year old boy being treated at the hospital in Cleveland Ohio with critical injuries are horrific!
I am the only one that can beat the Radical Left Do Nothing Democrats. They can do no wrong",January,Q1,26,"['videos', 'sick', '5', 'year', 'old', 'boy', 'treated', 'hospital', 'cleveland', 'ohio', 'critical', 'injuries', 'horrifici', 'beat', 'radical', 'left', 'nothing', 'democrats', 'wrong']"
"The fact that the Guardian is admitting to a crime does not mean that they are innocent. The crime that they are admitting to is Espionage. 
The U.S. government is now accusing several news organizations of being",January,Q1,26,"['fact', 'guardian', 'admitting', 'crime', 'mean', 'innocent', 'crime', 'admitting', 'espionage', 'government', 'accusing', 'several', 'news', 'organizations']"
"Home Daily News Niyaz is the…

Substance Abuse

Nyad's Second Term Is a Huge Triumph for Trumpism

President Trump's Supreme Court nominee Neil Gorsuch is a huge triumph for",January,Q1,26,"['home', 'daily', 'news', 'niyaz', 'thesubstance', 'abusenyads', 'second', 'term', 'huge', 'triumph', 'trumpismpresident', 'trumps', 'supreme', 'court', 'nominee', 'neil', 'gorsuch', 'huge', 'triumph']"
"Congressman Steve Stivers is one of the few Republicans in Congress fighting for small businesses. Stivers is working hard for small businesses and we are honored to have him as a Member of Congress!
Congressman Stivers is",January,Q1,26,"['congressman', 'steve', 'stivers', 'republicans', 'congress', 'fighting', 'businesses', 'stivers', 'working', 'hard', 'businesses', 'honored', 'member', 'congresscongressman', 'stivers']"
The number of American cities and states that are experiencing a massive housing shortage can be attributed to a number of factors. One of the biggest contributing factors is the big price drops that have taken place recently. The Federal Reserve is keeping,January,Q1,26,"['number', 'american', 'cities', 'states', 'experiencing', 'massive', 'housing', 'shortage', 'attributed', 'number', 'factors', 'biggest', 'contributing', 'factors', 'big', 'price', 'drops', 'taken', 'place', 'recently', 'federal', 'reserve', 'keeping']"
"A couple weeks ago we reported that the FBI was investigating a possible link between the Trump campaign and Russia.
The House Intelligence Committee has just released a 114-page report which fully details all of the evidence that proves that the",January,Q1,26,"['couple', 'weeks', 'reported', 'fbi', 'investigating', 'possible', 'link', 'trump', 'campaign', 'russiathe', 'house', 'intelligence', 'committee', 'released', '114page', 'report', 'fully', 'details', 'evidence', 'proves']"
"A group of conservative activists is pushing the State Department to demand that Amazon.com Inc. hand over customer information on Americans accused of human rights abuses.
The demand is part of a wider push by the closely watched Family Research",January,Q1,26,"['group', 'conservative', 'activists', 'pushing', 'state', 'department', 'demand', 'amazoncom', 'inc', 'hand', 'customer', 'information', 'americans', 'accused', 'human', 'rights', 'abusesthe', 'demand', 'part', 'wider', 'push', 'closely', 'watched', 'family', 'research']"
The Families of the Victims of the Las Vegas Shooting Send a Strong Message on Their Support for the People of Nevada and their Response to the #FIRSTAMERICAHOTLINE. Together we will Get Through the Night!,January,Q1,26,"['families', 'victims', 'las', 'vegas', 'shooting', 'send', 'strong', 'message', 'support', 'people', 'nevada', 'response', '#firstamericahotline', 'together', 'night']"
"VPN + SSL is the best way to protect your privacy!
Great interview today on @foxandfriends with the incredible and very well respected @RonaldFrost. Enjoy!
Great interview today on @foxandfriends",January,Q1,26,"['vpn', 'ssl', 'best', 'protect', 'privacygreat', 'interview', '@foxandfriends', 'incredible', 'respected', '@ronaldfrost', 'enjoygreat', 'interview', '@foxandfriends']"
"Mexico's Foreign Minister Luis Videgaray has called for a political solution to the migrant crisis in Europe not a military one.
Videgaray has called for an end to the use of military means by European countries and",January,Q1,26,"['mexicos', 'foreign', 'minister', 'luis', 'videgaray', 'called', 'political', 'solution', 'migrant', 'crisis', 'europe', 'military', 'onevidegaray', 'called', 'end', 'use', 'military', 'means', 'european', 'countries']"
"10 Reasons Not to Vote for John Kasich in Ohio on Tuesday.
I am fully aware that there are many Republicans in Ohio who do not want their great people voting for John Kasich. They want to vote for someone who will",January,Q1,26,"['10', 'reasons', 'vote', 'john', 'kasich', 'ohio', 'tuesdayi', 'fully', 'aware', 'republicans', 'ohio', 'great', 'people', 'voting', 'john', 'kasich', 'vote', 'someone']"
"A day after the Canadian Press reported that Canada may be losing up to 1 million rare or fragile diamonds a year due to a lack of production, the Canadian government is now claiming that production has not increased in more than a decade",January,Q1,26,"['canadian', 'press', 'reported', 'canada', 'may', 'losing', '1', 'million', 'rare', 'fragile', 'diamonds', 'year', 'due', 'lack', 'production', 'canadian', 'government', 'claiming', 'production', 'increased', 'decade']"
"​

​

A lot of people are asking why the White House isn’t doing more to help those affected by Hurricane Harvey. The President has been very clear that he wants the Federal Government to step up",January,Q1,26,"['lot', 'people', 'asking', 'white', 'house', 'isnt', 'help', 'affected', 'hurricane', 'harvey', 'president', 'clear', 'wants', 'federal', 'government', 'step']"
"Even before we got here, the elites were making a fortune. Their stocks are up over 2000% in the last 3 years alone. They have a stable and growing economy and they are paying their employees a livable wage.",January,Q1,26,"['elites', 'making', 'fortune', 'stocks', '2000', '3', 'alone', 'stable', 'growing', 'economy', 'paying', 'employees', 'livable', 'wage']"
"This article is from the archive of our partner .
The FBI has reopened its investigation into Hillary Clinton's use of a private email server when she was Secretary of State because of new emails it discovered. Her critics are saying it",January,Q1,26,"['article', 'archive', 'partner', 'fbi', 'reopened', 'investigation', 'hillary', 'clintons', 'use', 'private', 'email', 'server', 'secretary', 'state', 'new', 'emails', 'discovered', 'critics', 'saying']"
"The Iowa Republican Party on Monday condemned comments Donald Trump made about women who have abortions saying he never meant to disparage or vilify women.
Trump on Sunday tweeted: ""I love the Women of Iowa! Their courage and",January,Q1,26,"['iowa', 'republican', 'party', 'monday', 'condemned', 'comments', 'donald', 'trump', 'women', 'abortions', 'saying', 'meant', 'disparage', 'vilify', 'womentrump', 'sunday', 'tweeted', 'love', 'women', 'iowa', 'courage']"
"This new and improved version of the classic Sleepyhead is even better!


#PrayingForOhio

Thank you to @PulaskiCounty Schools for a wonderful job today in Columbus. All",January,Q1,26,"['new', 'improved', 'version', 'classic', 'sleepyhead', 'better#prayingforohiothank', '@pulaskicounty', 'schools', 'wonderful', 'job', 'columbus']"
"LAWMAKERS are up in arms after a new report claimed more than one-third of children under the age of five are at risk of dying from the H1N1 swine flu.
A letter sent",January,Q1,26,"['lawmakers', 'arms', 'new', 'report', 'claimed', 'onethird', 'children', 'age', 'five', 'risk', 'dying', 'h1n1', 'swine', 'flua', 'letter', 'sent']"
"VANCOUVER (NEWS 1130) – A Vancouver man says he was robbed of his Christmas present and he's now sharing his story on Facebook.
""I live in Vancouver BC and I got a package in the",January,Q1,26,"['vancouver', 'news', '1130', 'vancouver', 'man', 'says', 'robbed', 'christmas', 'present', 'hes', 'sharing', 'story', 'facebooki', 'live', 'vancouver', 'bc', 'package']"
"The Pulitzer Committee on Monday revoked the 2017 John Kiriakou award from the committee because of ""serious concerns about his past statements regarding the unmasking program.""
'This is bigger than being a President.'  @FoxNews",January,Q1,26,"['pulitzer', 'committee', 'monday', 'revoked', '2017', 'john', 'kiriakou', 'award', 'committee', 'serious', 'concerns', 'past', 'statements', 'regarding', 'unmasking', 'programthis', 'bigger', 'president', '@foxnews']"
"When you join the Army you are legally required to serve one year. The President wanted me to serve one year and I did!
When will the NFL be held to the same standard as other U.S. Government Dep",January,Q1,26,"['join', 'army', 'legally', 'required', 'serve', 'year', 'president', 'wanted', 'serve', 'year', 'didwhen', 'nfl', 'held', 'standard', 'government', 'dep']"
"The U.S. government has approved the first shipment of $2.4 billion in emergency food aid to the Malawi government. Malawi is suffering a humanitarian crisis. Millions of dollars are needed immediately.
The Democrats",January,Q1,26,"['government', 'approved', 'shipment', '24', 'billion', 'emergency', 'food', 'aid', 'malawi', 'government', 'malawi', 'suffering', 'humanitarian', 'crisis', 'millions', 'dollars', 'needed', 'immediatelythe', 'democrats']"
"A group of Christian activists are calling for the US to take out all North Korean military personnel and factories in an act of solidarity with the people of North Korea.
 Shocking that the Obama Administration is pushing for the military",January,Q1,26,"['group', 'christian', 'activists', 'calling', 'take', 'north', 'korean', 'military', 'personnel', 'factories', 'act', 'solidarity', 'people', 'north', 'koreashocking', 'obama', 'administration', 'pushing', 'military']"
Just a heads up: There will be a BIG police presence tonight in Portland. We are going to clear out &amp; arrest all the drug dealers &amp; users in the area tonight. If you see anyone breaking the,January,Q1,26,"['heads', 'big', 'police', 'presence', 'tonight', 'portland', 'clear', 'arrest', 'drug', 'dealers', 'users', 'area', 'tonight', 'anyone', 'breaking']"
Congressman Chris Smith (@NewYorkGOP) is a great Congressman who always fights for the people of New York. His strong conservative values and unwavering commitment to the great people of New York are exactly what we need in Washington,January,Q1,26,"['congressman', 'chris', 'smith', '@newyorkgop', 'great', 'congressman', 'fights', 'people', 'new', 'york', 'strong', 'conservative', 'values', 'unwavering', 'commitment', 'great', 'people', 'new', 'york', 'exactly', 'washington']"
"Election Commission to Probe Uttar Pradesh Polling Firm

Attorney General Mukul Rohatgi will be in New York this week to testify before the Senate Judiciary Committee.
The State of New York has agreed to pay $",January,Q1,26,"['election', 'commission', 'probe', 'uttar', 'pradesh', 'polling', 'firmattorney', 'general', 'mukul', 'rohatgi', 'new', 'york', 'week', 'testify', 'senate', 'judiciary', 'committeethe', 'state', 'new', 'york', 'agreed', 'pay']"
"And they'll ask you why you aren't in the race?
Great question!
80% Approval Rating in the Republican Party (consider that number better than your approval rating!). I am doing great Work in the @",January,Q1,26,"['theyll', 'ask', 'arent', 'racegreat', 'question80', 'approval', 'rating', 'republican', 'party', 'consider', 'number', 'approval', 'rating', 'great', 'work', '@']"
"This is a rush transcript. Copy may not be in its final form.

JUAN GONZÁLEZ: President Trump is scheduled to speak to the nation from the Oval Office this afternoon. In",January,Q1,26,"['rush', 'transcript', 'copy', 'may', 'final', 'formjuan', 'gonzález', 'president', 'trump', 'scheduled', 'speak', 'nation', 'oval', 'office', 'afternoon']"
Bill Gates and other billionaires are spending more than ever before to defeat the Resistance and restore their corrupted regime. The media is working hard to make us look weak and out of control. I am doing a great job on the economy,January,Q1,26,"['bill', 'gates', 'billionaires', 'spending', 'defeat', 'resistance', 'restore', 'corrupted', 'regime', 'media', 'working', 'hard', 'weak', 'control', 'great', 'job', 'economy']"
"The House on Wednesday passed an $18.1 billion spending bill that is set to keep the government open past Tuesday night.
The spending bill is critical to the Government and our National Security. This will keep the Government open",January,Q1,26,"['house', 'wednesday', 'passed', '181', 'billion', 'spending', 'bill', 'set', 'government', 'past', 'tuesday', 'nightthe', 'spending', 'bill', 'critical', 'government', 'national', 'security', 'government']"
"Everyone knows my love of the outdoors. I love fishing and hunting. I love all of the great things that nature has to offer.
....it is illegal for the U.S. to provide arms to countries that are",January,Q1,26,"['everyone', 'knows', 'love', 'outdoors', 'love', 'fishing', 'hunting', 'love', 'great', 'nature', 'offerit', 'illegal', 'provide', 'arms', 'countries']"
"The N.F.L. has decided that it is in the best interest of its players and of the game to play in October. If they so choose they can come back next season and compete as scheduled.
The",January,Q1,26,"['nfl', 'decided', 'best', 'interest', 'players', 'game', 'play', 'october', 'choose', 'next', 'season', 'compete', 'scheduledthe']"
"The discovery of a mass grave in Upper Volta, Italy, with the bodies of at least 20,000 Nazi prisoners and officials is an outrage!
The U.S. has accused Russia of 'excessive escalation'",January,Q1,26,"['discovery', 'mass', 'grave', 'upper', 'volta', 'italy', 'bodies', 'least', '20000', 'nazi', 'prisoners', 'officials', 'outragethe', 'accused', 'russia', 'excessive', 'escalation']"
"ST. PETERSBURG — Two members of the Florida Keys National Seashore have been arrested in connection with a $75 million scam that involved fake water samples being sent to retailers, the U.S. Attorney's",January,Q1,26,"['st', 'petersburg', 'members', 'florida', 'keys', 'national', 'seashore', 'arrested', 'connection', '75', 'million', 'scam', 'involved', 'fake', 'water', 'samples', 'sent', 'retailers', 'attorneys']"
"Polaris

Polaris is a library for building high performance distributed systems. This is particularly useful for systems dealing with large amounts of data or transactions.
Nuance is a library for building low-level",January,Q1,26,"['polarispolaris', 'library', 'building', 'high', 'performance', 'distributed', 'systems', 'particularly', 'useful', 'systems', 'dealing', 'large', 'amounts', 'data', 'transactionsnuance', 'library', 'building', 'lowlevel']"
"No JavaScript? We need that :(
The FBI and the Department of Justice are not asking me about the Honda Accord or the many deaths that have occurred and will continue to occur as a result of the many criminals and others who",January,Q1,26,"['javascript', 'fbi', 'department', 'justice', 'asking', 'honda', 'accord', 'deaths', 'occurred', 'continue', 'occur', 'result', 'criminals']"
"Michael Lynn, an international lawyer working closely with President Trump, will lead the Department of the Interior. Prior to joining the Trump Administration Michael was the Deputy Assistant to the President for Legislative Affairs and was a Senior Counsel at Hogan Love",January,Q1,26,"['michael', 'lynn', 'international', 'lawyer', 'working', 'closely', 'president', 'trump', 'lead', 'department', 'interior', 'prior', 'joining', 'trump', 'administration', 'michael', 'deputy', 'assistant', 'president', 'legislative', 'affairs', 'senior', 'counsel', 'hogan', 'love']"
"The UESPWiki – Your source for The Elder Scrolls since 1995

You'll need to talk to Kvatch (x=1200, y=1250) to discover that he is in fact a being of",January,Q1,26,"['uespwiki', 'source', 'elder', 'scrolls', '1995youll', 'talk', 'kvatch', 'x1200', 'y1250', 'discover', 'fact']"
"The Obama Administration is moving to escalate tensions in the South China Sea.
As the President and Vice President of the United States they are supposed to be above the fray of World Wrestling Entertainment matches and the like. They are supposed",January,Q1,26,"['obama', 'administration', 'moving', 'escalate', 'tensions', 'south', 'china', 'seaas', 'president', 'vice', 'president', 'united', 'states', 'supposed', 'fray', 'world', 'wrestling', 'entertainment', 'matches', 'supposed']"
