Unnamed: 0,Tweets,Length,Date,Source,Favourites,RTs,Username,id_str,in_reply_to_user_id,user_id,isRT,tco,Language,Month,Quarter,TweetsTokenized
19815,"Raceways may open at 50 percent grandstand capacity.

Pari-mutuel horse racing may begin with no spectators at Hoosier Park and Indiana Grand facilities. Charity gaming and casinos may open Monday, June 15 with the approval of the Indiana Gaming Commission.",257,2020-06-11 17:20:40,Twitter Web App,11,8,GovHolcomb,1.271130238970364e+18,4919082864.0,4919082864.0,False,,en,June,Q2,"['raceways', 'may', '50', 'percent', 'grandstand', 'capacityparimutuel', 'horse', 'racing', 'may', 'begin', 'spectators', 'hoosier', 'park', 'indiana', 'grand', 'facilities', 'charity', 'gaming', 'casinos', 'may', 'monday', 'june', '15', 'approval', 'indiana', 'gaming', 'commission']"
24258,"During our news briefing that just concluded, we outlined some details that will be included in Phase 1 of our May 20 reopening plans. We're finalizing those guidance documents now and expect to have them later tonight or tomorrow. We'll post them here as soon as they're ready.",278,2020-05-08 21:24:11,Twitter Web App,229,27,govnedlamont,1.2588703364116357e+18,,1.0762939037232332e+18,False,,en,May,Q2,"['news', 'briefing', 'concluded', 'outlined', 'details', 'included', 'phase', '1', 'may', '20', 'reopening', 'plans', 'finalizing', 'guidance', 'documents', 'expect', 'later', 'tonight', 'tomorrow', 'post', 'soon', 'ready']"
5643,"#EmergenciesDontStop and our 
@RedCrossTN is in need of blood donations. We encourage healthy Tennesseans to consider donating to this important cause.",200,2020-04-20 18:00:01,TweetDeck,31,22,GovBillLee,1.2522959724214272e+18,,1.084924525232513e+18,False,https://t.co/QFhvSfz4lU,en,April,Q2,"['#emergenciesdontstop', '@redcrosstn', 'blood', 'donations', 'encourage', 'healthy', 'tennesseans', 'consider', 'donating', 'important', 'cause']"
14450,"If we want to keep the Big Sky State open, we have to keep our guard up. Maintain social distancing where you can, wear a mask when you can't, and stay home and call your provider if you have any symptoms of COVID-19.",217,2020-06-28 15:39:26,Twitter for iPhone,783,135,GovernorBullock,1.2772653584291594e+18,,111721601.0,False,,en,June,Q2,"['big', 'sky', 'state', 'guard', 'maintain', 'social', 'distancing', 'wear', 'mask', 'cant', 'stay', 'home', 'call', 'provider', 'symptoms', 'covid19']"
36224,"@KevinFrankish @m_layton @JohnTory @YDSquare @CFtoeatonCentre Kevin, your insights are always helpful. We'll work with others at the City, the BIA and in the local community to make this the best downtown yet. Thank you!",220,2020-01-06 19:39:59,Twitter Web App,6,0,kristynwongtam,1.2142704053698396e+18,20452161.0,20452161.0,False,,en,January,Q1,"['@kevinfrankish', '@m_layton', '@johntory', '@ydsquare', '@cftoeatoncentre', 'kevin', 'insights', 'helpful', 'work', 'city', 'bia', 'local', 'community', 'best', 'downtown', 'thank']"
486,6/ 5 pm - 8 pm #DayINDC schedule ⬇️,59,2020-04-30 21:11:50,Twitter Web App,7,1,MayorBowser,1.2559681241276457e+18,976542720.0,976542720.0,False,https://t.co/0DmA7CzZB5,en,April,Q2,"['6', '5', '8', '#dayindc', 'schedule']"
32656,I’m at PS 1 in Manhattan to thank School Food Service Workers keeping New Yorkers fed during the COVID-19 crisis.,137,2020-04-07 14:04:52,Periscope,293,71,NYCMayor,1.2475257556317184e+18,,19834403.0,False,https://t.co/R8nYmt63F8,en,April,Q2,"['ps', '1', 'manhattan', 'thank', 'school', 'food', 'service', 'workers', 'keeping', 'new', 'yorkers', 'fed', 'covid19', 'crisis']"
37600,Update. The City’s Community Crisis Response Program has been mobilized to support affected neighbours and community members. They are coordinating with the police investigation and will be on site today and this weekend to support residents.,242,2020-02-01 13:40:43,Twitter for iPhone,13,6,joe_cressy,1.2236020786831892e+18,416025003.0,416025003.0,False,,en,February,Q1,"['update', 'citys', 'community', 'crisis', 'response', 'program', 'mobilized', 'support', 'affected', 'neighbours', 'community', 'members', 'coordinating', 'police', 'investigation', 'site', 'weekend', 'support', 'residents']"
36471,"Sometimes the most effective public policy is also the most controversial. That shouldn’t stop us. It’s time for the big public discussion of a health approach to drug use. A safe, regulated, and legal supply. It’s sensible, evidence-based, and it works.",278,2020-06-03 14:01:50,Twitter for iPhone,43,7,joe_cressy,1.2681811011824394e+18,,416025003.0,False,https://t.co/LA7aBA45Bu,en,June,Q2,"['sometimes', 'effective', 'public', 'policy', 'controversial', 'shouldnt', 'stop', 'big', 'public', 'discussion', 'health', 'approach', 'drug', 'use', 'safe', 'regulated', 'legal', 'supply', 'sensible', 'evidencebased', 'works']"
10307,"This weekend, Gov. Cooper joined some of the civil rights leaders who created a movement 60 years ago. Their bravery at the Woolworth’s counter changed history and continues to inspire progress today.",225,2020-02-03 20:51:45,Twitter for iPhone,46,11,NC_Governor,1.2244353283640812e+18,,8.137922504970281e+17,False,https://t.co/pIPZL4XTaX,en,February,Q1,"['weekend', 'gov', 'cooper', 'joined', 'civil', 'rights', 'leaders', 'created', 'movement', '60', 'bravery', 'woolworths', 'counter', 'changed', 'history', 'continues', 'inspire', 'progress']"
15367,"As an essential business, @orschelnfmandhm has been following all of the CDC's cleaning and disinfecting guidelines and has taken steps to ensure proper social distancing can be maintained.",213,2020-05-07 18:20:41,Twitter Web App,7,3,GovParsonMO,1.258461767916761e+18,1.0036723207818076e+18,1.0036723207818076e+18,False,https://t.co/bVCPOpLWgz,en,May,Q2,"['essential', 'business', '@orschelnfmandhm', 'following', 'cdcs', 'cleaning', 'disinfecting', 'guidelines', 'taken', 'steps', 'ensure', 'proper', 'social', 'distancing', 'maintained']"
19586,"Mike supports the #InvestInIowaAct because it’s time to fund the trust fund, enhance Iowa’s quality of life.",132,2020-03-04 22:08:20,Twitter for iPhone,12,5,IAGovernor,1.235326234428674e+18,,8.518089353970115e+17,False,https://t.co/5x0CmlhMe5,en,March,Q1,"['mike', 'supports', '#investiniowaact', 'fund', 'trust', 'fund', 'enhance', 'iowas', 'quality', 'life']"
40611,@Leonartdo @JohnTory Please email me at councillor_matlow@toronto.ca and I’ll send you advice from public health officials.,123,2020-03-30 20:03:20,Twitter for iPhone,0,0,joshmatlow,1.2447168633319956e+18,44876000.0,15844405.0,False,,en,March,Q1,"['@leonartdo', '@johntory', 'please', 'email', 'councillor_matlow@torontoca', 'send', 'advice', 'public', 'health', 'officials']"
44192,I will be interviewed by @MariaBartiromo at 10:00 A.M. on @FoxNews. Thank you!,78,2020-05-17 4:58,Twitter for iPhone,103093,19409,realDonaldTrump,1.26e+18,,,False,,en,May,Q2,"['interviewed', '@mariabartiromo', '1000', '@foxnews', 'thank']"
11546,"I cannot thank Perry Plummer enough for his years of service to our state. From leading @NH_HSEM to taking a lead role in responding to COVID19, Perry has been at my side since my first day in office and New Hampshire could not have had a better public servant. #603Pride",295,2020-06-10 14:25:38,Twitter for iPhone,31,10,GovChrisSununu,1.2707238036229612e+18,,8.162821207672914e+17,False,https://t.co/8GSlmeRezd,en,June,Q2,"['cannot', 'thank', 'perry', 'plummer', 'enough', 'service', 'state', 'leading', '@nh_hsem', 'taking', 'lead', 'role', 'responding', 'covid19', 'perry', 'side', 'office', 'new', 'hampshire', 'could', 'public', 'servant', '#603pride']"
13826,NEW: A modified @NEStateFair will happen in 2020!,73,2020-06-30 15:37:37,Twitter Web App,51,7,GovRicketts,1.2779896773042504e+18,,2891165960.0,False,https://t.co/z3FeHWYuCf,en,June,Q2,"['new', 'modified', '@nestatefair', '2020']"
1465,"In 2019, through our #PaveDC initiative, we paved nearly 100 miles of roads. Today, 80% of roads in the District are now in good or excellent condition. 
Read more:",188,2020-01-27 22:30:00,Twitter for Advertisers,6,4,MayorBowser,1.2219233367640596e+18,,976542720.0,False,https://t.co/hPbDNAETPp,en,January,Q1,"['2019', '#pavedc', 'initiative', 'paved', 'nearly', '100', 'miles', 'roads', '80', 'roads', 'district', 'good', 'excellent', 'condition']"
19463,"I have signed a new proclamation permitting certain businesses to reopen throughout Iowa with appropriate public health measures in place.

Read more here:",180,2020-05-13 18:38:08,Twitter Web App,382,68,IAGovernor,1.260640487251284e+18,,8.518089353970115e+17,False,https://t.co/NxfmguHZgh,en,May,Q2,"['signed', 'new', 'proclamation', 'permitting', 'certain', 'businesses', 'reopen', 'throughout', 'iowa', 'appropriate', 'public', 'health', 'measures', 'placeread']"
7619,"🔶 New #COVID19 business guidance for counties in the yellow phase is now available.
 
Check here for the latest updates ⬇️",146,2020-05-05 16:00:01,TweetDeck,130,43,GovernorTomWolf,1.2577015931195515e+18,,2978837542.0,False,https://t.co/89gpndzbQb,en,May,Q2,"['new', '#covid19', 'business', 'guidance', 'counties', 'yellow', 'phase', 'available', 'check', 'latest', 'updates']"
41388,"@rodrickcastillo That can be tricky, but I know someone who might be able to help out. Our Minister of Innovation, Science and Industry, @NavdeepSBains, used to teach at business school. Nav, can you help Francis with this? #CanadaHomeworkHelp",243,2020-05-18 23:14,Twitter for iPhone,47,9,JustinTrudeau,1.26e+18,,,False,,en,May,Q2,"['@rodrickcastillo', 'tricky', 'someone', 'might', 'able', 'help', 'minister', 'innovation', 'science', 'industry', '@navdeepsbains', 'used', 'teach', 'business', 'school', 'nav', 'help', 'francis', '#canadahomeworkhelp']"
13570,"Reading helps children build the critical thinking skills necessary to succeed in life. 

To highlight this transformative experience, the First Lady and I will be visiting schools and reading to classrooms this week and throughout the month! #NevadaReadingWeek 🧑‍🏫👨‍🏫📚",293,2020-03-01 18:04:16,Twitter for iPhone,57,11,GovSisolak,1.2341776496788316e+18,,1.080586433088258e+18,False,https://t.co/xNwx9lVSbk,en,March,Q1,"['reading', 'helps', 'children', 'build', 'critical', 'thinking', 'skills', 'necessary', 'succeed', 'life', 'highlight', 'transformative', 'experience', 'lady', 'visiting', 'schools', 'reading', 'classrooms', 'week', 'throughout', 'month', '#nevadareadingweek']"
26517,"As we ease back into more social interactions this week, please remember to take all health precautions. You’re encouraged to wear face coverings around people from other households, practice safe hygiene &amp; maintain 6-foot distancing. #TogetherAL @ALPublicHealth",290,2020-05-12 21:15:40,TweetDeck,144,68,GovernorKayIvey,1.26031774450074e+18,,19668491.0,False,https://t.co/AT31jOUmbu,en,May,Q2,"['ease', 'social', 'interactions', 'week', 'please', 'remember', 'take', 'health', 'precautions', 'encouraged', 'wear', 'face', 'coverings', 'people', 'households', 'practice', 'safe', 'hygiene', 'maintain', '6foot', 'distancing', '#togetheral', '@alpublichealth']"
37160,"We have created an isolation facility where members of the homeless community can be tested for COVID-19, and are working to open a recovery centre for those who test positive, with on-site medical staff, meals, and cleaning provided - a first of its kind in Canada.",266,2020-04-01 14:37:13,Twitter Web App,15,3,joe_cressy,1.2453595679004795e+18,416025003.0,416025003.0,False,,en,April,Q2,"['created', 'isolation', 'facility', 'members', 'homeless', 'community', 'tested', 'covid19', 'working', 'recovery', 'centre', 'test', 'positive', 'onsite', 'medical', 'staff', 'meals', 'cleaning', 'provided', 'kind', 'canada']"
7656,"The @CDCgov began to recommend wearing cloth masks in public after studies showed people can transmit COVID-19 without showing symptoms.
 
My mask protects you, your mask protects me. #MaskUpPA",217,2020-04-28 18:00:01,TweetDeck,930,400,GovernorTomWolf,1.2551950754973327e+18,,2978837542.0,False,https://t.co/8UUB2Aigck,en,April,Q2,"['@cdcgov', 'began', 'recommend', 'wearing', 'cloth', 'masks', 'public', 'studies', 'showed', 'people', 'transmit', 'covid19', 'without', 'showing', 'symptoms', 'mask', 'protects', 'mask', 'protects', '#maskuppa']"
1094,"This project builds on the work we’ve already done at Plaza West in Ward 6, where we have affordable homes for grandparents raising grandchildren. #AgeFriendlyDC",185,2020-03-06 17:05:10,Twitter Web App,6,0,MayorBowser,1.235974716722119e+18,976542720.0,976542720.0,False,https://t.co/ugrLGAzr5X,en,March,Q1,"['project', 'builds', 'work', 'plaza', 'west', 'ward', '6', 'affordable', 'homes', 'grandparents', 'raising', 'grandchildren', '#agefriendlydc']"
18707,Nonessential retailers to close tomorrow; 103 positive #COVID19 cases. Visit  to watch today’s news conference.,183,2020-03-22 23:51:05,TweetDeck,555,174,GovAndyBeshear,1.2418750749044e+18,,1.1925498228652974e+18,False,https://t.co/n7homY7tSv,en,March,Q1,"['nonessential', 'retailers', 'close', 'tomorrow', '103', 'positive', '#covid19', 'cases', 'visit', 'watch', 'todays', 'news', 'conference']"
6040,"South Dakota is ramping up mass testing of our vulnerable populations, like nursing home residents and staff, our tribal communities, and employees of essential and critical infrastructure.

@sddohkmr walks us through the plan. WATCH HERE:",263,2020-05-15 00:16:27,Twitter Media Studio,192,31,govkristinoem,1.2610880144591872e+18,,235251868.0,False,https://t.co/BlTNB1A8un,en,May,Q2,"['south', 'dakota', 'ramping', 'mass', 'testing', 'vulnerable', 'populations', 'nursing', 'home', 'residents', 'staff', 'tribal', 'communities', 'employees', 'essential', 'critical', 'infrastructure@sddohkmr', 'walks', 'plan', 'watch']"
33520,"A #CodeBlue will be in effect this evening — if you or someone you know needs safe shelter to stay warm, call 311 immediately. Outreach teams are ready to help.",184,2020-01-07 22:54:42,Twitter Web App,1,0,NYCMayor,1.2146817952681e+18,19834403.0,19834403.0,False,https://t.co/6BCQTo4slS,en,January,Q1,"['#codeblue', 'effect', 'evening', 'someone', 'needs', 'safe', 'shelter', 'stay', 'warm', 'call', '311', 'immediately', 'outreach', 'teams', 'ready', 'help']"
22300,"For the first time in Illinois, eligible undocumented students and transgender students who are disqualified from federal financial aid will now be able to apply for all forms of state financial aid.",199,2020-01-06 19:35:43,Twitter for iPhone,20,1,GovPritzker,1.2142693313931878e+18,1.0848175233784544e+18,1.0848175233784544e+18,False,,en,January,Q1,"['illinois', 'eligible', 'undocumented', 'students', 'transgender', 'students', 'disqualified', 'federal', 'financial', 'aid', 'able', 'apply', 'forms', 'state', 'financial', 'aid']"
5691,Have a question about COVID-19? Call a @TNDeptofHealth Public Information Line or visit .,136,2020-04-11 17:30:00,TweetDeck,23,9,GovBillLee,1.2490269286963487e+18,,1.084924525232513e+18,False,https://t.co/V4uTRWvW6j,en,April,Q2,"['question', 'covid19', 'call', '@tndeptofhealth', 'public', 'information', 'line', 'visit']"
20444,"➡️ The commissioner will ask health insurers to cover #COVID19 testing without requiring prior authorization.

➡️ The commissioner will request that health insurers not increase prices or coverage costs that involve medical care for #COVID19.",242,2020-03-19 21:01:24,Twitter Web App,15,2,GovHolcomb,1.240745207815168e+18,4919082864.0,4919082864.0,False,,en,March,Q1,"['commissioner', 'ask', 'health', 'insurers', 'cover', '#covid19', 'testing', 'without', 'requiring', 'prior', 'authorization', 'commissioner', 'request', 'health', 'insurers', 'increase', 'prices', 'coverage', 'costs', 'involve', 'medical', 'care', '#covid19']"
27863,Arizona is proud to recognize #TeacherAppreciationDay to celebrate teachers and their dedication to supporting students and setting them up for a bright future.,184,2020-05-05 22:54:37,Twitter Media Studio,107,21,dougducey,1.257805931003302e+18,,20217019.0,False,https://t.co/cwvK5R0MYH,en,May,Q2,"['arizona', 'proud', 'recognize', '#teacherappreciationday', 'celebrate', 'teachers', 'dedication', 'supporting', 'students', 'setting', 'bright', 'future']"
18759,Governor Beshear shares updated information on #COVID19. Watch live:,92,2020-03-14 19:56:35,TweetDeck,181,44,GovAndyBeshear,1.238916958944473e+18,,1.1925498228652974e+18,False,https://t.co/tLx38jpzCx,en,March,Q1,"['governor', 'beshear', 'shares', 'updated', 'information', '#covid19', 'watch', 'live']"
18493,"Governor urges cautious optimism, reminds Kentuckians to remain flexible and patient in fight against #COVID19",158,2020-04-17 23:50:12,Twitter Web App,563,80,GovAndyBeshear,1.251296936885465e+18,,1.1925498228652974e+18,False,https://t.co/QTB9wL6vlO,en,April,Q2,"['governor', 'urges', 'cautious', 'optimism', 'reminds', 'kentuckians', 'remain', 'flexible', 'patient', 'fight', '#covid19']"
26753,"During the short-term closure of Alabama schools, students in need of breakfast &amp; lunch can receive them free at sites across the state until April 6. No paperwork is required. Learn more here: . @AlabamaAchieves #alpolitics #COVID19",260,2020-03-18 21:14:28,Twitter for iPhone,131,94,GovernorKayIvey,1.240386108342575e+18,,19668491.0,False,https://t.co/FwCTz0ZWdy,en,March,Q1,"['shortterm', 'closure', 'alabama', 'schools', 'students', 'breakfast', 'lunch', 'receive', 'free', 'sites', 'across', 'state', 'april', '6', 'paperwork', 'required', 'learn', '@alabamaachieves', '#alpolitics', '#covid19']"
34752,"UPDATE: There are 16 additional confirmed cases of #Coronavirus in NYS, bringing total to 105.

Westchester: 82
NYC: 12
Nassau: 5
Rockland: 2
Saratoga: 2
Suffolk: 1
Ulster: 1

We're testing aggressively &amp; we are seeing the number of confirmed cases go up as expected.",271,2020-03-08 15:26:33,Twitter Web App,3615,1994,NYGovCuomo,1.2366746753396695e+18,,232268199.0,False,,en,March,Q1,"['update', '16', 'additional', 'confirmed', 'cases', '#coronavirus', 'nys', 'bringing', '105westchester', '82nyc', '12nassau', '5rockland', '2saratoga', '2suffolk', '1ulster', '1were', 'testing', 'aggressively', 'seeing', 'number', 'confirmed', 'cases', 'expected']"
10765,"I want to be crystal clear: While we’re making progress, we are not yet out of the woods. We will not be able to reopen everything on May 16. The virus will not be gone on May 16. The pandemic will not be over. There is no magical date.",236,2020-04-23 15:05:19,Twitter Web App,181,20,GovMLG,1.2533391742597038e+18,1.0700837068224388e+18,1.0700837068224388e+18,False,,en,April,Q2,"['crystal', 'clear', 'making', 'progress', 'woods', 'able', 'reopen', 'may', '16', 'virus', 'gone', 'may', '16', 'pandemic', 'magical', 'date']"
37571,"As the housing crisis continues in Toronto, building new affordable housing must be a top priority. Owned by the City, Block 36 North is the last block of undeveloped land in CityPlace, and it's time we get moving on building new affordable housing there:",279,2020-02-07 19:10:01,Twitter Web App,16,1,joe_cressy,1.2258592744144036e+18,,416025003.0,False,https://t.co/x5FAj4xym4,en,February,Q1,"['housing', 'crisis', 'continues', 'toronto', 'building', 'new', 'affordable', 'housing', 'top', 'priority', 'owned', 'city', 'block', '36', 'north', 'block', 'undeveloped', 'land', 'cityplace', 'moving', 'building', 'new', 'affordable', 'housing']"
35800,Most of us have people in our lives who live with autism. Let's always support and care them as if everyday was #WorldAutismAwarenessDay.,161,2020-04-02 19:00:09,Twitter for Android,9,3,kristynwongtam,1.2457881263096914e+18,,20452161.0,False,https://t.co/uK8lbyAoAT,en,April,Q2,"['people', 'lives', 'live', 'autism', 'lets', 'support', 'care', 'everyday', '#worldautismawarenessday']"
2108,"We all have to do our part to keep our family, friends, neighbors, and communities safe. #DoYourPart #SlowTheSpread #COVID19",149,2020-04-19 20:48:06,Twitter Web App,525,80,GovEvers,1.251975884178768e+18,,234896532.0,False,https://t.co/9HHy6lpyXX,en,April,Q2,"['part', 'family', 'friends', 'neighbors', 'communities', 'safe', '#doyourpart', '#slowthespread', '#covid19']"
35243,"Do our Democratic colleagues really believe that what our country needs is a radical fringe position on elective abortion that we only share with China, North Korea, and four other countries in the entire world?",235,2020-02-25 23:21:33,Twitter Web App,10733,3663,senatemajldr,1.2324455572573266e+18,,1249982359.0,False,https://t.co/DvYCXFUkHI,en,February,Q1,"['democratic', 'colleagues', 'believe', 'country', 'needs', 'radical', 'fringe', 'position', 'elective', 'abortion', 'share', 'china', 'north', 'korea', 'four', 'countries', 'entire', 'world']"
12689,"This morning, @detrnevada shared that both initial &amp; weekly claims fell for the week ending May 23. Of the weekly claims filed ending week May 16, the latest data available, 84% of eligible claims were paid. More than 37,000 initial PUA claims were filed in the first full week.",306,2020-05-29 16:54:26,Twitter for iPhone,75,23,GovSisolak,1.266412595759559e+18,,1.080586433088258e+18,False,https://t.co/2pG9kpUPWG,en,May,Q2,"['morning', '@detrnevada', 'shared', 'initial', 'weekly', 'claims', 'fell', 'week', 'ending', 'may', '23', 'weekly', 'claims', 'filed', 'ending', 'week', 'may', '16', 'latest', 'data', 'available', '84', 'eligible', 'claims', 'paid', '37000', 'initial', 'pua', 'claims', 'filed', 'full', 'week']"
7615,"If you are affected by #COVID19 and don't qualify for traditional unemployment benefits, you may quality for Pandemic Unemployment Assistance.

Find out more about PUA and apply today at .",235,2020-05-06 17:00:00,TweetDeck,201,76,GovernorTomWolf,1.2580790784831898e+18,,2978837542.0,False,https://t.co/8blZ8QfMz6,en,May,Q2,"['affected', '#covid19', 'qualify', 'traditional', 'unemployment', 'benefits', 'may', 'quality', 'pandemic', 'unemployment', 'assistancefind', 'pua', 'apply']"
17377,"I spoke with church leaders today who are finding new ways to bring their communities together during the pandemic. While congregations look forward to worshiping under one roof again soon, they’re putting public health first until we can limit the spread of COVID-19. #StayHomeMN",280,2020-04-28 01:45:02,Twitter for iPhone,2422,163,GovTimWalz,1.2549497149207388e+18,,1.0646035409565656e+18,False,,en,April,Q2,"['spoke', 'church', 'leaders', 'finding', 'new', 'ways', 'bring', 'communities', 'together', 'pandemic', 'congregations', 'forward', 'worshiping', 'roof', 'soon', 'putting', 'public', 'health', 'limit', 'spread', 'covid19', '#stayhomemn']"
41641,"There’s no doubt these are tough times, but as a country we’ve gotten through tough times before. We’ve stood together, united and strong, because that’s what we do as Canadians. And that will always be our path forward - no matter what tomorrow may bring.",280,2020-04-10 2:16,Twitter Media Studio,4540,790,JustinTrudeau,1.25e+18,,,False,https://t.co/7XvhifUTcb,en,April,Q2,"['theres', 'doubt', 'tough', 'times', 'country', 'gotten', 'tough', 'times', 'stood', 'together', 'united', 'strong', 'canadians', 'path', 'forward', 'matter', 'tomorrow', 'may', 'bring']"
19413,"If you have not yet received a flu vaccine this season, it's not too late. I encourage all Kansans to help fight the spread of flu and protect yourself, friends and family from its harmful - and potentially deadly - effects. #KansasFightsFlu",265,2020-01-07 19:06:13,Twitter Web App,42,11,GovLauraKelly,1.2146242949967094e+18,,1.0400588939075132e+18,False,https://t.co/H5bZc6XCjT,en,January,Q1,"['received', 'flu', 'vaccine', 'season', 'late', 'encourage', 'kansans', 'help', 'fight', 'spread', 'flu', 'protect', 'friends', 'family', 'harmful', 'potentially', 'deadly', 'effects', '#kansasfightsflu']"
2746,"If you choose to protest today, please be safe and peaceful. These are important issues that deserve our full attention, without distraction from violence and destruction. Without solutions to inequity, the long road to justice will run even longer.",249,2020-05-30 20:43:45,Twitter Web App,725,68,GovInslee,1.266832694756774e+18,1077214808.0,1077214808.0,False,,en,May,Q2,"['choose', 'protest', 'please', 'safe', 'peaceful', 'important', 'issues', 'deserve', 'full', 'attention', 'without', 'distraction', 'violence', 'destruction', 'without', 'solutions', 'inequity', 'road', 'justice', 'run', 'longer']"
16095,"For more information about the @MOLabor Shared Work program, visit  or call 573-751-WORK.",112,2020-03-23 22:36:40,Twitter Web App,14,7,GovParsonMO,1.2422187343679775e+18,1.0036723207818076e+18,1.0036723207818076e+18,False,https://t.co/4LHa2IPkMP,en,March,Q1,"['information', '@molabor', 'shared', 'work', 'program', 'visit', 'call', '573751work']"
39069,"Today, we observe the National #DayOfMourning, a day where we pay our respects to workers and their families who have been affected by workplace death and injury. We will continue to work with businesses across Ontario to ensure safe workplaces.",293,2020-04-28 13:26:23,Twitter for iPhone,439,84,fordnation,1.255126216727724e+18,,2809959174.0,False,https://t.co/HrfsFSXUUn,en,April,Q2,"['observe', 'national', '#dayofmourning', 'pay', 'respects', 'workers', 'families', 'affected', 'workplace', 'death', 'injury', 'continue', 'work', 'businesses', 'across', 'ontario', 'ensure', 'safe', 'workplaces']"
19229,"Today I visited the @KansasDOL call center to thank our customer service representatives for their work. They’re handling an unprecedented level of calls due to the COVID-19 pandemic, &amp; doing all they can to help every Kansan who needs to file for Unemployment Insurance Benefits.",308,2020-03-30 21:51:04,Twitter for iPhone,364,22,GovLauraKelly,1.244743973765288e+18,,1.0400588939075132e+18,False,https://t.co/dn7Ybl8Cmx,en,March,Q1,"['visited', '@kansasdol', 'call', 'center', 'thank', 'customer', 'service', 'representatives', 'work', 'handling', 'unprecedented', 'level', 'calls', 'due', 'covid19', 'pandemic', 'help', 'kansan', 'needs', 'file', 'unemployment', 'insurance', 'benefits']"
37250,This is a moment in time. We will get through it. But it requires all of us working together. Now is the time for physical distancing of at least 2 metres at all times. We can do this.,184,2020-03-25 19:34:24,Twitter Web App,19,5,joe_cressy,1.2428976439337615e+18,416025003.0,416025003.0,False,,en,March,Q1,"['moment', 'requires', 'working', 'together', 'physical', 'distancing', 'least', '2', 'metres', 'times']"
29717,@tysantowney That would be unconstitutional! ☺️,47,2020-02-21 03:57:04,Twitter for iPhone,14905,110,aoc,1.2307029530250445e+18,197279806.0,138203134.0,False,,en,February,Q1,"['@tysantowney', 'unconstitutional']"
11650,The deadline for small businesses to complete the Main Street Relief Fund prequalification application is this Friday. Small businesses MUST complete this application in order to receive these relief funds. Click below or visit,251,2020-05-26 12:57:14,Twitter VIT App for iOS,29,16,GovChrisSununu,1.2652657405941965e+18,,8.162821207672914e+17,False,https://t.co/tf6jZTt84u,en,May,Q2,"['deadline', 'businesses', 'complete', 'main', 'street', 'relief', 'fund', 'prequalification', 'application', 'friday', 'businesses', 'complete', 'application', 'order', 'receive', 'relief', 'funds', 'click', 'visit']"
43596,95% Approval Rating in the Republican Party. Thank you! 191 Federal Judges (a record) and two Supreme Court Justices approved. Best Economy &amp; Employment Numbers EVER. Thank you to our great New Smart and Nimble REPUBLICAN PARTY. Join now it’s where people want to be!,273,2020-01-26 16:24,Twitter for iPhone,120222,26395,realDonaldTrump,1.22e+18,,,False,,en,January,Q1,"['95', 'approval', 'rating', 'republican', 'party', 'thank', '191', 'federal', 'judges', 'record', 'supreme', 'court', 'justices', 'approved', 'best', 'economy', 'employment', 'numbers', 'thank', 'great', 'new', 'smart', 'nimble', 'republican', 'party', 'join', 'people']"
9145,Just look at what transpired in 2019 between two key agencies between the Pardon and Parole Board (PPB) and @OklaDOC. #OklaSOTS20,129,2020-02-03 19:02:05,Twitter Web App,7,1,GovStitt,1.224407726752772e+18,8.652108776786862e+17,8.652108776786862e+17,False,,en,February,Q1,"['transpired', '2019', 'key', 'agencies', 'pardon', 'parole', 'board', 'ppb', '@okladoc', '#oklasots20']"
24672,📺Here's the video of our 4:30 p.m. news briefing from today with updates on Connecticut's #COVID19 response.,132,2020-03-30 23:05:01,Twitter Web App,29,11,govnedlamont,1.244762585297191e+18,,1.0762939037232332e+18,False,https://t.co/3V0ovPDKbX,en,March,Q1,"['heres', 'video', '430', 'news', 'briefing', 'updates', 'connecticuts', '#covid19', 'response']"
14461,"Montanans appreciate our public lands, especially in the time of COVID-19. There's still time left to register for the @PPLTHelena's Don't Fence Me In Trail Run to support our trails - this year, virtually and socially distanced.",253,2020-06-22 22:19:09,Twitter Web App,102,11,GovernorBullock,1.2751916239330632e+18,,111721601.0,False,https://t.co/niDJC29bN9,en,June,Q2,"['montanans', 'appreciate', 'public', 'lands', 'especially', 'covid19', 'theres', 'still', 'left', 'register', '@pplthelenas', 'fence', 'trail', 'run', 'support', 'trails', 'year', 'virtually', 'socially', 'distanced']"
37131,"Let me be very clear. The window to prevent significant deaths and preserve the capacity of our health care system is rapidly shrinking. There's no time to waste. It's time for every level of government to lockdown non-essential work and business. We can still do this, together.",279,2020-04-03 18:31:34,Twitter Web App,237,55,joe_cressy,1.2461433187545784e+18,,416025003.0,False,,en,April,Q2,"['clear', 'window', 'prevent', 'significant', 'deaths', 'preserve', 'capacity', 'health', 'care', 'system', 'rapidly', 'shrinking', 'theres', 'waste', 'level', 'government', 'lockdown', 'nonessential', 'work', 'business', 'still', 'together']"
44776,...Strong on Crime our Military Vets and Low Taxes. Nancy has my Complete and Total Endorsement! November 3rd a big day for us all! #SC01,137,2020-06-11 19:29,Twitter for iPhone,30672,7335,realDonaldTrump,1.27e+18,,,False,https://t.co/nNFy4Ybpon,en,June,Q2,"['strong', 'crime', 'military', 'vets', 'low', 'taxes', 'nancy', 'complete', 'endorsement', 'november', '3rd', 'big', '#sc01']"
