Tweets,Month,Quarter,sampling,TweetsTokenized
"The United States is in league with Iran on Syria.
The United States is in league with Iran on Syria.
Iranian Supreme Leader Ayatollah Ali Khamenei has called for the destruction of Israel.
@Fox",January,Q1,47,"['united', 'states', 'league', 'iran', 'syriathe', 'united', 'states', 'league', 'iran', 'syriairanian', 'supreme', 'leader', 'ayatollah', 'ali', 'khamenei', 'called', 'destruction', 'israel@fox']"
"THE BEST IS YET TO COME!
#BREXIT

INDEPENDENCE BIG DAY!
Thank you Jack. I love you!
“If you want to be a great president...�",January,Q1,47,"['best', 'come#brexitindependence', 'big', 'daythank', 'jack', 'love', 'youif', 'great', 'president']"
"There is a new Sheriff in town! pic.twitter.com/Nx77qVFxA9 — Joe Biden (@JoeBiden) August 21, 2017
“Trump spends more time on the golf",January,Q1,47,"['new', 'sheriff', 'town', 'pictwittercomnx77qvfxa9', 'joe', 'biden', '@joebiden', 'august', '21', '2017trump', 'spends', 'golf']"
"A club in Florida has been forced to close after reports spread on social media that a large number of their players had been suspended for engaging in ""inappropriate behavior.""
“It is a club that has had a large",January,Q1,47,"['club', 'florida', 'forced', 'close', 'reports', 'spread', 'social', 'media', 'large', 'number', 'players', 'suspended', 'engaging', 'inappropriate', 'behaviorit', 'club', 'large']"
"The UESPWiki – Your source for The Elder Scrolls since 1995

The Imperial City is the capital of the Empire. It's connected to the rest of Skyrim through the various passageways that lead to it and",January,Q1,47,"['uespwiki', 'source', 'elder', 'scrolls', '1995the', 'imperial', 'city', 'capital', 'empire', 'connected', 'rest', 'skyrim', 'various', 'passageways', 'lead']"
"The Science of the Brain: Understanding Your Brain's Function

The Brain and Behavior

by

Dr. Mark Hyman

Copyright © 2017
The MIT Press. All rights reserved.
The neurobiology",January,Q1,47,"['science', 'brain', 'understanding', 'brains', 'functionthe', 'brain', 'behaviorbydr', 'mark', 'hymancopyright', '2017the', 'mit', 'press', 'rights', 'reservedthe', 'neurobiology']"
"We've all been there. You're walking down the street and suddenly an SUV swerves into your path. What do you do?
...Why did it take so long for the House to act? I mean we were",January,Q1,47,"['walking', 'street', 'suddenly', 'suv', 'swerves', 'path', 'dowhy', 'take', 'house', 'act', 'mean']"
"Breaking News Emails Get breaking news alerts and special reports. The news and stories that matter, delivered weekday mornings.

A U.S. district judge on Friday denied a request to temporarily block President Donald Trump's revised travel",January,Q1,47,"['breaking', 'news', 'emails', 'breaking', 'news', 'alerts', 'special', 'reports', 'news', 'stories', 'matter', 'delivered', 'weekday', 'morningsa', 'district', 'judge', 'friday', 'denied', 'request', 'temporarily', 'block', 'president', 'donald', 'trumps', 'revised', 'travel']"
"Yes and the foreigners will all end up marrying American Indian, Black and other non-whites.
Yes and she will be even more Radical and Corrupt than her predecessors including both Democrat and Republican.
Taxpayers will",January,Q1,47,"['yes', 'foreigners', 'end', 'marrying', 'american', 'indian', 'black', 'nonwhitesyes', 'radical', 'corrupt', 'predecessors', 'democrat', 'republicantaxpayers']"
"Like many of you, I was thrilled to hear President Trump address the nation from the Oval Office on Tuesday night.
The United States is the greatest people and greatest country on Earth. We are strong &amp; very lucky",January,Q1,47,"['thrilled', 'hear', 'president', 'trump', 'address', 'nation', 'oval', 'office', 'tuesday', 'nightthe', 'united', 'states', 'greatest', 'people', 'greatest', 'country', 'earth', 'strong', 'lucky']"
"A powerful storm system is expected to bring heavy rain across Texas during the day and into the night.
...and then everyone is fine. We have had NO problems with this virus in Texas.
I will be having a",January,Q1,47,"['powerful', 'storm', 'system', 'expected', 'bring', 'heavy', 'rain', 'across', 'texas', 'nightand', 'everyone', 'fine', 'problems', 'virus', 'texasi']"
"For the second time this week, a major city in the U.S. is under siege from a Day One assault by the alien parasite.
This time it is San Bernadino California.     @",January,Q1,47,"['second', 'week', 'major', 'city', 'siege', 'assault', 'alien', 'parasitethis', 'san', 'bernadino', 'california', '@']"
"The decision by Mayor Ed Lee to give up the title of ""Mayor For Life"" and move on has raised some terrific questions. What if I didn’t want to live in the area? What if I didn�",January,Q1,47,"['decision', 'mayor', 'ed', 'lee', 'give', 'title', 'mayor', 'life', 'move', 'raised', 'terrific', 'questions', 'live', 'area']"
"This year marks the 100th anniversary of the birth of Thomas Jefferson. Today we celebrate the legacy of one of our most remarkable Americans.
I am proud to announce that my Administration is ending the so-called 'Buy American",January,Q1,47,"['year', 'marks', '100th', 'anniversary', 'birth', 'thomas', 'jefferson', 'celebrate', 'legacy', 'remarkable', 'americansi', 'proud', 'announce', 'administration', 'ending', 'socalled', 'buy', 'american']"
"The United States has said it will not pay for the nearly 1,000 miles of new fencing needed to keep people out of Puerto Rico as fears grow that Hurricane Maria could destroy the islands.
'We will not be paying",January,Q1,47,"['united', 'states', 'pay', 'nearly', '1000', 'miles', 'new', 'fencing', 'needed', 'people', 'puerto', 'rico', 'fears', 'grow', 'hurricane', 'maria', 'could', 'destroy', 'islandswe', 'paying']"
"AGAIN! We are creating thousands of jobs and helping our local communities by reducing their carbon footprint!
They are all talk! Massive Rallies and all that. Real Jobs numbers are coming back big time!
Getting",January,Q1,47,"['creating', 'thousands', 'jobs', 'helping', 'local', 'communities', 'reducing', 'carbon', 'footprintthey', 'talk', 'massive', 'rallies', 'real', 'jobs', 'numbers', 'coming', 'big', 'timegetting']"
"The Supreme Court of Canada has ruled that a woman who is raped while married may receive limited financial compensation under the Canadian Human Rights Act.
I am pleased to announce that the Government of Canada has today updated their very generous Working",January,Q1,47,"['supreme', 'court', 'canada', 'ruled', 'woman', 'raped', 'married', 'may', 'receive', 'limited', 'financial', 'compensation', 'canadian', 'human', 'rights', 'acti', 'pleased', 'announce', 'government', 'canada', 'updated', 'generous', 'working']"
"And then there was this gem:
COMEY SHALL RETURN TO JOB. WHILE HE IS ON THE JOB HE WILL CONTINUE TO WORK TO SECURE THE SECURITY OF THE UNITED STATES. HE WILL",January,Q1,47,"['gemcomey', 'shall', 'return', 'job', 'job', 'continue', 'work', 'secure', 'security', 'united', 'states']"
"By Paul Armentano, NORML Deputy Director
Federal Law Enforcement Officials Warn of a More Efficient and Less Harmful Marijuana Business Model
Federal Law Enforcement Officials Warn of a More Efficient and Less Harmful Marijuana Business",January,Q1,47,"['paul', 'armentano', 'norml', 'deputy', 'directorfederal', 'law', 'enforcement', 'officials', 'warn', 'efficient', 'less', 'harmful', 'marijuana', 'business', 'modelfederal', 'law', 'enforcement', 'officials', 'warn', 'efficient', 'less', 'harmful', 'marijuana', 'business']"
"This story is part of a series on the rise of the alt-right. Search ""alt-right"" in the news and you'll get something like this:
""The United States is now at war with the people",January,Q1,47,"['story', 'part', 'series', 'rise', 'altright', 'search', 'altright', 'news', 'youll', 'something', 'thisthe', 'united', 'states', 'war', 'people']"
"The Hungarian police have arrested a Polish national on suspicion of singing a song glorifying Nazi Germany. The song reportedly contained the Nazi salute.
MIDDLE EAST: Turkey has arrested at least seven people over the weekend",January,Q1,47,"['hungarian', 'police', 'arrested', 'polish', 'national', 'suspicion', 'singing', 'song', 'glorifying', 'nazi', 'germany', 'song', 'reportedly', 'contained', 'nazi', 'salutemiddle', 'east', 'turkey', 'arrested', 'least', 'seven', 'people', 'weekend']"
The National Security Agency is using a massive database known as W-2 to intercept communications of foreign leaders around the world including the United States as well as others. So far there have been no reports of such a thing having happened,January,Q1,47,"['national', 'security', 'agency', 'using', 'massive', 'database', 'known', 'w2', 'intercept', 'communications', 'foreign', 'leaders', 'world', 'united', 'states', 'reports', 'thing', 'happened']"
"The United States government's #FakeNews Problem!
The Fake News Media is failing the American People. They play to their Fake Audience by not reporting the many criminal acts that President Trump has committed. They often omit or",January,Q1,47,"['united', 'states', 'governments', '#fakenews', 'problemthe', 'fake', 'news', 'media', 'failing', 'american', 'people', 'play', 'fake', 'audience', 'reporting', 'criminal', 'acts', 'president', 'trump', 'committed', 'often', 'omit']"
"We're back! Everybody get ready for a great episode where the gang talks about Pod Save America and all the great things that it has to offer! We'll see you next week!
I hope the Failing New York",January,Q1,47,"['everybody', 'ready', 'great', 'episode', 'gang', 'talks', 'pod', 'save', 'america', 'great', 'offer', 'next', 'weeki', 'hope', 'failing', 'new', 'york']"
Xavier Woods is a former member of the New York Jets and Dallas Cowboys. In his first year as head coach of the University of Miami he led the Hurricanes to a 10 game winning streak and a Sun Bowl bid. He,January,Q1,47,"['xavier', 'woods', 'former', 'member', 'new', 'york', 'jets', 'dallas', 'cowboys', 'year', 'head', 'coach', 'university', 'miami', 'led', 'hurricanes', '10', 'game', 'winning', 'streak', 'sun', 'bowl', 'bid']"
"I'm so glad that the #1 reason people leave #Navy is for the heat! 😳
Big news! @NASA &amp; @NASAGOV are moving quickly to develop a cost-effective way to",January,Q1,47,"['glad', '#1', 'reason', 'people', 'leave', '#navy', 'heat', 'big', 'news', '@nasa', '@nasagov', 'moving', 'quickly', 'develop', 'costeffective']"
This is the Door House we know and love. We are a family owned and operated business that serves the greater Phoenix area. If you are in need of a warm and safe place to call home we want to help! Call,January,Q1,47,"['door', 'house', 'love', 'family', 'owned', 'operated', 'business', 'serves', 'greater', 'phoenix', 'area', 'warm', 'safe', 'place', 'call', 'home', 'help', 'call']"
"Where will the money go? You guessed it! To build great roads, bridges and tunnels!
We will soon be announcing the Winners and Losers in the Miss Universe Pageant. Winner: China. Losers: USA",January,Q1,47,"['money', 'guessed', 'build', 'great', 'roads', 'bridges', 'tunnelswe', 'soon', 'announcing', 'winners', 'losers', 'miss', 'universe', 'pageant', 'winner', 'china', 'losers', 'usa']"
"The Investigative Committee for the Commonwealth of Virginia has requested the assistance of the Department of Justice to investigate possible obstruction of justice and criminal misapplication of criminal law by former National Security Advisor Michael Flynn.
If the Department of Justice declines",January,Q1,47,"['investigative', 'committee', 'commonwealth', 'virginia', 'requested', 'assistance', 'department', 'justice', 'investigate', 'possible', 'obstruction', 'justice', 'criminal', 'misapplication', 'criminal', 'law', 'former', 'national', 'security', 'advisor', 'michael', 'flynnif', 'department', 'justice', 'declines']"
The World Series is a hit with our country. I was saddened to read that @nate_praeli had such poor ratings for his recent debate performance that he was pushed off the Network early. Hopefully he gets better,January,Q1,47,"['world', 'series', 'hit', 'country', 'saddened', '@nate_praeli', 'poor', 'ratings', 'recent', 'debate', 'performance', 'pushed', 'network', 'early', 'hopefully', 'gets']"
On Tuesday the US Supreme Court heard arguments in the case of King v. Burwell. The case concerns the Clean Power Plan. The SCOTUS majority decided that the Clean Power Plan is not only constitutional but also necessary to combat,January,Q1,47,"['tuesday', 'supreme', 'court', 'heard', 'arguments', 'case', 'king', 'v', 'burwell', 'case', 'concerns', 'clean', 'power', 'plan', 'scotus', 'majority', 'decided', 'clean', 'power', 'plan', 'constitutional', 'necessary', 'combat']"
"Where is the outrage over the fact that Liberals are now making it harder for terrorists to get weapons?
I am so sick and tired of Liberals talking tough!
People who cry wolf are thieves and traitors to our Country",January,Q1,47,"['outrage', 'fact', 'liberals', 'making', 'harder', 'terrorists', 'weaponsi', 'sick', 'tired', 'liberals', 'talking', 'toughpeople', 'cry', 'wolf', 'thieves', 'traitors', 'country']"
"Opinion writer

President Trump is a smart man. But his reckless and criminally irresponsible move to scrap the Obama Administration's ill-conceived and illegal travel ban was a complete and total disaster.
In fact,",January,Q1,47,"['opinion', 'writerpresident', 'trump', 'smart', 'man', 'reckless', 'criminally', 'irresponsible', 'move', 'scrap', 'obama', 'administrations', 'illconceived', 'illegal', 'travel', 'ban', 'complete', 'disasterin', 'fact']"
"America will be proud to stand with them and help them fulfill their great vision for the USA.
Navy is now setting the standard for excellence in the Navy. Some of our better sailors have been getting this great title for",January,Q1,47,"['america', 'proud', 'stand', 'help', 'fulfill', 'great', 'vision', 'usanavy', 'setting', 'standard', 'excellence', 'navy', 'sailors', 'great', 'title']"
"The Metropolitan Police Service has confirmed that two officers have been killed and dozens injured in a gun attack in west London.
The incident happened at around 4.30pm outside of a house in Barking.
VIDEO: Peter",January,Q1,47,"['metropolitan', 'police', 'service', 'confirmed', 'officers', 'killed', 'dozens', 'injured', 'gun', 'attack', 'west', 'londonthe', 'incident', 'happened', '430pm', 'outside', 'house', 'barkingvideo', 'peter']"
"A senior member of the Taliban was shot dead by security forces in Afghanistan's southern district of Helmand on Thursday morning.
The shooting appeared to be related to the fact that the senior member of the Taliban, Mullah Ak",January,Q1,47,"['senior', 'member', 'taliban', 'shot', 'dead', 'security', 'forces', 'afghanistans', 'southern', 'district', 'helmand', 'thursday', 'morningthe', 'shooting', 'appeared', 'related', 'fact', 'senior', 'member', 'taliban', 'mullah', 'ak']"
"We are experiencing significant delays in processing your applications. This is because employers are not leaving the country fast enough. Once we get to you all your applications will be processed as expeditiously as possible. Thank you!
We",January,Q1,47,"['experiencing', 'significant', 'delays', 'processing', 'applications', 'employers', 'leaving', 'country', 'enough', 'applications', 'processed', 'expeditiously', 'possible', 'thank', 'youwe']"
"In 2008, two weeks before the presidential election, Vice President Dick Cheney sent a letter to Congress summarizing the results of a highly classified operation that had been carried out by the CIA and the NSA on terrorists and other high-",January,Q1,47,"['2008', 'weeks', 'presidential', 'election', 'vice', 'president', 'dick', 'cheney', 'sent', 'letter', 'congress', 'summarizing', 'results', 'highly', 'classified', 'operation', 'carried', 'cia', 'nsa', 'terrorists', 'high']"
"The Anti-Defamation League has weighed in on the #MeToo movement with a warning that it is ""being used as an opportunity to marginalize women and minorities.""
If the Anti-Defamation League had its way",January,Q1,47,"['antidefamation', 'league', 'weighed', '#metoo', 'movement', 'warning', 'used', 'opportunity', 'marginalize', 'women', 'minoritiesif', 'antidefamation', 'league']"
The Federal Trade Commission (FTC) today announced that The Walt Disney Company will pay $2.5 billion to settle charges that it discriminated against female consumers in the video game market by favoring its own products over those of other,January,Q1,47,"['federal', 'trade', 'commission', 'ftc', 'announced', 'walt', 'disney', 'company', 'pay', '25', 'billion', 'settle', 'charges', 'discriminated', 'female', 'consumers', 'video', 'game', 'market', 'favoring', 'products']"
The fall of the Berlin Wall sparked a wave of Eastern European emigration that has sent shockwaves across the West. In particular China which has become Europe's largest emitter of unemployed people is most concerned about the thousands of Central,January,Q1,47,"['fall', 'berlin', 'wall', 'sparked', 'wave', 'eastern', 'european', 'emigration', 'sent', 'shockwaves', 'across', 'west', 'particular', 'china', 'become', 'europes', 'largest', 'emitter', 'unemployed', 'people', 'concerned', 'thousands', 'central']"
Twenty-two-year-old Jameis Winston of Florida was arrested on Saturday for sexual assault. He is a high-profile example of the degeneracy of the NFL and our political system. He has ruined the lives,January,Q1,47,"['twentytwoyearold', 'jameis', 'winston', 'florida', 'arrested', 'saturday', 'sexual', 'assault', 'highprofile', 'example', 'degeneracy', 'nfl', 'political', 'system', 'ruined', 'lives']"
"The Senate on Friday approved a bill that will prevent states and localities from passing their own policies that would restrict or require humans from using their private land for agricultural purposes.
The bill passed 63-32. Thank you to",January,Q1,47,"['senate', 'friday', 'approved', 'bill', 'prevent', 'states', 'localities', 'passing', 'policies', 'restrict', 'require', 'humans', 'using', 'private', 'land', 'agricultural', 'purposesthe', 'bill', 'passed', '6332', 'thank']"
"Democrats are obsessed with the Supreme Court. They want it gone. It is a laughingstock of a body. I will always be pro life. #JusticeForAll
We are scouting for a great candidate for Congress in Alabama",January,Q1,47,"['democrats', 'obsessed', 'supreme', 'court', 'gone', 'laughingstock', 'body', 'pro', 'life', '#justiceforallwe', 'scouting', 'great', 'candidate', 'congress', 'alabama']"
"From top:

When Prince William and Kate Middleton arrived at Scotland Yard on Thursday they were met by two scenes from the blockbuster Hollywood movie. The first was the glamorous reception that greeted them by the Duchess of Cambridge and",January,Q1,47,"['topwhen', 'prince', 'william', 'kate', 'middleton', 'arrived', 'scotland', 'yard', 'thursday', 'scenes', 'blockbuster', 'hollywood', 'movie', 'glamorous', 'reception', 'greeted', 'duchess', 'cambridge']"
"Post by michabod » Sun Mar 15, 2014 10:01 pm

I agree. I have some news for them.
I got to get back to work early today.
I am doing 100%",January,Q1,47,"['post', 'michabod', 'sun', 'mar', '15', '2014', '1001', 'pmi', 'agree', 'news', 'themi', 'work', 'early', 'todayi', '100']"
"Papers are being prepared for the US Senate Intelligence Committee for a hearing next week on the widespread surveillance undertaken by the Obama Administration.
The emails are all pointing to the same conclusion: that the Obama Administration was guilty of a",January,Q1,47,"['papers', 'prepared', 'senate', 'intelligence', 'committee', 'hearing', 'next', 'week', 'widespread', 'surveillance', 'undertaken', 'obama', 'administrationthe', 'emails', 'pointing', 'conclusion', 'obama', 'administration', 'guilty']"
"That's right folks! We are bringing back the Bulldozer!
Fake News CNN &amp; MSDNC are leading the charge to say that I was slow &amp; never got around to building the relationship that",January,Q1,47,"['folks', 'bringing', 'bulldozerfake', 'news', 'cnn', 'msdnc', 'leading', 'charge', 'slow', 'building', 'relationship']"
"A SUPPORTER has slammed the Government for not doing more to stop a human trafficking ring operating out of his front door.
Sadly the Government is often silent on matters of concern to the Australian public.
The Australian people",January,Q1,47,"['supporter', 'slammed', 'government', 'stop', 'human', 'trafficking', 'ring', 'operating', 'front', 'doorsadly', 'government', 'often', 'silent', 'matters', 'concern', 'australian', 'publicthe', 'australian', 'people']"
"Doug’t you tell the whole world what  I saw?
.......The real story here is how can the Clintons turn their back on their foreign enemies when it means that our soldiers and our Marines will be with",January,Q1,47,"['dougt', 'tell', 'whole', 'world', 'sawthe', 'real', 'story', 'clintons', 'turn', 'foreign', 'enemies', 'means', 'soldiers', 'marines']"
The world's most powerful aircraft carrier USS George HW Bush (CVN 70) is guided into position in the South China Sea by a guided missile destroyer while on a routine patrol. The US aircraft carrier USS George HW Bush (,January,Q1,47,"['worlds', 'powerful', 'aircraft', 'carrier', 'uss', 'george', 'hw', 'bush', 'cvn', '70', 'guided', 'position', 'south', 'china', 'sea', 'guided', 'missile', 'destroyer', 'routine', 'patrol', 'aircraft', 'carrier', 'uss', 'george', 'hw', 'bush']"
"The Black Chamber of Commerce in Washington, D.C. has named Rep. John Lewis (D-GA) one of their Most Influential People in the Nation.
“Chuck Todd on the Death of John Lewis",January,Q1,47,"['black', 'chamber', 'commerce', 'washington', 'dc', 'named', 'rep', 'john', 'lewis', 'dga', 'influential', 'people', 'nationchuck', 'todd', 'death', 'john', 'lewis']"
"The Obama Administration has asked the Supreme Court to strike down the lifetime ban on owning or controlling more than one firearm. President Trump must act NOW!
The Republican Party has now nominated a candidate for President of the United States of",January,Q1,47,"['obama', 'administration', 'asked', 'supreme', 'court', 'strike', 'lifetime', 'ban', 'owning', 'controlling', 'firearm', 'president', 'trump', 'act', 'nowthe', 'republican', 'party', 'nominated', 'candidate', 'president', 'united', 'states']"
The Turkish president has been working overtime to protect the dictator of Turkey Recep Tayyip Erdogan. Erdogan has become a pariah state in the eyes of many countries around the world. But Erdogan didn’t care about this when he,January,Q1,47,"['turkish', 'president', 'working', 'overtime', 'protect', 'dictator', 'turkey', 'recep', 'tayyip', 'erdogan', 'erdogan', 'become', 'pariah', 'state', 'eyes', 'countries', 'world', 'erdogan', 'care']"
"We've all heard the term ""Back to Basics"". What this really means is that most Americans will get a smaller cut of the pie. You'll see this play out in local communities all over the USA.
There will",January,Q1,47,"['heard', 'term', 'basics', 'means', 'americans', 'smaller', 'cut', 'pie', 'youll', 'play', 'local', 'communities', 'usathere']"
"The author of the most famous marriage equality statement in American history is joining the growing ranks of Republican leaders who are vowing to fight even harder to defend the Supreme Court's historic ruling.
The author of the most famous marriage",January,Q1,47,"['author', 'famous', 'marriage', 'equality', 'statement', 'american', 'history', 'joining', 'growing', 'ranks', 'republican', 'leaders', 'vowing', 'fight', 'harder', 'defend', 'supreme', 'courts', 'historic', 'rulingthe', 'author', 'famous', 'marriage']"
THE FOURTH PRESIDENTIAL DEBATE HAD AN HOUR AND A HALF MENTIONED ANTICHRIST BY PRESIDENTIAL TREASONER JIM WHITMAN. THIS IS WHAT HE SAID:,January,Q1,47,"['fourth', 'presidential', 'debate', 'hour', 'half', 'mentioned', 'antichrist', 'presidential', 'treasoner', 'jim', 'whitman']"
"The House Armed Services Committee voted 304-0 on Wednesday to approve funding the Pentagon for the second time in as many weeks.
We are getting ready to go to the Big One. Watch this space!
As we head",January,Q1,47,"['house', 'armed', 'services', 'committee', 'voted', '3040', 'wednesday', 'approve', 'funding', 'pentagon', 'second', 'weekswe', 'ready', 'big', 'watch', 'spaceas', 'head']"
"The Federal Communications Commission is facing a lawsuit from internet freedom groups who say the agency has stifled innovation.
AT&T and Comcast are two of five largest internet providers in the United States. They are also the only internet",January,Q1,47,"['federal', 'communications', 'commission', 'facing', 'lawsuit', 'internet', 'freedom', 'groups', 'agency', 'stifled', 'innovationatt', 'comcast', 'five', 'largest', 'internet', 'providers', 'united', 'states', 'internet']"
"The Democratic National Committee is refusing to release transcripts of closed door negotiations with Bernie Sanders' campaign staff that were presented to the public...
...The DNC is refusing to release transcripts of closed door negotiations with Bernie Sanders' campaign staff",January,Q1,47,"['democratic', 'national', 'committee', 'refusing', 'release', 'transcripts', 'closed', 'door', 'negotiations', 'bernie', 'sanders', 'campaign', 'staff', 'presented', 'publicthe', 'dnc', 'refusing', 'release', 'transcripts', 'closed', 'door', 'negotiations', 'bernie', 'sanders', 'campaign', 'staff']"
"Law enforcement sources confirm that a suspect with connections to the Aurora theater shooting is dead. We have no information to indicate that this is related. We ask that you respect our family during this difficult time.
FBI New York has",January,Q1,47,"['law', 'enforcement', 'sources', 'confirm', 'suspect', 'connections', 'aurora', 'theater', 'shooting', 'dead', 'information', 'indicate', 'related', 'ask', 'respect', 'family', 'difficult', 'timefbi', 'new', 'york']"
"You are here: Home
Texas AG: FBI and DOJ 'Enemies of the People' Failing to Protect Ted Cruz copied!
With the FBI and DOJ failing to protect Ted Cruz and his family from the Antifa",January,Q1,47,"['hometexas', 'ag', 'fbi', 'doj', 'enemies', 'people', 'failing', 'protect', 'ted', 'cruz', 'copiedwith', 'fbi', 'doj', 'failing', 'protect', 'ted', 'cruz', 'family', 'antifa']"
"LONDON — The Trump administration on Wednesday accused Britain of ""weaponizing"" terrorism and said the U.S. would retaliate with new sanctions.
""They weaponize terrorism and take credit for it. We will be doing",January,Q1,47,"['london', 'trump', 'administration', 'wednesday', 'accused', 'britain', 'weaponizing', 'terrorism', 'retaliate', 'new', 'sanctionsthey', 'weaponize', 'terrorism', 'take', 'credit']"
Couple of days ago an insanely ignorant and totally corrupt leftist named @TitusByfuglien said that the only way to get around the North American Free Trade Agreement is to open up the internet.” @,January,Q1,47,"['couple', 'days', 'insanely', 'ignorant', 'totally', 'corrupt', 'leftist', 'named', '@titusbyfuglien', 'north', 'american', 'free', 'trade', 'agreement', 'internet', '@']"
Hillary Clinton's lead over Donald Trump continues to expand. Just over 3 weeks into this race she leads Trump by just 2%. The latest Rasmussen Reports national telephone and online survey finds that +27 percentage points (+12 among Likely Republican,January,Q1,47,"['hillary', 'clintons', 'lead', 'donald', 'trump', 'continues', 'expand', '3', 'weeks', 'race', 'leads', 'trump', '2', 'latest', 'rasmussen', 'reports', 'national', 'telephone', 'online', 'survey', 'finds', '27', 'percentage', 'points', '12', 'among', 'likely', 'republican']"
A couple of days ago I was at a cocktail party in New York with a bunch of great people who respect and admire me immensely. I was asked by a lovely young lady from Michigan how it felt to have just just just,January,Q1,47,"['couple', 'days', 'cocktail', 'party', 'new', 'york', 'bunch', 'great', 'people', 'respect', 'admire', 'immensely', 'asked', 'lovely', 'young', 'lady', 'michigan', 'felt']"
"The story of the Hungarian immigrant who was shot dead by police is nothing more than a politically-motivated urban legend.
At approximately 10:45 a.m. on Monday, January 20th 2016 a man with a",January,Q1,47,"['story', 'hungarian', 'immigrant', 'shot', 'dead', 'police', 'nothing', 'politicallymotivated', 'urban', 'legendat', 'approximately', '1045', 'monday', 'january', '20th', '2016', 'man']"
"The United States is supporting Iraqi Security Forces (ISF) fighting to retake Ramadi, the capital of Anbar province.
President Trump and Prime Minister Abadi have been in regular contact since the terrorist attack in Ankara on",January,Q1,47,"['united', 'states', 'supporting', 'iraqi', 'security', 'forces', 'isf', 'fighting', 'retake', 'ramadi', 'capital', 'anbar', 'provincepresident', 'trump', 'prime', 'minister', 'abadi', 'regular', 'contact', 'terrorist', 'attack', 'ankara']"
