Tweets,Month,Quarter,sampling,TweetsTokenized
The Ohio Supreme Court has thrown out a $5 million wrongful death lawsuit brought by the late Michael Brown Sr. The Ohio Court of Appeals that reversed the lower court ruling affirmed that the State of Ohio had the legal authority to suspend,January,Q1,1,"['ohio', 'supreme', 'court', 'thrown', '5', 'million', 'wrongful', 'death', 'lawsuit', 'brought', 'late', 'michael', 'brown', 'sr', 'ohio', 'court', 'appeals', 'reversed', 'lower', 'court', 'ruling', 'affirmed', 'state', 'ohio', 'legal', 'authority', 'suspend']"
"The Trump administration is threatening to shut down the government down at the end of May if Congress doesn't approve a spending bill to keep the government open past the end of June.
JFK School Shooting Timeline
“President",January,Q1,1,"['trump', 'administration', 'threatening', 'shut', 'government', 'end', 'may', 'congress', 'approve', 'spending', 'bill', 'government', 'past', 'end', 'junejfk', 'school', 'shooting', 'timelinepresident']"
"Many Democrats are outraged by the Republican response to the horrific Las Vegas shooting.” But unlike their obnoxious and dishonest Republican counterparts, Democrats are doing something about it!
“The Democrats have now admitted that they are the",January,Q1,1,"['democrats', 'outraged', 'republican', 'response', 'horrific', 'las', 'vegas', 'shooting', 'unlike', 'obnoxious', 'dishonest', 'republican', 'counterparts', 'democrats', 'something', 'itthe', 'democrats', 'admitted']"
"The Falcons are in serious need of running back help and they've landed a guy who can do the job.
.@SethMRO thanks for your kind words. I couldn’t have said it better myself",January,Q1,1,"['falcons', 'serious', 'running', 'help', 'theyve', 'landed', 'guy', 'job@sethmro', 'thanks', 'kind', 'words', 'couldnt']"
"Hey there you are a good guy and you saved the lives of countless people.
...And I will never stop until they are all gone.
We are all in this together thank you!
Thank you Mr. President",January,Q1,1,"['hey', 'good', 'guy', 'saved', 'lives', 'countless', 'peopleand', 'stop', 'gonewe', 'together', 'thank', 'youthank', 'mr', 'president']"
"WWE SmackDown Live returns to the CBS Television Network on Monday, February 3rd at 8:00pm ET/PT.
Please join me in thanking our great Police Departments and FIRST Responders in New York",January,Q1,1,"['wwe', 'smackdown', 'live', 'returns', 'cbs', 'television', 'network', 'monday', 'february', '3rd', '800pm', 'etptplease', 'join', 'thanking', 'great', 'police', 'departments', 'responders', 'new', 'york']"
It's been just under 3 years since the last major terrorist attack in the USA. This is the 4th largest economy in the World and our unemployment rate is just over 1%. My Administration is doing better than ever before!,January,Q1,1,"['3', 'major', 'terrorist', 'attack', 'usa', '4th', 'largest', 'economy', 'world', 'unemployment', 'rate', '1', 'administration']"
"Verizon, AT&T &amp; others are warning more people to stay away from the infamous 'Outsider' Websites that have been popping up all over the place. The anonymous sites are very real and very",January,Q1,1,"['verizon', 'att', 'warning', 'people', 'stay', 'away', 'infamous', 'outsider', 'websites', 'popping', 'place', 'anonymous', 'sites', 'real']"
"Next up!

I am a country that was just ELECTED to be at the United Nations!

That Russian Witch Hunt is something that I will always stand against!

.@RepGavinNewsom",January,Q1,1,"['next', 'upi', 'country', 'elected', 'united', 'nationsthat', 'russian', 'witch', 'hunt', 'something', 'stand', 'against@repgavinnewsom']"
"This article is from the archive of our partner .
My former boss said that SCOTUS was going to strike down part of Obamacare. He was right! That would be SO VERY GOOD!
So effective! So much potential",January,Q1,1,"['article', 'archive', 'partner', 'former', 'boss', 'scotus', 'strike', 'part', 'obamacare', 'goodso', 'effective', 'potential']"
The following is an excerpt from the new book 'Unleash the Power of Thought: How Thought Leaders Are Re-imagining the Future' by Michael Gerson. Michael is a founding partner at Perle Stonebridge Partners,January,Q1,1,"['following', 'excerpt', 'new', 'book', 'unleash', 'power', 'thought', 'thought', 'leaders', 'reimagining', 'future', 'michael', 'gerson', 'michael', 'founding', 'partner', 'perle', 'stonebridge', 'partners']"
"Since the advent of the internet it has become extremely difficult for the powerful to silence or censor information that they do not like. It has not been easy but we are getting there!
Strong and Free Nation USA thank you for",January,Q1,1,"['advent', 'internet', 'become', 'extremely', 'difficult', 'powerful', 'silence', 'censor', 'information', 'easy', 'therestrong', 'free', 'nation', 'usa', 'thank']"
"Chase Utley is a convicted felon who has been in the NFL for over 30 years. He should be fired for these comments. ICE should be given complete power to enforce our laws. There should be no problem!
",January,Q1,1,"['chase', 'utley', 'convicted', 'felon', 'nfl', '30', 'fired', 'comments', 'ice', 'given', 'complete', 'power', 'enforce', 'laws', 'problem']"
"The best thing about this election is that we have an opportunity to build a stronger America that works for everyone!
Can anyone believe that as a country with the greatest people the United States has gotten so big and powerful. Look",January,Q1,1,"['best', 'thing', 'election', 'opportunity', 'build', 'stronger', 'america', 'works', 'everyonecan', 'anyone', 'believe', 'country', 'greatest', 'people', 'united', 'states', 'gotten', 'big', 'powerful']"
Last week we reported on the strange case of a Chinese software engineer who had been working at Netflix for almost a year. He was 48 years old and worked in London. He had been with Netflix for over a year and was,January,Q1,1,"['week', 'reported', 'strange', 'case', 'chinese', 'software', 'engineer', 'working', 'netflix', 'almost', 'year', '48', 'old', 'worked', 'london', 'netflix', 'year']"
"We have been working closely with the Canadian and Mexican governments for some time now to ensure that Mexico's National Guard is fully equipped to deal with any and all contingencies that may arise in the event of a Trump victory.
",January,Q1,1,"['working', 'closely', 'canadian', 'mexican', 'governments', 'ensure', 'mexicos', 'national', 'guard', 'fully', 'equipped', 'deal', 'contingencies', 'may', 'arise', 'event', 'trump', 'victory']"
"President Trump on Thursday said the FBI is not investigating his former National Security Adviser for his contacts with Russia.
President Trump (@POTUS) General Flynn could have easily answered for his previous statements (both to NSC and to",January,Q1,1,"['president', 'trump', 'thursday', 'fbi', 'investigating', 'former', 'national', 'security', 'adviser', 'contacts', 'russiapresident', 'trump', '@potus', 'general', 'flynn', 'could', 'easily', 'answered', 'previous', 'statements', 'nsc']"
"Another of our beloved officers has been shot and killed in the line of duty. Our deepest sympathies go out to the family and friends of the victim.
THANK GOD FOR THE GREATNESS OF LIFE!
THANK",January,Q1,1,"['another', 'beloved', 'officers', 'shot', 'killed', 'line', 'duty', 'deepest', 'sympathies', 'family', 'friends', 'victimthank', 'god', 'greatness', 'lifethank']"
"Last year's IPCC report presented a devastating picture of the catastrophic consequences of global warming. It said this would result in temperatures that are far above the long-term averages and potentially catastrophic for many parts of the world.
Now",January,Q1,1,"['ipcc', 'report', 'presented', 'devastating', 'picture', 'catastrophic', 'consequences', 'global', 'warming', 'result', 'temperatures', 'longterm', 'averages', 'potentially', 'catastrophic', 'parts', 'worldnow']"
"The New York Times editorial board noted that the Obama administration had ""relentlessly"" pursued the Taliban even as it allowed al-Qaeda to grow and flourish. The Times said that in 2009 the Taliban were ""a morib",January,Q1,1,"['new', 'york', 'times', 'editorial', 'board', 'noted', 'obama', 'administration', 'relentlessly', 'pursued', 'taliban', 'allowed', 'alqaeda', 'grow', 'flourish', 'times', '2009', 'taliban', 'morib']"
"The United States is not going to be the only country that engages in deception if this continues.
The United States is not going to be the only country that engages in deception if this continues.
Happily the United",January,Q1,1,"['united', 'states', 'country', 'engages', 'deception', 'continuesthe', 'united', 'states', 'country', 'engages', 'deception', 'continueshappily', 'united']"
"THE COST OF SILENCE
It is almost as if the Democrats have no problem with the use of force in Syria. They are the only ones who are calling for it. The only one who opposes using it is the",January,Q1,1,"['cost', 'silenceit', 'almost', 'democrats', 'problem', 'use', 'force', 'syria', 'ones', 'calling', 'opposes', 'using']"
"This is part one of a two part series for you all.
As you all know I am very proud to announce that our Nation's largest university System will be the 19th largest in the world by GDP!
I",January,Q1,1,"['part', 'part', 'series', 'allas', 'proud', 'announce', 'nations', 'largest', 'university', 'system', '19th', 'largest', 'world', 'gdpi']"
Democrats are putting all of their energy and attention into scaring Americans that the Great American Community is about to fall into the clutches of the Radical Left. They are wrong. It is time we WIN back the House and Senate,January,Q1,1,"['democrats', 'putting', 'energy', 'attention', 'scaring', 'americans', 'great', 'american', 'community', 'fall', 'clutches', 'radical', 'left', 'wrong', 'win', 'house', 'senate']"
"The New York Times is reporting that Bill &amp; Mike Bloomberg are going to run for President again!
HAPPY BIRTHDAY TO MY FRIEND &amp; friend Bill 🇺🇸�",January,Q1,1,"['new', 'york', 'times', 'reporting', 'bill', 'mike', 'bloomberg', 'run', 'president', 'againhappy', 'birthday', 'friend', 'friend', 'bill']"
"It's official. President Trump is officially the greatest President ever. We had a great time having him as our President and he was a tremendous President for us.
Can anyone believe that the Dems controlled House and Senate voted to",January,Q1,1,"['official', 'president', 'trump', 'officially', 'greatest', 'president', 'great', 'president', 'tremendous', 'president', 'uscan', 'anyone', 'believe', 'dems', 'controlled', 'house', 'senate', 'voted']"
I have no idea why they would do this but they have just done it again. They have stripped Ben Carson of his far reaching science advisor position. He is now just a guest lecturer. I would be very surprised if he,January,Q1,1,"['idea', 'stripped', 'ben', 'carson', 'reaching', 'science', 'advisor', 'position', 'guest', 'lecturer', 'surprised']"
"Theresa May has been ordered by the European Court of Justice to have Britain's nuclear deterrent up to standard in time for the first of three scheduled UK-EU military drills in late July.
May's incompetent and dangerous run",January,Q1,1,"['theresa', 'may', 'ordered', 'european', 'court', 'justice', 'britains', 'nuclear', 'deterrent', 'standard', 'scheduled', 'ukeu', 'military', 'drills', 'late', 'julymays', 'incompetent', 'dangerous', 'run']"
The federal government is paying $3.8 billion to help Puerto Rico recover from Hurricane Maria. The money will go to FEMA and other federal agencies to help them assess and respond to any and all requests. The money is being,January,Q1,1,"['federal', 'government', 'paying', '38', 'billion', 'help', 'puerto', 'rico', 'recover', 'hurricane', 'maria', 'money', 'fema', 'federal', 'agencies', 'help', 'assess', 'respond', 'requests', 'money']"
"Alaska is a Country that is rich in Historic Places. We are a Land of Promise a Land of Hope and a Land that many Americans are determined to return to!
The Democrats are trying to put out a Fire.",January,Q1,1,"['alaska', 'country', 'rich', 'historic', 'places', 'land', 'promise', 'land', 'hope', 'land', 'americans', 'determined', 'return', 'tothe', 'democrats', 'trying', 'put', 'fire']"
"It's official!
Donald J. Trump (@realDonaldTrump) has been endorsed by the National Rifle Association. Together we will #MAGA!
So true. The true believers and others that got in the way of our amazing",January,Q1,1,"['officialdonald', 'j', 'trump', '@realdonaldtrump', 'endorsed', 'national', 'rifle', 'association', 'together', '#magaso', 'believers', 'amazing']"
"Virginia Gov. Terry McAuliffe on Monday said that President Trump's trade policies are hurting the U.S. economy.
McAuliffe said that Trump's policies are hurting the U.S. economy. He said we will",January,Q1,1,"['virginia', 'gov', 'terry', 'mcauliffe', 'monday', 'president', 'trumps', 'trade', 'policies', 'hurting', 'economymcauliffe', 'trumps', 'policies', 'hurting', 'economy']"
"The latest and greatest is the #MAGADirector tweet, one that I just received.
The very real possibility that our Country could very well be eliminated from the G-7 group (G-7 is the World",January,Q1,1,"['latest', 'greatest', '#magadirector', 'tweet', 'receivedthe', 'real', 'possibility', 'country', 'could', 'eliminated', 'g7', 'group', 'g7', 'world']"
"The United States is preparing to launch airstrikes on the Islamic State of Iraq and the Levant (Isil) in Iraq after reports that the extremists were using a river in the area as a supply line.
ISIL are using",January,Q1,1,"['united', 'states', 'preparing', 'launch', 'airstrikes', 'islamic', 'state', 'iraq', 'levant', 'isil', 'iraq', 'reports', 'extremists', 'using', 'river', 'area', 'supply', 'lineisil', 'using']"
"A 21-year-old woman has died after being attacked in her home in Scarborough, Ont. police say.
A 21-year-old woman has died after being attacked in her home in Scarborough, Ont. police",January,Q1,1,"['21yearold', 'woman', 'died', 'attacked', 'home', 'scarborough', 'ont', 'police', 'saya', '21yearold', 'woman', 'died', 'attacked', 'home', 'scarborough', 'ont', 'police']"
It hasn't even been a week since the first reports of the White House statement on the Orlando shooting. The press is still doing what they always do…rumor spread. The President is not happy with the level of reporting,January,Q1,1,"['hasnt', 'week', 'reports', 'white', 'house', 'statement', 'orlando', 'shooting', 'press', 'still', 'dorumor', 'spread', 'president', 'happy', 'level', 'reporting']"
"Theresa May will be given a 'tough' 3-0 decision this afternoon on her decision to stop the deportation of some 'undesirables' from the UK.
This decision was not taken lightly and was",January,Q1,1,"['theresa', 'may', 'given', 'tough', '30', 'decision', 'afternoon', 'decision', 'stop', 'deportation', 'undesirables', 'ukthis', 'decision', 'taken', 'lightly']"
The first thing that you have to do to beat the NHL is get to the playoffs. The Capitals are currently 2nd in the West behind the Anaheim Ducks. Last night they lost to the Los Angeles Kings. So what is,January,Q1,1,"['thing', 'beat', 'nhl', 'playoffs', 'capitals', 'currently', '2nd', 'west', 'behind', 'anaheim', 'ducks', 'night', 'lost', 'los', 'angeles', 'kings']"
"I thought about doing this before but I would like to share it with you all to give you an idea of the awesome support we are getting!
Thank you to all of our wonderful United States Patagonian businesses for all",January,Q1,1,"['thought', 'share', 'give', 'idea', 'awesome', 'support', 'gettingthank', 'wonderful', 'united', 'states', 'patagonian', 'businesses']"
"Holocaust deniers are using the Post-Powers-Act-Vacation-Rescue-Schedule-Scheme-2 to scam and steal money from the American people!
Can you believe that After",January,Q1,1,"['holocaust', 'deniers', 'using', 'postpowersactvacationrescueschedulescheme2', 'scam', 'steal', 'money', 'american', 'peoplecan', 'believe']"
"This is one big fish.

Marc Elias was the lead Counselor and Attorney for Hillary Clinton.
He lost billions as the #1 C.P.S. (Computer Product Safety Standard) violator. He",January,Q1,1,"['big', 'fishmarc', 'elias', 'lead', 'counselor', 'attorney', 'hillary', 'clintonhe', 'lost', 'billions', '#1', 'cps', 'computer', 'product', 'safety', 'standard', 'violator']"
"I will be releasing a private email server for China and Russia. During my term we were the most OPEN and SECURE SITE in the World - never been more OPEN or SAFE before. Thank you to China!
",January,Q1,1,"['releasing', 'private', 'email', 'server', 'china', 'russia', 'term', 'secure', 'site', 'world', 'safe', 'thank', 'china']"
"I want to thank all of my many wonderful officers and all of the men and women of the Las Vegas Metropolitan Police Department! Thank you to all of our great candidates for the great office of President of the United States!
",January,Q1,1,"['thank', 'wonderful', 'officers', 'men', 'women', 'las', 'vegas', 'metropolitan', 'police', 'department', 'thank', 'great', 'candidates', 'great', 'office', 'president', 'united', 'states']"
"The Star Wars Holiday Special is set to premiere tonight at 8 p.m. EST on ABC. If you are a Star Wars fan, and especially if you are a child, you MUST see this.
I have just",January,Q1,1,"['star', 'wars', 'holiday', 'special', 'set', 'premiere', 'tonight', '8', 'est', 'abc', 'star', 'wars', 'fan', 'especially', 'child', 'thisi']"
"The Republican Party has to move quickly - remember this!
The Republican Party has to move quickly - remember this!
Thank you!
The Democrats have given us Democrats a Fake Issue - they want to raise taxes &amp",January,Q1,1,"['republican', 'party', 'move', 'quickly', 'remember', 'thisthe', 'republican', 'party', 'move', 'quickly', 'remember', 'thisthank', 'youthe', 'democrats', 'given', 'democrats', 'fake', 'issue', 'raise', 'taxes']"
"The British government has announced it will begin paying for the first time to help North Korea cope with the insane amount of food and medicine it is being given.
The United Kingdom is a great country where we are always looking to",January,Q1,1,"['british', 'government', 'announced', 'begin', 'paying', 'help', 'north', 'korea', 'cope', 'insane', 'amount', 'food', 'medicine', 'giventhe', 'united', 'kingdom', 'great', 'country', 'looking']"
Seeing as how I'm a big fan of both y'all and my Ranger friends I'm going to be voting for the GREAT @RonnyJacksonTX111! He is a GREAT guy is very tough and will do a,January,Q1,1,"['seeing', 'big', 'fan', 'yall', 'ranger', 'friends', 'voting', 'great', '@ronnyjacksontx111', 'great', 'guy', 'tough']"
"The World Health Organization has just issued a devastating report on the Ebola virus disease (EVD) situation in West Africa. Firstly, as most people are aware, Ebola is not even a real virus and the WHO is way off",January,Q1,1,"['world', 'health', 'organization', 'issued', 'devastating', 'report', 'ebola', 'virus', 'disease', 'evd', 'situation', 'west', 'africa', 'firstly', 'people', 'aware', 'ebola', 'real', 'virus']"
"The Supreme Court ruled on Friday that it will decide when and how to determine ""whether or not' a particular student is 'subjected to sex discrimination' under Title IX of the Education Amendments of 1972.
While the Court",January,Q1,1,"['supreme', 'court', 'ruled', 'friday', 'decide', 'determine', 'whether', 'particular', 'student', 'subjected', 'sex', 'discrimination', 'title', 'ix', 'education', 'amendments', '1972while', 'court']"
"After a long and productive year of work, the Intergovernmental Panel on Climate Change released their Fifth Assessment Report in early September. The Fifth Assessment Report is the most detailed assessment of human influence on the climate in at least two decades",January,Q1,1,"['productive', 'year', 'work', 'intergovernmental', 'panel', 'climate', 'change', 'released', 'fifth', 'assessment', 'report', 'early', 'september', 'fifth', 'assessment', 'report', 'detailed', 'assessment', 'human', 'influence', 'climate', 'least', 'decades']"
Hillary Clinton Believes That Women Who Have Had Sex Are Abused by Their Partners. She Believes That They Are to Much Likelihood is That Donald Trump would listen to what women have to say and that he would fight for,January,Q1,1,"['hillary', 'clinton', 'believes', 'women', 'sex', 'abused', 'partners', 'believes', 'likelihood', 'donald', 'trump', 'listen', 'women', 'fight']"
"We're releasing this article as a response to a letter sent to the Honorable Mark Dayton of the United States Senate by the American Civil Liberties Union of Ohio. The letter is here.
We're also releasing this statement from",January,Q1,1,"['releasing', 'article', 'response', 'letter', 'sent', 'honorable', 'mark', 'dayton', 'united', 'states', 'senate', 'american', 'civil', 'liberties', 'union', 'ohio', 'letter', 'herewere', 'releasing', 'statement']"
"It's been over two weeks since the election of Donald J. Trump and with him the election of the most anti-immigrant House Republican Caucus in modern history.
This Caucus has done more to drive up the cost of health",January,Q1,1,"['weeks', 'election', 'donald', 'j', 'trump', 'election', 'antiimmigrant', 'house', 'republican', 'caucus', 'modern', 'historythis', 'caucus', 'drive', 'cost', 'health']"
"United States District Judge James Boasberg granted a motion by Theodore J. Olson arguing that the Government is not required to turn over any documents relating to his client, United States citizen Amine El-Khim.
With",January,Q1,1,"['united', 'states', 'district', 'judge', 'james', 'boasberg', 'granted', 'motion', 'theodore', 'j', 'olson', 'arguing', 'government', 'required', 'turn', 'documents', 'relating', 'client', 'united', 'states', 'citizen', 'amine', 'elkhimwith']"
"This is terrible. I hope the President is OK. This is very bad for our Country and our workers.
The Senate has now passed the GREAT THING SURVEILLANCE REFORM! Hopefully the House can approve it",January,Q1,1,"['terrible', 'hope', 'president', 'ok', 'bad', 'country', 'workersthe', 'senate', 'passed', 'great', 'thing', 'surveillance', 'reform', 'hopefully', 'house', 'approve']"
"Even before the attack on the U.S. consulate in Libya many were predicting a Great Arab Spring. It didn't happen and the people of Egypt, Tunisia and now Yemen are rapidly becoming a very angry people.
The",January,Q1,1,"['attack', 'consulate', 'libya', 'predicting', 'great', 'arab', 'spring', 'people', 'egypt', 'tunisia', 'yemen', 'rapidly', 'becoming', 'angry', 'peoplethe']"
"The U.S. economy added 222,000 private-sector jobs in September, the Bureau of Labor Statistics reported today.
That's a lot of new jobs. But it's not all good. Unemployment is now 10",January,Q1,1,"['economy', 'added', '222000', 'privatesector', 'jobs', 'september', 'bureau', 'labor', 'statistics', 'reported', 'todaythats', 'lot', 'new', 'jobs', 'good', 'unemployment', '10']"
"special thanks to cereb for sponsoring this chapter!!


Thank you to all of my loyal readers and supporters!


Hope everyone is well!


We will be back!


Thank you to the brave police",January,Q1,1,"['special', 'thanks', 'cereb', 'sponsoring', 'chapterthank', 'loyal', 'readers', 'supportershope', 'everyone', 'wellwe', 'backthank', 'brave', 'police']"
"And what did he say?
For anyone who doesn’t remember, just a couple of weeks ago I gave a speech at the @WhiteHouse on the Threatening Storm called “El Niño.” Here",January,Q1,1,"['sayfor', 'anyone', 'remember', 'couple', 'weeks', 'gave', 'speech', '@whitehouse', 'threatening', 'storm', 'called', 'el', 'niño']"
"Last November I wrote an op-ed in The New York Times which accurately predicted the outcome of the Presidential election. The results were predictable &amp; just as I predicted. There is no other way to put it.
",January,Q1,1,"['november', 'wrote', 'oped', 'new', 'york', 'times', 'accurately', 'predicted', 'outcome', 'presidential', 'election', 'results', 'predictable', 'predicted', 'put']"
"The New York Times Editorial Board is right. We need REAL REAL ICE!
The New York Times Editorial Board is right. We need REAL REAL ICE!
The New York Times Editorial Board is right. We need REAL REAL",January,Q1,1,"['new', 'york', 'times', 'editorial', 'board', 'real', 'real', 'icethe', 'new', 'york', 'times', 'editorial', 'board', 'real', 'real', 'icethe', 'new', 'york', 'times', 'editorial', 'board', 'real', 'real']"
The establishment media is totally biased (and/or corrupt) against Donald J. Trump. They are also totally incompetent. They are part of the conspiracy to suppress &amp; destroy our GREAT UNITED STATES. They are also the,January,Q1,1,"['establishment', 'media', 'totally', 'biased', 'andor', 'corrupt', 'donald', 'j', 'trump', 'totally', 'incompetent', 'part', 'conspiracy', 'suppress', 'destroy', 'great', 'united', 'states']"
"The best album of the past decade.
THE BEST ALBUM OF THE YEAR !!!
---
Stocks are up again thanks to the Federal Reserve. The Dow is at all-time highs. The S&",January,Q1,1,"['best', 'album', 'past', 'decadethe', 'best', 'album', 'year', 'stocks', 'thanks', 'federal', 'reserve', 'dow', 'alltime', 'highs']"
This is an Open Access article distributed under the terms of the Creative Commons Attribution Non-Commercial license ( http://creativecommons.org/licenses/by-nc/3.0/ ) which permits others to,January,Q1,1,"['access', 'article', 'distributed', 'terms', 'creative', 'commons', 'attribution', 'noncommercial', 'license', 'httpcreativecommonsorglicensesbync30', 'permits']"
"The U.S. government announced that it will be providing China with a ""bridgehead"" force of some 20,000 troops to help guard against a possible invasion.
China is using the goal of 20,000 troops",January,Q1,1,"['government', 'announced', 'providing', 'china', 'bridgehead', 'force', '20000', 'troops', 'help', 'guard', 'possible', 'invasionchina', 'using', 'goal', '20000', 'troops']"
The Report on the Global Incidence of HIV/AIDS was released today by the World Health Organization. It is a wake up call to us all. It is clear that we need to do more to combat HIV/AIDS and,January,Q1,1,"['report', 'global', 'incidence', 'hivaids', 'released', 'world', 'health', 'organization', 'wake', 'call', 'clear', 'combat', 'hivaids']"
"NVIDIA Optimus™ technology makes the NVIDIA SHIELD smart TV look like a laptop!


#MAGA

With your help we are going to WIN in Michigan on Tuesday. We will be doing an interview with @mar",January,Q1,1,"['nvidia', 'optimus', 'technology', 'makes', 'nvidia', 'shield', 'smart', 'tv', 'laptop#magawith', 'help', 'win', 'michigan', 'tuesday', 'interview', '@mar']"
"The Federal Aviation Administration has approved a third runway at Los Angeles International Airport (LAX).
The second runway at LAX is now open to traffic after being closed since last night. #MAGA #TeamTrump — Matt",January,Q1,1,"['federal', 'aviation', 'administration', 'approved', 'third', 'runway', 'los', 'angeles', 'international', 'airport', 'laxthe', 'second', 'runway', 'lax', 'traffic', 'closed', 'night', '#maga', '#teamtrump', 'matt']"
"How many times have you noticed the Washington Post refusing to report or even acknowledge that the FBI just announced that they are reopening the investigation of the Trump campaign's links to Russia?
It is now clear that the Dems have",January,Q1,1,"['times', 'noticed', 'washington', 'post', 'refusing', 'report', 'acknowledge', 'fbi', 'announced', 'reopening', 'investigation', 'trump', 'campaigns', 'links', 'russiait', 'clear', 'dems']"
"The Summer of Love is upon us again!
THE BEST IS YET TO COME!
The Greatest Show on Turf is over!
The Federal Reserve didn’t do enough to rescue the auto industry.",January,Q1,1,"['summer', 'love', 'upon', 'againthe', 'best', 'comethe', 'greatest', 'show', 'turf', 'overthe', 'federal', 'reserve', 'enough', 'rescue', 'auto', 'industry']"
"The Federal Reserve could soon decide not to raise interest rates at all.
There is now very strong consensus that the Federal Reserve has gone too far in raising interest rates. The Fed has increased the Fed Funds Rate too rapidly and",January,Q1,1,"['federal', 'reserve', 'could', 'soon', 'decide', 'raise', 'interest', 'rates', 'allthere', 'strong', 'consensus', 'federal', 'reserve', 'gone', 'raising', 'interest', 'rates', 'fed', 'increased', 'fed', 'funds', 'rate', 'rapidly']"
"On March 27, 2014 at 11:57:01 PM EST, Taylor Swift wrote:
I'm so happy for you all!
My heart goes out to you all!
My heart goes out to you all!",January,Q1,1,"['march', '27', '2014', '115701', 'est', 'taylor', 'swift', 'wroteim', 'happy', 'allmy', 'heart', 'goes', 'allmy', 'heart', 'goes']"
Former Secretary of State Hillary Clinton is in serious danger of losing the popular vote despite what her supporters are telling herself. Most importantly she lost the election which cost her the Presidency. She was NOT the legitimate winner. She was the,January,Q1,1,"['former', 'secretary', 'state', 'hillary', 'clinton', 'serious', 'danger', 'losing', 'popular', 'vote', 'despite', 'supporters', 'telling', 'importantly', 'lost', 'election', 'cost', 'presidency', 'legitimate', 'winner']"
"San Antonio Spurs guard Tony Parker (13) drives to the basket against the Houston Rockets during the second half of an NBA basketball game on Wednesday, Nov. 23, 2015 in San Antonio. The Rockets won 111-95.",January,Q1,1,"['san', 'antonio', 'spurs', 'guard', 'tony', 'parker', '13', 'drives', 'basket', 'houston', 'rockets', 'second', 'half', 'nba', 'basketball', 'game', 'wednesday', 'nov', '23', '2015', 'san', 'antonio', 'rockets', '11195']"
