Tweets,Month,Quarter,sampling,TweetsTokenized
"The federal government should issue a moratorium on all oil and gas leases and projects in national parks and other lands that are managed by the U.S. Forest Service until further notice.
Forests serve as critical infrastructure and our",January,Q1,15,"['federal', 'government', 'issue', 'moratorium', 'oil', 'gas', 'leases', 'projects', 'national', 'parks', 'lands', 'managed', 'forest', 'service', 'noticeforests', 'serve', 'critical', 'infrastructure']"
The Assembly is the place where we gather to debate important issues and seek common ground. The Senate is the deliberative body and the Presidency the execution chamber. Both are essential to the well-being and prosperity of our Nation.,January,Q1,15,"['assembly', 'place', 'gather', 'debate', 'important', 'issues', 'seek', 'common', 'ground', 'senate', 'deliberative', 'body', 'presidency', 'execution', 'chamber', 'essential', 'wellbeing', 'prosperity', 'nation']"
"The Chivas USA coaching search is heating up.
On Thursday, I spoke with Chivas USA Head Coach Dominic Kinnear and reported that he would be reaching out to several candidates for the position.
After a great start",January,Q1,15,"['chivas', 'usa', 'coaching', 'search', 'heating', 'upon', 'thursday', 'spoke', 'chivas', 'usa', 'head', 'coach', 'dominic', 'kinnear', 'reported', 'reaching', 'several', 'candidates', 'positionafter', 'great', 'start']"
"The following is a guest post by Dr. Richard Muller, Director of the National Center for Science Education.
Many Americans are ready to welcome new leadership but deep down they know that someone is trying to take over. We will",January,Q1,15,"['following', 'guest', 'post', 'dr', 'richard', 'muller', 'director', 'national', 'center', 'science', 'educationmany', 'americans', 'ready', 'welcome', 'new', 'leadership', 'deep', 'someone', 'trying', 'take']"
"WECT (Fox4News) is reporting that the FBI has arrested a Massachusetts man on child pornography charges.
“Federal officials say they have arrested a Massachusetts man on child pornography charges.” @fox4ch",January,Q1,15,"['wect', 'fox4news', 'reporting', 'fbi', 'arrested', 'massachusetts', 'man', 'child', 'pornography', 'chargesfederal', 'officials', 'arrested', 'massachusetts', 'man', 'child', 'pornography', 'charges', '@fox4ch']"
"The Obama campaign is already up and running with a TV ad that attacks Mitt Romney for his ""phony"" and ""inaccurate"" Bain Capital investment. The ad completely misrepresents key facts about the firm.
The",January,Q1,15,"['obama', 'campaign', 'running', 'tv', 'ad', 'attacks', 'mitt', 'romney', 'phony', 'inaccurate', 'bain', 'capital', 'investment', 'ad', 'completely', 'misrepresents', 'key', 'facts', 'firmthe']"
"The Department of Defense is investigating claims that the California Department of Corrections and Rehabilitation sexually assaulted and humiliated mentally ill inmates.
The Department of Defense is investigating claims that the California Department of Corrections and Rehabilitation sexually assaulted and humiliated",January,Q1,15,"['department', 'defense', 'investigating', 'claims', 'california', 'department', 'corrections', 'rehabilitation', 'sexually', 'assaulted', 'humiliated', 'mentally', 'inmatesthe', 'department', 'defense', 'investigating', 'claims', 'california', 'department', 'corrections', 'rehabilitation', 'sexually', 'assaulted', 'humiliated']"
"It appears the Losers Club will not be joining the rest of the Republican Party in voting for Mitt Romney in November.
-- See this piece at Daily Kos?
Romney on Trans-Pacific Partnership: 'I Won't",January,Q1,15,"['appears', 'losers', 'club', 'joining', 'rest', 'republican', 'party', 'voting', 'mitt', 'romney', 'november', 'piece', 'daily', 'kosromney', 'transpacific', 'partnership', 'wont']"
"Denzel Washington as Phineas Fillion
by<|endoftext|>The Official API is experiencing issues; skill, fix or disable logging in the community can overcome these minimum API FARMERS requirements fast!
....freedom of movement,",January,Q1,15,"['denzel', 'washington', 'phineas', 'fillionbyendoftextthe', 'official', 'api', 'experiencing', 'issues', 'skill', 'fix', 'disable', 'logging', 'community', 'overcome', 'minimum', 'api', 'farmers', 'requirements', 'fastfreedom', 'movement']"
"This star-studded lineup boasts some of the most talented and respected women in music today. All are strong advocates for women and for the future of our Country!
It is bad enough that a small group of Nazis",January,Q1,15,"['starstudded', 'lineup', 'boasts', 'talented', 'respected', 'women', 'music', 'strong', 'advocates', 'women', 'future', 'countryit', 'bad', 'enough', 'group', 'nazis']"
"Joe Biden (D-DE) has more than doubled his lead over Ted Cruz in New Hampshire, according to a new Monmouth University poll.
Biden leads his nearest rival in the poll 45 percent to 35 percent.",January,Q1,15,"['joe', 'biden', 'dde', 'doubled', 'lead', 'ted', 'cruz', 'new', 'hampshire', 'according', 'new', 'monmouth', 'university', 'pollbiden', 'leads', 'nearest', 'rival', 'poll', '45', 'percent', '35', 'percent']"
"The federal government will provide $10.9 million to help 100 of Edmonton's oldest and most respected female doctors and nurses. The funding will support their rapid response to the issues facing their communities and the Commonwealth of Canada.
",January,Q1,15,"['federal', 'government', 'provide', '109', 'million', 'help', '100', 'edmontons', 'oldest', 'respected', 'female', 'doctors', 'nurses', 'funding', 'support', 'rapid', 'response', 'issues', 'facing', 'communities', 'commonwealth', 'canada']"
"It is hard to believe that the same President who was so quick to condemn Neo-Nazis and White Supremacists for his recent comments is now praising bigoted politicians in Australia.
.@FoxNews Poll: 54%",January,Q1,15,"['hard', 'believe', 'president', 'quick', 'condemn', 'neonazis', 'white', 'supremacists', 'recent', 'comments', 'praising', 'bigoted', 'politicians', 'australia@foxnews', 'poll', '54']"
"GOVERNMENT IG HAS COME BACK FROM THE DEAD. WE ARE BACK IN POWER. ELECTION CALENDARS START TODAY. #MAGA
--- @OANN   @OANN  @OANN ",January,Q1,15,"['government', 'ig', 'dead', 'power', 'election', 'calendars', 'start', '#maga', '@oann', '@oann', '@oann']"
"This article is a Team stub. You can help Liquipedia by expanding it.
Liquid`Snute has been invited to compete in the WCS America Finals in Los Angeles on April 15-16.
Just spoke to @",January,Q1,15,"['article', 'team', 'stub', 'help', 'liquipedia', 'expanding', 'itliquidsnute', 'invited', 'compete', 'wcs', 'america', 'finals', 'los', 'angeles', 'april', '1516just', 'spoke', '@']"
"The Obama team thinks it has found a new way to rip up the law. They are NOT going to let Congress do its job. They have given in to the Democrats.
They are trying to destroy my presidency by any",January,Q1,15,"['obama', 'team', 'thinks', 'found', 'new', 'rip', 'law', 'congress', 'job', 'given', 'democratsthey', 'trying', 'destroy', 'presidency']"
"Dozens of people have been injured after a truck crashed into pedestrians on London Bridge.
This is a developing story. Stay tuned.
.@FoxNews just went AWOL in ratings. They are all talk &amp",January,Q1,15,"['dozens', 'people', 'injured', 'truck', 'crashed', 'pedestrians', 'london', 'bridgethis', 'developing', 'story', 'stay', 'tuned@foxnews', 'went', 'awol', 'ratings', 'talk']"
"President Trump on Friday tweeted that President Obama is ""working hard"" to defeat Moore.
Just spoke to the great people of Louisiana. The Failing New Orleans Mayor Mitch Landrieu is all over St. Patrick's Day",January,Q1,15,"['president', 'trump', 'friday', 'tweeted', 'president', 'obama', 'working', 'hard', 'defeat', 'moorejust', 'spoke', 'great', 'people', 'louisiana', 'failing', 'new', 'orleans', 'mayor', 'mitch', 'landrieu', 'st', 'patricks']"
"MOSCOW (Reuters) - Russian President Vladimir Putin said on Wednesday Russia would not allow United States interests to be threatened by its actions in the Ukraine crisis.
Putin speaks during the 70th anniversary of the victory of",January,Q1,15,"['moscow', 'reuters', 'russian', 'president', 'vladimir', 'putin', 'wednesday', 'russia', 'allow', 'united', 'states', 'interests', 'threatened', 'actions', 'ukraine', 'crisisputin', 'speaks', '70th', 'anniversary', 'victory']"
"The Trump Team is Distorting and Misinforming the Media

Democrats have a habit of doing the exact same thing over and over again.
They are very dishonest people.
DOJ should have brought charges against Cro",January,Q1,15,"['trump', 'team', 'distorting', 'misinforming', 'mediademocrats', 'habit', 'exact', 'thing', 'againthey', 'dishonest', 'peopledoj', 'brought', 'charges', 'cro']"
"It is a day to remember for US Soccer and all of the women who dedicate their lives to represent their country! #USWNT
Thank you to all of our nurses and physicians at Mayo Clinic and we are excited to",January,Q1,15,"['remember', 'soccer', 'women', 'dedicate', 'lives', 'represent', 'country', '#uswntthank', 'nurses', 'physicians', 'mayo', 'clinic', 'excited']"
"this is the classic ladyhorse

A photo posted by Donald J. Trump (@realdonaldtrump) on Sep 1, 2015 at 6:35pm PDT

A photo posted by Donald J. Trump (@",January,Q1,15,"['classic', 'ladyhorsea', 'photo', 'posted', 'donald', 'j', 'trump', '@realdonaldtrump', 'sep', '1', '2015', '635pm', 'pdta', 'photo', 'posted', 'donald', 'j', 'trump', '@']"
"The new Clinton Email Server in her basement is a total mess. It is so dirty and so unsanitary that it makes you wonder if her lawyer made a mistake. She should be prosecuted!
COMEY FILED IN",January,Q1,15,"['new', 'clinton', 'email', 'server', 'basement', 'mess', 'dirty', 'unsanitary', 'makes', 'wonder', 'lawyer', 'mistake', 'prosecutedcomey', 'filed']"
It is no secret that the Paris Climate Agreement is not working out very well with the powerful Oil & Gas Industry. The good news is that we are moving ahead with other countries to reach our Climate Goals. #PrayFor,January,Q1,15,"['secret', 'paris', 'climate', 'agreement', 'working', 'powerful', 'oil', 'gas', 'industry', 'good', 'news', 'moving', 'ahead', 'countries', 'reach', 'climate', 'goals', '#prayfor']"
They say you can never have too many pirates. That's exactly what the United States is getting when it comes to China. The Obama Administration is taking China in a totally new direction and I can tell you that is paying dividends,January,Q1,15,"['pirates', 'exactly', 'united', 'states', 'comes', 'china', 'obama', 'administration', 'taking', 'china', 'totally', 'new', 'direction', 'tell', 'paying', 'dividends']"
The official website for the One Piece Film: Gold Blu-ray Box Set @ OnePieceMovie has announced that the set will be available for pre-order starting on December 1. The sets will ship in February 2015.,January,Q1,15,"['official', 'website', 'piece', 'film', 'gold', 'bluray', 'box', 'set', '@', 'onepiecemovie', 'announced', 'set', 'available', 'preorder', 'starting', 'december', '1', 'sets', 'ship', 'february', '2015']"
"The United States has agreed to provide Ukraine with anti-tank missiles.
In a stunning turn of events the United States has agreed to provide Ukraine with anti-tank missiles. Not only is this great news for Ukraine it is",January,Q1,15,"['united', 'states', 'agreed', 'provide', 'ukraine', 'antitank', 'missilesin', 'stunning', 'turn', 'events', 'united', 'states', 'agreed', 'provide', 'ukraine', 'antitank', 'missiles', 'great', 'news', 'ukraine']"
Draft Day is fast approaching and a lot of teams are looking to sign their players in advance of it. It is not too late to get yourself drafted but it is better to be late than never drafted at all so get your,January,Q1,15,"['draft', 'approaching', 'lot', 'teams', 'looking', 'sign', 'players', 'advance', 'late', 'drafted', 'late', 'drafted']"
Senate Republicans have created a situation in which they cannot even agree on their own bill. They are all talking past each other and want to pass ObamaCare Repeal &amp; Replace as quickly as possible. Dems are working with the,January,Q1,15,"['senate', 'republicans', 'created', 'situation', 'cannot', 'agree', 'bill', 'talking', 'past', 'pass', 'obamacare', 'repeal', 'replace', 'quickly', 'possible', 'dems', 'working']"
"He had not even declared for duty.
John Bolton had just been named United States Under Secretary of State for Arms Control and International Security and was only just finishing up his first term. He was asked by Senator Menendez what",January,Q1,15,"['declared', 'dutyjohn', 'bolton', 'named', 'united', 'states', 'secretary', 'state', 'arms', 'control', 'international', 'security', 'finishing', 'term', 'asked', 'senator', 'menendez']"
"But Rubio is also lagging far behind front-runner Donald Trump. He's got zero name ID.
Now that the Democrats have stolen the election from us again they tell us to go back to the drawing board.
",January,Q1,15,"['rubio', 'lagging', 'behind', 'frontrunner', 'donald', 'trump', 'hes', 'zero', 'name', 'idnow', 'democrats', 'stolen', 'election', 'tell', 'drawing', 'board']"
FBI Director: Trump Campaign Was Targeted Because of Its Identical Political Ties to Russia &amp; Its Predatory Finances Russia &amp; Cuba Russia &amp; Venezuela Russia &amp; Honduras Russia &amp;,January,Q1,15,"['fbi', 'director', 'trump', 'campaign', 'targeted', 'identical', 'political', 'ties', 'russia', 'predatory', 'finances', 'russia', 'cuba', 'russia', 'venezuela', 'russia', 'honduras', 'russia']"
"The Supreme Court on Tuesday refused to hear a case involving President Trump's executive order temporarily banning travel from seven Muslim-majority countries.
The biggest terrorist attack ever by a nation other than China &amp; the world was carried",January,Q1,15,"['supreme', 'court', 'tuesday', 'refused', 'hear', 'case', 'involving', 'president', 'trumps', 'executive', 'order', 'temporarily', 'banning', 'travel', 'seven', 'muslimmajority', 'countriesthe', 'biggest', 'terrorist', 'attack', 'nation', 'china', 'world', 'carried']"
"Jon Stewart was right...
Robert Mueller should be fired. He is an embarrassment to the Department of Justice.
A veteran of the Iraq and Afghanistan Wars came home to find that our Country had allowed the Militias to",January,Q1,15,"['jon', 'stewart', 'rightrobert', 'mueller', 'fired', 'embarrassment', 'department', 'justicea', 'veteran', 'iraq', 'afghanistan', 'wars', 'came', 'home', 'find', 'country', 'allowed', 'militias']"
"Monday morning, after months of silence we finally got an official statement from @NASA regarding the issue of human space flight safety that included a call to ""DO SOMETHING"" and to work with the private sector to develop a",January,Q1,15,"['monday', 'morning', 'months', 'silence', 'finally', 'official', 'statement', '@nasa', 'regarding', 'issue', 'human', 'space', 'flight', 'safety', 'included', 'call', 'something', 'work', 'private', 'sector', 'develop']"
"The organization responsible for the infamous Operation Fast and Furious is now under investigation by the United States Department of Justice for allegedly selling guns to Mexican drug cartels.
This is the same Justice Department that is now also investigating the DNC for",January,Q1,15,"['organization', 'responsible', 'infamous', 'operation', 'furious', 'investigation', 'united', 'states', 'department', 'justice', 'allegedly', 'selling', 'guns', 'mexican', 'drug', 'cartelsthis', 'justice', 'department', 'investigating', 'dnc']"
"The Taliban are also considering using nuclear weapons against the West!
The Taliban have been given the green light to use nuclear weapons against Western nations!
The Taliban are considering using nuclear weapons against Western nations!
The Taliban have",January,Q1,15,"['taliban', 'considering', 'using', 'nuclear', 'weapons', 'westthe', 'taliban', 'given', 'green', 'light', 'use', 'nuclear', 'weapons', 'western', 'nationsthe', 'taliban', 'considering', 'using', 'nuclear', 'weapons', 'western', 'nationsthe', 'taliban']"
I am proud to announce the nomination of Dr. James Mattis to be Secretary of Defense. He will be an outstanding Secretary of Defense who is committed to America's national security and the well-being of our friends and allies in,January,Q1,15,"['proud', 'announce', 'nomination', 'dr', 'james', 'mattis', 'secretary', 'defense', 'outstanding', 'secretary', 'defense', 'committed', 'americas', 'national', 'security', 'wellbeing', 'friends', 'allies']"
"Will Smith's character in 'The Interview' be a sickening innocent man who is doing good? Or a nasty terrorist?
Will Smith is a very sick man who just so happens to be a great actor and writer.",January,Q1,15,"['smiths', 'character', 'interview', 'sickening', 'innocent', 'man', 'good', 'nasty', 'terroristwill', 'smith', 'sick', 'man', 'happens', 'great', 'actor', 'writer']"
"Thoughts &actions?
As Democrats get caught in a Scam they will be forced to shut down the Lamestream Media which they love to do. This will be a big mistake for Dems!
Democrats are getting",January,Q1,15,"['thoughts', 'actionsas', 'democrats', 'caught', 'scam', 'forced', 'shut', 'lamestream', 'media', 'love', 'big', 'mistake', 'demsdemocrats']"
It should be noted that while the NSA and its cronies in Congress are supposedly protecting Americans from terrorism and other crimes what they are doing is lawlessly spying on us. The ACLU and others have been very diligent in fighting this,January,Q1,15,"['noted', 'nsa', 'cronies', 'congress', 'supposedly', 'protecting', 'americans', 'terrorism', 'crimes', 'lawlessly', 'spying', 'aclu', 'diligent', 'fighting']"
"Judge Jeanine Pirro on Monday asked the Trump campaign to provide her with transcripts of their speeches to the National Rifle Association and its chapters.
The NRA and other groups are continuing to spread lies about my record on Crime and",January,Q1,15,"['judge', 'jeanine', 'pirro', 'monday', 'asked', 'trump', 'campaign', 'provide', 'transcripts', 'speeches', 'national', 'rifle', 'association', 'chaptersthe', 'nra', 'groups', 'continuing', 'spread', 'lies', 'record', 'crime']"
"Election 2016: Dog walker pleads guilty to stealing loads of ballots from Vets Home
JASON BLOCK JR. - PETERBOROUGH – This story could have been much worse. A lucky dog walk",January,Q1,15,"['election', '2016', 'dog', 'walker', 'pleads', 'guilty', 'stealing', 'loads', 'ballots', 'vets', 'homejason', 'block', 'jr', 'peterborough', 'story', 'could', 'worse', 'lucky', 'dog', 'walk']"
"WASHINGTON (Reuters) - The U.S. House of Representatives approved a measure on Tuesday to punish Russia for interfering in the presidential election and, in doing so, cost President Donald Trump his chance at re-election.
",January,Q1,15,"['washington', 'reuters', 'house', 'representatives', 'approved', 'measure', 'tuesday', 'punish', 'russia', 'interfering', 'presidential', 'election', 'cost', 'president', 'donald', 'trump', 'chance', 'reelection']"
It is easy to forget that North Korea is one of the most corrupt countries in the world. Not only has their economy collapsed they have also been arrested and imprisoned time and time again for non-violent crimes. They have even,January,Q1,15,"['easy', 'forget', 'north', 'korea', 'corrupt', 'countries', 'world', 'economy', 'collapsed', 'arrested', 'imprisoned', 'nonviolent', 'crimes']"
"Missing Americans: The Obama Administration's War on the Innocent
It is with a heavy heart that I report the tragic death of Dr. Peter Apovian. God bless you and your family. The US Attorney General is in",January,Q1,15,"['missing', 'americans', 'obama', 'administrations', 'war', 'innocentit', 'heavy', 'heart', 'report', 'tragic', 'death', 'dr', 'peter', 'apovian', 'god', 'bless', 'family', 'attorney', 'general']"
"Below is the text of a letter that Congressman Tom Marino sent to my office yesterday regarding my decision to continue to subsidize the illegal drug trade. It is important that we fully understand the ramifications of this decision.
Thank you",January,Q1,15,"['text', 'letter', 'congressman', 'tom', 'marino', 'sent', 'office', 'yesterday', 'regarding', 'decision', 'continue', 'subsidize', 'illegal', 'drug', 'trade', 'important', 'fully', 'understand', 'ramifications', 'decisionthank']"
"Trump Derangement Syndrome?

By Chuck Todd @TODAYshow

HAPPY BIRTHDAY!

We are with you all the way. Thank you!

“The Special",January,Q1,15,"['trump', 'derangement', 'syndromeby', 'chuck', 'todd', '@todayshowhappy', 'birthdaywe', 'thank', 'youthe', 'special']"
