Tweets,Length,Date,Source,Favourites,RTs,Username,id_str,in_reply_to_user_id,user_id,isRT,tco,Language,Month,Quarter,TweetsTokenized
"The program will provide up to $500 in assistance for four months, totaling a maximum of $2,000 in assistance to eligible renters to help cover past and ongoing rent payments or late fees.",188,2020-06-24 21:12:53,Twitter Web App,5,2,GovHolcomb,1275899724189614091,4919082864.0,4919082864,False,,en,June,Q2,"['program', 'provide', '500', 'assistance', 'four', 'months', 'totaling', 'maximum', '2000', 'assistance', 'eligible', 'renters', 'help', 'cover', 'past', 'ongoing', 'rent', 'payments', 'late', 'fees']"
"This has been a challenging time for Hoosiers, &amp; the economic impacts of #COVID19 has left some renters in a tough spot. The #COVID19 Rental Assistance Program will support our renters, improve our state’s housing stability &amp; help prevent evictions as the state gets #BackOnTrack.",288,2020-06-24 21:12:53,Twitter Web App,10,2,GovHolcomb,1275899723426250752,4919082864.0,4919082864,False,,en,June,Q2,"['challenging', 'hoosiers', 'economic', 'impacts', '#covid19', 'left', 'renters', 'tough', 'spot', '#covid19', 'rental', 'assistance', 'program', 'support', 'renters', 'improve', 'states', 'housing', 'stability', 'help', 'prevent', 'evictions', 'state', 'gets', '#backontrack']"
"Today I announced the Indiana #COVID19 Rental Assistance Program, which will use $25 million in federal CARES Act funding to help Hoosiers struggling to pay rent due to the impact of #COVID19.",192,2020-06-24 21:12:53,Twitter Web App,180,46,GovHolcomb,1275899722633527297,,4919082864,False,,en,June,Q2,"['announced', 'indiana', '#covid19', 'rental', 'assistance', 'program', 'use', '25', 'million', 'federal', 'cares', 'act', 'funding', 'help', 'hoosiers', 'struggling', 'pay', 'rent', 'due', 'impact', '#covid19']"
"📽️ In 15 minutes, I'll hold a virtual press conference to provide updates in the fight against #COVID19. 

Tune in live at 2:30 p.m. ET (1:30 p.m. CT).

➡️ Watch livestream: 
⬇️ Twitter live",237,2020-06-24 18:15:11,Twitter for iPhone,5,4,GovHolcomb,1275855000644837379,,4919082864,False,https://t.co/MBjDjM2gTr,en,June,Q2,"['15', 'minutes', 'hold', 'virtual', 'press', 'conference', 'provide', 'updates', 'fight', '#covid19', 'tune', 'live', '230', 'et', '130', 'ct', 'watch', 'livestream', 'twitter', 'live']"
"📽️ In one hour, I'll hold a virtual press conference to provide updates in the fight against #COVID19. 

Tune in live at 2:30 p.m. ET (1:30 p.m. CT).

➡️ Watch livestream: 
⬇️ Twitter live",235,2020-06-24 17:30:12,Twitter for iPhone,19,7,GovHolcomb,1275843681657016320,,4919082864,False,https://t.co/MBjDjM2gTr,en,June,Q2,"['hour', 'hold', 'virtual', 'press', 'conference', 'provide', 'updates', 'fight', '#covid19', 'tune', 'live', '230', 'et', '130', 'ct', 'watch', 'livestream', 'twitter', 'live']"
Thanks to @RepWalorski and the @WaysMeansCmte Worker and Family Support Subcommittee for allowing @FSSAIndiana’s @confectionsmd to highlight the great work being done in our state to ensure essential childcare is available during the #COVID19 pandemic.,276,2020-06-24 16:31:20,Twitter Web App,23,2,GovHolcomb,1275828868658663426,,4919082864,False,https://t.co/cCsTQMjjVn,en,June,Q2,"['thanks', '@repwalorski', '@waysmeanscmte', 'worker', 'family', 'support', 'subcommittee', 'allowing', '@fssaindianas', '@confectionsmd', 'highlight', 'great', 'work', 'state', 'ensure', 'essential', 'childcare', 'available', '#covid19', 'pandemic']"
"Traditional public school corporations, public charter schools, accredited non-public schools, higher education institutions, and other education-related entities are eligible to apply.

The deadline is Friday, July 17. To apply, click here:",265,2020-06-22 19:51:47,Twitter Web App,20,1,GovHolcomb,1275154534927646720,4919082864.0,4919082864,False,https://t.co/mNb2MthOxU,en,June,Q2,"['traditional', 'public', 'school', 'corporations', 'public', 'charter', 'schools', 'accredited', 'nonpublic', 'schools', 'higher', 'education', 'institutions', 'educationrelated', 'entities', 'eligible', 'applythe', 'deadline', 'friday', 'july', '17', 'apply', 'click']"
"In a collaboration among the Governor’s Office, @EducateIN, the @HigherEdIN and the Indiana State Board of Education, the state expects to award dozens of grants. There is no minimum or maximum threshold, however grants may not be funded at the full amount requested.",267,2020-06-22 19:51:46,Twitter Web App,16,1,GovHolcomb,1275154534130757632,4919082864.0,4919082864,False,,en,June,Q2,"['collaboration', 'among', 'governors', 'office', '@educatein', '@higheredin', 'indiana', 'state', 'board', 'education', 'state', 'expects', 'award', 'dozens', 'grants', 'minimum', 'maximum', 'threshold', 'however', 'grants', 'may', 'funded', 'full', 'amount', 'requested']"
➡️ Educator Capacity – Support partnerships between higher education and PK-12 to develop professional development and curriculum opportunities as educators throughout Indiana continue to build expertise in remote learning.,223,2020-06-22 19:51:46,Twitter Web App,13,0,GovHolcomb,1275154533337964545,4919082864.0,4919082864,False,,en,June,Q2,"['educator', 'capacity', 'support', 'partnerships', 'higher', 'education', 'pk12', 'develop', 'professional', 'development', 'curriculum', 'opportunities', 'educators', 'throughout', 'indiana', 'continue', 'build', 'expertise', 'remote', 'learning']"
"➡️ Device Availability – Address the need for access to digital learning devices to support remote learning for students in PK-12.

➡️ Connectivity – Develop comprehensive community-level and regional-level solutions to address gaps in internet connectivity for remote learning.",278,2020-06-22 19:51:46,Twitter Web App,13,1,GovHolcomb,1275154532557819906,4919082864.0,4919082864,False,,en,June,Q2,"['device', 'availability', 'address', 'access', 'digital', 'learning', 'devices', 'support', 'remote', 'learning', 'students', 'pk12', 'connectivity', 'develop', 'comprehensive', 'communitylevel', 'regionallevel', 'solutions', 'address', 'gaps', 'internet', 'connectivity', 'remote', 'learning']"
"The $61.6 million Indiana received in Governor’s Emergency Education Relief (GEER) funding, provided though the federal CARES Act, will be focused on three areas:",162,2020-06-22 19:51:46,Twitter Web App,16,1,GovHolcomb,1275154531672678400,4919082864.0,4919082864,False,,en,June,Q2,"['616', 'million', 'indiana', 'received', 'governors', 'emergency', 'education', 'relief', 'geer', 'funding', 'provided', 'though', 'federal', 'cares', 'act', 'focused', 'areas']"
Our Governor’s Emergency Education Relief funds will help meet technology needs and grow educator development while working to reduce the disparities between districts.,168,2020-06-22 19:51:46,Twitter Web App,19,2,GovHolcomb,1275154530796265473,4919082864.0,4919082864,False,,en,June,Q2,"['governors', 'emergency', 'education', 'relief', 'funds', 'help', 'meet', 'technology', 'needs', 'grow', 'educator', 'development', 'working', 'reduce', 'disparities', 'districts']"
"Teachers, administrators and superintendents have faced this pandemic with innovative solutions to ensure our students continue to receive the best education possible.",167,2020-06-22 19:51:45,Twitter Web App,29,1,GovHolcomb,1275154530049634305,4919082864.0,4919082864,False,,en,June,Q2,"['teachers', 'administrators', 'superintendents', 'faced', 'pandemic', 'innovative', 'solutions', 'ensure', 'students', 'continue', 'receive', 'best', 'education', 'possible']"
"Today I announced Indiana PK-12 schools and higher education institutions can now apply for a needs-based, competitive $61.6 million grant program providing funding to improve remote learning.",192,2020-06-22 19:51:45,Twitter Web App,278,51,GovHolcomb,1275154529303044096,,4919082864,False,,en,June,Q2,"['announced', 'indiana', 'pk12', 'schools', 'higher', 'education', 'institutions', 'apply', 'needsbased', 'competitive', '616', 'million', 'grant', 'program', 'providing', 'funding', 'improve', 'remote', 'learning']"
"Today I issued a proclamation celebrating #Juneteenth, an opportunity to reflect, rejoice and plan for a brighter future.",145,2020-06-19 13:10:51,Twitter Web App,1203,270,GovHolcomb,1273966475058036739,,4919082864,False,https://t.co/yrPvmSsK9H,en,June,Q2,"['issued', 'proclamation', 'celebrating', '#juneteenth', 'opportunity', 'reflect', 'rejoice', 'plan', 'brighter', 'future']"
Keeping Hoosier students focused on fitness &amp; healthy living is key to letting them grow up &amp; live fulfilling lives. Wellness in all aspects is more important now than ever &amp; we’re thankful to @BodyByJake for bringing the DON’T QUIT! Campaign to our state.,292,2020-06-18 14:12:50,Twitter Web App,51,10,GovHolcomb,1273619685469229058,,4919082864,False,https://t.co/kXIwd0xopm,en,June,Q2,"['keeping', 'hoosier', 'students', 'focused', 'fitness', 'healthy', 'living', 'key', 'letting', 'grow', 'live', 'fulfilling', 'lives', 'wellness', 'aspects', 'important', 'thankful', '@bodybyjake', 'bringing', 'quit', 'campaign', 'state']"
"📽️ In one hour, I'll hold a virtual press conference to provide updates in the fight against #COVID19. 

Tune in live at 2:30 p.m. ET (1:30 p.m. CT).

➡️ Watch livestream: 
⬇️ Twitter live",235,2020-06-17 17:30:01,Twitter for iPhone,21,8,GovHolcomb,1273306921559298049,,4919082864,False,https://t.co/MBjDjM2gTr,en,June,Q2,"['hour', 'hold', 'virtual', 'press', 'conference', 'provide', 'updates', 'fight', '#covid19', 'tune', 'live', '230', 'et', '130', 'ct', 'watch', 'livestream', 'twitter', 'live']"
with the state to ensure that the African American community and minority-owned businesses are accessing the state’s economic and workforce recovery opportunities and are receiving tools and resources necessary to stay afloat during and after this pandemic.”,258,2020-06-17 16:12:07,Twitter Web App,10,1,GovHolcomb,1273287316522569730,4919082864.0,4919082864,False,,en,June,Q2,"['state', 'ensure', 'african', 'american', 'community', 'minorityowned', 'businesses', 'accessing', 'states', 'economic', 'workforce', 'recovery', 'opportunities', 'receiving', 'tools', 'resources', 'necessary', 'stay', 'afloat', 'pandemic']"
"”COVID-19 is devastating our communities and the result is an uneven economic impact on African-Americans,” said Tanya McKinzie, president &amp; CEO of IBE. “IBE is looking forward to partnering",194,2020-06-17 16:12:07,Twitter Web App,12,2,GovHolcomb,1273287315780222978,4919082864.0,4919082864,False,,en,June,Q2,"['covid19', 'devastating', 'communities', 'result', 'uneven', 'economic', 'impact', 'africanamericans', 'tanya', 'mckinzie', 'president', 'ceo', 'ibe', 'ibe', 'looking', 'forward', 'partnering']"
"encouraging and supporting minority small businesses, entrepreneurs &amp; startups.",109,2020-06-17 16:12:07,Twitter Web App,2,1,GovHolcomb,1273287314937167872,4919082864.0,4919082864,False,https://t.co/FEAfbc8w3E,en,June,Q2,"['encouraging', 'supporting', 'minority', 'businesses', 'entrepreneurs', 'startups']"
"recovery initiatives are inclusive across Indiana. IBE’s efforts will focus on ensuring a long-term, sustainable economic recovery, providing resources to enable immediate relief while also working to foster long-term business growth by",236,2020-06-17 16:12:06,Twitter Web App,1,0,GovHolcomb,1273287313980821504,4919082864.0,4919082864,False,,en,June,Q2,"['recovery', 'initiatives', 'inclusive', 'across', 'indiana', 'ibes', 'efforts', 'focus', 'ensuring', 'longterm', 'sustainable', 'economic', 'recovery', 'providing', 'resources', 'enable', 'immediate', 'relief', 'working', 'foster', 'longterm', 'business', 'growth']"
"Through these efforts, and by leveraging IBE’s 12 chapter affiliates and extensive network of African American Hoosiers across the state, this partnership aims to increase awareness and utilization of available funding and resources among minority businesses and workers to ensure",280,2020-06-17 16:12:06,Twitter Web App,2,1,GovHolcomb,1273287313192374272,4919082864.0,4919082864,False,,en,June,Q2,"['efforts', 'leveraging', 'ibes', '12', 'chapter', 'affiliates', 'extensive', 'network', 'african', 'american', 'hoosiers', 'across', 'state', 'partnership', 'aims', 'increase', 'awareness', 'utilization', 'available', 'funding', 'resources', 'among', 'minority', 'businesses', 'workers', 'ensure']"
"and increasing collaborative partnerships with existing state resources, such as the Indiana Small Business Development Center (Indiana SBDC) and Next Level Jobs, to offer training and counseling services.",231,2020-06-17 16:12:06,Twitter Web App,1,1,GovHolcomb,1273287312324071425,4919082864.0,4919082864,False,https://t.co/YE0TUghr16,en,June,Q2,"['increasing', 'collaborative', 'partnerships', 'existing', 'state', 'resources', 'indiana', 'business', 'development', 'center', 'indiana', 'sbdc', 'next', 'level', 'jobs', 'offer', 'training', 'counseling', 'services']"
"Through this new partnership, IBE will also provide direct technical support to employers by connecting minority-owned businesses and minority Hoosiers with critical COVID-19 resources; developing educational initiatives, including a webinar series for minority business owners;",278,2020-06-17 16:12:06,Twitter Web App,1,2,GovHolcomb,1273287311510450178,4919082864.0,4919082864,False,,en,June,Q2,"['new', 'partnership', 'ibe', 'provide', 'direct', 'technical', 'support', 'employers', 'connecting', 'minorityowned', 'businesses', 'minority', 'hoosiers', 'critical', 'covid19', 'resources', 'developing', 'educational', 'initiatives', 'webinar', 'series', 'minority', 'business', 'owners']"
"to raise awareness of available resources and funding, enhancing participation in critical economic and workforce recovery programs.",132,2020-06-17 16:12:06,Twitter Web App,1,1,GovHolcomb,1273287310797348868,4919082864.0,4919082864,False,,en,June,Q2,"['raise', 'awareness', 'available', 'resources', 'funding', 'enhancing', 'participation', 'critical', 'economic', 'workforce', 'recovery', 'programs']"
"The funding will enable IBE, a statewide nonprofit organization committed to the social and economic advancement of Indiana communities, to launch a targeted, statewide promotional campaign and develop community outreach programs",229,2020-06-17 16:12:05,Twitter Web App,2,2,GovHolcomb,1273287310021464067,4919082864.0,4919082864,False,,en,June,Q2,"['funding', 'enable', 'ibe', 'statewide', 'nonprofit', 'organization', 'committed', 'social', 'economic', 'advancement', 'indiana', 'communities', 'launch', 'targeted', 'statewide', 'promotional', 'campaign', 'develop', 'community', 'outreach', 'programs']"
