Unnamed: 0,Tweets,Length,Date,Source,Favourites,RTs,Username,id_str,in_reply_to_user_id,user_id,isRT,tco,Language,Month,Quarter,TweetsTokenized
30728,"Our most vulnerable communities are hungry, desperate and under enormous emotional stress. It is incomprehensible for Senator Mitch McConnell to tell us that he sees no urgency in passing another emergency relief bill and that he wants to wait another month before taking action.",279,2020-05-30 18:36:18,Twitter Web App,13946,2217,SenSanders,1.2668006186617897e+18,,29442313.0,False,,en,May,Q2,"['vulnerable', 'communities', 'hungry', 'desperate', 'enormous', 'emotional', 'stress', 'incomprehensible', 'senator', 'mitch', 'mcconnell', 'tell', 'sees', 'urgency', 'passing', 'another', 'emergency', 'relief', 'bill', 'wants', 'wait', 'another', 'month', 'taking', 'action']"
43,DC should be a state. Pass it on.,81,2020-06-25 16:30:05,Twitter Web App,520,255,MayorBowser,1.2761909414775808e+18,,976542720.0,False,https://t.co/jSBsCOWlEL,en,June,Q2,"['dc', 'state', 'pass']"
16877,"We had a pandemic plan and we’ve followed it. We didn’t have to scramble; we were able to be methodical in ramping things up. It hasn’t hit us hard yet, but it will.",165,2020-04-04 16:01:11,Twitter for iPhone,26,4,tatereeves,1.246467863768109e+18,259341329.0,259341329.0,False,,en,April,Q2,"['pandemic', 'plan', 'followed', 'scramble', 'able', 'methodical', 'ramping', 'hasnt', 'hit', 'hard']"
40850,"Take public health experts’ advice seriously. Let’s wash our hands, physically distance &amp; stay home when necessary. We are interdependent, locally &amp; globally, and the choices we make now will affect every one of our families. We will get through this well, if we do it together.",286,2020-03-14 20:19:09,Twitter for iPhone,99,17,joshmatlow,1.2389226384599e+18,,15844405.0,False,,en,March,Q1,"['take', 'public', 'health', 'experts', 'advice', 'seriously', 'lets', 'wash', 'hands', 'physically', 'distance', 'stay', 'home', 'necessary', 'interdependent', 'locally', 'globally', 'choices', 'affect', 'families', 'together']"
13062,"Congratulations, Michael, for being our Nevada Hero of the Day!",87,2020-04-28 00:48:55,Twitter for iPhone,679,58,GovSisolak,1.2549355929676554e+18,,1.080586433088258e+18,False,https://t.co/MdVswJ4dX7,en,April,Q2,"['congratulations', 'michael', 'nevada', 'hero']"
24658,"Reaching this agreement with Connecticut banks &amp; credit unions means those struggling to make mortgage payments will have one less thing to worry about during this crisis. I thank these institutions for working with us to provide some financial relief.

🔗",306,2020-03-31 20:59:52,Twitter Web App,142,65,govnedlamont,1.2450934784361636e+18,,1.0762939037232332e+18,False,https://t.co/p4QegWwUIT,en,March,Q1,"['reaching', 'agreement', 'connecticut', 'banks', 'credit', 'unions', 'means', 'struggling', 'mortgage', 'payments', 'less', 'thing', 'worry', 'crisis', 'thank', 'institutions', 'working', 'provide', 'financial', 'relief']"
37828,"Today, Portuguese Canadians are celebrating Portugal Day during Portuguese Heritage Month. On behalf of Canada's Conservatives, I extend my best wishing to everyone celebrating. Parabens!",211,2020-06-10 20:56:33,TweetDeck,63,15,andrewscheer,1.2708221813296865e+18,,256360738.0,False,https://t.co/WCtmjB8p5r,en,June,Q2,"['portuguese', 'canadians', 'celebrating', 'portugal', 'portuguese', 'heritage', 'month', 'behalf', 'canadas', 'conservatives', 'extend', 'best', 'wishing', 'everyone', 'celebrating', 'parabens']"
42156,"COVID-19 is having an immense economic impact on Caribbean countries, including Saint Vincent and the Grenadines. @ComradeRalph and I spoke on the phone today about that and the need for global action to help the most vulnerable. Click here for more:",274,2020-06-17 1:33,Twitter for iPhone,512,87,JustinTrudeau,1.27e+18,,,False,https://t.co/QQX32iB4gW,en,June,Q2,"['covid19', 'immense', 'economic', 'impact', 'caribbean', 'countries', 'saint', 'vincent', 'grenadines', '@comraderalph', 'spoke', 'phone', 'global', 'action', 'help', 'vulnerable', 'click']"
34178,"NYS will provide $25 million for food banks and providers most impacted by COVID-19.

We are also calling on philanthropies that would like to help the state’s food banks to email COVIDPhilanthropies@exec.ny.gov.",212,2020-04-27 18:01:36,Twitter Web App,8825,1762,NYGovCuomo,1.2548330865646428e+18,,232268199.0,False,,en,April,Q2,"['nys', 'provide', '25', 'million', 'food', 'banks', 'providers', 'impacted', 'covid19we', 'calling', 'philanthropies', 'help', 'states', 'food', 'banks', 'email', 'covidphilanthropies@execnygov']"
6874,"I want to thank the more than 3,300 healthcare professionals – physicians, nurses, CNAs – who have signed up to join our state’s response to Coronavirus through . We're so grateful to you for rising to our call.",234,2020-04-17 20:52:33,Twitter for iPhone,111,15,GovRaimondo,1.2512522301890888e+18,,240778059.0,False,https://t.co/mGqyIS9C62,en,April,Q2,"['thank', '3300', 'healthcare', 'professionals', 'physicians', 'nurses', 'cnas', 'signed', 'join', 'states', 'response', 'coronavirus', 'grateful', 'rising', 'call']"
7458,"Touring Philadelphia with community business owners. 

Shortly, I will speak about protests across Pennsylvania and condemn racism, oppression, and injustice.",182,2020-06-01 21:14:36,Twitter Web App,450,45,GovernorTomWolf,1.2675652340987494e+18,,2978837542.0,False,https://t.co/ytAjiZiiVY,en,June,Q2,"['touring', 'philadelphia', 'community', 'business', 'owners', 'shortly', 'speak', 'protests', 'across', 'pennsylvania', 'condemn', 'racism', 'oppression', 'injustice']"
4387,"Grocery &amp; food supply workers are critical to our COVID-19 response. To all of you working long &amp; stressful hours, thank you for your hard work. Keeping food &amp; other essentials accessible is critical &amp; your tenacity is appreciated. With your help, we will get through this #vtpoli",320,2020-03-20 18:37:10,Twitter Web App,236,70,GovPhilScott,1.241071300623417e+18,,545107258.0,False,https://t.co/sAxdAjJGU2,en,March,Q1,"['grocery', 'food', 'supply', 'workers', 'critical', 'covid19', 'response', 'working', 'stressful', 'hours', 'thank', 'hard', 'work', 'keeping', 'food', 'essentials', 'accessible', 'critical', 'tenacity', 'appreciated', 'help', '#vtpoli']"
37521,"Today we confirmed a presumptive case of Coronavirus (COVID-19). Working closely with our Provincial partners, Toronto Public Health is actively working to respond. Because of our strong public health systems and response, the risk to the public due to this case remains low.",299,2020-02-23 22:57:49,Twitter for iPhone,24,11,joe_cressy,1.2317148082502246e+18,,416025003.0,False,https://t.co/wCDqM5Cg3J,en,February,Q1,"['confirmed', 'presumptive', 'case', 'coronavirus', 'covid19', 'working', 'closely', 'provincial', 'partners', 'toronto', 'public', 'health', 'actively', 'working', 'respond', 'strong', 'public', 'health', 'systems', 'response', 'risk', 'public', 'due', 'case', 'remains', 'low']"
15667,I want to assure Missourians that there IS light at the end of the tunnel. We are putting recovery plans in place and are preparing to get Missourians back to work as quickly as possible.,211,2020-04-20 20:28:09,Twitter Web App,139,31,GovParsonMO,1.252333254302208e+18,,1.0036723207818076e+18,False,https://t.co/k1r3V6Dagg,en,April,Q2,"['assure', 'missourians', 'light', 'end', 'tunnel', 'putting', 'recovery', 'plans', 'place', 'preparing', 'missourians', 'work', 'quickly', 'possible']"
42150,"They also used the Canada Emergency Business Account so they could buy personal protective equipment, plexiglass screens, and hand-washing stations to keep people safe as they reopen. Learn how these supports could help your own business and apply today:",278,2020-06-18 1:00,Twitter for iPhone,545,59,JustinTrudeau,1.27e+18,,,False,https://t.co/94P0RxqsQ8,en,June,Q2,"['used', 'canada', 'emergency', 'business', 'account', 'could', 'buy', 'personal', 'protective', 'equipment', 'plexiglass', 'screens', 'handwashing', 'stations', 'people', 'safe', 'reopen', 'learn', 'supports', 'could', 'help', 'business', 'apply']"
31783,"America has always been challenged to live up to its promises, and rightly so. Today we celebrate Juneteenth and the triumph of Black Americans who fought for freedom — and we recommit to the pursuit of true equality.",217,2020-06-19 13:34:00,Twitter for iPhone,274,54,NYCMayor,1.273972302322045e+18,,19834403.0,False,,en,June,Q2,"['america', 'challenged', 'live', 'promises', 'rightly', 'celebrate', 'juneteenth', 'triumph', 'black', 'americans', 'fought', 'freedom', 'recommit', 'pursuit', 'equality']"
42136,"When it comes to our shared journey of reconciliation, we know we have much more work to do. We know we must continue to advance reconciliation and right past wrongs - and we will do that necessary work together, in partnership with Indigenous peoples.",276,2020-06-21 13:04,Twitter for iPhone,817,160,JustinTrudeau,1.27e+18,,,False,https://t.co/xtNT3p0RJb,en,June,Q2,"['comes', 'shared', 'journey', 'reconciliation', 'work', 'continue', 'advance', 'reconciliation', 'past', 'wrongs', 'necessary', 'work', 'together', 'partnership', 'indigenous', 'peoples']"
28368,"I’m proud to sign #HB2910. This legislation:

✏️Provides clarity on testing requirements
✏️Gives direction on make-up days
✏️Requires schools to continue to provide learning opportunities
✏️Ensures teachers &amp; staff see no disruption in pay as a result of #COVID19. 
✏️And more 1/",283,2020-03-27 18:19:18,Twitter Web App,265,71,dougducey,1.2436035173417083e+18,,20217019.0,False,,en,March,Q1,"['proud', 'sign', '#hb2910', 'legislationprovides', 'clarity', 'testing', 'requirementsgives', 'direction', 'makeup', 'daysrequires', 'schools', 'continue', 'provide', 'learning', 'opportunitiesensures', 'teachers', 'staff', 'disruption', 'pay', 'result', '#covid19', '1']"
26184,"&gt; Total tests administered: 24,341

More information on Phase 2 of my #ReopenAlaskaResponsibly Plan will be coming soon. For the latest information on COVID-19 in Alaska, go here: 

#akgov",214,2020-05-07 20:11:45,Twitter for iPhone,3,2,GovDunleavy,1.2584897204992082e+18,1.0606554701787872e+18,1.0606554701787872e+18,False,https://t.co/E4CduB0M5T,en,May,Q2,"['gt', 'tests', 'administered', '24341more', 'information', 'phase', '2', '#reopenalaskaresponsibly', 'plan', 'coming', 'soon', 'latest', 'information', 'covid19', 'alaska', '#akgov']"
32468,"The reason we’ll beat back this disease is because YOU are practicing social distancing. DON’T stop now.

It's going to be beautiful today, but DON’T underestimate our enemy. We cannot let it reassert itself. 

Stay inside and stay safe.",237,2020-04-19 17:12:43,Twitter for iPhone,911,148,NYCMayor,1.2519216835329556e+18,,19834403.0,False,,en,April,Q2,"['reason', 'wellbeat', 'disease', 'practicing', 'social', 'distancingdont', 'stop', 'nowits', 'beautiful', 'butdontunderestimate', 'enemy', 'cannot', 'reassert', 'stay', 'inside', 'stay', 'safe']"
22961,Proud of our @GA_DOI Commissioner John King for longstanding commitment to public service. Please join us in praying for General King and his team during their deployment. #gapol,203,2020-06-03 13:54:16,Twitter Web App,137,25,BrianKempGA,1.268179193831002e+18,,47437206.0,False,https://t.co/4LTuHirPLh,en,June,Q2,"['proud', '@ga_doi', 'commissioner', 'john', 'king', 'longstanding', 'commitment', 'public', 'service', 'please', 'join', 'praying', 'general', 'king', 'team', 'deployment', '#gapol']"
10237,🔴LIVE NOW: Gov. Cooper Coronavirus Task Force Update - 3/14/2020,88,2020-03-14 20:30:09,Twitter Media Studio,127,120,NC_Governor,1.2389254064990044e+18,,8.137922504970281e+17,False,https://t.co/UYSsP43LFm,en,March,Q1,"['live', 'gov', 'cooper', 'coronavirus', 'task', 'force', 'update', '3142020']"
13092,"Thank you, @andersoncooper, for allowing me to assure Nevadans — and tourists worldwide — that Nevada is taking deliberate, responsible steps toward reopening. I am grateful to Nevadans who are staying home &amp; I look forward to getting back to business as soon as it’s safe.",301,2020-04-23 01:16:25,Twitter for iPhone,3048,410,GovSisolak,1.2531305757092372e+18,,1.080586433088258e+18,False,https://t.co/k4gIxeN15b,en,April,Q2,"['thank', '@andersoncooper', 'allowing', 'assure', 'nevadans', 'tourists', 'worldwide', 'nevada', 'taking', 'deliberate', 'responsible', 'steps', 'toward', 'reopening', 'grateful', 'nevadans', 'staying', 'home', 'forward', 'business', 'soon', 'safe']"
37344,Social distancing is a critical part of the way we will slow the spread of COVID-19 together. But what exactly is social distancing? Learn more here:,173,2020-03-19 14:28:22,Twitter Web App,1,0,joe_cressy,1.2406462978724495e+18,416025003.0,416025003.0,False,https://t.co/1FIpEFwt1t,en,March,Q1,"['social', 'distancing', 'critical', 'part', 'slow', 'spread', 'covid19', 'together', 'exactly', 'social', 'distancing', 'learn']"
30753,"Today, we are introducing the Paycheck Security Act to guarantee the wages and benefits of millions of workers during this devastating pandemic. 

I want to thank @SenSchumer and @RonWyden for their support of this critical legislation.",284,2020-05-21 18:31:57,Twitter Web App,1836,434,SenSanders,1.263538035162878e+18,,29442313.0,False,https://t.co/J53NhPRUap,en,May,Q2,"['introducing', 'paycheck', 'security', 'act', 'guarantee', 'wages', 'benefits', 'millions', 'workers', 'devastating', 'pandemic', 'thank', '@senschumer', '@ronwyden', 'support', 'critical', 'legislation']"
26531,"400,000+ unemployment claims have been filed w/ @al_labor. These are innocent people whose lives have been turned upside down &amp; it’s not their fault. We hear your voices, your frustrations, your fears. Today’s order will hopefully begin providing some hope again. #TogetherAL 4/9",283,2020-05-08 16:05:13,Twitter for iPhone,21,5,GovernorKayIvey,1.2587900654232207e+18,19668491.0,19668491.0,False,,en,May,Q2,"['400000', 'unemployment', 'claims', 'filed', 'w', '@al_labor', 'innocent', 'people', 'whose', 'lives', 'turned', 'upside', 'fault', 'hear', 'voices', 'frustrations', 'fears', 'todays', 'order', 'hopefully', 'begin', 'providing', 'hope', '#togetheral', '49']"
44469,Great!,6,2020-04-30 12:30,Twitter for iPhone,58889,13573,realDonaldTrump,1.26e+18,,,False,https://t.co/Q4AOdpuBva,en,April,Q2,['great']
38502,"The government must take steps to help the millions of Canadians who lost their benefits

Families are no longer able to afford the medication they need

We must help families pay for their medication as a first step to a universal pharmacare where everyone is covered",292,2020-04-22 20:04:16,Twitter Web App,241,63,theJagmeetSingh,1.253052019608359e+18,,253340075.0,False,https://t.co/fcgrutVo0U,en,April,Q2,"['government', 'take', 'steps', 'help', 'millions', 'canadians', 'lost', 'benefitsfamilies', 'longer', 'able', 'afford', 'medication', 'needwe', 'help', 'families', 'pay', 'medication', 'step', 'universal', 'pharmacare', 'everyone', 'covered']"
17538,"We must take bold action to save the lives of Minnesotans. As a former Command Sergeant Major in the Army National Guard, I believe in having a plan – which is why I’m directing Minnesotans to stay at home and limit their movements to essential services. #StayHomeMN",290,2020-03-25 19:28:53,Twitter Web App,5300,2187,GovTimWalz,1.2428962548390175e+18,,1.0646035409565656e+18,False,https://t.co/W2TAejwnBs,en,March,Q1,"['take', 'bold', 'action', 'save', 'lives', 'minnesotans', 'former', 'command', 'sergeant', 'major', 'army', 'national', 'guard', 'believe', 'plan', 'directing', 'minnesotans', 'stay', 'home', 'limit', 'movements', 'essential', 'services', '#stayhomemn']"
11857,New Hampshire is in a unique position among our fellow Northeastern states. Here's my response on how we're looking at a regional approach to reopening the economy:,188,2020-04-17 17:47:40,Twitter for iPhone,178,29,GovChrisSununu,1.2512057047378616e+18,,8.162821207672914e+17,False,https://t.co/idUSlrkXzA,en,April,Q2,"['new', 'hampshire', 'unique', 'position', 'among', 'fellow', 'northeastern', 'states', 'heres', 'response', 'looking', 'regional', 'approach', 'reopening', 'economy']"
5754,"NEW #COVID19 Bulletin - 

➡️Executive Order No. 22
➡️@LaunchTN",87,2020-03-30 22:12:55,Twitter Web App,83,44,GovBillLee,1.244749471914832e+18,,1.084924525232513e+18,False,https://t.co/R7BN4Rr9YB,en,March,Q1,"['new', '#covid19', 'bulletin', 'executive', 'order', '22@launchtn']"
31292,"My colleagues and I are tired of endless wars. That is why we introduced the No War Against Iran Act. We must learn from our mistakes, not repeat them.",175,2020-01-09 23:54:02,Twitter Media Studio,10593,2719,SenSanders,1.2154215053261947e+18,,29442313.0,False,https://t.co/S6d7CILsMj,en,January,Q1,"['colleagues', 'tired', 'endless', 'wars', 'introduced', 'war', 'iran', 'act', 'learn', 'mistakes', 'repeat']"
3548,"It means making it easier to vote, not harder.

It means a creating new commission to study slavery in Virginia and the subsequent racial and economic discrimination.

We are working on all of these things together––but we have to work even harder.",248,2020-06-03 00:20:52,Twitter Web App,266,29,GovernorVA,1.2679744978958868e+18,104198706.0,104198706.0,False,,en,June,Q2,"['means', 'making', 'easier', 'vote', 'harderit', 'means', 'creating', 'new', 'commission', 'study', 'slavery', 'virginia', 'subsequent', 'racial', 'economic', 'discriminationwe', 'working', 'togetherbut', 'work', 'harder']"
20731,"To help our smallest businesses all across the state get back on their feet as we begin to recover from this pandemic, the Business Interruption Grants program will offer at least $270 million in grants to small businesses who have suffered losses due to the covid-19 pandemic.",277,2020-06-17 20:16:01,Twitter Web App,43,7,GovPritzker,1.2733486954933944e+18,1.0848175233784544e+18,1.0848175233784544e+18,False,,en,June,Q2,"['help', 'smallest', 'businesses', 'across', 'state', 'feet', 'begin', 'recover', 'pandemic', 'business', 'interruption', 'grants', 'program', 'offer', 'least', '270', 'million', 'grants', 'businesses', 'suffered', 'losses', 'due', 'covid19', 'pandemic']"
29484,We need to drop the Medicare eligibility age to 0 right now.,84,2020-04-03 17:57:15,Twitter for iPhone,53692,8849,aoc,1.246134686092538e+18,,138203134.0,False,https://t.co/BJtm2k7aCY,en,April,Q2,"['drop', 'medicare', 'eligibility', 'age', '0']"
8054,"Frances and I just returned from an amazing trip to Israel. Check out some of the highlights. ⤵️
 
1: Visiting @yadvashem.
2: Planting a tree at the 9/11 Living Memorial Plaza for the victims of the Pittsburgh synagogue shooting.
3: Touring @Google’s Tel Aviv offices.",292,2020-01-18 13:49:25,Twitter Web App,88,10,GovernorTomWolf,1.2185308385074094e+18,,2978837542.0,False,https://t.co/IckiGwUFmK,en,January,Q1,"['frances', 'returned', 'amazing', 'trip', 'israel', 'check', 'highlights', '1', 'visiting', '@yadvashem2', 'planting', 'tree', '911', 'living', 'memorial', 'plaza', 'victims', 'pittsburgh', 'synagogue', 'shooting3', 'touring', '@googles', 'tel', 'aviv', 'offices']"
42944,True with number 1 being more important!,40,2020-03-10 13:46,Twitter for iPhone,39562,9752,realDonaldTrump,1.24e+18,,,False,https://t.co/OwJf9vAdHQ,en,March,Q1,"['number', '1', 'important']"
15131,"And again, the more testing we do, the more positive cases there will be, but this does NOT mean there has been a surge or that our health care system is overwhelmed.

Our hospitals are still in good shape, and we continue to monitor this on a daily basis.",256,2020-05-26 20:13:47,Twitter Web App,13,1,GovParsonMO,1.2653755997172244e+18,1.0036723207818076e+18,1.0036723207818076e+18,False,,en,May,Q2,"['testing', 'positive', 'cases', 'mean', 'surge', 'health', 'care', 'system', 'overwhelmedour', 'hospitals', 'still', 'good', 'shape', 'continue', 'monitor', 'daily', 'basis']"
108,"June 26th. Save the date.

#DCStatehood",87,2020-06-17 21:43:23,Twitter Web App,423,123,MayorBowser,1.273370682441818e+18,,976542720.0,False,https://t.co/BJhLbJpsdN,en,June,Q2,"['june', '26th', 'save', 'date#dcstatehood']"
31768,Join us at City Hall.,45,2020-06-23 14:05:38,Periscope,92,53,NYCMayor,1.2754298141747978e+18,,19834403.0,False,https://t.co/0UyfhvfTfO,en,June,Q2,"['join', 'city', 'hall']"
3183,"Today at 1:30 PM, I am holding a press conference to address our continued response to COVID-19 in Washington.
 
Watch live here:",153,2020-03-13 19:29:03,Twitter Web App,519,160,GovInslee,1.23854764348518e+18,,1077214808.0,False,https://t.co/yG8IB6dlk8,en,March,Q1,"['130', 'holding', 'press', 'conference', 'address', 'continued', 'response', 'covid19', 'washington', 'watch', 'live']"
6437,"❌ Human trafficking is REAL in SD. ❌
 
I am proud of the progress we made in 2019 to fight human trafficking, but more needs to be done… I am COMMITTED to seeing that through.

🎥From the MMIW ride in June, 2019.  #HumanTraffickingAwarenessMonth",268,2020-01-08 18:25:46,Twitter Web App,39,10,govkristinoem,1.2149765024266732e+18,,235251868.0,False,https://t.co/sfDBW6TDMH,en,January,Q1,"['human', 'trafficking', 'real', 'sd', 'proud', 'progress', '2019', 'fight', 'human', 'trafficking', 'needs', 'committed', 'seeing', 'throughfrom', 'mmiw', 'ride', 'june', '2019', '#humantraffickingawarenessmonth']"
16710,Please join me in praying for the family of Simpson County Deputy Sheriff James Blair who just lost his life in the line of duty.,153,2020-06-13 13:46:25,Twitter for iPhone,1320,212,tatereeves,1.2718010994613084e+18,,259341329.0,False,https://t.co/1hUKI20USz,en,June,Q2,"['please', 'join', 'praying', 'family', 'simpson', 'county', 'deputy', 'sheriff', 'james', 'blair', 'lost', 'life', 'line', 'duty']"
32069,"The antibody test helps you understand if you’ve previously been exposed. In the coming weeks we will test 140,000 first responders and health care workers and an additional 140,000 every-day New Yorkers.",204,2020-05-18 17:06:11,Twitter for iPhone,6,2,NYCMayor,1.2624292863944745e+18,19834403.0,19834403.0,False,,en,May,Q2,"['antibody', 'test', 'helps', 'understand', 'youve', 'previously', 'exposed', 'coming', 'weeks', 'test', '140000', 'responders', 'health', 'care', 'workers', 'additional', '140000', 'everyday', 'new', 'yorkers']"
32215,"This virus exploits our weaknesses. We cannot allow it to resurface. Let’s handle this restart correctly. 

Take a step, get it right and move forward together, and remember that keyword: moderation.",199,2020-05-06 18:19:16,Twitter for iPhone,48,4,NYCMayor,1.2580990248901263e+18,19834403.0,19834403.0,False,,en,May,Q2,"['virus', 'exploits', 'weaknesses', 'cannot', 'allow', 'resurface', 'lets', 'handle', 'restart', 'correctly', 'take', 'step', 'move', 'forward', 'together', 'remember', 'keyword', 'moderation']"
27544,"ENABLING LOCALIZED MITIGATION EFFORTS:

@AZDHS today released updated guidance allowing local governments to implement mask and face covering policies, allowing local authorities to tailor mitigation efforts specific to the local public health need. 4/",252,2020-06-17 22:42:39,Twitter Web App,92,27,dougducey,1.2733855976802757e+18,20217019.0,20217019.0,False,,en,June,Q2,"['enabling', 'localized', 'mitigation', 'efforts@azdhs', 'released', 'updated', 'guidance', 'allowing', 'local', 'governments', 'implement', 'mask', 'face', 'covering', 'policies', 'allowing', 'local', 'authorities', 'tailor', 'mitigation', 'efforts', 'specific', 'local', 'public', 'health', '4']"
20314,"Students are the future of our state and teachers are the heart of our schools. While #COVID19 is impacting every classroom, our teachers, administrators, school board members and school staff are going to extraordinary levels to deliver quality learning to students all 1/2",274,2020-04-02 20:01:12,Twitter Web App,16,7,GovHolcomb,1.2458034890470564e+18,4919082864.0,4919082864.0,False,,en,April,Q2,"['students', 'future', 'state', 'teachers', 'heart', 'schools', '#covid19', 'impacting', 'classroom', 'teachers', 'administrators', 'school', 'board', 'members', 'school', 'staff', 'extraordinary', 'levels', 'deliver', 'quality', 'learning', 'students', '12']"
23957,"Today, CT begins Phase 2 of our state’s reopening. Although 95% of our economy is now open, it’s important we safely support many of our favorite businesses. I visited @JEdwardsWinery in North Stonington to hear how they’ve fared during the pandemic and plan to open up.",294,2020-06-17 19:33:28,Twitter for iPhone,63,5,govnedlamont,1.2733379874269102e+18,,1.0762939037232332e+18,False,https://t.co/psoEHIVmbE,en,June,Q2,"['ct', 'begins', 'phase', '2', 'states', 'reopening', 'although', '95', 'economy', 'important', 'safely', 'support', 'favorite', 'businesses', 'visited', '@jedwardswinery', 'north', 'stonington', 'hear', 'theyve', 'fared', 'pandemic', 'plan']"
32975,"We’re in the middle of a national emergency as we confront a global pandemic, and the United States military is STILL engaged in building Trump’s useless border walls. Take them off that and put them on the coronavirus crisis for God's sake.",265,2020-03-16 15:21:14,Twitter for iPhone,1066,260,NYCMayor,1.2395724401262346e+18,,19834403.0,False,https://t.co/dMUxZ0ID7M,en,March,Q1,"['middle', 'national', 'emergency', 'confront', 'global', 'pandemic', 'united', 'states', 'military', 'still', 'engaged', 'building', 'trumps', 'useless', 'border', 'walls', 'take', 'put', 'coronavirus', 'crisis', 'gods', 'sake']"
27702,@TollesonESD @quintinboyce @RSDNo66 @FlagstaffUSD1 #ReturnStronger 3/3,70,2020-05-27 00:18:57,Twitter Web App,7,1,dougducey,1.2654373013849948e+18,20217019.0,20217019.0,False,,en,May,Q2,"['@tollesonesd', '@quintinboyce', '@rsdno66', '@flagstaffusd1', '#returnstronger', '33']"
