kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD,kw_q1,freq_q1,kw_q2,freq_q2,kw_q2YTD,freq_q2YTD
pleased,6,family,2,al,2,project,5,cases,15,includes,8,announce,25,family,8,budget,20,announce,25
proud,6,throughout,2,election,2,flattening,5,counties,15,202021,7,pleased,25,@flsert,8,counties,19,pleased,25
forward,6,federal,2,necessary,2,floridians,5,results,14,making,7,safe,25,recovery,8,may,19,safe,25
business,6,floridians,2,resources,2,hard,5,residents,13,holding,7,major,24,work,7,announcement,19,major,24
2020,6,red,2,contact,2,work,5,sites,13,phase,7,work,23,continue,7,regarding,19,work,23
infrastructure,6,initiative,2,7796121,2,fight,5,watch,13,proud,7,facilities,23,opportunities,7,floridians,18,facilities,23
2019,6,floridas,2,directa,2,smart,5,1,13,plan,7,continue,22,announce,7,1,18,continue,22
administration,6,growth,2,home,2,county,4,live,13,pleased,6,may,22,fl,7,rate,18,may,22
chance,5,fund,2,declaration,2,plan,4,states,12,nation,5,health,22,administration,7,test,18,health,22
work,5,capitol,2,si,2,@healthyfla,4,@floridachannel,12,1,5,budget,21,proud,7,major,18,budget,21
@flcaseydesantis,5,mourn,2,247,2,approach,4,floridians,10,families,5,announcement,21,initiative,7,announce,18,announcement,21
office,5,military,2,con,2,dr,4,patients,10,work,5,sites,21,president,7,plan,17,sites,21
help,5,continue,2,visit,2,care,4,county,10,fiscal,5,counties,21,forward,7,pleased,17,counties,21
@flsert,5,season,2,visiting,2,thanks,4,safe,10,students,5,regarding,21,economic,7,positivity,17,regarding,21
president,5,county,2,order,2,pandemic,3,protect,10,system,5,states,20,executive,7,health,17,states,20
future,5,nation,2,individuals,2,discuss,3,vulnerable,9,fl,5,county,20,details,6,million,17,county,20
major,5,families,2,hotline,2,recovery,3,orlando,9,governor,5,residents,20,best,6,cases,17,residents,20
continue,5,pleased,2,please,2,difficult,3,continue,9,local,5,rate,20,major,6,longterm,16,rate,20
initiative,5,troop,2,cdc,2,everyone,3,hard,8,testing,4,plan,20,2020,6,work,16,plan,20
opportunity,5,job,2,work,2,workers,3,received,8,counties,4,1,19,season,6,hard,15,1,19
executive,5,provide,2,línea,2,providing,3,pleased,8,provides,4,test,18,billion,6,residents,15,test,18
impact,4,northeast,2,selfless,2,provide,3,working,8,2,4,recovery,18,nation,6,county,15,recovery,18
remains,4,infrastructure,2,disaster,2,fl,3,announcement,8,orlando,4,support,18,provide,6,year,15,support,18
resources,4,active,1,elections,2,service,3,support,8,recovery,4,results,18,states,6,continue,15,results,18
commitment,4,educational,1,help,2,victims,3,partnership,8,beach,4,cases,17,lives,6,results,14,cases,17
states,4,keeping,1,march,2,new,3,health,8,teacher,4,communities,17,@flcaseydesantis,6,states,14,communities,17
best,4,thanks,1,regarding,2,continues,3,jacksonville,7,support,4,positivity,17,opportunity,6,holding,14,positivity,17
taxes,4,#snapper,1,@flsert,2,reopen,3,positive,7,may,4,working,17,business,6,support,14,working,17
education,4,coach,1,siente,2,bed,3,pandemic,7,#safesmartstepbystep,4,longterm,17,remains,6,working,14,longterm,17
count,4,trooper,1,18667796121,2,icu,3,statewide,7,enter,4,hard,17,families,6,protect,13,hard,17
committee,4,personnel,1,fight,2,medical,3,regarding,7,learn,4,families,17,resources,6,pandemic,13,families,17
michael,4,@uf,1,gadsden,2,physicians,3,miami,7,communities,4,billion,16,2019,6,thanks,13,billion,16
bold,4,pardoning,1,comuníquese,2,blessed,3,president,6,election,4,help,16,michael,5,orlando,13,help,16
families,4,death,1,currently,2,announce,3,discuss,6,12pm,4,president,16,health,5,partnership,12,president,16
thank,4,impacts,1,guard,2,economy,3,hospitals,6,ron,4,protect,16,la,5,vulnerable,12,protect,16
protecting,4,housing,1,provider,2,efforts,3,original,6,desantis,4,fl,15,awarded,5,families,11,fl,15
results,4,coronavirus,1,floridas,2,grateful,3,meeting,6,help,3,provide,15,efforts,5,patients,11,provide,15
everglades,4,st,1,national,2,working,3,major,6,sign,3,proud,15,office,5,making,11,proud,15
took,4,economic,1,response,2,pleased,3,announce,6,2020,3,thanks,15,parents,5,briefing,11,thanks,15
health,4,springs,1,grateful,2,dedication,3,tests,6,floridians,3,efforts,15,federal,5,beach,10,efforts,15
awarded,4,agreed,1,exposed,2,continue,3,work,6,fls,3,positive,14,grant,5,efforts,10,positive,14
natural,4,major,1,fauci,2,everglades,3,thanks,6,federal,3,holding,14,future,5,local,10,holding,14
session,4,discuss,1,designee,2,communities,3,plan,6,hb,3,covid19,14,natural,5,2,10,covid19,14
enjoyed,4,acquisitions,1,síntomas,2,staff,3,yesterday,6,continues,3,nation,14,chance,5,tests,10,nation,14
parents,4,awarding,1,approving,2,reopening,3,honor,6,education,3,orlando,14,order,5,curve,10,orlando,14
environment,4,glad,1,executive,2,people,3,beach,6,season,3,pandemic,13,residents,5,received,10,pandemic,13
program,4,school,1,funds,2,assistance,2,court,6,makes,3,hurricane,13,taxes,5,recovery,10,hurricane,13
legislature,4,provides,1,risk,1,trend,2,holding,6,initiative,3,info,13,enjoyed,5,dr,10,info,13
season,4,natural,1,65,1,find,2,emergency,5,water,3,executive,13,county,5,news,10,executive,13
efforts,4,support,1,voting,1,spread,2,nurses,5,athletes,3,local,13,military,5,billion,10,local,13
safe,4,lost,1,masks,1,president,2,people,5,@fema,3,statewide,13,stand,4,positive,10,statewide,13
details,4,live,1,days,1,policy,2,5,5,tallahassee,3,forward,13,critical,4,president,9,forward,13
foundation,3,certifications,1,week,1,recently,2,efforts,5,innovation,3,lives,13,job,4,approach,9,lives,13
montalvo,3,soldiers,1,related,1,forward,2,providing,5,joined,3,partnership,12,legislature,4,smart,9,partnership,12
irma,3,case,1,ballot,1,restoration,2,assistance,5,public,3,@flsert,12,bold,4,stepbystep,9,@flsert,12
legislative,3,pierce,1,recomienda,1,order,2,lab,5,program,3,initiative,12,area,4,funding,9,initiative,12
jobs,3,msd,1,repair,1,future,2,reemployment,5,health,3,discuss,12,prevent,4,provide,9,discuss,12
honored,3,conservation,1,1845,1,commitment,2,2,5,force,3,news,12,committee,4,statewide,9,news,12
study,3,head,1,yesterday,1,wish,2,palm,5,full,3,order,12,protecting,4,discuss,9,order,12
invest,3,projects,1,sent,1,crime,2,mobile,5,schools,3,2020,12,happy,4,people,9,2020,12
happy,3,announcement,1,sector,1,possible,2,business,5,increase,3,strong,12,statewide,4,miami,9,strong,12
order,3,miami,1,constant,1,past,2,good,5,committed,3,people,12,count,4,todays,9,people,12
awareness,3,domestic,1,sunshine,1,federal,2,year,4,july,3,federal,12,fund,4,meeting,8,federal,12
successful,3,government,1,@hhsgov,1,starting,2,law,4,working,3,business,12,support,4,honor,8,business,12
low,3,@msdhighschool,1,service,1,positive,2,miamidade,4,partnership,3,vulnerable,12,throughout,4,fl,8,vulnerable,12
positive,3,killed,1,private,1,doctors,2,ultimate,4,information,3,dr,12,visit,4,nation,8,dr,12
success,3,11th25th,1,emergency,1,increased,2,dr,4,continue,3,miami,12,industry,4,reopening,8,miami,12
management,3,new,1,17th,1,hospital,2,tested,4,increases,3,honor,12,public,4,assistance,8,honor,12
system,3,supplies,1,prepared,1,covid19,2,next,4,pandemic,3,@flcaseydesantis,12,duty,4,providing,8,@flcaseydesantis,12
working,3,expansion,1,recommendations,1,months,2,capitol,4,historic,3,program,12,low,4,communities,8,program,12
implement,3,sarasota,1,required,1,phase,2,sarasota,4,excited,3,2,11,everglades,4,proud,8,2,11
care,3,held,1,tristate,1,appreciate,2,south,4,miamidade,3,approach,11,fight,4,service,8,approach,11
statewide,3,morning,1,learning,1,distance,2,serve,4,thank,3,students,11,de,4,miamidade,8,students,11
announced,3,forward,1,available,1,flatten,2,needed,4,great,3,job,11,session,4,includes,8,job,11
nw,3,protect,1,wellbeing,1,westshore,2,paid,4,thanks,3,briefing,11,school,4,project,8,briefing,11
provide,3,enjoyed,1,ny,1,rates,2,opening,4,seniors,2,making,11,positive,4,students,8,making,11
military,3,monitoring,1,3rd,1,days,2,school,4,requirements,2,todays,11,capitol,4,12pm,8,todays,11
100,3,taking,1,declaring,1,honor,2,yielded,4,melbourne,2,season,11,success,4,jacksonville,8,season,11
honor,3,additional,1,direct,1,homes,2,roughly,4,per,2,public,11,impact,4,responders,8,public,11
maintaining,3,four,1,usen,1,construction,2,reported,4,gables,2,school,11,commitment,4,joined,8,school,11
dollars,3,launch,1,secretary,1,administration,2,smart,4,used,2,patients,11,safe,4,important,7,patients,11
