Tweets,Length,Date,Source,Favourites,RTs,Username,id_str,in_reply_to_user_id,user_id,isRT,tco,Language,Month,Quarter,TweetsTokenized
"Today, I announced a gradual lift on the evictions moratorium in the State. Thank you to @aarondfordnv, @ZConine and our community partners for collaborating on this important effort.",207,2020-06-26 00:36:19,Twitter for iPhone,138,60,GovSisolak,1276313305909321728,,1080586433088258048,False,https://t.co/3WkW6bSf6q,en,June,Q2,"['announced', 'gradual', 'lift', 'evictions', 'moratorium', 'state', 'thank', '@aarondfordnv', '@zconine', 'community', 'partners', 'collaborating', 'important', 'effort']"
Thank you @unevadareno for your support. #MaskUpNV,74,2020-06-26 00:20:23,Twitter for iPhone,220,34,GovSisolak,1276309295768850433,,1080586433088258048,False,https://t.co/385N8uFqT7,en,June,Q2,"['thank', '@unevadareno', 'support', '#maskupnv']"
Thank you @ChanceNHL! #MaskUpNV,55,2020-06-25 19:38:32,Twitter for iPhone,672,84,GovSisolak,1276238367236083712,,1080586433088258048,False,https://t.co/wJSXPxY8V7,en,June,Q2,"['thank', '@chancenhl', '#maskupnv']"
"Thank you for your support, @UMCSN ! #MaskUpNV",70,2020-06-25 18:55:56,Twitter for iPhone,229,29,GovSisolak,1276227645894569984,,1080586433088258048,False,https://t.co/O4NTdZrI21,en,June,Q2,"['thank', 'support', '@umcsn', '#maskupnv']"
Thank you to the Nevada State Medical Association for your support! #MaskUpNV,101,2020-06-25 18:07:18,Twitter for iPhone,294,52,GovSisolak,1276215405728522241,,1080586433088258048,False,https://t.co/c6sZL1kdZJ,en,June,Q2,"['thank', 'nevada', 'state', 'medical', 'association', 'support', '#maskupnv']"
I am pleased to see this new company formed with support of @diversifyNevada’s Knowledge Fund to focus on solutions in agriculture.,155,2020-06-25 17:06:13,Twitter for iPhone,67,11,GovSisolak,1276200036221595650,,1080586433088258048,False,https://t.co/X4ugbcFvZz,en,June,Q2,"['pleased', 'new', 'company', 'formed', 'support', '@diversifynevadas', 'knowledge', 'fund', 'focus', 'solutions', 'agriculture']"
"Thank you for the support, @LouRuvoCenter ! #MaskUpNV",77,2020-06-25 03:17:28,Twitter for iPhone,235,22,GovSisolak,1275991474648133632,,1080586433088258048,False,https://t.co/UOPzx32jkT,en,June,Q2,"['thank', 'support', '@louruvocenter', '#maskupnv']"
Thank you @ZConine ! #MaskUpNV,54,2020-06-25 02:45:47,Twitter for iPhone,133,15,GovSisolak,1275983498076020736,,1080586433088258048,False,https://t.co/OPRu9ousOR,en,June,Q2,"['thank', '@zconine', '#maskupnv']"
#MaskUpNV,33,2020-06-25 02:26:55,Twitter for iPhone,1285,276,GovSisolak,1275978749503172608,,1080586433088258048,False,https://t.co/fCqRG6VRcX,en,June,Q2,['#maskupnv']
"Thank you, @UNLVpubhealth! #MaskUpNV",60,2020-06-25 02:26:08,Twitter for iPhone,168,32,GovSisolak,1275978554371485696,,1080586433088258048,False,https://t.co/ohfbOf7KRM,en,June,Q2,"['thank', '@unlvpubhealth', '#maskupnv']"
"Thank you, @nevadadot ! #MaskUpNV",57,2020-06-25 02:21:46,TweetDeck,127,10,GovSisolak,1275977456902537217,,1080586433088258048,False,https://t.co/yvi78qypCa,en,June,Q2,"['thank', '@nevadadot', '#maskupnv']"
Thank you @MBSewald and @lvchamber! #MaskUpNV,69,2020-06-25 01:59:22,TweetDeck,99,9,GovSisolak,1275971817618862080,,1080586433088258048,False,https://t.co/RuxCuCd6sA,en,June,Q2,"['thank', '@mbsewald', '@lvchamber', '#maskupnv']"
Thank you for your support! #maskupNV,61,2020-06-25 01:57:34,Twitter for iPhone,447,58,GovSisolak,1275971363816083458,,1080586433088258048,False,https://t.co/9ISP9GGPVy,en,June,Q2,"['thank', 'support', '#maskupnv']"
"Thank you, @votereese !",47,2020-06-25 01:55:53,Twitter for iPhone,78,7,GovSisolak,1275970941655248896,,1080586433088258048,False,https://t.co/OBZtXAzroz,en,June,Q2,"['thank', '@votereese']"
#MaskUpNV,33,2020-06-25 01:51:59,Twitter for iPhone,366,73,GovSisolak,1275969960913719296,,1080586433088258048,False,https://t.co/xTlJO4Yx05,en,June,Q2,['#maskupnv']
Thank you @sandra4nv ! #maskupNV,56,2020-06-25 01:51:29,Twitter for iPhone,69,4,GovSisolak,1275969832953896960,,1080586433088258048,False,https://t.co/6CY3UJZCdF,en,June,Q2,"['thank', '@sandra4nv', '#maskupnv']"
"Thank you, @EdgarFloresNV! #maskupNV",60,2020-06-25 01:49:26,Twitter for iPhone,51,11,GovSisolak,1275969318887415809,,1080586433088258048,False,https://t.co/vfzBlf5VYt,en,June,Q2,"['thank', '@edgarfloresnv', '#maskupnv']"
Thank you @SenJackyRosen !,50,2020-06-25 01:43:52,Twitter for iPhone,208,14,GovSisolak,1275967917465595904,,1080586433088258048,False,https://t.co/tir9j6mHRT,en,June,Q2,"['thank', '@senjackyrosen']"
"Thank you, @repdinatitus! #maskupNV",59,2020-06-25 01:41:39,Twitter for iPhone,85,12,GovSisolak,1275967357526007808,,1080586433088258048,False,https://t.co/354JA033Zc,en,June,Q2,"['thank', '@repdinatitus', '#maskupnv']"
Thank you @MayorJohnLee for your support. #maskupNV,75,2020-06-25 01:40:39,Twitter for iPhone,54,5,GovSisolak,1275967109013450752,,1080586433088258048,False,https://t.co/GHfkNDkXev,en,June,Q2,"['thank', '@mayorjohnlee', 'support', '#maskupnv']"
Thank you @RepSusieLee! #maskupNV,57,2020-06-25 01:34:05,Twitter for iPhone,90,11,GovSisolak,1275965456520638469,,1080586433088258048,False,https://t.co/87rJwJoq6M,en,June,Q2,"['thank', '@repsusielee', '#maskupnv']"
"Thank you for your support, @RepHorsford ! #maskupNV",76,2020-06-25 01:33:39,Twitter for iPhone,86,17,GovSisolak,1275965348366278656,,1080586433088258048,False,https://t.co/D9rtxOHRss,en,June,Q2,"['thank', 'support', '@rephorsford', '#maskupnv']"
"Great looking masks. Thank you for your support, @NeomaJardon ! #MaskUpNV",97,2020-06-25 01:30:58,TweetDeck,96,5,GovSisolak,1275964670394785792,,1080586433088258048,False,https://t.co/PLNbRK4tpx,en,June,Q2,"['great', 'looking', 'masks', 'thank', 'support', '@neomajardon', '#maskupnv']"
Thank you for your support @aarpnv! #maskupNV,69,2020-06-25 01:30:30,TweetDeck,66,11,GovSisolak,1275964552853598211,,1080586433088258048,False,https://t.co/hke3cxAVfU,en,June,Q2,"['thank', 'support', '@aarpnv', '#maskupnv']"
Thank you @Nevada_ONA! #MaskUpNV,56,2020-06-25 01:16:11,TweetDeck,107,26,GovSisolak,1275960949321502722,,1080586433088258048,False,https://t.co/VrADrVXl9J,en,June,Q2,"['thank', '@nevada_ona', '#maskupnv']"
"Thank you, @CityOfLasVegas ! #maskupNV",62,2020-06-25 01:13:28,TweetDeck,248,26,GovSisolak,1275960268166557696,,1080586433088258048,False,https://t.co/M1sKEOXfl3,en,June,Q2,"['thank', '@cityoflasvegas', '#maskupnv']"
"Thank you, @LASairport! #maskupNV",57,2020-06-25 01:12:35,TweetDeck,131,20,GovSisolak,1275960046153723905,,1080586433088258048,False,https://t.co/JXiNxgPA0N,en,June,Q2,"['thank', '@lasairport', '#maskupnv']"
Thank you @MKNVspeaks ! #maskupNV,57,2020-06-25 01:12:17,TweetDeck,60,12,GovSisolak,1275959967606923264,,1080586433088258048,False,https://t.co/S4gc1LWUc9,en,June,Q2,"['thank', '@mknvspeaks', '#maskupnv']"
"Thank you, @MichaelNaft! #MaskUpNV",58,2020-06-25 01:10:17,TweetDeck,63,6,GovSisolak,1275959464772825088,,1080586433088258048,False,https://t.co/WNm12nTUEE,en,June,Q2,"['thank', '@michaelnaft', '#maskupnv']"
"Thank you, @BrittMiller4AD5! #MaskUpNV",62,2020-06-25 01:08:57,TweetDeck,54,6,GovSisolak,1275959131887656960,,1080586433088258048,False,https://t.co/sOfcLNS4Rs,en,June,Q2,"['thank', '@brittmiller4ad5', '#maskupnv']"
"Thank you, @lvlcc, for your support! #MaskUpNV",70,2020-06-25 01:08:12,TweetDeck,111,9,GovSisolak,1275958943659900931,,1080586433088258048,False,https://t.co/inFfXy2u5y,en,June,Q2,"['thank', '@lvlcc', 'support', '#maskupnv']"
"Thank you, @JoyceWoodhouse, for your support! #maskupNV",79,2020-06-25 01:06:46,TweetDeck,49,3,GovSisolak,1275958582513512449,,1080586433088258048,False,https://t.co/8njtCUAXN5,en,June,Q2,"['thank', '@joycewoodhouse', 'support', '#maskupnv']"
"Thank you, @NelsonAraujoNV !",52,2020-06-25 01:05:41,TweetDeck,117,19,GovSisolak,1275958309082681346,,1080586433088258048,False,https://t.co/85gGwwPUS7,en,June,Q2,"['thank', '@nelsonaraujonv']"
"Thank you, @NVEnergy, for your support! #MaskUpNV",73,2020-06-25 01:04:37,TweetDeck,105,8,GovSisolak,1275958041418981376,,1080586433088258048,False,https://t.co/cE4XgmXkK5,en,June,Q2,"['thank', '@nvenergy', 'support', '#maskupnv']"
"Thank you, @JustinJonesNV ! #MaskUpNV",61,2020-06-25 01:02:14,TweetDeck,78,17,GovSisolak,1275957440173846528,,1080586433088258048,False,https://t.co/1b3JAuzkNR,en,June,Q2,"['thank', '@justinjonesnv', '#maskupnv']"
"Thank you, @Raiders! #MaskUpNV",54,2020-06-25 01:01:30,TweetDeck,262,37,GovSisolak,1275957255863558144,,1080586433088258048,False,https://t.co/jhH3oWkvm0,en,June,Q2,"['thank', '@raiders', '#maskupnv']"
"Thank you for wearing a mask, @Astrid_NV! #MaskUpNV",75,2020-06-25 01:01:00,TweetDeck,63,7,GovSisolak,1275957128767795201,,1080586433088258048,False,https://t.co/8PJMDRqcRs,en,June,Q2,"['thank', 'wearing', 'mask', '@astrid_nv', '#maskupnv']"
"Thank you for your support, @billhornbuckle ! #MaskUpNV",79,2020-06-25 01:00:20,TweetDeck,78,12,GovSisolak,1275956962065178626,,1080586433088258048,False,https://t.co/Bpm3H5FWqT,en,June,Q2,"['thank', 'support', '@billhornbuckle', '#maskupnv']"
Thank you @BrianforLV! #maskupNV,56,2020-06-25 00:59:03,Twitter for iPhone,110,24,GovSisolak,1275956640836014080,,1080586433088258048,False,https://t.co/zLBE3KIvrW,en,June,Q2,"['thank', '@brianforlv', '#maskupnv']"
Thank you @LGKateMarshall! #maskupNV,60,2020-06-25 00:58:38,Twitter for iPhone,36,4,GovSisolak,1275956533671518208,,1080586433088258048,False,https://t.co/Hpb9VINAI9,en,June,Q2,"['thank', '@lgkatemarshall', '#maskupnv']"
"Thank you, @YvannaCancela #maskupNV",59,2020-06-25 00:58:08,Twitter for iPhone,44,4,GovSisolak,1275956406231773184,,1080586433088258048,False,https://t.co/pVI6QCrZ0L,en,June,Q2,"['thank', '@yvannacancela', '#maskupnv']"
"Thank you for your support, @MayorSchieve! #maskupNV",76,2020-06-25 00:57:35,Twitter for iPhone,87,13,GovSisolak,1275956270428614657,,1080586433088258048,False,https://t.co/KaeXPNePPJ,en,June,Q2,"['thank', 'support', '@mayorschieve', '#maskupnv']"
"I know Nevadans are worried not only about their health but also about their jobs and commerce. They keep asking, “What can I do to help?” You can do this. Everyone can. This simple act is this is not only a way for us to save lives, but a way for us to save the Nevada economy.",278,2020-06-25 00:12:06,Twitter Web App,856,154,GovSisolak,1275944823606763521,1.080586433088258e+18,1080586433088258048,False,,en,June,Q2,"['nevadans', 'worried', 'health', 'jobs', 'commerce', 'asking', 'help', 'everyone', 'simple', 'act', 'save', 'lives', 'save', 'nevada', 'economy']"
"To be clear, due to the data and time needed for evaluation of contact tracing and impacts of this new face covering directive, any discussion of entering Phase 3 will be tabled. The pandemic is not over, we are still in the middle of the first wave of COVID.",259,2020-06-25 00:12:06,Twitter Web App,551,115,GovSisolak,1275944822461706240,1.080586433088258e+18,1080586433088258048,False,,en,June,Q2,"['clear', 'due', 'data', 'needed', 'evaluation', 'contact', 'tracing', 'impacts', 'new', 'face', 'covering', 'directive', 'discussion', 'entering', 'phase', '3', 'tabled', 'pandemic', 'still', 'middle', 'wave', 'covid']"
"I don’t want to have to take steps backward by imposing stronger restrictions on those identified as high risk if I don’t have to – and the best way to prevent that is to not let a business type or industry become high risk in the first place. It's on all of us, Nevada.",270,2020-06-25 00:11:12,Twitter Web App,312,45,GovSisolak,1275944598427189248,1.080586433088258e+18,1080586433088258048,False,,en,June,Q2,"['take', 'steps', 'backward', 'imposing', 'stronger', 'restrictions', 'identified', 'high', 'risk', 'best', 'prevent', 'business', 'type', 'industry', 'become', 'high', 'risk', 'place', 'nevada']"
But it’s not just on the businesses or state and local government – it’s on all of us. I am asking individuals throughout Nevada to take this seriously and understand the risk you are posing on yourself and others by not wearing a face covering.,245,2020-06-25 00:11:12,Twitter Web App,334,61,GovSisolak,1275944597189877760,1.080586433088258e+18,1080586433088258048,False,,en,June,Q2,"['businesses', 'state', 'local', 'government', 'asking', 'individuals', 'throughout', 'nevada', 'take', 'seriously', 'understand', 'risk', 'posing', 'wearing', 'face', 'covering']"
"Businesses that fail to meet requirements in this directive will face violations from licensing agencies and regulatory authorities, in addition to Nevada OSHA. A reminder as well that businesses have the right to ask a patron to leave if they are not following this directive.",277,2020-06-25 00:11:12,Twitter Web App,479,112,GovSisolak,1275944595554095104,1.080586433088258e+18,1080586433088258048,False,,en,June,Q2,"['businesses', 'fail', 'meet', 'requirements', 'directive', 'face', 'violations', 'licensing', 'agencies', 'regulatory', 'authorities', 'addition', 'nevada', 'osha', 'reminder', 'businesses', 'ask', 'patron', 'leave', 'following', 'directive']"
I encourage all businesses to prominently post signage to alert customers and help ensure this directive is followed. I know there are some businesses who have already required face coverings for customers and I thank you for this strong and helpful stance.,281,2020-06-25 00:10:19,Twitter Web App,873,364,GovSisolak,1275944372710764546,1.080586433088258e+18,1080586433088258048,False,https://t.co/5AqBJllYvr,en,June,Q2,"['encourage', 'businesses', 'prominently', 'post', 'signage', 'alert', 'customers', 'help', 'ensure', 'directive', 'followed', 'businesses', 'required', 'face', 'coverings', 'customers', 'thank', 'strong', 'helpful', 'stance']"
"There are exceptions, including those with medical conditions that make it difficult to breathe, those with a disability that prevents them from wearing a face covering, and young children between the ages of two and nine. The full list is outlined in the guidance online.",272,2020-06-25 00:07:44,Twitter Web App,245,54,GovSisolak,1275943723310829569,1.080586433088258e+18,1080586433088258048,False,,en,June,Q2,"['exceptions', 'medical', 'conditions', 'difficult', 'breathe', 'disability', 'prevents', 'wearing', 'face', 'covering', 'young', 'children', 'ages', 'nine', 'full', 'list', 'outlined', 'guidance', 'online']"
"This especially applies to indoor activities in which you are near other people, including grocery stores, retail businesses, malls and gaming properties. Detailed guidance is available online at .",220,2020-06-25 00:07:43,Twitter Web App,519,123,GovSisolak,1275943721972817920,1.080586433088258e+18,1080586433088258048,False,https://t.co/7wrtjyVq4G,en,June,Q2,"['especially', 'applies', 'indoor', 'activities', 'near', 'people', 'grocery', 'stores', 'retail', 'businesses', 'malls', 'gaming', 'properties', 'detailed', 'guidance', 'available', 'online']"
"That’s why, today, I signed a directive with a new requirement for Nevadans and visitors to wear a cover their nose and mouth with a mask or face covering, when in public space, whether publicly or privately owned. This directive is effective on Friday.",253,2020-06-25 00:07:43,Twitter Web App,2500,983,GovSisolak,1275943720710365184,1.080586433088258e+18,1080586433088258048,False,,en,June,Q2,"['signed', 'directive', 'new', 'requirement', 'nevadans', 'visitors', 'wear', 'cover', 'nose', 'mouth', 'mask', 'face', 'covering', 'public', 'space', 'whether', 'publicly', 'privately', 'owned', 'directive', 'effective', 'friday']"
"My fellow Nevadans: I’m offering us all another opportunity to limit our risk for exposure and infection, and to keep our businesses open and our economy moving. For Nevada to stay safe and stay open, we must make face coverings a routine part of our daily life.",262,2020-06-25 00:06:46,Twitter Web App,1671,360,GovSisolak,1275943480171171841,1.080586433088258e+18,1080586433088258048,False,,en,June,Q2,"['fellow', 'nevadans', 'offering', 'another', 'opportunity', 'limit', 'risk', 'exposure', 'infection', 'businesses', 'economy', 'moving', 'nevada', 'stay', 'safe', 'stay', 'face', 'coverings', 'routine', 'part', 'daily', 'life']"
"We owe it to each other to accept the fact that wearing face coverings saves lives. We owe it to the many workers, health care professionals, retail clerks, restaurant workers, grocery store employees to accept that fact. We owe it to Nevada’s many businesses to accept that fact.",280,2020-06-25 00:06:45,Twitter Web App,1007,263,GovSisolak,1275943478946484224,1.080586433088258e+18,1080586433088258048,False,,en,June,Q2,"['owe', 'accept', 'fact', 'wearing', 'face', 'coverings', 'saves', 'lives', 'owe', 'workers', 'health', 'care', 'professionals', 'retail', 'clerks', 'restaurant', 'workers', 'grocery', 'store', 'employees', 'accept', 'fact', 'owe', 'nevadas', 'businesses', 'accept', 'fact']"
"Study after study, worldwide, every notable medical professional from President Trump’s top advisor, Dr. Fauci, to all of our Nevada medical professionals, assert one unassailable conclusion: Wearing face coverings saves lives, period.",235,2020-06-25 00:06:14,Twitter Web App,683,147,GovSisolak,1275943347211735041,1.080586433088258e+18,1080586433088258048,False,,en,June,Q2,"['study', 'study', 'worldwide', 'notable', 'medical', 'professional', 'president', 'trumps', 'top', 'advisor', 'dr', 'fauci', 'nevada', 'medical', 'professionals', 'assert', 'unassailable', 'conclusion', 'wearing', 'face', 'coverings', 'saves', 'lives', 'period']"
"I don’t know why or when protecting our health and our neighbors’ lives became a political, partisan or even philosophical decision. For me it’s none of those. It’s a medical necessity, a human obligation and it’s good for business.",232,2020-06-25 00:06:14,Twitter Web App,2348,813,GovSisolak,1275943345999605761,1.080586433088258e+18,1080586433088258048,False,,en,June,Q2,"['protecting', 'health', 'neighbors', 'lives', 'became', 'political', 'partisan', 'philosophical', 'decision', 'none', 'medical', 'necessity', 'human', 'obligation', 'good', 'business']"
"So I want to put it to you like this: If back in March, before we shut down our economy, I said to you: we can keep our economy open if everyone agrees to wear masks and maintain 6 feet in person-to-person distance. Who would have not accepted that offer?",255,2020-06-25 00:06:13,Twitter Web App,456,86,GovSisolak,1275943344393224192,1.080586433088258e+18,1080586433088258048,False,,en,June,Q2,"['put', 'march', 'shut', 'economy', 'economy', 'everyone', 'agrees', 'wear', 'masks', 'maintain', '6', 'feet', 'persontoperson', 'distance', 'accepted', 'offer']"
"Clearly for many, the excitement and enthusiasm for escaping our confinement and finally being able to enjoy dinner out with our families, buy new clothes or get a haircut, overshadowed the good judgement we practiced in the previous months.",241,2020-06-25 00:05:20,Twitter Web App,271,50,GovSisolak,1275943119532384256,1.080586433088258e+18,1080586433088258048,False,,en,June,Q2,"['clearly', 'excitement', 'enthusiasm', 'escaping', 'confinement', 'finally', 'able', 'enjoy', 'dinner', 'families', 'buy', 'new', 'clothes', 'haircut', 'overshadowed', 'good', 'judgement', 'practiced', 'previous', 'months']"
"At that time, I mandated Nevada businesses and employees who interact with the public wear face coverings and continued to strongly encourage members of the public to wear face coverings as well. Unfortunately, as you can see from the data, we have taken some steps backwards.",276,2020-06-25 00:05:19,Twitter Web App,171,33,GovSisolak,1275943118450249728,1.080586433088258e+18,1080586433088258048,False,,en,June,Q2,"['mandated', 'nevada', 'businesses', 'employees', 'interact', 'public', 'wear', 'face', 'coverings', 'continued', 'strongly', 'encourage', 'members', 'public', 'wear', 'face', 'coverings', 'unfortunately', 'data', 'taken', 'steps', 'backwards']"
"To go to Phase 2, our goal was to achieve 14 days of flat or decreasing positive test rate and hospitalizations. Many Nevadans acted responsibly, and after achieving those goals, we reopened much of our economy.",211,2020-06-25 00:05:19,Twitter Web App,105,17,GovSisolak,1275943117317795840,1.080586433088258e+18,1080586433088258048,False,,en,June,Q2,"['phase', '2', 'goal', 'achieve', '14', 'days', 'flat', 'decreasing', 'positive', 'test', 'rate', 'hospitalizations', 'nevadans', 'acted', 'responsibly', 'achieving', 'goals', 'reopened', 'economy']"
I want to take a moment to remind everyone where we’ve been. Our goal for Phase 1 was to flatten the curve. Nevadans responded to the challenge and we were able to lift some restrictions.,187,2020-06-25 00:05:19,Twitter Web App,107,12,GovSisolak,1275943116130758656,1.080586433088258e+18,1080586433088258048,False,,en,June,Q2,"['take', 'moment', 'remind', 'everyone', 'goal', 'phase', '1', 'flatten', 'curve', 'nevadans', 'responded', 'challenge', 'able', 'lift', 'restrictions']"
